start_year,initial_cash,monthly_funding,acquisition,initial_accounts,withdrawal,cadence,amount,headroom,reserve,ongoing,terminal,total,accounts,alive,deaths,peak_live,spend,receipts,contributions,ending_owner_cash,cash_limited_decisions,minimum_owner_cash,copies,signals_loaded,signals_executed,signal_participation,zero_live_signals,pending_replacements,allocation_sha256
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,100,25200.0,391785.1,30000.0,421785.1,189,20,169,20,37800.0,459585.1,16600.0,438385.1,0,800.0,97340,12658,9272,0.7325011850213304,37,0,1fa4f8a79571eb79335701f7161369d3d5cd3366670c6ba638e5b7d07039d7e2
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,200,25300.0,383285.1,30000.0,413285.1,184,20,164,20,36800.0,450085.1,16600.0,429885.1,0,800.0,97510,12658,9276,0.7328171907094327,33,0,f4dd1c3f5b47cc459eea4d1f9cc1fe5faa88aed4ea80ef7ca9759986ce933955
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,300,25400.0,394339.35,30000.0,424339.35,194,20,174,20,38800.0,463139.35,16600.0,440939.35,0,800.0,97395,12658,9273,0.732580186443356,36,0,12742b5ddae6c18db55b1e189f885b1a6e6e08e1b9918f3c483b750f083181ad
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,400,25500.0,395339.35,30000.0,425339.35,179,20,159,20,35800.0,461139.35,16600.0,441939.35,0,800.0,97520,12658,9274,0.7326591878653815,35,0,97e3a5b7e1385c6aefccf1c50b6cb9ceacce6909f0aeae8dfb6bdcf7fa308528
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,500,25600.0,394339.35,30000.0,424339.35,174,20,154,20,34800.0,459139.35,16600.0,440939.35,0,800.0,97480,12658,9274,0.7326591878653815,35,0,ab25756ca7939c2e5c801b7c6d83d69d3ba45a6d54ca2056ea4c2b80c6296031
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,2000,27100.0,243162.0,30000.0,273162.0,155,20,135,20,31000.0,304162.0,16600.0,289762.0,0,800.0,75061,12658,9287,0.7336862063517143,14,0,1501f4b9d218a8ee36a79f1c3249f78995e7ae506ff82a41aa4098f932726d36
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,4000,29100.0,213650.25,30000.0,243650.25,96,20,76,20,19200.0,262850.25,16600.0,260250.25,0,800.0,73586,12658,9297,0.7344762205719703,2,0,5d8205b1accb60ae2ec8ac71af34b730d95d257b5387276cbab76e5eecd0825f
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,4900,30000.0,165929.5,30000.0,195929.5,76,20,56,20,15200.0,211129.5,16600.0,212529.5,0,800.0,72377,12658,9297,0.7344762205719703,2,0,61a03212eb624bbbdcd4f89b7016707c2c743cf8a89c08cf88b49ef9a19b4137
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,6000,31100.0,157015.2,136220.05,293235.25,51,20,31,20,10200.0,303435.25,16600.0,309835.25,0,800.0,67198,12658,9297,0.7344762205719703,2,0,e816cbfbf4798c587939f67586897a945ee93f967119c2f83e3c6f4653687578
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,6800,31900.0,150902.6,128778.28,279680.88,45,20,25,20,9000.0,288680.88,16600.0,296280.88,0,800.0,64716,12658,9297,0.7344762205719703,2,0,62a0a27e022103cb23d80ec90c8e1c8dd12abcf618c0f713cb61bf059692bcf6
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,10000,35100.0,85990.2,83826.39,169816.59,29,20,9,20,5800.0,175616.59,16600.0,186416.59,0,800.0,61758,12658,9297,0.7344762205719703,2,0,d39a79c05f01f33cc23831b4546fa7341647c0d818d91458dfe15a8d9094e255
2020,1000,200,reinvest_100_restart,1,maximum,calendar_month,0,15000,40100.0,-476.45,24166.44,23689.99,68,11,57,20,13600.0,37289.99,16600.0,40289.99,0,800.0,43643,12658,9297,0.7344762205719703,2,0,5d35f9e974f1ccfae2481a5eeee826dbbeea0f595c76fd04ef60aa7354adb0e0
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,0,25100.0,489687.2,0,489687.2,375,20,355,20,75000.0,564687.2,16600.0,506287.2,0,800.0,99338,12658,9268,0.732185179333228,37,0,9c62b629f1fd0f27d97f33dddfeba3fc5a048d996779ff56967b5d45bc448534
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,100,25200.0,487687.4,0,487687.4,375,20,355,20,75000.0,562687.4,16600.0,504287.4,0,800.0,99495,12658,9273,0.732580186443356,32,0,453fb87aeb3f9a271cefdb832a548bfba3e6cf3448dbb5945502176d2b19a4ff
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,200,25300.0,485631.35,0,485631.35,375,20,355,20,75000.0,560631.35,16600.0,502231.35,0,800.0,99516,12658,9274,0.7326591878653815,29,0,d326c92a9586f58f8c026ff04454e6fe304b3fa8606ebe19c2fc77589c67b424
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,300,25400.0,482667.65,0,482667.65,375,20,355,20,75000.0,557667.65,16600.0,499267.65,0,800.0,99570,12658,9276,0.7328171907094327,28,0,e276b4e9d2e7e2fd52213e187d03a9e0d0ed72f139a325ee0b65be3a9bc83734
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,400,25500.0,475708.75,0,475708.75,374,20,354,20,74800.0,550508.75,16600.0,492308.75,0,800.0,99307,12658,9279,0.7330541949755096,24,0,940f1f9e7cf63f31acad7b1c539e97c96265372a75bed0bbb600d11fa61e64eb
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,500,25600.0,465567.7,0,465567.7,374,20,354,20,74800.0,540367.7,16600.0,482167.7,0,800.0,99245,12658,9276,0.7328171907094327,27,0,d37e7565b1e8303e07fa4901d210f6d9d27af97c4e6c2e1c75caa25498194138
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,2000,27100.0,416823.35,0,416823.35,240,20,220,20,48000.0,464823.35,16600.0,433423.35,0,800.0,89899,12658,9279,0.7330541949755096,27,0,3d8f3f318584827bdfad64440b9d85c58e8846eab0f84a24c15bfabbec887342
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,4000,29100.0,348934.65,30000.0,378934.65,90,20,70,20,18000.0,396934.65,16600.0,395534.65,0,800.0,83875,12658,9294,0.7342392163058935,5,0,54b2593256afc51b454746e245c9e1f1c7f5097aa45ea27aa2e21dd201bd1de9
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,4900,30000.0,277257.0,30000.0,307257.0,60,20,40,20,12000.0,319257.0,16600.0,323857.0,0,800.0,81328,12658,9295,0.734318217727919,5,0,313699449ccb60951344f8f057d74bdc2972b1a5c51595d080d893fc10610860
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,6000,31100.0,218775.75,30000.0,248775.75,66,20,46,20,13200.0,261975.75,16600.0,265375.75,0,800.0,74299,12658,9294,0.7342392163058935,6,0,d1fa6524ccc71c6d450010571fed04588a92648a04ca345e395e8890f46d59ce
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,6800,31900.0,206521.75,138653.25,345175.0,42,20,22,20,8400.0,353575.0,16600.0,361775.0,0,800.0,71385,12658,9297,0.7344762205719703,2,0,e83c2b32a91992d0fc200be68008d695ced2f3f80104f65fa9307c9ea9ca8288
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,10000,35100.0,68456.85,64238.21,132695.06,44,20,24,20,8800.0,141495.06,16600.0,149295.06,0,800.0,61043,12658,9297,0.7344762205719703,2,0,8bc2d6c4126b0b9d4e0b3999ab99523919b3ef9aca2a34eef6de1dab9566fcf4
2020,1000,200,reinvest_100_restart,1,maximum,daily,0,15000,40100.0,-495.4,25285.39,24789.99,70,8,62,20,14000.0,38789.99,16600.0,41389.99,0,800.0,46970,12658,9297,0.7344762205719703,2,0,8baf1102b9dae80e458444f114ab2639ab3504881932d7050f8b2c92675d5515
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,0,25100.0,509243.3,0,509243.3,339,20,319,20,67800.0,577043.3,16600.0,525843.3,0,800.0,98854,12658,9271,0.7324221835993048,32,0,1a515b50a5907f0307abf004596dc0db0246a02dbd8b4c7b716d0956dd3bd6dc
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,100,25200.0,507243.5,0,507243.5,339,20,319,20,67800.0,575043.5,16600.0,523843.5,0,800.0,98988,12658,9272,0.7325011850213304,33,0,31179a5a54f81d9bd4865321c0d4995b9f53834675fd09261be906a5984ca835
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,200,25300.0,505209.55,0,505209.55,339,20,319,20,67800.0,573009.55,16600.0,521809.55,0,800.0,99008,12658,9273,0.732580186443356,32,0,9c9c8ac3f022974779cf038f764dd08b43a4afb3a1b97f28404b110673e98399
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,300,25400.0,503109.55,0,503109.55,339,20,319,20,67800.0,570909.55,16600.0,519709.55,0,800.0,99049,12658,9275,0.7327381892874072,28,0,ab207e6de228958fed0acb0ace38a15f11351242b5d1456c6770643c39b07235
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,400,25500.0,501009.55,0,501009.55,339,20,319,20,67800.0,568809.55,16600.0,517609.55,0,800.0,99050,12658,9275,0.7327381892874072,28,0,a5652027d95c24e5301f8717a3f6bad327f9326540bdab28e07ae1b93f180058
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,500,25600.0,498909.55,0,498909.55,339,20,319,20,67800.0,566709.55,16600.0,515509.55,0,800.0,99048,12658,9275,0.7327381892874072,28,0,3edf0af7e2b7c20434b249a81f7492891c2626b0be089bca74ca269add4453fe
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,2000,27100.0,436504.5,0,436504.5,200,20,180,20,40000.0,476504.5,16600.0,453104.5,0,800.0,89040,12658,9278,0.732975193553484,28,0,f9db32bad67521f81132c64a859e75c2f347804073ec3d3c59c35cf3faf039cd
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,4000,29100.0,305135.25,30000.0,335135.25,101,20,81,20,20200.0,355335.25,16600.0,351735.25,0,800.0,76542,12658,9291,0.7340022120398167,9,0,ed274f6de0d91f92931deda41965207bbb4340bf3cf5be2303b607bc37b13d9c
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,4900,30000.0,250021.3,30000.0,280021.3,78,20,58,20,15600.0,295621.3,16600.0,296621.3,0,800.0,76772,12658,9295,0.734318217727919,5,0,0cb046eddfb612ad6822bcb451a948c999d2b785adb4fb210f38a57901aa2c3a
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,6000,31100.0,217755.1,63632.9,281388.0,61,20,41,20,12200.0,293588.0,16600.0,297988.0,0,800.0,72155,12658,9297,0.7344762205719703,2,0,05c9fc379ec3d8896416e5888f5962bf3250709354a1f7f005b25667a289f103
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,6800,31900.0,206551.2,115813.4,322364.6,47,20,27,20,9400.0,331764.6,16600.0,338964.6,0,800.0,69466,12658,9297,0.7344762205719703,2,0,a71f68b7ba0d9d1ffbace70ec72ec3f2d8c8d88398bcd6e9ca213e55ff2c2a27
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,10000,35100.0,63600.9,36997.74,100598.64,49,20,29,20,9800.0,110398.64,16600.0,117198.64,0,800.0,58991,12658,9297,0.7344762205719703,2,0,119c3f97b016ee231ec8bb3aa2e7c13f7ba487ae131a6e495f7e719be356cbc2
2020,1000,200,reinvest_100_restart,1,maximum,weekly,0,15000,40100.0,-407.75,23997.74,23589.99,76,8,68,20,15200.0,38789.99,16600.0,40189.99,0,800.0,45689,12658,9297,0.7344762205719703,2,0,0d8c19279560152afc155a2b5a45bca79fff5226aa4f8c8983ecb083ff6e19ce
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,0,25100.0,241800.0,139031.3,380831.3,86,20,66,20,17200.0,398031.3,16600.0,397431.3,0,800.0,87512,12658,9283,0.7333702006636119,25,0,a3b5363d07a57e31bfc6e851f02307c1c844b4354b5a4983d0b2597c0d2b01c7
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,100,25200.0,241800.0,139031.3,380831.3,86,20,66,20,17200.0,398031.3,16600.0,397431.3,0,800.0,87512,12658,9283,0.7333702006636119,25,0,a3b5363d07a57e31bfc6e851f02307c1c844b4354b5a4983d0b2597c0d2b01c7
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,200,25300.0,241800.0,139031.3,380831.3,86,20,66,20,17200.0,398031.3,16600.0,397431.3,0,800.0,87512,12658,9283,0.7333702006636119,25,0,a3b5363d07a57e31bfc6e851f02307c1c844b4354b5a4983d0b2597c0d2b01c7
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,300,25400.0,241800.0,139031.3,380831.3,86,20,66,20,17200.0,398031.3,16600.0,397431.3,0,800.0,87512,12658,9283,0.7333702006636119,25,0,a3b5363d07a57e31bfc6e851f02307c1c844b4354b5a4983d0b2597c0d2b01c7
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,400,25500.0,241800.0,139031.3,380831.3,86,20,66,20,17200.0,398031.3,16600.0,397431.3,0,800.0,87512,12658,9283,0.7333702006636119,25,0,a3b5363d07a57e31bfc6e851f02307c1c844b4354b5a4983d0b2597c0d2b01c7
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,500,25600.0,241800.0,139031.3,380831.3,86,20,66,20,17200.0,398031.3,16600.0,397431.3,0,800.0,87512,12658,9283,0.7333702006636119,25,0,a3b5363d07a57e31bfc6e851f02307c1c844b4354b5a4983d0b2597c0d2b01c7
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,2000,27100.0,220100.0,134234.82,354334.82,57,20,37,20,11400.0,365734.82,16600.0,370934.82,0,800.0,77531,12658,9294,0.7342392163058935,6,0,7d4eaf4397f62b9397845bb776b8a204c5898801d8bd9ad1a553ae7018e04938
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,4000,29100.0,169200.0,155560.45,324760.45,54,20,34,20,10800.0,335560.45,16600.0,341360.45,0,800.0,74059,12658,9297,0.7344762205719703,2,0,f93b49f86d44928c20f2566e81b2e82356309506b9704c0922a5584a54ea0a98
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,4900,30000.0,160800.0,168346.85,329146.85,41,20,21,20,8200.0,337346.85,16600.0,345746.85,0,800.0,72835,12658,9297,0.7344762205719703,2,0,db3003aa8e42e47dcef49ccd48a91edbdb365700293ec6f75a5017bd34005803
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,6000,31100.0,146800.0,175122.05,321922.05,36,20,16,20,7200.0,329122.05,16600.0,338522.05,0,800.0,68367,12658,9297,0.7344762205719703,2,0,03d9ff8640adad32e74fd7e98cb8fe599d77a0c5fe9ca6956c6993f2db38e9bf
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,6800,31900.0,132800.0,190122.05,322922.05,31,20,11,20,6200.0,329122.05,16600.0,339522.05,0,800.0,65374,12658,9297,0.7344762205719703,2,0,2b6933c2d5ec72df0ac5a7d356f0aa78f52d88e799bf9b100cf6cb9acb012013
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,10000,35100.0,39900.0,115319.02,155219.02,48,20,28,20,9600.0,164819.02,16600.0,171819.02,0,800.0,56372,12658,9297,0.7344762205719703,2,0,7f7599b6d867a872146ce902041c4a739c8134fd62666d48ac1f0a70a38eeed2
2020,1000,200,reinvest_100_restart,1,minimum,calendar_month,0,15000,40100.0,-600.0,21289.99,20689.99,53,9,44,18,10600.0,31289.99,16600.0,37289.99,0,800.0,28815,12658,9297,0.7344762205719703,2,0,b8f4f932a360e673a6d3e94e7f005d7e56550b7750f4dc4750ddaac7e32b9f23
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,0,25100.0,333000.0,0,333000.0,170,20,150,20,34000.0,367000.0,16600.0,349600.0,0,800.0,98647,12658,9286,0.7336072049296888,15,0,7e13c7b891e6d654c11dd14d6e866529426a48a5fff87a83016d6b481ed43364
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,100,25200.0,333000.0,0,333000.0,170,20,150,20,34000.0,367000.0,16600.0,349600.0,0,800.0,98647,12658,9286,0.7336072049296888,15,0,7e13c7b891e6d654c11dd14d6e866529426a48a5fff87a83016d6b481ed43364
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,200,25300.0,333000.0,0,333000.0,170,20,150,20,34000.0,367000.0,16600.0,349600.0,0,800.0,98647,12658,9286,0.7336072049296888,15,0,7e13c7b891e6d654c11dd14d6e866529426a48a5fff87a83016d6b481ed43364
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,300,25400.0,333000.0,0,333000.0,170,20,150,20,34000.0,367000.0,16600.0,349600.0,0,800.0,98647,12658,9286,0.7336072049296888,15,0,7e13c7b891e6d654c11dd14d6e866529426a48a5fff87a83016d6b481ed43364
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,400,25500.0,333000.0,0,333000.0,170,20,150,20,34000.0,367000.0,16600.0,349600.0,0,800.0,98647,12658,9286,0.7336072049296888,15,0,7e13c7b891e6d654c11dd14d6e866529426a48a5fff87a83016d6b481ed43364
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,500,25600.0,333000.0,0,333000.0,170,20,150,20,34000.0,367000.0,16600.0,349600.0,0,800.0,98647,12658,9286,0.7336072049296888,15,0,7e13c7b891e6d654c11dd14d6e866529426a48a5fff87a83016d6b481ed43364
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,2000,27100.0,307700.0,0,307700.0,99,20,79,20,19800.0,327500.0,16600.0,324300.0,0,800.0,86465,12658,9291,0.7340022120398167,17,0,87a061a84ea41c94608f3d5f9db7c1169698f1c07f5228a9b771e87c64e4d53b
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,4000,29100.0,303600.0,0,303600.0,92,20,72,20,18400.0,322000.0,16600.0,320200.0,0,800.0,82588,12658,9297,0.7344762205719703,2,0,ce95cbb7ae85b571191e3e0aba3c4833572eae6c14584c663a7eb8be99087dd2
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,4900,30000.0,270800.0,0,270800.0,61,20,41,20,12200.0,283000.0,16600.0,287400.0,0,800.0,80176,12658,9296,0.7343972191499447,4,0,b067f426e9c6df4d8522fc652bd5d3107e30894165b2eaf3c49f7ba65d2fbbe7
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,6000,31100.0,205500.0,0,205500.0,65,20,45,20,13000.0,218500.0,16600.0,222100.0,0,800.0,71991,12658,9297,0.7344762205719703,2,0,4c60a3afafeff39336ff17294bc6537cd21354b5218a1480b3e7b8be3bcc8eba
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,6800,31900.0,195600.0,0,195600.0,42,20,22,20,8400.0,204000.0,16600.0,212200.0,0,800.0,69890,12658,9297,0.7344762205719703,2,0,f5c8143d1ece5dd74851aa897dc2fb3ee4ea09c5c3edcf73421f742e520e1777
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,10000,35100.0,94100.0,0,94100.0,32,20,12,20,6400.0,100500.0,16600.0,110700.0,0,800.0,61836,12658,9297,0.7344762205719703,2,0,6bf57595fb82589b04ca60265a8070f4d01fe35cb74790c4086269e042d94a66
2020,1000,200,reinvest_100_restart,1,minimum,daily,0,15000,40100.0,900.0,28500.0,29400.0,63,20,43,20,12600.0,42000.0,16600.0,46000.0,0,800.0,50874,12658,9297,0.7344762205719703,2,0,61a02966beb15055f21d7d30a21f181cdc632ac0bd957b844a8b5130cc3b1cbb
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,0,25100.0,320200.0,0,320200.0,104,20,84,20,20800.0,341000.0,16600.0,336800.0,0,800.0,95910,12658,9288,0.7337652077737399,13,0,f88909b490d9f877860e1ad1258c4c9e0c3184a35915ac5e05ca724fb0049d9c
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,1500,26600.0,240700.0,0,240700.0,129,20,109,20,25800.0,266500.0,16600.0,257300.0,0,800.0,84604,12658,9288,0.7337652077737399,18,0,b1a534ffd2f5786751038593fefd2f3e5d89143a876bb794ac9891d370535d5a
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,1600,26700.0,221500.0,0,221500.0,110,20,90,20,22000.0,243500.0,16600.0,238100.0,0,800.0,88525,12658,9288,0.7337652077737399,18,0,7dcfcb17a4b368848848d531e7cb7d9f1fb373922dbfb199672cf9837998bd9f
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,1700,26800.0,274900.0,0,274900.0,113,20,93,20,22600.0,297500.0,16600.0,291500.0,0,800.0,88557,12658,9288,0.7337652077737399,18,0,e056ef4c6f923a0ed9301fad7cd10947fbce66f73b86867339b49e115b1e2c18
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,1800,26900.0,360000.0,0,360000.0,120,20,100,20,24000.0,384000.0,16600.0,376600.0,0,800.0,89129,12658,9287,0.7336862063517143,17,0,5a92b831eb911f4f7c806453e31cfca52bee1d692843e1775a67a452101a5703
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,1900,27000.0,335100.0,0,335100.0,127,20,107,20,25400.0,360500.0,16600.0,351700.0,0,800.0,85982,12658,9288,0.7337652077737399,16,0,945795d74d729ab26a4bd095d7494efdc6030d0861620b7a1e0e043610b96f3e
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,2000,27100.0,365000.0,0,365000.0,120,20,100,20,24000.0,389000.0,16600.0,381600.0,0,800.0,91412,12658,9283,0.7333702006636119,23,0,55d71ccfd489f6ccea75eb6ba045f8e369d250dc4a6ec5e523238143ec081d0d
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,2100,27200.0,352300.0,0,352300.0,116,20,96,20,23200.0,375500.0,16600.0,368900.0,0,800.0,87943,12658,9284,0.7334492020856376,23,0,c7506596cd2839199f9e18d70d74ad14742b9200a6e90589d5257848ddcff3fb
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,2200,27300.0,350400.0,0,350400.0,118,20,98,20,23600.0,374000.0,16600.0,367000.0,0,800.0,86903,12658,9284,0.7334492020856376,23,0,14bbd9aa064b96452f53a49c43a1b98d1ea904d6fdf8ac8e242ab2b3c31e9b90
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,2300,27400.0,347100.0,0,347100.0,112,20,92,20,22400.0,369500.0,16600.0,363700.0,0,800.0,86152,12658,9286,0.7336072049296888,18,0,2006cf44376cc6ab960d249048231fb5bf7f8e68bec8886103f0fc3ff3250c2e
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,2400,27500.0,342100.0,0,342100.0,112,20,92,20,22400.0,364500.0,16600.0,358700.0,0,800.0,84903,12658,9285,0.7335282035076631,18,0,44d72b94c6bd7606dd08c733250ca77e40f1ef22bcdde08e8955c01ccc52a604
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,2500,27600.0,277300.0,0,277300.0,121,20,101,20,24200.0,301500.0,16600.0,293900.0,0,800.0,78671,12658,9290,0.7339232106177911,11,0,e978c441792e37bc76d1f246170c1bb934a5e3d336d32b698ca9ea8207b99219
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,4000,29100.0,291000.0,0,291000.0,80,20,60,20,16000.0,307000.0,16600.0,307600.0,0,800.0,81191,12658,9298,0.7345552219939959,2,0,2db8f0e94f4ceb805b5663c0448ad5201459887556d2d55f1aff5bd6abd9efa6
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,4900,30000.0,229800.0,0,229800.0,71,20,51,20,14200.0,244000.0,16600.0,246400.0,0,800.0,75630,12658,9297,0.7344762205719703,2,0,311df0b9a6032fbaca55a7e420938ef631d265b87928616052473f6f9bea6f8d
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,6000,31100.0,212200.0,0,212200.0,44,20,24,20,8800.0,221000.0,16600.0,228800.0,0,800.0,72341,12658,9297,0.7344762205719703,2,0,15681d0bcf7aa76397cdeb6e9b9455560fab58413430fd745aeb9637b0989735
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,6800,31900.0,195200.0,0,195200.0,39,20,19,20,7800.0,203000.0,16600.0,211800.0,0,800.0,69412,12658,9297,0.7344762205719703,2,0,5a32e04afb872f1f92866aa44bc211225ef2014a24da02a0f6e7fbe98eceee63
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,10000,35100.0,81200.0,0,81200.0,34,20,14,20,6800.0,88000.0,16600.0,97800.0,0,800.0,60683,12658,9297,0.7344762205719703,2,0,39b68da7dfa7b2955c50150197c6b53ddfda1f1289c9bac31f08fc11eb265f97
2020,1000,200,reinvest_100_restart,1,minimum,weekly,0,15000,40100.0,-500.0,7500.0,7000.0,70,8,62,20,14000.0,21000.0,16600.0,23600.0,0,800.0,40511,12658,9297,0.7344762205719703,2,0,899e21f11d30c58b868061cca034947edb7b97b681fbaf34af787f39538c6c43
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,0,25100.0,393584.9,30000.0,423584.9,190,20,170,20,38000.0,461584.9,16600.0,440184.9,0,600.0,97582,12658,9272,0.7325011850213304,37,0,8ff0a7854a225db2fc9b58f9eb675443c956af79d1f277bad548a79f3d157e51
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,2000,27100.0,242962.0,30000.0,272962.0,156,20,136,20,31200.0,304162.0,16600.0,289562.0,0,600.0,75343,12658,9287,0.7336862063517143,14,0,490203ea280b6fbeb81bfd19783b8bcfcf515611f359a5959ee3dab15008a59c
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,4000,29100.0,213450.25,30000.0,243450.25,97,20,77,20,19400.0,262850.25,16600.0,260050.25,0,600.0,73868,12658,9297,0.7344762205719703,2,0,31ace4b23cdd9b274dd75f8c49b9ed63a94a3e1819cec2cb2fd15e2874c61e66
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,4900,30000.0,165729.5,30000.0,195729.5,77,20,57,20,15400.0,211129.5,16600.0,212329.5,0,600.0,72659,12658,9297,0.7344762205719703,2,0,39751b591dac56810d0f4425255c58b125ed89d69dc4493e63aeb9893b863e2f
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,6000,31100.0,156815.2,136220.05,293035.25,52,20,32,20,10400.0,303435.25,16600.0,309635.25,0,600.0,67480,12658,9297,0.7344762205719703,2,0,1eddb6f00433489ec747285e743ed8767743ec4fb1f1378c4720acba06c2bb0d
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,6800,31900.0,150702.6,128778.28,279480.88,46,20,26,20,9200.0,288680.88,16600.0,296080.88,0,600.0,64998,12658,9297,0.7344762205719703,2,0,aa8544a85f533ed5f9b1019c845e067773835d9008ec4e175f3fa948753ccf47
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,10000,35100.0,85790.2,83826.39,169616.59,30,20,10,20,6000.0,175616.59,16600.0,186216.59,0,600.0,62040,12658,9297,0.7344762205719703,2,0,e53b7bca450b08e3badac1bcf48ce362be3a22f8d1291be1e88c9ea9774fba80
2020,1000,200,reinvest_100_restart,2,maximum,calendar_month,0,15000,40100.0,-676.45,24166.44,23489.99,69,11,58,20,13800.0,37289.99,16600.0,40089.99,0,600.0,43925,12658,9297,0.7344762205719703,2,0,ca0b3b1d22c4d1e301e4fc867b5af3af635dceb55a45de6e165bbf05d4c36d83
2020,1000,200,reinvest_100_restart,2,maximum,daily,0,0,25100.0,489487.2,0,489487.2,376,20,356,20,75200.0,564687.2,16600.0,506087.2,0,600.0,99620,12658,9268,0.732185179333228,37,0,31ab16824ad95d22a88671df2a8c228dfbc259b98dbd8d21c6b73ee879272c2b
