product,initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve,strict_post_payout_balance,fee,accounts,alive,ongoing,terminal,total,contributions,ending_owner_cash,objective,tested_count,tested_reserve_min,tested_reserve_max,tied_best_reserves,within_one_percent_reserves,boundary_best
legacy_50k,1000,0,weekly_one,maximum,weekly,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,maximum,weekly,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,minimum,calendar_month,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,minimum,calendar_month,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,minimum,daily,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,minimum,daily,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,minimum,weekly,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,0,weekly_one,minimum,weekly,0,50100.0,False,250.0,4,0,-1000.0,0,-1000.0,1000.0,0.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 53100.0, 54100.0, 55000.0, 55100.0, 56100.0, 56600.0, 56900.0, 57100.0, 58100.0, 59100.0, 60100.0, 62600.0, 65100.0]",[],True
legacy_50k,1000,200,monthly_current_slot_replacements,maximum,calendar_month,2500,52600.0,False,250.0,164,20,566749.25,0,566749.25,16600.0,583349.25,ongoing,40,50100.0,65100.0,[52600.0],"[52600.0, 52800.0]",False
legacy_50k,1000,200,monthly_current_slot_replacements,maximum,calendar_month,6000,56100.0,False,250.0,49,20,491916.83,92556.8,584473.63,16600.0,601073.63,total,40,50100.0,65100.0,[56100.0],"[56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56900.0, 57100.0]",False
legacy_50k,1000,200,monthly_current_slot_replacements,maximum,daily,600,50700.0,False,250.0,368,20,714514.6,0,714514.6,16600.0,731114.6,ongoing,26,50100.0,65100.0,[50700.0],"[50700.0, 50800.0, 50900.0, 51200.0]",False
legacy_50k,1000,200,monthly_current_slot_replacements,maximum,daily,600,50700.0,False,250.0,368,20,714514.6,0,714514.6,16600.0,731114.6,total,26,50100.0,65100.0,[50700.0],"[50700.0, 50800.0, 50900.0, 51200.0]",False
legacy_50k,1000,200,monthly_current_slot_replacements,maximum,weekly,1800,51900.0,False,250.0,243,20,675727.3,0,675727.3,16600.0,692327.3,ongoing,31,50100.0,65100.0,[51900.0],[51900.0],False
legacy_50k,1000,200,monthly_current_slot_replacements,maximum,weekly,1800,51900.0,False,250.0,243,20,675727.3,0,675727.3,16600.0,692327.3,total,31,50100.0,65100.0,[51900.0],[51900.0],False
legacy_50k,1000,200,monthly_current_slot_replacements,minimum,calendar_month,0,50100.0,False,250.0,68,20,424000.0,172347.49,596347.49,16600.0,612947.49,ongoing,31,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]",True
legacy_50k,1000,200,monthly_current_slot_replacements,minimum,calendar_month,2900,53000.0,False,250.0,55,20,415750.0,190572.7,606322.7,16600.0,622922.7,total,31,50100.0,65100.0,"[53000.0, 53100.0]","[52900.0, 53000.0, 53100.0, 53200.0, 53300.0, 53600.0]",False
legacy_50k,1000,200,monthly_current_slot_replacements,minimum,daily,2400,52500.0,False,250.0,129,20,599250.0,0,599250.0,16600.0,615850.0,ongoing,39,50100.0,65100.0,[52500.0],[52500.0],False
legacy_50k,1000,200,monthly_current_slot_replacements,minimum,daily,2400,52500.0,False,250.0,129,20,599250.0,0,599250.0,16600.0,615850.0,total,39,50100.0,65100.0,[52500.0],[52500.0],False
legacy_50k,1000,200,monthly_current_slot_replacements,minimum,weekly,0,50100.0,False,250.0,140,20,564000.0,0,564000.0,16600.0,580600.0,ongoing,30,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]",True
legacy_50k,1000,200,monthly_current_slot_replacements,minimum,weekly,5500,55600.0,False,250.0,49,20,497350.0,91273.29,588623.29,16600.0,605223.29,total,30,50100.0,65100.0,"[55600.0, 55700.0]","[55600.0, 55700.0, 55800.0, 55900.0, 56000.0, 56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56900.0]",False
legacy_50k,1000,200,monthly_one,maximum,calendar_month,4700,54800.0,False,250.0,54,3,414973.75,0,414973.75,16600.0,431573.75,ongoing,42,50100.0,65100.0,[54800.0],"[54800.0, 54900.0, 55000.0]",False
legacy_50k,1000,200,monthly_one,maximum,calendar_month,7500,57600.0,False,250.0,49,20,381401.3,125837.18,507238.48,16600.0,523838.48,total,42,50100.0,65100.0,"[57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]","[56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
legacy_50k,1000,200,monthly_one,maximum,daily,5700,55800.0,False,250.0,54,3,410926.6,0,410926.6,16600.0,427526.6,ongoing,35,50100.0,65100.0,[55800.0],"[55800.0, 55900.0, 56000.0]",False
legacy_50k,1000,200,monthly_one,maximum,daily,7500,57600.0,False,250.0,49,20,387877.26,119361.23,507238.49,16600.0,523838.49,total,35,50100.0,65100.0,"[57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]","[56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0, 59100.0]",False
legacy_50k,1000,200,monthly_one,maximum,weekly,5000,55100.0,False,250.0,54,3,419345.9,0,419345.9,16600.0,435945.9,ongoing,43,50100.0,65100.0,[55100.0],"[55100.0, 55200.0, 55300.0, 56600.0]",False
legacy_50k,1000,200,monthly_one,maximum,weekly,8800,58900.0,False,250.0,49,20,371344.32,135894.12,507238.44,16600.0,523838.44,total,43,50100.0,65100.0,"[58900.0, 59000.0]","[56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 58100.0, 58600.0, 58700.0, 58800.0, 58900.0, 59000.0, 59100.0, 59200.0]",False
legacy_50k,1000,200,monthly_one,minimum,calendar_month,2800,52900.0,False,250.0,53,20,317750.0,182170.67,499920.67,16600.0,516520.67,ongoing,52,50100.0,65100.0,"[52900.0, 53000.0]","[52900.0, 53000.0, 53100.0]",False
legacy_50k,1000,200,monthly_one,minimum,calendar_month,7500,57600.0,False,250.0,49,20,260750.0,246488.48,507238.48,16600.0,523838.48,total,52,50100.0,65100.0,"[57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]","[54800.0, 54900.0, 55000.0, 55100.0, 55200.0, 55300.0, 55400.0, 55500.0, 56100.0, 56600.0, 56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
legacy_50k,1000,200,monthly_one,minimum,daily,3600,53700.0,False,250.0,57,3,439600.0,0,439600.0,16600.0,456200.0,ongoing,44,50100.0,65100.0,[53700.0],[53700.0],False
legacy_50k,1000,200,monthly_one,minimum,daily,7200,57300.0,False,250.0,49,20,397350.0,109888.48,507238.48,16600.0,523838.48,total,44,50100.0,65100.0,"[57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0, 59100.0]","[57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0, 59100.0]",False
legacy_50k,1000,200,monthly_one,minimum,weekly,3500,53600.0,False,250.0,56,3,428950.0,0,428950.0,16600.0,445550.0,ongoing,41,50100.0,65100.0,[53600.0],"[53600.0, 53700.0]",False
legacy_50k,1000,200,monthly_one,minimum,weekly,6800,56900.0,False,250.0,49,20,390500.0,116738.48,507238.48,16600.0,523838.48,total,41,50100.0,65100.0,"[56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 58100.0, 59100.0]","[56000.0, 56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 58100.0, 59100.0]",False
legacy_50k,1000,200,weekly_one,maximum,calendar_month,4700,54800.0,False,250.0,72,9,472865.2,0,472865.2,16600.0,489465.2,ongoing,35,50100.0,65100.0,[54800.0],"[54800.0, 54900.0, 55000.0]",False
legacy_50k,1000,200,weekly_one,maximum,calendar_month,7100,57200.0,False,250.0,51,20,448161.14,115337.55,563498.69,16600.0,580098.69,total,35,50100.0,65100.0,[57200.0],"[56100.0, 56400.0, 56500.0, 56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57200.0]",False
legacy_50k,1000,200,weekly_one,maximum,daily,5700,55800.0,False,250.0,74,9,467570.79,3941.1,471511.89,16600.0,488111.89,ongoing,35,50100.0,65100.0,[55800.0],"[55800.0, 55900.0, 56000.0]",False
legacy_50k,1000,200,weekly_one,maximum,daily,7700,57800.0,False,250.0,52,20,442740.67,120508.02,563248.69,16600.0,579848.69,total,35,50100.0,65100.0,"[57800.0, 57900.0, 58000.0, 58100.0]","[56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0]",False
legacy_50k,1000,200,weekly_one,maximum,weekly,5000,55100.0,False,250.0,75,10,479549.21,0,479549.21,16600.0,496149.21,ongoing,33,50100.0,65100.0,[55100.0],"[55100.0, 55200.0]",False
legacy_50k,1000,200,weekly_one,maximum,weekly,7100,57200.0,False,250.0,52,20,463054.83,100193.77,563248.6,16600.0,579848.6,total,33,50100.0,65100.0,[57200.0],"[56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0]",False
legacy_50k,1000,200,weekly_one,minimum,calendar_month,2100,52200.0,False,250.0,71,20,361750.0,178136.21,539886.21,16600.0,556486.21,ongoing,40,50100.0,65100.0,[52200.0],"[52200.0, 52300.0]",False
legacy_50k,1000,200,weekly_one,minimum,calendar_month,5900,56000.0,False,250.0,53,20,315750.0,247248.68,562998.68,16600.0,579598.68,total,40,50100.0,65100.0,"[56000.0, 56100.0, 56200.0, 56300.0, 56400.0]","[54100.0, 55000.0, 55100.0, 55600.0, 55700.0, 55800.0, 55900.0, 56000.0, 56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56900.0]",False
legacy_50k,1000,200,weekly_one,minimum,daily,4000,54100.0,False,250.0,78,10,493300.0,0,493300.0,16600.0,509900.0,ongoing,44,50100.0,65100.0,[54100.0],"[54100.0, 54400.0]",False
legacy_50k,1000,200,weekly_one,minimum,daily,6800,56900.0,False,250.0,55,20,463250.0,99248.68,562498.68,16600.0,579098.68,total,44,50100.0,65100.0,"[56900.0, 57000.0]","[56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 57600.0, 57700.0]",False
legacy_50k,1000,200,weekly_one,minimum,weekly,3800,53900.0,False,250.0,77,10,474250.0,1827.1,476077.1,16600.0,492677.1,ongoing,41,50100.0,65100.0,[53900.0],"[53800.0, 53900.0, 54000.0, 54100.0, 55600.0]",False
legacy_50k,1000,200,weekly_one,minimum,weekly,5700,55800.0,False,250.0,56,20,468300.0,93948.68,562248.68,16600.0,578848.68,total,41,50100.0,65100.0,"[55800.0, 55900.0, 56000.0, 56100.0, 56200.0, 56300.0, 56400.0, 56500.0]","[55600.0, 55700.0, 55800.0, 55900.0, 56000.0, 56100.0, 56200.0, 56300.0, 56400.0, 56500.0]",False
legacy_50k,5000,0,monthly_current_slot_replacements,maximum,calendar_month,2200,52300.0,False,250.0,189,20,586061.4,0,586061.4,5000.0,591061.4,ongoing,44,50100.0,65100.0,[52300.0],[52300.0],False
legacy_50k,5000,0,monthly_current_slot_replacements,maximum,calendar_month,2200,52300.0,False,250.0,189,20,586061.4,0,586061.4,5000.0,591061.4,total,44,50100.0,65100.0,[52300.0],[52300.0],False
legacy_50k,5000,0,monthly_current_slot_replacements,maximum,daily,600,50700.0,False,250.0,371,20,723141.6,0,723141.6,5000.0,728141.6,ongoing,26,50100.0,65100.0,[50700.0],"[50700.0, 50800.0, 50900.0]",False
legacy_50k,5000,0,monthly_current_slot_replacements,maximum,daily,600,50700.0,False,250.0,371,20,723141.6,0,723141.6,5000.0,728141.6,total,26,50100.0,65100.0,[50700.0],"[50700.0, 50800.0, 50900.0]",False
legacy_50k,5000,0,monthly_current_slot_replacements,maximum,weekly,1800,51900.0,False,250.0,248,20,679116.75,0,679116.75,5000.0,684116.75,ongoing,31,50100.0,65100.0,[51900.0],[51900.0],False
legacy_50k,5000,0,monthly_current_slot_replacements,maximum,weekly,1800,51900.0,False,250.0,248,20,679116.75,0,679116.75,5000.0,684116.75,total,31,50100.0,65100.0,[51900.0],[51900.0],False
legacy_50k,5000,0,monthly_current_slot_replacements,minimum,calendar_month,0,50100.0,False,250.0,64,20,427000.0,172318.14,599318.14,5000.0,604318.14,ongoing,31,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]",True
legacy_50k,5000,0,monthly_current_slot_replacements,minimum,calendar_month,2900,53000.0,False,250.0,61,20,407750.0,191837.9,599587.9,5000.0,604587.9,total,31,50100.0,65100.0,"[53000.0, 53100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0, 52600.0, 52700.0, 52800.0, 52900.0, 53000.0, 53100.0, 53200.0, 53300.0, 53400.0, 53500.0, 53600.0]",False
legacy_50k,5000,0,monthly_current_slot_replacements,minimum,daily,2400,52500.0,False,250.0,129,20,609250.0,0,609250.0,5000.0,614250.0,ongoing,31,50100.0,65100.0,[52500.0],[52500.0],False
legacy_50k,5000,0,monthly_current_slot_replacements,minimum,daily,2400,52500.0,False,250.0,129,20,609250.0,0,609250.0,5000.0,614250.0,total,31,50100.0,65100.0,[52500.0],[52500.0],False
legacy_50k,5000,0,monthly_current_slot_replacements,minimum,weekly,0,50100.0,False,250.0,143,20,572250.0,0,572250.0,5000.0,577250.0,ongoing,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]",True
legacy_50k,5000,0,monthly_current_slot_replacements,minimum,weekly,0,50100.0,False,250.0,143,20,572250.0,0,572250.0,5000.0,577250.0,total,21,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 52100.0]",True
legacy_50k,5000,0,monthly_one,maximum,calendar_month,4700,54800.0,False,250.0,55,3,365192.41,0,365192.41,5000.0,370192.41,ongoing,37,50100.0,65100.0,[54800.0],"[54800.0, 54900.0]",False
legacy_50k,5000,0,monthly_one,maximum,calendar_month,6000,56100.0,False,250.0,51,20,359969.85,98183.13,458152.98,5000.0,463152.98,total,37,50100.0,65100.0,[56100.0],"[56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 58100.0]",False
legacy_50k,5000,0,monthly_one,maximum,daily,5700,55800.0,False,250.0,55,3,360608.43,0,360608.43,5000.0,365608.43,ongoing,35,50100.0,65100.0,[55800.0],"[55800.0, 55900.0]",False
legacy_50k,5000,0,monthly_one,maximum,daily,8200,58300.0,False,250.0,49,20,323676.27,134976.71,458652.98,5000.0,463652.98,total,35,50100.0,65100.0,"[58300.0, 58400.0, 58500.0, 58600.0]","[56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
legacy_50k,5000,0,monthly_one,maximum,weekly,5000,55100.0,False,250.0,55,3,368668.94,0,368668.94,5000.0,373668.94,ongoing,43,50100.0,65100.0,[55100.0],"[55100.0, 55200.0, 55300.0, 56600.0]",False
legacy_50k,5000,0,monthly_one,maximum,weekly,8200,58300.0,False,250.0,48,20,332841.46,126061.46,458902.92,5000.0,463902.92,total,43,50100.0,65100.0,[58300.0],"[56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0]",False
legacy_50k,5000,0,monthly_one,minimum,calendar_month,2800,52900.0,False,250.0,52,20,318000.0,182170.67,500170.67,5000.0,505170.67,ongoing,42,50100.0,65100.0,"[52900.0, 53000.0]","[52900.0, 53000.0, 53100.0]",False
legacy_50k,5000,0,monthly_one,minimum,calendar_month,2800,52900.0,False,250.0,52,20,318000.0,182170.67,500170.67,5000.0,505170.67,total,42,50100.0,65100.0,"[52900.0, 53000.0, 53100.0, 53200.0, 53300.0]","[52900.0, 53000.0, 53100.0, 53200.0, 53300.0]",False
legacy_50k,5000,0,monthly_one,minimum,daily,3600,53700.0,False,250.0,54,3,437350.0,0,437350.0,5000.0,442350.0,ongoing,36,50100.0,65100.0,[53700.0],[53700.0],False
legacy_50k,5000,0,monthly_one,minimum,daily,8300,58400.0,False,250.0,48,20,325850.0,133052.97,458902.97,5000.0,463902.97,total,36,50100.0,65100.0,"[58400.0, 58500.0, 58600.0]","[57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
legacy_50k,5000,0,monthly_one,minimum,weekly,3500,53600.0,False,250.0,54,3,415700.0,0,415700.0,5000.0,420700.0,ongoing,44,50100.0,65100.0,[53600.0],"[53600.0, 53700.0]",False
legacy_50k,5000,0,monthly_one,minimum,weekly,7200,57300.0,False,250.0,49,20,331500.0,127152.97,458652.97,5000.0,463652.97,total,44,50100.0,65100.0,"[57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0]","[56400.0, 56500.0, 56600.0, 56700.0, 56800.0, 56900.0, 57000.0, 57100.0, 57200.0, 57300.0, 57400.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0]",False
legacy_50k,5000,0,weekly_one,maximum,calendar_month,4700,54800.0,False,250.0,76,9,463472.23,0,463472.23,5000.0,468472.23,ongoing,44,50100.0,65100.0,[54800.0],"[54800.0, 54900.0, 55000.0, 56100.0]",False
legacy_50k,5000,0,weekly_one,maximum,calendar_month,8500,58600.0,False,250.0,48,20,412939.52,143862.69,556802.21,5000.0,561802.21,total,44,50100.0,65100.0,[58600.0],"[56100.0, 56200.0, 56300.0, 56400.0, 56500.0, 56600.0, 56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
legacy_50k,5000,0,weekly_one,maximum,daily,4900,55000.0,False,250.0,84,10,466309.11,0,466309.11,5000.0,471309.11,ongoing,45,50100.0,65100.0,[55000.0],"[54900.0, 55000.0, 55400.0]",False
legacy_50k,5000,0,weekly_one,maximum,daily,9500,59600.0,False,250.0,47,20,404037.49,156710.17,560747.66,5000.0,565747.66,total,45,50100.0,65100.0,[59600.0],"[58200.0, 58300.0, 58400.0, 58500.0, 58600.0, 58700.0, 58800.0, 58900.0, 59200.0, 59300.0, 59400.0, 59500.0, 59600.0]",False
legacy_50k,5000,0,weekly_one,maximum,weekly,5000,55100.0,False,250.0,78,10,470441.04,0,470441.04,5000.0,475441.04,ongoing,45,50100.0,65100.0,[55100.0],"[55100.0, 55200.0]",False
legacy_50k,5000,0,weekly_one,maximum,weekly,8500,58600.0,False,250.0,51,20,427490.14,128561.99,556052.13,5000.0,561052.13,total,45,50100.0,65100.0,"[58600.0, 58700.0]","[56600.0, 56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0, 58700.0, 58800.0, 58900.0, 59000.0, 59100.0]",False
legacy_50k,5000,0,weekly_one,minimum,calendar_month,3000,53100.0,False,250.0,63,20,392150.0,193335.17,585485.17,5000.0,590485.17,ongoing,26,50100.0,65100.0,[53100.0],"[53100.0, 53200.0]",False
legacy_50k,5000,0,weekly_one,minimum,calendar_month,3500,53600.0,False,250.0,56,20,386950.0,202859.03,589809.03,5000.0,594809.03,total,26,50100.0,65100.0,[53600.0],"[53100.0, 53200.0, 53600.0]",False
legacy_50k,5000,0,weekly_one,minimum,daily,3800,53900.0,False,250.0,88,10,497100.0,0,497100.0,5000.0,502100.0,ongoing,36,50100.0,65100.0,[53900.0],"[53700.0, 53800.0, 53900.0, 54000.0]",False
legacy_50k,5000,0,weekly_one,minimum,daily,8400,58500.0,False,250.0,52,20,421900.0,133902.2,555802.2,5000.0,560802.2,total,36,50100.0,65100.0,"[58500.0, 58600.0]","[56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
legacy_50k,5000,0,weekly_one,minimum,weekly,3500,53600.0,False,250.0,89,10,481250.0,0,481250.0,5000.0,486250.0,ongoing,36,50100.0,65100.0,[53600.0],"[53600.0, 53700.0]",False
legacy_50k,5000,0,weekly_one,minimum,weekly,7800,57900.0,False,250.0,53,20,421150.0,134402.2,555552.2,5000.0,560552.2,total,36,50100.0,65100.0,"[57900.0, 58000.0, 58100.0]","[56100.0, 56600.0, 56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,maximum,calendar_month,2100,52200.0,False,250.0,189,20,623893.55,0,623893.55,20600.0,644493.55,ongoing,45,50100.0,65100.0,[52200.0],"[52200.0, 52300.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,maximum,calendar_month,2100,52200.0,False,250.0,189,20,623893.55,0,623893.55,20600.0,644493.55,total,45,50100.0,65100.0,[52200.0],"[52200.0, 52300.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,maximum,daily,600,50700.0,False,250.0,370,20,734753.85,0,734753.85,20600.0,755353.85,ongoing,26,50100.0,65100.0,[50700.0],"[50700.0, 50800.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,maximum,daily,600,50700.0,False,250.0,370,20,734753.85,0,734753.85,20600.0,755353.85,total,26,50100.0,65100.0,[50700.0],"[50700.0, 50800.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,maximum,weekly,1800,51900.0,False,250.0,250,20,681721.9,0,681721.9,20600.0,702321.9,ongoing,31,50100.0,65100.0,[51900.0],[51900.0],False
legacy_50k,5000,200,monthly_current_slot_replacements,maximum,weekly,1800,51900.0,False,250.0,250,20,681721.9,0,681721.9,20600.0,702321.9,total,31,50100.0,65100.0,[51900.0],[51900.0],False
legacy_50k,5000,200,monthly_current_slot_replacements,minimum,calendar_month,0,50100.0,False,250.0,52,20,475500.0,168556.93,644056.93,20600.0,664656.93,ongoing,40,50100.0,65100.0,"[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 51600.0, 51700.0, 51800.0, 51900.0, 52000.0, 52100.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 51600.0, 51700.0, 51800.0, 51900.0, 52000.0, 52100.0, 52200.0, 52300.0, 52400.0, 52500.0]",True
legacy_50k,5000,200,monthly_current_slot_replacements,minimum,calendar_month,2600,52700.0,False,250.0,47,20,463250.0,182199.62,645449.62,20600.0,666049.62,total,40,50100.0,65100.0,"[52700.0, 52800.0]","[50100.0, 50200.0, 50300.0, 50400.0, 50500.0, 50600.0, 51100.0, 51600.0, 51700.0, 51800.0, 51900.0, 52000.0, 52100.0, 52200.0, 52300.0, 52400.0, 52500.0, 52600.0, 52700.0, 52800.0, 52900.0, 53000.0, 53100.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,minimum,daily,2400,52500.0,False,250.0,129,20,613250.0,0,613250.0,20600.0,633850.0,ongoing,45,50100.0,65100.0,"[52500.0, 52600.0]","[52500.0, 52600.0, 52700.0]",False
legacy_50k,5000,200,monthly_current_slot_replacements,minimum,daily,2400,52500.0,False,250.0,129,20,613250.0,0,613250.0,20600.0,633850.0,total,45,50100.0,65100.0,"[52500.0, 52600.0]","[52500.0, 52600.0, 52700.0, 56900.0, 57100.0, 57600.0, 57700.0, 57800.0, 57900.0, 58000.0, 58100.0, 58200.0, 58300.0, 58400.0, 58500.0, 58600.0]",False
