policy,retained_balance_usd,headroom_usd,ongoing_pocket_usd,terminal_received_usd,combined_pocket_usd,alive_before_terminal,ongoing_payouts,terminal_payouts,profit_before_terminal_usd,profit_after_terminal_usd,booked_net_trading_usd,firm_split_usd,path_ceiling_usd,unextracted_usd,stage,trading_neutral,earnings_forgone_usd,book_ceiling_usd,ceiling_capture
minimum_monthly,30100.0,5000.0,264700.0,195811.75,460511.75,22,561,20,207599.1,5782.55,462022.2,6004.8,472299.1,11787.35,coarse,True,0.0,472299.1,0.975043
minimum_monthly,30200.0,5100.0,262200.0,198311.75,460511.75,22,556,20,210099.1,5782.55,462022.2,6004.8,472299.1,11787.35,local_refinement,True,0.0,472299.1,0.975043
minimum_monthly,30300.0,5200.0,260700.0,199811.75,460511.75,22,553,20,211599.1,5782.55,462022.2,6004.8,472299.1,11787.35,local_refinement,True,0.0,472299.1,0.975043
minimum_monthly,30400.0,5300.0,259200.0,201311.75,460511.75,22,550,20,213099.1,5782.55,462022.2,6004.8,472299.1,11787.35,local_refinement,True,0.0,472299.1,0.975043
minimum_monthly,30500.0,5400.0,258200.0,202311.75,460511.75,22,548,20,214099.1,5782.55,462022.2,6004.8,472299.1,11787.35,local_refinement,True,0.0,472299.1,0.975043
minimum_monthly,30600.0,5500.0,257200.0,203311.75,460511.75,22,546,20,215099.1,5782.55,462022.2,6004.8,472299.1,11787.35,coarse,True,0.0,472299.1,0.975043
minimum_monthly,31100.0,6000.0,250700.0,209811.75,460511.75,22,533,20,221599.1,5782.55,462022.2,6004.8,472299.1,11787.35,coarse,True,0.0,472299.1,0.975043
minimum_monthly,31600.0,6500.0,241700.0,213278.91,454978.91,22,515,20,230599.1,11315.39,462022.2,6004.8,472299.1,17320.19,coarse,True,0.0,472299.1,0.963328
minimum_monthly,32100.0,7000.0,235700.0,218778.91,454478.91,22,503,20,236599.1,11815.39,462022.2,6004.8,472299.1,17820.19,coarse,True,0.0,472299.1,0.962269
minimum_monthly,32600.0,7500.0,227700.0,226778.91,454478.91,22,487,20,244599.1,11815.39,462022.2,6004.8,472299.1,17820.19,coarse,True,0.0,472299.1,0.962269
minimum_monthly,33100.0,8000.0,223200.0,231278.91,454478.91,22,478,20,249099.1,11815.39,462022.2,6004.8,472299.1,17820.19,coarse,True,0.0,472299.1,0.962269
minimum_monthly,33600.0,8500.0,214700.0,224788.03,439488.03,22,461,20,257599.1,26806.27,462022.2,6004.8,472299.1,32811.07,coarse,True,0.0,472299.1,0.930529
minimum_monthly,34100.0,9000.0,208700.0,229788.03,438488.03,22,449,20,263599.1,27806.27,462022.2,6004.8,472299.1,33811.07,coarse,True,0.0,472299.1,0.928412
minimum_monthly,34600.0,9500.0,201200.0,228460.79,429660.79,22,434,20,271099.1,36633.51,462022.2,6004.8,472299.1,42638.31,coarse,True,0.0,472299.1,0.909722
minimum_monthly,35100.0,10000.0,194700.0,234460.79,429160.79,22,421,20,277599.1,37133.51,462022.2,6004.8,472299.1,43138.31,coarse,True,0.0,472299.1,0.908663
