product,window,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_50k,start_2024,7400,57500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,104161.75,91060.34,195222.09,110876.75,116291.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,206222.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,64742.88,64886.1,5100.23,65890.55,5190.64,blocking,46056,3568,0.2818770737873282,b6ca3482e686727107ee1902ae407f265f00ba5b97c6f12ee0f99a5936d123ca,"[""legacy_50k"", ""start_2024"", 7400]"
legacy_50k,start_2024,7500,57600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,102761.75,92160.34,194922.09,109476.75,117691.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,205922.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,65430.23,65573.45,5154.38,66577.91,5244.79,blocking,46056,3568,0.2818770737873282,2966a35aa0421457b484495ae9eae365ff4d43238f8ea462fe5e602be767664b,"[""legacy_50k"", ""start_2024"", 7500]"
legacy_50k,start_2024,7600,57700.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,101361.75,93260.34,194622.09,108076.75,119091.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,205622.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,66140.42,66283.64,5210.32,67288.1,5300.73,blocking,46056,3568,0.2818770737873282,047b82df94b69eac34437fab16e58032d6d2b026d7d6d5cf94b35833680ee8fa,"[""legacy_50k"", ""start_2024"", 7600]"
legacy_50k,start_2024,7700,57800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,99961.75,94360.34,194322.09,106676.75,120491.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,205322.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,66827.4,66970.62,5264.44,67975.08,5354.85,blocking,46056,3568,0.2818770737873282,9fe345e8cfbc9fa23ab8883f5dbdf954d307a93364fcf4307f507a13b5d67029,"[""legacy_50k"", ""start_2024"", 7700]"
legacy_50k,start_2024,7800,57900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,98561.75,95460.34,194022.09,105276.75,121891.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,205022.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,67644.15,67787.37,5328.78,68791.82,5419.19,blocking,46056,3568,0.2818770737873282,cf8b3ba432fa0914d7f8d0905494cb7d45bee094959b208a45826bc889ee9ea1,"[""legacy_50k"", ""start_2024"", 7800]"
legacy_50k,start_2024,7900,58000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,97161.75,96560.34,193722.09,103876.75,123291.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,204722.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,68320.45,68463.67,5382.06,69468.12,5472.47,blocking,46056,3568,0.2818770737873282,476ea49ad78cf91281224a7f85957dda2161a5061a4e021f437f759c619defd3,"[""legacy_50k"", ""start_2024"", 7900]"
legacy_50k,start_2024,8000,58100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,95761.75,97660.34,193422.09,102476.75,124691.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,204422.09,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,68905.38,69048.59,5428.14,70053.05,5518.55,blocking,46056,3568,0.2818770737873282,7fb0333a257b0dbcbb947217e40b35725a07c756a1ef8e0b67916148db2dacdc,"[""legacy_50k"", ""start_2024"", 8000]"
legacy_50k,start_2024,9000,59100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,81761.75,94358.46,176120.21,88476.75,138691.3,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,187120.21,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,75511.19,75654.4,5948.52,76658.86,6038.93,blocking,46056,3568,0.2818770737873282,e4abd9390ac9fd510012cd6f3efd12534dd49aab15b34d24a01313559e8a3a54,"[""legacy_50k"", ""start_2024"", 9000]"
legacy_50k,start_2024,10000,60100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,69049.4,95207.52,164256.92,75764.4,151403.65,31,18,33,71,38,2840.0,3875.0,6715.0,11000.0,175256.92,0,0,0,21.0,0,13,0,4729.55,8,0,2026-06-18T23:30:00,2,13,11,2,0.1538,35.79,98.95,544.36,115.06,9.73,12.7,6,6,4,0,0,0,0,923.6222,11724.563,12.6941,6747.88,81258.33,81401.55,6401.26,82406.0,6491.67,blocking,46056,3568,0.2818770737873282,462974fe14b6d63b9d552b00849f2abf0d978ae756393731baaa58102b47f8ee,"[""legacy_50k"", ""start_2024"", 10000]"
legacy_50k,two_years_2020,0,50100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,19345.15,0,19345.15,28585.15,-846.65,40,1,56,106,46,4240.0,5000.0,9240.0,9600.0,28945.15,0,0,0,21.5,0,24,0,0,,0,2022-06-30T12:11:40,14,39,20,19,0.0,23.74,42.12,1309.27,50.07,85.8,9.55,18,18,13,0,0,0,0,729.7069,6958.8338,9.5365,7635.31,7361.25,8329.96,771.91,17240.66,1807.86,blocking,26497,2468,0.19497550955917206,73139612d53e768ff5a5e2bb02117f9fe42610a8f9de4d033e42932d83a374de,"[""legacy_50k"", ""two_years_2020"", 0]"
legacy_50k,two_years_2020,1000,51100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,19345.15,0,19345.15,28585.15,-846.65,40,1,56,106,46,4240.0,5000.0,9240.0,9600.0,28945.15,0,0,0,21.5,0,24,0,0,,0,2022-06-30T12:11:40,14,39,20,19,0.0,23.74,42.12,1309.27,50.07,85.8,9.55,18,18,13,0,0,0,0,729.7069,6958.8338,9.5365,7635.31,7361.25,8329.96,771.91,17240.66,1807.86,blocking,26497,2468,0.19497550955917206,73139612d53e768ff5a5e2bb02117f9fe42610a8f9de4d033e42932d83a374de,"[""legacy_50k"", ""two_years_2020"", 1000]"
legacy_50k,two_years_2020,2000,52100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,19345.15,0,19345.15,28585.15,-846.65,40,1,56,106,46,4240.0,5000.0,9240.0,9600.0,28945.15,0,0,0,21.5,0,24,0,0,,0,2022-06-30T12:11:40,14,39,20,19,0.0,23.74,42.12,1309.27,50.07,85.8,9.55,18,18,13,0,0,0,0,729.7069,6958.8338,9.5365,7635.31,7361.25,8329.96,771.91,17240.66,1807.86,blocking,26497,2468,0.19497550955917206,73139612d53e768ff5a5e2bb02117f9fe42610a8f9de4d033e42932d83a374de,"[""legacy_50k"", ""two_years_2020"", 2000]"
legacy_50k,two_years_2020,3000,53100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,4197.1,0,4197.1,12862.1,-1693.3,37,2,56,101,41,4040.0,4625.0,8665.0,9600.0,13797.1,0,0,0,21.5,0,20,0,0,,0,2022-06-14T22:08:40,9,35,17,18,0.0,30.31,125.02,1114.13,49.78,76.8,9.82,18,18,13,0,0,0,0,729.7069,7153.9715,9.8039,7440.17,9579.58,10397.36,977.12,19064.9,1944.62,blocking,27361,2513,0.1985305735503239,f4eda919d7237e9248cea711944a7d89818765b58eb116817bdda3fb2b9e3198,"[""legacy_50k"", ""two_years_2020"", 3000]"
legacy_50k,two_years_2020,4000,54100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 4000]"
legacy_50k,two_years_2020,5000,55100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 5000]"
legacy_50k,two_years_2020,5500,55600.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 5500]"
legacy_50k,two_years_2020,5600,55700.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 5600]"
legacy_50k,two_years_2020,5700,55800.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 5700]"
legacy_50k,two_years_2020,5800,55900.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 5800]"
legacy_50k,two_years_2020,5900,56000.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 5900]"
legacy_50k,two_years_2020,6000,56100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6000]"
legacy_50k,two_years_2020,6100,56200.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6100]"
legacy_50k,two_years_2020,6200,56300.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6200]"
legacy_50k,two_years_2020,6300,56400.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6300]"
legacy_50k,two_years_2020,6400,56500.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6400]"
legacy_50k,two_years_2020,6500,56600.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6500]"
legacy_50k,two_years_2020,6600,56700.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6600]"
legacy_50k,two_years_2020,6700,56800.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6700]"
legacy_50k,two_years_2020,6800,56900.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6800]"
legacy_50k,two_years_2020,6900,57000.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 6900]"
legacy_50k,two_years_2020,7000,57100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7000]"
legacy_50k,two_years_2020,7100,57200.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7100]"
legacy_50k,two_years_2020,7200,57300.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7200]"
legacy_50k,two_years_2020,7300,57400.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7300]"
legacy_50k,two_years_2020,7400,57500.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7400]"
legacy_50k,two_years_2020,7500,57600.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7500]"
legacy_50k,two_years_2020,7600,57700.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7600]"
legacy_50k,two_years_2020,7700,57800.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7700]"
legacy_50k,two_years_2020,7800,57900.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7800]"
legacy_50k,two_years_2020,7900,58000.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 7900]"
legacy_50k,two_years_2020,8000,58100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-7615.0,0,-7615.0,0.0,1124.1,35,5,42,81,35,3240.0,4375.0,7615.0,9600.0,1985.0,0,0,0,21.5,0,15,0,0,,0,2022-06-30T14:40:40,8,30,15,15,0.0,29.35,125.02,710.5,50.07,69.8,10.37,15,15,13,0,0,0,0,729.7069,7557.609,10.357,7036.53,11055.32,11869.95,1067.42,20429.16,1972.49,blocking,29128,2544,0.2009796176331174,fdd1ea1aae0e1a535c2254b754d5f68de28a6057376f93090a840f188ffe74c2,"[""legacy_50k"", ""two_years_2020"", 8000]"
