product,window,headroom,minimum_ongoing,maximum_ongoing,minimum_minus_maximum_ongoing,minimum_total,maximum_total,minimum_minus_maximum_total,minimum_terminal,maximum_terminal,minimum_minus_maximum_terminal,minimum_deaths,maximum_deaths,minimum_minus_maximum_deaths,minimum_alive,maximum_alive,minimum_minus_maximum_alive,minimum_unfilled_account_days,maximum_unfilled_account_days,minimum_minus_maximum_unfilled_account_days,minimum_average_retained_profit_per_live_pa,maximum_average_retained_profit_per_live_pa,minimum_minus_maximum_average_retained_profit_per_live_pa,minimum_average_retained_profit_book,maximum_average_retained_profit_book,minimum_minus_maximum_average_retained_profit_book,minimum_frozen_mean_balance_std_usd,maximum_frozen_mean_balance_std_usd,minimum_minus_maximum_frozen_mean_balance_std_usd,minimum_largest_simultaneous_deaths,maximum_largest_simultaneous_deaths,minimum_minus_maximum_largest_simultaneous_deaths
legacy_50k,start_2024,3700,127360.0,96800.6,30559.4,127360.0,96800.6,30559.4,0,0,0,51,70,-19,9,5,4,1758.35,2831.3,-1072.95,3850.75,2432.36,1418.39,42974.14,23919.11,19055.03,1053.5654,981.9818,71.5836,5,10,-5
legacy_50k,start_2024,3800,125860.0,94015.35,31844.65,125860.0,94015.35,31844.65,0,0,0,51,69,-18,9,5,4,1736.02,2819.69,-1083.67,3856.33,2462.47,1393.86,43129.74,24246.14,18883.6,1049.6373,986.5933,63.044,6,12,-6
legacy_50k,start_2024,3900,124980.0,92186.5,32793.5,124980.0,92186.5,32793.5,0,0,0,50,69,-19,10,5,5,1664.72,2818.13,-1153.41,3938.12,2480.46,1457.66,44348.44,24427.44,19921.0,1032.3774,984.0498,48.3276,6,11,-5
legacy_50k,start_2024,4000,124645.0,90527.25,34117.75,124645.0,90527.25,34117.75,0,0,0,49,69,-20,10,5,5,1663.56,2815.71,-1152.15,3972.86,2505.85,1467.01,44744.64,24684.09,20060.55,1012.3272,986.4381,25.8891,6,11,-5
legacy_50k,start_2024,4100,135025.0,87368.9,47656.1,135025.0,87368.9,47656.1,0,0,0,41,69,-28,14,5,9,1113.89,2793.21,-1679.32,4201.1,2533.27,1667.83,50438.54,25015.87,25422.67,1028.9304,998.2772,30.6532,4,7,-3
legacy_50k,start_2024,4200,133525.0,84646.9,48878.1,133525.0,84646.9,48878.1,0,0,0,41,66,-25,14,8,6,1108.62,2747.93,-1639.31,4224.06,2552.97,1671.09,50738.33,25335.56,25402.77,1026.2789,1006.928,19.3509,4,7,-3
legacy_50k,start_2024,4300,132025.0,83004.5,49020.5,132025.0,83004.5,49020.5,0,0,0,41,66,-25,14,8,6,1098.22,2756.99,-1658.77,4240.94,2581.79,1659.15,50988.86,25596.26,25392.6,1030.5108,1002.7741,27.7367,4,7,-3
legacy_50k,start_2024,4400,131980.0,80843.6,51136.4,131980.0,80843.6,51136.4,0,0,0,38,66,-28,14,8,6,1128.78,2740.69,-1611.91,4263.12,2604.08,1659.04,51114.34,25863.16,25251.18,1022.0152,1011.1353,10.8799,4,11,-7
legacy_50k,start_2024,4500,135385.0,126985.95,8399.05,135385.0,126985.95,8399.05,0,0,0,33,50,-17,14,9,5,1119.96,1743.31,-623.35,4407.88,3417.06,990.82,53460.04,38189.82,15270.22,1007.7802,830.3518,177.4284,4,6,-2
legacy_50k,start_2024,5000,133385.0,139075.55,-5690.55,133385.0,141075.55,-7690.55,0,2000.0,-2000.0,33,33,0,14,14,0,1120.45,1141.08,-20.63,4485.0,3825.42,659.58,54393.08,46308.31,8084.77,982.6812,775.3529,207.3283,6,8,-2
legacy_50k,start_2024,5700,120175.0,124857.05,-4682.05,122077.1,128756.0,-6678.9,1902.1,3898.95,-1996.85,32,32,0,13,13,0,1138.11,1144.64,-6.53,4644.46,4140.84,503.62,56238.06,50110.67,6127.39,994.4905,808.291,186.1995,6,11,-5
legacy_50k,start_2024,6000,116175.0,119337.8,-3162.8,116175.0,121337.8,-5162.8,0,2000.0,-2000.0,32,32,0,13,13,0,1128.53,1136.89,-8.36,4771.98,4291.03,480.95,57831.72,51964.24,5867.48,1029.6383,829.6274,200.0109,7,11,-4
legacy_50k,start_2024,6100,115175.0,117937.8,-2762.8,115175.0,119937.8,-4762.8,0,2000.0,-2000.0,32,32,0,13,13,0,1125.56,1126.64,-1.08,4794.82,4342.01,452.81,58123.95,52629.81,5494.14,1033.5099,836.8079,196.702,7,13,-6
legacy_50k,start_2024,6200,112805.0,116715.2,-3910.2,112805.0,118715.2,-5910.2,0,2000.0,-2000.0,35,32,3,12,13,-1,1145.0,1126.22,18.78,4835.09,4381.37,453.72,58510.31,53108.84,5401.47,1052.0299,841.936,210.0939,5,13,-8
legacy_50k,start_2024,6300,113125.0,115315.2,-2190.2,125195.98,117315.2,7880.78,12070.98,2000.0,10070.98,29,32,-3,14,13,1,1012.64,1124.31,-111.67,4910.9,4433.77,477.13,60131.54,53753.21,6378.33,1058.4804,857.203,201.2774,3,13,-10
legacy_50k,start_2024,6400,112125.0,113545.2,-1420.2,124195.98,115545.2,8650.78,12070.98,2000.0,10070.98,29,35,-6,14,12,2,1004.8,1159.22,-154.42,4950.89,4472.66,478.23,60663.14,54055.63,6607.51,1084.6132,877.9732,206.64,3,13,-10
legacy_50k,start_2024,6500,112330.0,111775.2,554.8,129455.37,113775.2,15680.17,17125.37,2000.0,15125.37,28,38,-10,14,11,3,957.08,1164.81,-207.73,4995.36,4513.48,481.88,61466.17,54521.71,6944.46,1093.2993,889.2441,204.0552,4,13,-9
legacy_50k,start_2024,6600,113740.0,110007.15,3732.85,141069.55,112007.15,29062.4,27329.55,2000.0,25329.55,26,38,-12,14,11,3,882.76,1143.72,-260.96,5047.98,4567.91,480.07,62519.75,55283.42,7236.33,1076.2951,900.2273,176.0678,4,13,-9
legacy_50k,start_2024,6700,115065.0,108614.05,6450.95,153024.58,110614.05,42410.53,37959.58,2000.0,35959.58,24,38,-14,15,11,4,768.54,1152.03,-383.49,5100.39,4613.81,486.58,63799.63,55797.49,8002.14,1096.3891,905.9227,190.4664,4,14,-10
legacy_50k,start_2024,6800,115395.0,118023.05,-2628.05,165025.21,186453.09,-21427.88,49630.21,68430.04,-18799.83,22,17,5,15,18,-3,758.23,434.52,323.71,5193.73,4756.4,437.33,65025.22,61216.91,3808.31,1134.57,875.8923,258.6777,4,3,1
legacy_50k,start_2024,6900,116220.0,116523.05,-303.05,177170.54,186053.09,-8882.55,60950.54,69530.04,-8579.5,20,17,3,16,18,-2,647.56,434.52,213.04,5234.08,4814.21,419.87,66157.5,61960.97,4196.53,1140.7469,890.1634,250.5835,3,3,0
legacy_50k,start_2024,7000,117205.0,115023.05,2181.95,195615.81,185653.09,9962.72,78410.81,70630.04,7780.77,17,17,0,18,18,0,434.52,434.52,0.0,5289.37,4873.48,415.89,68076.37,62723.79,5352.58,1149.5518,906.4462,243.1056,3,3,0
legacy_50k,start_2024,7100,116705.0,113523.05,3181.95,195615.81,185253.09,10362.72,78910.81,71730.04,7180.77,17,17,0,18,18,0,434.52,434.52,0.0,5330.5,4932.55,397.95,68605.75,63484.05,5121.7,1153.2813,922.4282,230.8531,3,3,0
legacy_50k,start_2024,7200,114705.0,112023.05,2681.95,195615.81,184853.09,10762.72,80910.81,72830.04,8080.77,17,17,0,18,18,0,434.52,434.52,0.0,5381.5,4993.34,388.16,69262.18,64266.4,4995.78,1181.1947,942.6181,238.5766,3,3,0
legacy_50k,start_2024,7300,112705.0,110523.05,2181.95,195615.81,184453.09,11162.72,82910.81,73930.04,8980.77,17,17,0,18,18,0,434.52,434.52,0.0,5431.37,5055.55,375.82,69903.99,65067.01,4836.98,1194.3596,964.0073,230.3523,3,3,0
legacy_50k,start_2024,7400,111205.0,109023.05,2181.95,195615.81,184053.09,11562.72,84410.81,75030.04,9380.77,17,17,0,18,18,0,434.52,434.52,0.0,5477.62,5116.17,361.45,70499.31,65847.23,4652.08,1211.938,984.6728,227.2652,3,3,0
legacy_50k,start_2024,7500,110205.0,107523.05,2681.95,195615.81,183653.09,11962.72,85410.81,76130.04,9280.77,17,17,0,18,18,0,434.52,434.52,0.0,5540.62,5176.81,363.81,71310.13,66627.68,4682.45,1232.0139,1005.9619,226.052,3,3,0
legacy_50k,start_2024,8000,103205.0,100023.05,3181.95,186637.93,181653.09,4984.84,83432.93,81630.04,1802.89,17,17,0,18,18,0,434.52,434.52,0.0,5775.72,5463.55,312.17,74336.02,70318.15,4017.87,1343.0622,1127.4708,215.5914,3,3,0
legacy_50k,start_2024,9000,88705.0,86309.95,2395.05,176605.09,165552.71,11052.38,87900.09,79242.76,8657.33,17,17,0,18,18,0,434.52,434.52,0.0,6317.68,6047.83,269.85,81311.27,77838.19,3473.08,1609.9716,1421.7039,188.2677,3,3,0
legacy_50k,start_2024,10000,74705.0,72266.8,2438.2,160400.91,153815.92,6584.99,85695.91,81549.12,4146.79,17,17,0,18,18,0,434.52,434.52,0.0,6805.89,6553.26,252.63,87594.73,84343.27,3251.46,1886.2455,1696.1367,190.1088,3,3,0
legacy_50k,two_years_2020,0,23680.0,39103.55,-15423.55,23680.0,39103.55,-15423.55,0,0,0,50,51,-1,2,1,1,1718.37,2026.32,-307.95,812.32,638.46,173.86,7185.47,5298.63,1886.84,340.4787,199.4678,141.0109,12,12,0
legacy_50k,two_years_2020,1000,23680.0,38713.95,-15033.95,23680.0,38713.95,-15033.95,0,0,0,50,52,-2,2,1,1,1718.37,2015.94,-297.57,812.32,637.09,175.23,7185.47,5296.28,1889.19,340.4787,200.7342,139.7445,12,12,0
legacy_50k,two_years_2020,2000,23680.0,36862.45,-13182.45,23680.0,36862.45,-13182.45,0,0,0,50,51,-1,2,1,1,1718.37,2020.31,-301.94,812.32,650.54,161.78,7185.47,5404.27,1781.2,340.4787,167.5669,172.9118,12,12,0
legacy_50k,two_years_2020,3000,50155.0,74316.0,-24161.0,50155.0,74316.0,-24161.0,0,0,0,36,40,-4,1,2,-1,737.92,1350.5,-612.58,1549.08,1247.61,301.47,15900.74,11758.91,4141.83,334.3882,306.214,28.1742,12,10,2
legacy_50k,two_years_2020,3100,50155.0,71605.45,-21450.45,50155.0,71605.45,-21450.45,0,0,0,36,40,-4,1,2,-1,737.92,1382.72,-644.8,1567.1,1279.0,288.1,16085.75,11998.28,4087.47,342.5746,297.2053,45.3693,12,13,-1
legacy_50k,two_years_2020,3200,44635.0,68270.75,-23635.75,44635.0,68270.75,-23635.75,0,0,0,36,40,-4,1,2,-1,577.25,1378.01,-800.76,1581.3,1310.57,270.73,16579.72,12302.97,4276.75,352.281,282.978,69.303,12,15,-3
legacy_50k,two_years_2020,3300,44260.0,66645.25,-22385.25,44260.0,66645.25,-22385.25,0,0,0,36,36,0,0,1,-1,584.12,929.83,-345.71,1588.21,1360.3,227.91,16637.13,13605.27,3031.86,345.1933,256.2752,88.9181,12,15,-3
legacy_50k,two_years_2020,3400,42800.0,66702.25,-23902.25,42800.0,66702.25,-23902.25,0,0,0,34,38,-4,2,2,0,567.99,1214.27,-646.28,1619.96,1349.57,270.39,17005.61,12971.86,4033.75,352.8757,269.449,83.4267,12,12,0
legacy_50k,two_years_2020,3500,42800.0,65656.45,-22856.45,42800.0,65656.45,-22856.45,0,0,0,34,40,-6,2,2,0,567.99,1243.71,-675.72,1639.09,1355.86,283.23,17206.38,12977.59,4228.79,362.545,267.4538,95.0912,12,13,-1
legacy_50k,two_years_2020,3600,42300.0,65867.3,-23567.3,42300.0,65867.3,-23567.3,0,0,0,33,36,-3,3,1,2,567.59,896.12,-328.53,1654.86,1388.83,266.03,17372.87,13954.75,3418.12,376.7523,262.1137,114.6386,11,15,-4
legacy_50k,two_years_2020,3700,36300.0,68542.65,-32242.65,36300.0,68542.65,-32242.65,0,0,0,21,40,-19,15,2,13,562.93,1281.18,-718.25,1686.17,1364.11,322.06,17712.25,12986.57,4725.68,391.8342,267.3166,124.5176,8,16,-8
legacy_50k,two_years_2020,3800,36300.0,61071.15,-24771.15,36300.0,61071.15,-24771.15,0,0,0,21,36,-15,15,2,13,562.93,1072.65,-509.72,1720.67,1473.83,246.84,18074.73,14452.27,3622.46,410.6016,302.4763,108.1253,8,11,-3
legacy_50k,two_years_2020,3900,35300.0,58493.8,-23193.8,35300.0,58493.8,-23193.8,0,0,0,21,36,-15,15,2,13,562.93,1036.58,-473.65,1750.4,1504.85,245.55,18387.05,14830.81,3556.24,430.7907,308.145,122.6457,8,12,-4
legacy_50k,two_years_2020,4000,34800.0,58882.95,-24082.95,34800.0,58882.95,-24082.95,0,0,0,20,36,-16,16,1,15,562.0,819.09,-257.09,1786.06,1509.51,276.55,18763.88,15326.7,3437.18,441.0789,328.8898,112.1891,8,12,-4
legacy_50k,two_years_2020,4100,33800.0,56520.85,-22720.85,33800.0,56520.85,-22720.85,0,0,0,20,36,-16,16,1,15,560.82,808.51,-247.69,1802.64,1537.28,265.36,18940.97,15630.92,3310.05,438.2599,333.6526,104.6073,8,13,-5
legacy_50k,two_years_2020,4200,27800.0,55373.55,-27573.55,27800.0,55373.55,-27573.55,0,0,0,20,36,-16,16,1,15,560.82,809.58,-248.76,1830.28,1556.08,274.2,19231.4,15819.79,3411.61,457.2314,327.2154,130.016,8,15,-7
legacy_50k,two_years_2020,4300,27340.0,52583.05,-25243.05,27340.0,52583.05,-25243.05,0,0,0,19,36,-17,17,1,16,547.57,779.88,-232.31,1833.62,1585.43,248.19,19299.83,16182.69,3117.14,451.3844,332.3482,119.0362,8,14,-6
legacy_50k,two_years_2020,4400,25880.0,50158.9,-24278.9,25880.0,50158.9,-24278.9,0,0,0,18,36,-18,18,1,17,546.46,763.67,-217.21,1844.07,1611.81,232.26,19412.61,16487.8,2924.81,444.5467,330.7516,113.7951,8,15,-7
legacy_50k,two_years_2020,4500,25380.0,47806.55,-22426.55,25380.0,47806.55,-22426.55,0,0,0,18,34,-16,18,2,16,546.46,753.67,-207.21,1850.45,1642.59,207.86,19479.69,16825.13,2654.56,440.8574,346.0012,94.8562,8,15,-7
legacy_50k,two_years_2020,5000,24880.0,46676.9,-21796.9,24880.0,46676.9,-21796.9,0,0,0,18,36,-18,18,0,18,546.46,563.91,-17.45,1883.83,1663.58,220.25,19831.14,17472.77,2358.37,472.4429,364.0961,108.3468,8,15,-7
legacy_50k,two_years_2020,5700,9880.0,22097.3,-12217.3,9880.0,22097.3,-12217.3,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2069.87,1942.76,127.11,21789.57,20451.45,1338.12,565.9568,514.0377,51.9191,8,8,0
legacy_50k,two_years_2020,6000,8880.0,18726.75,-9846.75,8880.0,18726.75,-9846.75,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2084.11,1987.3,96.81,21939.5,20920.35,1019.15,575.2474,517.118,58.1294,8,8,0
legacy_50k,two_years_2020,6100,8380.0,25757.6,-17377.6,8380.0,25757.6,-17377.6,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2107.93,1942.71,165.22,22190.22,20450.98,1739.24,597.87,511.7393,86.1307,8,8,0
legacy_50k,two_years_2020,6200,8380.0,24874.95,-16494.95,8380.0,24874.95,-16494.95,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2109.3,1954.44,154.86,22204.61,20574.4,1630.21,598.5843,511.7826,86.8017,8,8,0
legacy_50k,two_years_2020,6300,8380.0,25100.65,-16720.65,8380.0,25100.65,-16720.65,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2112.36,1957.62,154.74,22236.81,20607.9,1628.91,600.262,492.8589,107.4031,8,8,0
legacy_50k,two_years_2020,6400,8380.0,23500.65,-15120.65,8380.0,23500.65,-15120.65,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2112.36,1974.16,138.2,22236.81,20782.01,1454.8,600.262,502.8605,97.4015,8,8,0
legacy_50k,two_years_2020,6500,8380.0,21900.65,-13520.65,8380.0,21900.65,-13520.65,0,0,0,18,18,0,18,18,0,546.46,546.46,0.0,2112.36,1990.7,121.66,22236.81,20956.12,1280.69,600.262,513.1957,87.0663,8,8,0
legacy_50k,two_years_2020,6600,7880.0,19310.15,-11430.15,8799.25,19310.15,-10510.9,919.25,0,919.25,18,18,0,18,18,0,546.46,546.46,0.0,2117.1,2015.53,101.57,22286.77,21217.54,1069.23,610.4075,543.9185,66.489,8,8,0
legacy_50k,two_years_2020,6700,1880.0,6366.6,-4486.6,2799.25,6366.6,-3567.35,919.25,0,919.25,18,18,0,18,18,0,546.46,546.46,0.0,2169.29,2126.78,42.51,22836.21,22388.62,447.59,640.1244,625.6729,14.4515,8,8,0
legacy_50k,two_years_2020,6800,1380.0,4149.25,-2769.25,2832.7,4149.25,-1316.55,1452.7,0,1452.7,18,18,0,18,18,0,546.46,546.46,0.0,2174.04,2148.01,26.03,22886.17,22612.14,274.03,642.5841,634.5941,7.99,8,8,0
legacy_50k,two_years_2020,6900,380.0,3946.05,-3566.05,3168.2,5028.05,-1859.85,2788.2,1082.0,1706.2,18,18,0,18,18,0,546.46,546.46,0.0,2186.65,2152.37,34.28,23018.97,22658.03,360.94,650.4289,623.8302,26.5987,8,8,0
legacy_50k,two_years_2020,7000,380.0,2446.05,-2066.05,3168.2,3728.05,-559.85,2788.2,1282.0,1506.2,18,18,0,18,18,0,546.46,546.46,0.0,2186.65,2166.99,19.66,23018.97,22812.0,206.97,650.4289,634.8222,15.6067,8,8,0
legacy_50k,two_years_2020,7100,380.0,2209.7,-1829.7,3168.2,2209.7,958.5,2788.2,0,2788.2,18,18,0,18,18,0,546.46,546.46,0.0,2188.67,2171.54,17.13,23040.21,22859.84,180.37,653.1602,642.0897,11.0705,8,8,0
legacy_50k,two_years_2020,7200,380.0,2301.5,-1921.5,3168.2,3437.2,-269.0,2788.2,1135.7,1652.5,18,18,0,18,18,0,546.46,546.46,0.0,2189.45,2171.61,17.84,23048.43,22860.61,187.82,653.7223,641.3008,12.4215,8,8,0
legacy_50k,two_years_2020,7300,380.0,3258.55,-2878.55,3168.2,4461.6,-1293.4,2788.2,1203.05,1585.15,18,18,0,18,18,0,546.46,546.46,0.0,2190.3,2163.85,26.45,23057.34,22778.88,278.46,654.3301,635.0225,19.3076,8,8,0
legacy_50k,two_years_2020,7400,380.0,1891.2,-1511.2,3168.2,3161.6,6.6,2788.2,1270.4,1517.8,18,18,0,18,18,0,546.46,546.46,0.0,2190.37,2176.65,13.72,23058.02,22913.62,144.4,654.3718,643.9741,10.3977,8,8,0
legacy_50k,two_years_2020,7500,380.0,5095.85,-4715.85,3168.2,6704.1,-3535.9,2788.2,1608.25,1179.95,18,18,0,18,18,0,546.46,546.46,0.0,2194.14,2153.36,40.78,23097.77,22668.42,429.35,657.2002,628.1798,29.0204,8,8,0
legacy_50k,two_years_2020,8000,-6120.0,-6034.1,-85.9,8510.1,8510.1,0.0,14630.1,14544.2,85.9,18,18,0,18,18,0,546.46,546.46,0.0,2251.21,2250.43,0.78,23698.53,23690.28,8.25,703.1255,702.3361,0.7894,8,8,0
legacy_50k,two_years_2020,9000,-7620.0,-7620.0,0.0,8510.1,8510.1,0.0,16130.1,16130.1,0.0,18,18,0,18,18,0,546.46,546.46,0.0,2264.53,2264.53,0.0,23838.81,23838.81,0.0,716.8598,716.8598,0.0,8,8,0
legacy_50k,two_years_2020,10000,-7620.0,-7620.0,0.0,8510.1,8510.1,0.0,16130.1,16130.1,0.0,18,18,0,18,18,0,546.46,546.46,0.0,2264.53,2264.53,0.0,23838.81,23838.81,0.0,716.8598,716.8598,0.0,8,8,0
legacy_50k,two_years_2022,0,64570.0,78297.15,-13727.15,69170.74,79332.15,-10161.41,4600.74,1035.0,3565.74,6,7,-1,20,20,0,520.16,909.84,-389.68,1824.04,1475.15,348.89,12459.51,9218.7,3240.81,170.2454,132.693,37.5524,3,3,0
legacy_50k,two_years_2022,1000,64570.0,102413.9,-37843.9,69170.74,103448.9,-34278.16,4600.74,1035.0,3565.74,6,7,-1,20,20,0,520.16,651.01,-130.85,1824.04,1502.46,321.58,12459.51,9993.08,2466.43,170.2454,172.7789,-2.5335,3,3,0
legacy_50k,two_years_2022,2000,64570.0,72039.5,-7469.5,69170.74,112722.85,-43552.11,4600.74,40683.35,-36082.61,6,7,-1,20,20,0,520.16,724.13,-203.97,1824.04,1503.73,320.31,12459.51,9499.88,2959.63,170.2454,33.9524,136.293,3,4,-1
legacy_50k,two_years_2022,3000,54070.0,63506.45,-9436.45,113214.87,102220.65,10994.22,59144.87,38714.2,20430.67,2,5,-3,20,20,0,343.1,471.76,-128.66,2374.96,2137.18,237.78,17252.78,15148.07,2104.71,167.5733,133.1807,34.3926,2,3,-1
legacy_50k,two_years_2022,3100,52570.0,61321.65,-8751.65,57416.55,100135.85,-42719.3,4846.55,38814.2,-33967.65,2,5,-3,20,20,0,343.1,471.76,-128.66,2480.17,2194.31,285.86,18017.01,15553.02,2463.99,218.9624,155.3697,63.5927,2,3,-1
legacy_50k,two_years_2022,3200,51570.0,59588.55,-8018.55,56759.1,96777.65,-40018.55,5189.1,37189.1,-32000.0,2,5,-3,20,20,0,343.1,466.6,-123.5,2534.37,2254.79,279.58,18410.77,15997.69,2413.08,273.2755,161.6818,111.5937,2,3,-1
legacy_50k,two_years_2022,3300,45070.0,62335.8,-17265.8,74259.1,104954.57,-30695.47,29189.1,42618.77,-13429.67,2,2,0,20,20,0,343.1,343.1,0.0,2583.23,2357.54,225.69,18765.72,17126.23,1639.49,235.8211,62.2942,173.5269,2,2,0
legacy_50k,two_years_2022,3400,44570.0,60643.75,-16073.75,75759.1,103562.52,-27803.42,31189.1,42918.77,-11729.67,2,2,0,20,20,0,343.1,343.1,0.0,2648.49,2454.79,193.7,19239.79,17832.69,1407.1,200.5895,192.9204,7.6691,2,2,0
legacy_50k,two_years_2022,3500,44570.0,58728.55,-14158.55,73759.1,101947.32,-28188.22,29189.1,43218.77,-14029.67,2,2,0,20,20,0,343.1,343.1,0.0,2660.2,2510.1,150.1,19324.87,18234.47,1090.4,201.9759,203.4131,-1.4372,2,2,0
legacy_50k,two_years_2022,3600,43070.0,56140.2,-13070.2,48259.1,101658.97,-53399.87,5189.1,45518.77,-40329.67,2,2,0,20,20,0,343.1,343.1,0.0,2763.04,2574.86,188.18,20071.95,18704.91,1367.04,254.916,221.7546,33.1614,2,2,0
legacy_50k,two_years_2022,3700,42070.0,54553.0,-12483.0,49259.1,100371.77,-51112.67,7189.1,45818.77,-38629.67,2,2,0,20,20,0,343.1,343.1,0.0,2817.06,2612.68,204.38,20464.33,18979.66,1484.67,309.985,222.5112,87.4738,2,2,0
legacy_50k,two_years_2022,3800,35570.0,52737.8,-17167.8,66759.1,98856.57,-32097.47,31189.1,46118.77,-14929.67,2,2,0,20,20,0,343.1,343.1,0.0,2842.59,2642.94,199.65,20649.81,19199.47,1450.34,313.3783,178.9987,134.3796,2,2,0
legacy_50k,two_years_2022,3900,35070.0,50953.0,-15883.0,68259.1,97371.77,-29112.67,33189.1,46418.77,-13229.67,2,2,0,20,20,0,343.1,343.1,0.0,2856.0,2679.85,176.15,20747.2,19467.64,1279.56,311.2639,192.398,118.8659,2,2,0
legacy_50k,two_years_2022,4000,35070.0,49153.0,-14083.0,68259.1,95871.77,-27612.67,33189.1,46718.77,-13529.67,2,2,0,20,20,0,343.1,343.1,0.0,2861.85,2703.04,158.81,20789.74,19636.08,1153.66,314.9687,207.658,107.3107,2,2,0
legacy_50k,two_years_2022,4100,34070.0,47155.4,-13085.4,41259.1,94174.17,-52915.07,7189.1,47018.77,-39829.67,2,2,0,20,20,0,343.1,343.1,0.0,3006.63,2829.84,176.79,21841.49,20557.22,1284.27,374.2683,314.6035,59.6648,2,2,0
legacy_50k,two_years_2022,4200,33570.0,45468.05,-11898.05,38759.1,90786.82,-52027.72,5189.1,45318.77,-40129.67,2,2,0,20,20,0,343.1,343.1,0.0,3042.9,2852.65,190.25,22104.93,20722.9,1382.03,387.8229,286.1657,101.6572,2,2,0
legacy_50k,two_years_2022,4300,27070.0,43865.65,-16795.65,58259.1,89484.42,-31225.32,31189.1,45618.77,-14429.67,2,2,0,20,20,0,343.1,343.1,0.0,3059.93,2913.27,146.66,22228.65,21163.25,1065.4,391.6501,330.3989,61.2512,2,2,0
legacy_50k,two_years_2022,4400,27070.0,42178.3,-15108.3,56259.1,86097.07,-29837.97,29189.1,43918.77,-14729.67,2,2,0,20,20,0,343.1,343.1,0.0,3067.29,2935.78,131.51,22282.17,21326.8,955.37,397.9888,352.8045,45.1843,2,2,0
legacy_50k,two_years_2022,4500,27070.0,40500.9,-13430.9,56259.1,84719.67,-28460.57,29189.1,44218.77,-15029.67,2,2,0,20,20,0,343.1,343.1,0.0,3072.96,2970.02,102.94,22323.33,21575.51,747.82,403.9644,379.196,24.7684,2,2,0
legacy_50k,two_years_2022,5000,25570.0,32587.05,-7017.05,28759.1,56305.82,-27546.72,3189.1,23718.77,-20529.67,2,2,0,20,20,0,343.1,343.1,0.0,3210.75,3138.79,71.96,23324.27,22801.55,522.72,548.5077,535.8821,12.6256,2,2,0
legacy_50k,two_years_2022,5700,21070.0,18804.15,2265.85,26259.1,68622.92,-42363.82,5189.1,49818.77,-44629.67,2,2,0,20,20,0,343.1,343.1,0.0,3392.33,3331.27,61.06,24643.36,24199.79,443.57,767.2415,704.5315,62.71,2,2,0
legacy_50k,two_years_2022,6000,14070.0,16583.4,-2513.4,21259.1,43302.17,-22043.07,7189.1,26718.77,-19529.67,2,2,0,20,20,0,343.1,343.1,0.0,3435.61,3359.86,75.75,24957.79,24407.53,550.26,810.4282,708.0608,102.3674,2,2,0
legacy_50k,two_years_2022,6100,13570.0,17686.75,-4116.75,20759.1,44705.52,-23946.42,7189.1,27018.77,-19829.67,2,2,0,20,20,0,343.1,343.1,0.0,3467.15,3379.23,87.92,25186.92,24548.19,638.73,860.5567,735.7121,124.8446,2,2,0
legacy_50k,two_years_2022,6200,12570.0,16086.75,-3516.75,27412.34,43405.52,-15993.18,14842.34,27318.77,-12476.43,2,2,0,20,20,0,343.1,343.1,0.0,3494.34,3416.24,78.1,25384.45,24817.06,567.39,898.481,808.3373,90.1437,2,2,0
legacy_50k,two_years_2022,6300,6070.0,8797.95,-2727.95,39259.1,62416.72,-23157.62,33189.1,53618.77,-20429.67,2,2,0,20,20,0,343.1,343.1,0.0,3509.68,3438.61,71.07,25495.82,24979.6,516.22,916.288,837.4374,78.8506,2,2,0
legacy_50k,two_years_2022,6400,6070.0,8497.95,-2427.95,39259.1,57506.83,-18247.73,33189.1,49008.88,-15819.78,2,2,0,20,20,0,343.1,343.1,0.0,3511.94,3478.14,33.8,25512.29,25266.74,245.55,919.3512,896.1904,23.1608,2,2,0
legacy_50k,two_years_2022,6500,6070.0,8197.95,-2127.95,39259.1,57406.83,-18147.73,33189.1,49208.88,-16019.78,2,2,0,20,20,0,343.1,343.1,0.0,3522.14,3468.65,53.49,25586.39,25197.78,388.61,941.8116,881.6537,60.1579,2,2,0
legacy_50k,two_years_2022,6600,5570.0,7897.95,-2327.95,38759.1,57306.83,-18547.73,33189.1,49408.88,-16219.78,2,2,0,20,20,0,343.1,343.1,0.0,3547.73,3473.56,74.17,25772.29,25233.44,538.85,985.1597,880.583,104.5767,2,2,0
legacy_50k,two_years_2022,6700,5070.0,7597.95,-2527.95,46412.34,57206.83,-10794.49,41342.34,49608.88,-8266.54,2,2,0,20,20,0,343.1,343.1,0.0,3551.32,3489.44,61.88,25798.33,25348.83,449.5,988.9134,905.8955,83.0179,2,2,0
legacy_50k,two_years_2022,6800,4570.0,7297.95,-2727.95,45912.34,57106.83,-11194.49,41342.34,49808.88,-8466.54,2,2,0,20,20,0,343.1,343.1,0.0,3564.63,3502.89,61.74,25895.04,25446.49,448.55,1008.715,929.079,79.636,2,2,0
