product,window,minimum_reserve,maximum_reserve,per_pa_capital_gap_pct,book_capital_gap_pct,within_tolerance,minimum_ongoing,maximum_ongoing,minimum_total,maximum_total,minimum_alive,maximum_alive,minimum_deaths,maximum_deaths,minimum_frozen_std,maximum_frozen_std,minimum_per_pa_capital,maximum_per_pa_capital,minimum_book_capital,maximum_book_capital
legacy_25k,start_2024,0,3200,8.587,4.452,False,50376.0,77563.5,50376.0,77563.5,8,10,66,69,964.6461,740.3669,2940.42,2687.94,18560.73,17734.46
legacy_25k,start_2024,1000,3200,8.587,4.452,False,50376.0,77563.5,50376.0,77563.5,8,10,66,69,964.6461,740.3669,2940.42,2687.94,18560.73,17734.46
legacy_25k,start_2024,2000,3800,0.636,0.546,True,74333.0,82792.75,74333.0,82792.75,7,10,63,66,1090.685,949.804,3134.5,3154.44,22783.37,22658.96
legacy_25k,start_2024,3000,4500,0.4,14.242,False,110498.0,121710.35,110498.0,121710.35,7,9,59,50,1182.6631,981.6484,3763.59,3778.65,34958.25,39936.98
legacy_25k,start_2024,3100,4500,1.019,12.604,False,109498.0,121710.35,109498.0,121710.35,7,9,59,50,1197.6992,981.6484,3817.55,3778.65,35466.6,39936.98
legacy_25k,start_2024,3200,4500,1.434,12.109,False,108998.0,121710.35,108998.0,121710.35,7,9,59,50,1190.4437,981.6484,3833.62,3778.65,35623.46,39936.98
legacy_25k,start_2024,3300,4500,1.825,6.973,False,114769.0,121710.35,114769.0,121710.35,8,9,55,50,1186.3343,981.6484,3848.88,3778.65,37333.6,39936.98
legacy_25k,start_2024,3400,4500,3.334,0.223,True,119361.0,121710.35,119361.0,121710.35,10,9,52,50,1218.1338,981.6484,3908.98,3778.65,40026.23,39936.98
legacy_25k,start_2024,3500,4500,4.942,1.897,True,118361.0,121710.35,118361.0,121710.35,10,9,52,50,1241.6247,981.6484,3975.1,3778.65,40709.07,39936.98
legacy_25k,start_2024,3600,4500,5.531,2.61,False,115861.0,121710.35,115861.0,121710.35,10,9,52,50,1232.8734,981.6484,3999.87,3778.65,41007.39,39936.98
legacy_25k,start_2024,3700,5000,0.402,7.665,False,115361.0,128922.75,115361.0,128922.75,10,4,52,45,1230.8563,1028.4421,4080.77,4064.36,41877.66,45087.57
legacy_25k,start_2024,3800,5000,3.378,1.845,True,117769.0,128922.75,117769.0,128922.75,9,4,50,45,1242.012,1028.4421,4206.45,4064.36,44270.95,45087.57
legacy_25k,start_2024,3900,5000,4.177,0.708,True,115769.0,128922.75,115769.0,128922.75,9,4,50,45,1235.3171,1028.4421,4241.53,4064.36,44770.4,45087.57
legacy_25k,start_2024,4000,5000,4.924,0.2,True,115269.0,128922.75,115269.0,128922.75,9,4,50,45,1235.7492,1028.4421,4274.86,4064.36,45177.71,45087.57
legacy_25k,start_2024,4100,6100,0.076,0.358,True,124252.0,110474.95,124252.0,111974.95,5,4,45,45,1300.8596,1137.2337,4492.08,4488.67,50297.04,50117.21
legacy_25k,start_2024,4200,6200,0.414,0.057,True,122252.0,109074.95,122252.0,110574.95,5,4,45,45,1294.0755,1152.934,4513.44,4532.12,50579.44,50608.52
legacy_25k,start_2024,4300,6200,0.221,0.259,True,121252.0,109074.95,121252.0,110574.95,5,4,45,45,1289.8385,1152.934,4522.11,4532.12,50740.02,50608.52
legacy_25k,start_2024,4400,6300,0.63,0.066,True,119752.0,107674.95,119752.0,109174.95,5,4,45,45,1275.9667,1172.6584,4558.78,4587.48,51201.0,51234.7
legacy_25k,start_2024,4500,6300,0.071,0.391,True,122410.0,107674.95,122410.0,109174.95,4,4,45,45,1292.1614,1172.6584,4590.75,4587.48,51035.08,51234.7
legacy_25k,start_2024,5000,6400,0.138,0.597,True,120410.0,106274.95,120410.0,107774.95,4,4,45,45,1261.7249,1190.6274,4629.67,4636.05,51482.74,51789.95
legacy_25k,start_2024,5700,6700,0.777,0.038,True,111910.0,101436.25,113410.0,102936.25,4,4,45,45,1303.1901,1241.9667,4794.39,4757.16,53487.97,53508.46
legacy_25k,start_2024,6000,6700,2.803,2.069,True,108910.0,101436.25,108910.0,102936.25,4,4,45,45,1336.2259,1241.9667,4894.35,4757.16,54638.99,53508.46
legacy_25k,start_2024,6100,6700,3.891,3.245,True,106410.0,101436.25,106410.0,102936.25,4,4,45,45,1367.4118,1241.9667,4949.77,4757.16,55302.9,53508.46
legacy_25k,start_2024,6200,6700,4.454,3.936,True,104910.0,101436.25,104910.0,102936.25,4,4,45,45,1375.877,1241.9667,4978.93,4757.16,55700.89,53508.46
legacy_25k,start_2024,6300,6700,4.934,5.455,False,104410.0,101436.25,110942.84,102936.25,5,4,44,45,1365.3176,1241.9667,5004.04,4757.16,56595.57,53508.46
legacy_25k,start_2024,6400,6800,4.629,6.15,False,103910.0,108510.75,110442.84,173440.79,5,16,44,27,1376.8058,1176.9512,5026.79,4794.08,56883.11,60381.58
legacy_25k,start_2024,6500,6800,5.536,3.926,False,103410.0,108510.75,114997.23,173440.79,6,16,43,27,1396.1449,1176.9512,5075.05,4794.08,58100.52,60381.58
legacy_25k,start_2024,6600,6900,5.137,0.193,False,105410.0,107110.75,137572.04,173140.79,10,16,39,27,1408.433,1196.8215,5107.33,4844.95,60915.36,61032.88
legacy_25k,start_2024,6700,7100,3.22,1.164,True,106825.0,104671.9,149532.42,174401.94,12,17,35,26,1414.8407,1239.7344,5130.28,4965.11,62406.4,63132.7
legacy_25k,start_2024,6800,7200,2.706,0.723,True,106891.0,103190.1,155421.91,174020.14,13,17,34,26,1437.9287,1260.0008,5160.78,5021.11,63386.7,63844.77
legacy_25k,start_2024,6900,7300,2.157,0.653,True,107240.0,101690.1,161716.2,173620.14,14,17,31,26,1440.6637,1282.8819,5192.42,5080.44,64180.16,64599.24
legacy_25k,start_2024,7000,7500,1.331,1.331,True,107886.0,98690.1,186282.86,172820.14,17,17,26,26,1450.9002,1325.8347,5265.94,5195.87,66957.87,66066.93
legacy_25k,start_2024,7100,7500,2.467,2.467,True,107386.0,98690.1,186282.86,172820.14,17,17,26,26,1467.8499,1325.8347,5327.28,5195.87,67737.89,66066.93
legacy_25k,start_2024,7200,8000,2.058,2.058,True,106386.0,91190.1,186282.86,170820.14,17,17,26,26,1483.1342,1454.3362,5373.89,5484.5,68330.56,69736.96
legacy_25k,start_2024,7300,8000,1.419,1.419,True,103886.0,91190.1,186282.86,170820.14,17,17,26,26,1492.7888,1454.3362,5407.76,5484.5,68761.19,69736.96
legacy_25k,start_2024,7400,8000,0.935,0.935,True,102886.0,91190.1,186282.86,170820.14,17,17,26,26,1504.0988,1454.3362,5433.68,5484.5,69090.76,69736.96
legacy_25k,start_2024,7500,8000,0.326,0.326,True,100886.0,91190.1,186282.86,170820.14,17,17,26,26,1528.8427,1454.3362,5502.42,5484.5,69964.81,69736.96
legacy_25k,start_2024,8000,8000,4.601,4.601,True,93886.0,91190.1,176304.98,170820.14,17,17,26,26,1640.682,1454.3362,5748.99,5484.5,73100.04,69736.96
legacy_25k,start_2024,9000,10000,3.746,3.746,True,79386.0,63433.85,166272.14,134789.33,17,17,26,26,1920.357,1998.2477,6301.99,6538.05,80131.59,83133.1
legacy_25k,start_2024,10000,10000,3.495,3.495,True,65386.0,63433.85,142090.77,134789.33,17,17,26,26,2190.931,1998.2477,6774.83,6538.05,86143.84,83133.1
legacy_25k,two_years_2020,0,2000,5.478,14.889,False,13632.0,15408.75,13632.0,15408.75,0,0,51,54,313.6336,210.9593,577.22,608.84,2674.56,3072.77
legacy_25k,two_years_2020,1000,2000,5.478,14.889,False,13632.0,15408.75,13632.0,15408.75,0,0,51,54,313.6336,210.9593,577.22,608.84,2674.56,3072.77
legacy_25k,two_years_2020,2000,2000,24.778,30.139,False,11087.0,15408.75,11087.0,15408.75,0,0,54,54,396.0644,210.9593,809.39,608.84,4398.41,3072.77
legacy_25k,two_years_2020,3000,4100,1.057,0.722,True,35655.0,38331.65,35655.0,38331.65,0,0,43,44,426.6453,430.4484,1676.76,1694.48,11990.14,12076.72
legacy_25k,two_years_2020,3100,4100,0.389,0.719,True,35655.0,38331.65,35655.0,38331.65,0,0,43,44,440.2162,430.4484,1701.1,1694.48,12164.19,12076.72
legacy_25k,two_years_2020,3200,4300,0.891,0.001,True,34155.0,37192.35,34155.0,37192.35,0,0,43,44,449.2941,421.1344,1711.59,1726.84,12333.41,12333.33
legacy_25k,two_years_2020,3300,4300,0.067,1.314,True,33155.0,37192.35,33155.0,37192.35,2,0,41,44,457.3566,421.1344,1725.68,1726.84,12497.57,12333.33
legacy_25k,two_years_2020,3400,4400,0.253,1.753,True,31655.0,36218.7,31655.0,36218.7,5,0,38,44,471.4874,426.8886,1753.08,1748.64,12704.01,12481.26
legacy_25k,two_years_2020,3500,5000,0.96,1.853,True,30155.0,33763.4,30155.0,33763.4,7,0,36,44,478.3763,479.6063,1783.47,1800.6,12962.97,13203.15
legacy_25k,two_years_2020,3600,5000,0.496,0.105,True,29188.0,33763.4,29188.0,33763.4,8,0,35,44,483.018,479.6063,1809.57,1800.6,13189.33,13203.15
legacy_25k,two_years_2020,3700,5000,1.19,1.391,True,27096.0,33763.4,27096.0,33763.4,11,0,33,44,503.1411,479.6063,1822.28,1800.6,13389.38,13203.15
legacy_25k,two_years_2020,3800,5000,2.888,3.086,True,26096.0,33763.4,26096.0,33763.4,11,0,33,44,523.4167,479.6063,1854.15,1800.6,13623.6,13203.15
legacy_25k,two_years_2020,3900,5000,4.316,4.511,True,24596.0,33763.4,24596.0,33763.4,11,0,33,44,541.4836,479.6063,1881.82,1800.6,13826.91,13203.15
legacy_25k,two_years_2020,4000,5700,5.102,5.135,False,23129.0,21333.9,23129.0,21333.9,12,13,32,31,564.9768,633.7219,1929.31,2027.74,14178.29,14906.36
legacy_25k,two_years_2020,4100,5700,3.433,3.433,True,21629.0,21333.9,21629.0,21333.9,13,13,31,31,558.8243,633.7219,1960.43,2027.74,14411.54,14906.36
legacy_25k,two_years_2020,4200,5700,2.407,2.408,True,20129.0,21333.9,20129.0,21333.9,13,13,31,31,571.5216,633.7219,1980.07,2027.74,14555.92,14906.36
legacy_25k,two_years_2020,4300,5700,1.453,1.453,True,19129.0,21333.9,19129.0,21333.9,13,13,31,31,583.2198,633.7219,1998.69,2027.74,14692.83,14906.36
legacy_25k,two_years_2020,4400,5700,0.624,0.624,True,17629.0,21333.9,17629.0,21333.9,13,13,31,31,594.5191,633.7219,2015.17,2027.74,14813.92,14906.36
legacy_25k,two_years_2020,4500,5700,0.014,0.014,True,16629.0,21333.9,16629.0,21333.9,13,13,31,31,599.7099,633.7219,2027.45,2027.74,14904.24,14906.36
legacy_25k,two_years_2020,5000,5700,1.681,1.68,True,16129.0,21333.9,16129.0,21333.9,13,13,31,31,630.3924,633.7219,2062.4,2027.74,15161.12,14906.36
legacy_25k,two_years_2020,5700,6600,0.928,0.928,True,8129.0,12193.05,8129.0,12193.05,13,13,31,31,713.3291,702.2303,2216.61,2196.05,16294.79,16143.63
legacy_25k,two_years_2020,6000,6700,0.644,0.644,True,5129.0,8121.55,5129.0,8121.55,13,13,31,31,745.9593,749.1511,2262.6,2248.03,16632.89,16525.76
legacy_25k,two_years_2020,6100,6800,0.099,0.099,True,4129.0,5313.7,4129.0,12518.7,13,13,31,31,766.6346,769.7703,2286.82,2284.55,16810.91,16794.23
legacy_25k,two_years_2020,6200,6800,0.585,0.585,True,3629.0,5313.7,3629.0,12518.7,13,13,31,31,762.9274,769.7703,2298.0,2284.55,16893.07,16794.23
legacy_25k,two_years_2020,6300,6900,0.781,0.781,True,3129.0,2061.65,3129.0,9561.65,13,13,31,31,757.7933,784.6523,2308.52,2326.55,16970.44,17103.01
legacy_25k,two_years_2020,6400,6900,0.663,0.663,True,3129.0,2061.65,3129.0,9561.65,13,13,31,31,759.7523,784.6523,2311.22,2326.55,16990.31,17103.01
legacy_25k,two_years_2020,6500,6900,0.545,0.546,True,3129.0,2061.65,3129.0,9561.65,13,13,31,31,761.7511,784.6523,2313.93,2326.55,17010.18,17103.01
legacy_25k,two_years_2020,6600,6900,0.251,0.251,True,2629.0,2061.65,4129.0,9561.65,13,13,31,31,772.7989,784.6523,2320.72,2326.55,17060.14,17103.01
legacy_25k,two_years_2020,6700,7000,0.359,0.358,True,1129.0,517.45,7116.7,6517.45,13,13,31,31,784.6575,792.9916,2339.43,2347.82,17197.67,17259.3
legacy_25k,two_years_2020,6800,7000,0.197,0.198,True,129.0,517.45,9116.7,6517.45,13,13,31,31,793.0289,792.9916,2352.46,2347.82,17293.47,17259.3
legacy_25k,two_years_2020,6900,7400,0.089,0.089,True,-1371.0,-760.25,12116.7,13947.25,13,13,31,31,805.6669,806.0766,2372.57,2370.45,17441.28,17425.7
legacy_25k,two_years_2020,7000,7400,0.39,0.39,True,-1871.0,-760.25,13116.7,13947.25,13,13,31,31,810.603,806.0766,2379.74,2370.45,17493.97,17425.7
legacy_25k,two_years_2020,7100,7400,0.79,0.79,True,-2371.0,-760.25,14116.7,13947.25,13,13,31,31,818.1537,806.0766,2389.33,2370.45,17564.48,17425.7
legacy_25k,two_years_2020,7200,7400,0.821,0.821,True,-2371.0,-760.25,14116.7,13947.25,13,13,31,31,818.7151,806.0766,2390.08,2370.45,17569.97,17425.7
legacy_25k,two_years_2020,7300,7400,0.864,0.864,True,-2371.0,-760.25,14116.7,13947.25,13,13,31,31,819.479,806.0766,2391.1,2370.45,17577.5,17425.7
legacy_25k,two_years_2020,7400,7400,0.879,0.879,True,-2371.0,-760.25,14116.7,13947.25,13,13,31,31,819.7549,806.0766,2391.47,2370.45,17580.24,17425.7
legacy_25k,two_years_2020,7500,7400,0.956,0.956,True,-2371.0,-760.25,14116.7,13947.25,13,13,31,31,821.153,806.0766,2393.34,2370.45,17593.95,17425.7
legacy_25k,two_years_2020,8000,8000,0.27,0.27,True,-5371.0,-4841.3,11129.0,11658.7,13,13,31,31,854.6095,850.7865,2434.2,2427.63,17894.36,17846.03
legacy_25k,two_years_2020,9000,9000,0.0,0.0,True,-8371.0,-8371.0,8129.0,8129.0,13,13,31,31,885.0317,885.0317,2471.72,2471.72,18170.11,18170.11
legacy_25k,two_years_2020,10000,9000,0.0,0.0,True,-8371.0,-8371.0,8129.0,8129.0,13,13,31,31,885.0317,885.0317,2471.72,2471.72,18170.11,18170.11
legacy_25k,two_years_2022,0,2000,9.036,11.5,False,87952.0,79606.2,90952.0,116734.77,20,20,23,24,275.6571,163.0991,1355.61,1478.1,11107.05,12384.36
legacy_25k,two_years_2022,1000,2000,9.036,11.5,False,87952.0,79606.2,90952.0,116734.77,20,20,23,24,275.6571,163.0991,1355.61,1478.1,11107.05,12384.36
legacy_25k,two_years_2022,2000,2000,13.271,17.875,False,70886.0,79606.2,92014.34,116734.77,20,20,23,24,240.6483,163.0991,1704.27,1478.1,15079.9,12384.36
legacy_25k,two_years_2022,3000,3400,1.335,1.335,True,63492.0,70221.7,93403.24,115590.93,20,20,16,16,408.4756,376.2459,2272.98,2242.63,21794.74,21503.75
legacy_25k,two_years_2022,3100,3500,1.217,1.217,True,62492.0,68486.55,88098.95,114555.78,20,20,16,16,451.4714,450.4502,2330.57,2358.93,22346.99,22618.9
legacy_25k,two_years_2022,3200,3600,0.483,0.484,True,58992.0,66751.4,93916.03,113520.63,20,20,16,16,532.6862,501.2808,2391.3,2402.86,22929.26,23040.16
legacy_25k,two_years_2022,3300,3700,1.18,1.18,True,58492.0,65086.55,72309.08,112555.78,20,20,16,16,509.5736,528.5676,2432.08,2460.77,23320.31,23595.46
legacy_25k,two_years_2022,3400,3700,0.371,0.371,True,57492.0,65086.55,74309.08,112555.78,20,20,16,16,524.3853,528.5676,2451.68,2460.77,23508.24,23595.46
legacy_25k,two_years_2022,3500,3900,0.54,0.54,True,54492.0,61721.7,67992.0,110590.93,20,20,16,16,534.9701,546.8382,2527.29,2513.65,24233.25,24102.42
legacy_25k,two_years_2022,3600,4000,0.131,0.131,True,53992.0,60021.7,65992.0,109590.93,20,20,16,16,568.8761,595.0937,2560.49,2563.85,24551.57,24583.79
legacy_25k,two_years_2022,3700,4200,0.02,0.021,True,49992.0,56699.2,64992.0,106168.43,20,20,16,16,651.1123,674.3509,2635.95,2635.41,25275.14,25269.95
legacy_25k,two_years_2022,3800,4200,1.129,1.129,True,49492.0,56699.2,58492.0,106168.43,20,20,16,16,660.898,674.3509,2665.5,2635.41,25558.48,25269.95
legacy_25k,two_years_2022,3900,4300,1.099,1.099,True,48992.0,56323.25,59492.0,97492.48,20,20,16,16,674.117,744.1324,2681.59,2711.06,25712.82,25995.39
legacy_25k,two_years_2022,4000,4300,0.127,0.127,True,46492.0,56323.25,61492.0,97492.48,20,20,16,16,684.2061,744.1324,2707.62,2711.06,25962.39,25995.39
legacy_25k,two_years_2022,4100,4400,0.01,0.01,True,45492.0,53271.25,58992.0,102640.48,20,20,16,16,732.4995,780.4901,2747.47,2747.74,26344.48,26347.04
legacy_25k,two_years_2022,4200,4500,0.892,0.892,True,41992.0,51799.3,56992.0,101868.53,20,20,16,16,826.4375,800.1803,2806.12,2781.1,26906.85,26666.94
legacy_25k,two_years_2022,4300,4500,2.203,2.203,True,41492.0,51799.3,48992.0,101868.53,20,20,16,16,832.4633,800.1803,2843.75,2781.1,27267.71,26666.94
legacy_25k,two_years_2022,4400,5000,1.716,1.716,True,41492.0,43667.2,48992.0,79206.76,20,20,16,16,850.6369,918.9225,2864.29,2913.43,27464.63,27935.8
legacy_25k,two_years_2022,4500,5000,1.017,1.017,True,38992.0,43667.2,50992.0,79206.76,20,20,16,16,856.8166,918.9225,2884.09,2913.43,27654.51,27935.8
legacy_25k,two_years_2022,5000,5000,2.915,2.915,True,34492.0,43667.2,40492.0,79206.76,20,20,16,16,989.8664,918.9225,3000.91,2913.43,28774.62,27935.8
legacy_25k,two_years_2022,5700,6100,0.058,0.058,True,25992.0,25963.75,42208.54,55683.53,20,20,16,16,1241.9307,1251.7126,3177.37,3175.52,30466.67,30448.92
legacy_25k,two_years_2022,6000,6200,0.05,0.05,True,22492.0,25332.45,35992.0,52252.23,20,20,16,16,1273.7163,1297.661,3213.63,3212.03,30814.28,30798.95
legacy_25k,two_years_2022,6100,6300,0.261,0.261,True,20492.0,24679.8,37119.64,53299.58,20,20,16,16,1308.0372,1316.8628,3236.22,3227.78,31030.95,30950.0
legacy_25k,two_years_2022,6200,6600,0.073,0.073,True,17992.0,18033.05,37619.64,57752.83,20,20,16,16,1339.4756,1335.7086,3263.25,3260.88,31290.12,31267.34
legacy_25k,two_years_2022,6300,6700,0.133,0.133,True,17492.0,17438.5,38619.64,57358.28,20,20,16,16,1347.7982,1355.3622,3271.05,3275.41,31364.88,31406.74
legacy_25k,two_years_2022,6400,6700,0.002,0.002,True,17492.0,17438.5,38619.64,57358.28,20,20,16,16,1350.9864,1355.3622,3275.34,3275.41,31406.04,31406.74
legacy_25k,two_years_2022,6500,7000,0.294,0.294,True,14992.0,15573.75,29992.0,54593.53,20,20,16,16,1377.5488,1401.3877,3303.23,3312.93,31673.45,31766.46
legacy_25k,two_years_2022,6600,6900,0.316,0.316,True,12992.0,16003.35,32492.0,56323.13,20,20,16,16,1412.7095,1420.2376,3325.25,3314.75,31884.63,31783.93
legacy_25k,two_years_2022,6700,7100,0.263,0.263,True,10992.0,14603.35,36492.0,55323.13,20,20,16,16,1416.381,1444.2654,3329.6,3338.36,31926.34,32010.31
legacy_25k,two_years_2022,6800,7100,0.108,0.108,True,10492.0,14603.35,35992.0,55323.13,20,20,16,16,1430.9609,1444.2654,3341.98,3338.36,32045.01,32010.31
legacy_25k,two_years_2022,6900,7200,0.066,0.066,True,10492.0,14276.45,35992.0,50696.23,20,20,16,16,1434.115,1456.1218,3344.27,3346.48,32066.96,32088.17
legacy_25k,two_years_2022,7000,7300,0.092,0.092,True,10492.0,13576.45,32992.0,50196.23,20,20,16,16,1457.2671,1471.2821,3360.65,3357.55,32224.08,32194.3
legacy_25k,two_years_2022,7100,7500,0.234,0.234,True,9492.0,12509.1,33492.0,49528.88,20,20,16,16,1511.8269,1540.1396,3392.2,3400.13,32526.59,32602.64
legacy_25k,two_years_2022,7200,7500,0.141,0.141,True,8992.0,12509.1,29992.0,49528.88,20,20,16,16,1514.2895,1540.1396,3395.35,3400.13,32556.75,32602.64
legacy_25k,two_years_2022,7300,7500,0.139,0.139,True,8492.0,12509.1,29492.0,49528.88,20,20,16,16,1527.4801,1540.1396,3404.86,3400.13,32647.96,32602.64
legacy_25k,two_years_2022,7400,7500,0.206,0.206,True,8492.0,12509.1,29492.0,49528.88,20,20,16,16,1531.9609,1540.1396,3407.15,3400.13,32669.92,32602.64
legacy_25k,two_years_2022,7500,8000,0.097,0.097,True,8492.0,8528.15,27992.0,49547.93,20,20,16,16,1556.3091,1569.3333,3424.18,3427.51,32833.22,32865.18
legacy_25k,two_years_2022,8000,8000,0.917,0.917,True,6992.0,8528.15,26492.0,49547.93,20,20,16,16,1610.1173,1569.3333,3459.23,3427.51,33169.31,32865.18
legacy_25k,two_years_2022,9000,9000,0.379,0.379,True,1492.0,2723.5,34315.54,37733.39,20,20,16,16,1706.238,1692.7648,3520.44,3507.09,33756.23,33628.16
legacy_25k,two_years_2022,10000,10000,0.273,0.273,True,-2008.0,-528.9,24992.0,36980.99,20,20,16,16,1739.0236,1728.2853,3548.68,3538.99,34027.0,33934.08
legacy_25k,two_years_2024,0,3600,3.282,0.248,True,21021.0,24549.2,21021.0,24549.2,6,7,44,40,1201.0226,1036.4692,3311.26,3202.58,17199.48,17242.17
legacy_25k,two_years_2024,1000,3600,3.282,0.248,True,21021.0,24549.2,21021.0,24549.2,6,7,44,40,1201.0226,1036.4692,3311.26,3202.58,17199.48,17242.17
legacy_25k,two_years_2024,2000,3900,1.495,0.038,True,21903.0,21919.3,21903.0,21919.3,6,7,42,40,1190.3956,1050.1015,3309.9,3260.42,17550.9,17557.49
legacy_25k,two_years_2024,3000,4400,1.959,2.261,True,15660.0,17252.85,15660.0,17252.85,7,7,40,40,1167.9927,1095.676,3414.64,3347.76,18523.56,18104.79
legacy_25k,two_years_2024,3100,4400,2.042,2.344,True,15660.0,17252.85,15660.0,17252.85,7,7,40,40,1173.2787,1095.676,3417.54,3347.76,18539.32,18104.79
legacy_25k,two_years_2024,3200,4400,2.042,2.344,True,15660.0,17252.85,15660.0,17252.85,7,7,40,40,1173.2787,1095.676,3417.54,3347.76,18539.32,18104.79
legacy_25k,two_years_2024,3300,4400,2.202,2.595,True,14160.0,17252.85,14160.0,17252.85,7,7,40,40,1170.409,1095.676,3423.12,3347.76,18587.04,18104.79
legacy_25k,two_years_2024,3400,4400,2.805,11.328,False,18903.0,17252.85,18903.0,17252.85,7,7,41,40,1229.4609,1095.676,3444.38,3347.76,20417.8,18104.79
legacy_25k,two_years_2024,3500,4400,3.54,11.999,False,18903.0,17252.85,18903.0,17252.85,7,7,41,40,1240.1717,1095.676,3470.61,3347.76,20573.29,18104.79
legacy_25k,two_years_2024,3600,4400,4.04,12.558,False,17403.0,17252.85,17403.0,17252.85,7,7,41,40,1235.0801,1095.676,3488.71,3347.76,20704.94,18104.79
legacy_25k,two_years_2024,3700,4400,4.132,12.642,False,17403.0,17252.85,17403.0,17252.85,7,7,41,40,1233.462,1095.676,3492.06,3347.76,20724.8,18104.79
legacy_25k,two_years_2024,3800,5000,3.379,20.97,False,20837.0,36023.2,20837.0,36023.2,7,5,41,40,1262.3178,1260.6427,3710.7,3836.07,23813.89,28807.69
legacy_25k,two_years_2024,3900,5000,2.817,20.075,False,19837.0,36023.2,19837.0,36023.2,7,5,41,40,1266.4261,1260.6427,3730.97,3836.07,23991.42,28807.69
legacy_25k,two_years_2024,4000,5000,2.12,19.261,False,19837.0,36023.2,19837.0,36023.2,7,5,41,40,1280.2199,1260.6427,3756.43,3836.07,24155.13,28807.69
legacy_25k,two_years_2024,4100,6400,0.788,0.51,True,26917.0,25175.45,26917.0,25175.45,6,5,40,40,1375.6241,1393.9773,4089.19,4121.43,31312.59,31152.94
legacy_25k,two_years_2024,4200,6500,1.206,0.024,True,25417.0,23659.35,25417.0,23659.35,6,5,40,40,1364.7857,1408.3273,4104.44,4153.94,31459.04,31466.6
legacy_25k,two_years_2024,4300,6500,1.098,0.083,True,25417.0,23659.35,25417.0,23659.35,6,5,40,40,1365.7984,1408.3273,4108.82,4153.94,31492.6,31466.6
legacy_25k,two_years_2024,4400,6500,0.706,0.534,True,24917.0,23659.35,24917.0,23659.35,6,5,40,40,1375.6847,1408.3273,4124.83,4153.94,31635.57,31466.6
legacy_25k,two_years_2024,4500,6400,0.414,0.184,True,28575.0,25175.45,28575.0,25175.45,5,5,40,40,1422.9052,1393.9773,4138.56,4121.43,31210.23,31152.94
legacy_25k,two_years_2024,5000,6400,0.057,0.39,True,29575.0,25175.45,29575.0,25175.45,5,5,40,40,1416.8327,1393.9773,4119.09,4121.43,31031.89,31152.94
legacy_25k,two_years_2024,5700,6500,0.492,0.176,True,26075.0,23659.35,26075.0,23659.35,5,5,40,40,1480.2831,1408.3273,4174.47,4153.94,31522.03,31466.6
legacy_25k,two_years_2024,6000,6700,1.18,0.534,True,25075.0,22436.75,25075.0,22436.75,5,5,40,40,1523.5518,1420.9438,4235.46,4185.5,31998.07,31827.18
legacy_25k,two_years_2024,6100,6700,1.61,1.021,True,24075.0,22436.75,24075.0,22436.75,5,5,40,40,1531.2126,1420.9438,4254.0,4185.5,32155.5,31827.18
legacy_25k,two_years_2024,6200,6700,1.908,1.519,True,23075.0,22436.75,23075.0,22436.75,5,5,40,40,1529.9583,1420.9438,4266.91,4185.5,32318.03,31827.18
legacy_25k,two_years_2024,6300,6700,2.093,3.419,True,23575.0,22436.75,23575.0,22436.75,6,5,39,40,1466.1356,1420.9438,4274.97,4185.5,32953.85,31827.18
legacy_25k,two_years_2024,6400,6700,2.255,3.674,True,23075.0,22436.75,23075.0,22436.75,6,5,39,40,1471.7315,1420.9438,4282.05,4185.5,33040.94,31827.18
legacy_25k,two_years_2024,6500,6700,3.121,4.622,True,22575.0,22436.75,22575.0,22436.75,6,5,39,40,1498.2909,1420.9438,4320.35,4185.5,33369.4,31827.18
legacy_25k,two_years_2024,6600,6800,2.893,1.615,True,23575.0,25251.75,23575.0,46159.11,8,11,37,33,1499.9957,1354.7764,4358.29,4232.2,34834.34,35397.06
legacy_25k,two_years_2024,6700,6800,3.12,1.378,True,23575.0,25251.75,23575.0,46159.11,8,11,37,33,1505.5228,1354.7764,4368.49,4232.2,34915.85,35397.06
legacy_25k,two_years_2024,6800,6800,3.508,0.972,True,23075.0,25251.75,23075.0,46159.11,8,11,37,33,1514.3094,1354.7764,4386.05,4232.2,35056.26,35397.06
legacy_25k,two_years_2024,6900,7000,2.373,0.61,True,23575.0,23851.75,23575.0,45559.11,9,11,36,33,1515.3522,1384.2808,4401.78,4297.31,35741.17,35959.31
legacy_25k,two_years_2024,7000,7400,0.153,0.153,True,24365.0,21065.1,24365.0,45872.46,12,12,32,32,1523.1721,1455.504,4463.78,4456.97,37934.13,37876.24
legacy_25k,two_years_2024,7100,7500,0.345,0.345,True,24365.0,20265.1,24365.0,45472.46,12,12,32,32,1535.6493,1477.3595,4513.28,4497.72,38354.71,38222.49
legacy_25k,two_years_2024,7200,7500,0.519,0.519,True,24365.0,20265.1,24365.0,45472.46,12,12,32,32,1540.6292,1477.3595,4521.17,4497.72,38421.84,38222.49
legacy_25k,two_years_2024,7300,7500,0.997,0.997,True,22365.0,20265.1,22365.0,45472.46,12,12,32,32,1553.3997,1477.3595,4543.01,4497.72,38607.42,38222.49
legacy_25k,two_years_2024,7400,7500,1.587,1.587,True,21865.0,20265.1,21865.0,45472.46,12,12,32,32,1571.3825,1477.3595,4570.25,4497.72,38838.93,38222.49
