product,window,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,job
legacy_50k,full,1000,51100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,347983.1,0,347983.1,396468.1,24653.55,209,8,222,559,325,22360.0,26125.0,48485.0,20600.0,368583.1,0,0,0,21.5,0,198,0,191.79,177,0,2026-06-29T20:30:00,16,201,189,12,0.005,49.22,127.02,11587.96,25.62,173.67,12.26,20,20,19,0,0,0,0,2384.5694,29175.9699,12.2353,18515.42,16595.79,17489.53,1356.38,23683.82,1935.69,"[""legacy_50k"", ""full"", 1000]"
legacy_50k,full,2000,52100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,350429.15,0,350429.15,395829.15,23968.75,200,8,213,510,285,20400.0,25000.0,45400.0,20600.0,371029.15,0,0,0,22.5,0,189,13,1247.76,168,0,2026-06-29T20:30:00,20,192,180,12,0.0052,50.39,126.16,10391.55,25.62,174.67,12.77,20,20,20,0,0,0,0,2384.5694,30372.3759,12.737,17319.01,17736.45,18500.15,1392.51,24188.66,1899.08,"[""legacy_50k"", ""full"", 2000]"
legacy_50k,full,3000,53100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,459988.55,0,459988.55,493008.55,22203.2,148,7,162,363,192,14520.0,18500.0,33020.0,20600.0,480588.55,0,0,0,22.5,0,138,42,4423.28,117,0,2026-06-29T20:30:00,20,141,128,13,0.0071,45.46,121.35,7067.81,38.01,128.67,14.21,20,20,16,0,0,0,0,2384.5694,33824.119,14.1846,13867.27,28318.84,28993.07,1996.45,33286.42,2346.66,"[""legacy_50k"", ""full"", 3000]"
legacy_50k,full,4000,54100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,458282.65,0,458282.65,485207.65,29940.2,121,10,133,295,153,11800.0,15125.0,26925.0,20600.0,478882.65,0,1,0,22.5,0,108,22,13441.03,89,0,2026-06-29T20:30:00,20,111,101,10,0.009,44.62,123.35,5233.09,38.01,70.67,14.99,19,19,17,1,0,20,20,2384.5694,35702.8394,14.9724,11988.55,38697.94,39335.21,2584.61,42622.95,2846.76,"[""legacy_50k"", ""full"", 4000]"
legacy_50k,full,5000,55100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,537260.48,0,537260.48,554100.48,36721.1,80,11,91,171,71,6840.0,10000.0,16840.0,20600.0,557860.48,0,1,0,21.5,0,66,21,20791.32,47,0,2026-06-29T20:30:00,20,69,60,9,0.0145,29.2,95.22,2415.38,116.12,72.67,16.16,18,18,19,1,0,20,20,2384.5694,38520.5468,16.1541,9170.84,56577.32,57012.98,3502.35,58821.6,3641.28,"[""legacy_50k"", ""full"", 5000]"
legacy_50k,full,5500,55600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,516235.62,10446.6,526682.22,532675.62,46719.25,80,13,89,161,63,6440.0,10000.0,16440.0,20600.0,547282.22,0,1,0,21.5,0,64,21,20817.72,45,0,2026-06-29T20:30:00,20,67,60,7,0.0149,27.31,91.85,2167.87,112.75,68.67,16.27,18,18,19,1,0,20,20,2384.5694,38768.0597,16.2579,8923.33,61742.1,62171.55,3797.67,63989.14,3935.88,"[""legacy_50k"", ""full"", 5500]"
legacy_50k,full,5600,55700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,509666.12,1841.1,511507.22,526106.12,49398.75,80,13,89,161,63,6440.0,10000.0,16440.0,20600.0,532107.22,0,1,0,21.5,0,64,21,20822.04,45,0,2026-06-29T20:30:00,20,67,60,7,0.0149,27.08,91.64,2159.5,112.54,68.67,16.27,18,18,19,1,0,20,20,2384.5694,38776.4275,16.2614,8914.96,63051.59,63481.04,3877.38,65298.27,4015.54,"[""legacy_50k"", ""full"", 5600]"
legacy_50k,full,5700,55800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,549134.58,1898.95,551033.53,562439.58,49456.6,61,13,70,142,63,5680.0,7625.0,13305.0,20600.0,571633.53,0,1,0,21.5,0,45,20,27751.13,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1772.9,112.54,68.67,16.43,18,18,15,1,0,20,20,2384.5694,39163.0248,16.4235,8528.36,69277.93,69703.57,4218.21,71228.46,4336.98,"[""legacy_50k"", ""full"", 5700]"
legacy_50k,full,5800,55900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,546831.42,0,546831.42,560136.42,49959.75,61,13,70,142,63,5680.0,7625.0,13305.0,20600.0,567431.42,0,1,0,21.5,0,45,20,27751.13,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1772.9,112.54,68.67,16.43,18,18,15,1,0,20,20,2384.5694,39163.0248,16.4235,8528.36,70508.61,70934.25,4293.15,72459.14,4411.91,"[""legacy_50k"", ""full"", 5800]"
legacy_50k,full,5900,56000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,545031.41,0,545031.41,558336.41,49959.75,61,13,70,142,63,5680.0,7625.0,13305.0,20600.0,565631.41,0,1,0,21.5,0,45,20,27759.51,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1764.53,112.12,68.67,16.43,18,18,15,1,0,20,20,2384.5694,39171.3998,16.427,8519.99,71516.73,71942.38,4353.6,73466.91,4472.32,"[""legacy_50k"", ""full"", 5900]"
legacy_50k,full,6000,56100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,543231.4,0,543231.4,556536.4,49959.75,61,13,70,142,63,5680.0,7625.0,13305.0,20600.0,563831.4,0,1,0,21.5,0,45,20,27759.51,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1764.53,112.12,68.67,16.43,18,18,15,1,0,20,20,2384.5694,39171.3998,16.427,8519.99,72739.99,73165.64,4428.07,74690.18,4546.78,"[""legacy_50k"", ""full"", 6000]"
legacy_50k,full,6100,56200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,541471.4,0,541471.4,554736.4,50884.9,61,13,70,141,62,5640.0,7625.0,13265.0,20600.0,562071.4,0,1,0,21.5,0,45,20,27777.88,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1736.15,111.2,67.67,16.45,18,18,15,1,0,20,20,2384.5694,39199.7748,16.4389,8491.61,73243.9,73669.75,4455.51,75197.5,4574.35,"[""legacy_50k"", ""full"", 6100]"
legacy_50k,full,6200,56300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,539671.4,0,539671.4,552936.4,50884.9,61,13,70,141,62,5640.0,7625.0,13265.0,20600.0,560271.4,0,1,0,21.5,0,45,20,27777.88,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1736.15,111.2,67.67,16.45,18,18,15,1,0,20,20,2384.5694,39199.7748,16.4389,8491.61,74415.59,74841.44,4526.79,76369.19,4645.63,"[""legacy_50k"", ""full"", 6200]"
legacy_50k,full,6300,56400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,537871.4,0,537871.4,551136.4,50884.9,61,13,70,141,62,5640.0,7625.0,13265.0,20600.0,558471.4,0,1,0,21.5,0,45,20,27780.81,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1733.22,111.06,67.67,16.45,18,18,15,1,0,20,20,2384.5694,39202.7053,16.4402,8488.68,75543.31,75969.15,4595.05,77496.78,4713.87,"[""legacy_50k"", ""full"", 6300]"
legacy_50k,full,6400,56500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,536071.4,0,536071.4,549336.4,50884.9,61,13,70,141,62,5640.0,7625.0,13265.0,20600.0,556671.4,0,1,0,21.5,0,45,20,27780.81,26,0,2026-06-29T20:30:00,20,48,41,7,0.0208,35.49,121.35,1733.22,111.06,67.67,16.45,18,18,15,1,0,20,20,2384.5694,39202.7053,16.4402,8488.68,76713.35,77139.19,4666.22,78666.82,4785.04,"[""legacy_50k"", ""full"", 6400]"
legacy_50k,full,6500,56600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,534441.4,0,534441.4,547536.4,45353.8,59,11,70,143,64,5720.0,7375.0,13095.0,20600.0,555041.4,0,1,0,21.5,0,45,20,27817.88,26,0,2026-06-29T20:30:00,20,48,39,9,0.0208,35.49,123.35,1843.94,109.2,65.67,16.4,18,18,15,1,0,20,20,2384.5694,39091.9822,16.3937,8599.41,77774.85,78199.4,4744.18,79719.04,4862.78,"[""legacy_50k"", ""full"", 6500]"
legacy_50k,full,6600,56700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,532641.4,0,532641.4,545736.4,45353.8,59,11,70,143,64,5720.0,7375.0,13095.0,20600.0,553241.4,0,1,0,21.5,0,45,20,27820.87,26,0,2026-06-29T20:30:00,20,48,39,9,0.0208,35.49,123.35,1840.96,109.05,65.67,16.4,18,18,15,1,0,20,20,2384.5694,39094.9683,16.395,8596.42,78986.81,79411.35,4817.74,80930.87,4936.32,"[""legacy_50k"", ""full"", 6600]"
legacy_50k,full,6700,56800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529946.4,0,529946.4,543936.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,550546.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,80714.6,81151.47,4956.38,82648.8,5075.15,"[""legacy_50k"", ""full"", 6700]"
legacy_50k,full,6710,56810.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529766.4,0,529766.4,543756.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,550366.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,80911.02,81347.89,4968.44,82845.22,5087.22,"[""legacy_50k"", ""full"", 6710]"
legacy_50k,full,6720,56820.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529586.4,0,529586.4,543576.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,550186.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81032.71,81469.59,4975.92,82966.92,5094.69,"[""legacy_50k"", ""full"", 6720]"
legacy_50k,full,6730,56830.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529406.4,0,529406.4,543396.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,550006.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81154.41,81591.28,4983.39,83088.61,5102.16,"[""legacy_50k"", ""full"", 6730]"
legacy_50k,full,6740,56840.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529226.4,0,529226.4,543216.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,549826.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81276.1,81712.98,4990.86,83210.31,5109.63,"[""legacy_50k"", ""full"", 6740]"
legacy_50k,full,6750,56850.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,529046.4,0,529046.4,543036.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,549646.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81397.8,81834.67,4998.33,83332.0,5117.11,"[""legacy_50k"", ""full"", 6750]"
legacy_50k,full,6760,56860.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,528866.4,0,528866.4,542856.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,549466.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81519.49,81956.37,5005.81,83453.7,5124.58,"[""legacy_50k"", ""full"", 6760]"
legacy_50k,full,6770,56870.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,528686.4,0,528686.4,542676.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,549286.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81641.19,82078.06,5013.28,83575.39,5132.05,"[""legacy_50k"", ""full"", 6770]"
legacy_50k,full,6780,56880.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,528506.4,0,528506.4,542496.4,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,549106.4,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81762.88,82199.76,5020.75,83697.09,5139.52,"[""legacy_50k"", ""full"", 6780]"
legacy_50k,full,6780.1,56880.1,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,528504.6,0,528504.6,542494.6,27925.8,62,7,77,156,70,6240.0,7750.0,13990.0,20600.0,549104.6,0,1,0,21.5,0,52,20,27889.0,33,20,2026-06-29T20:30:00,20,55,42,13,0.0182,35.49,121.35,2103.25,38.01,61.67,16.3,18,18,15,1,0,20,20,2384.5694,38832.6782,16.285,8858.71,81764.1,82200.97,5020.83,83698.3,5139.6,"[""legacy_50k"", ""full"", 6780.1]"
legacy_50k,full,6780.11,56880.11,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,543237.41,98527.6,641765.01,552367.41,111475.2,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.01,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,84769.56,85180.0,5040.15,86422.13,5138.4,"[""legacy_50k"", ""full"", 6780.11]"
legacy_50k,full,6790,56890.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,543059.4,98705.6,641765.0,552189.4,111673.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,84898.68,85309.12,5047.82,86551.25,5146.08,"[""legacy_50k"", ""full"", 6790]"
legacy_50k,full,6800,56900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,542879.4,98885.6,641765.0,552009.4,111873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,85026.12,85436.56,5055.4,86678.68,5153.66,"[""legacy_50k"", ""full"", 6800]"
legacy_50k,full,6900,57000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,541079.4,100685.6,641765.0,550209.4,113873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,86045.68,86456.12,5116.02,87698.25,5214.28,"[""legacy_50k"", ""full"", 6900]"
legacy_50k,full,7000,57100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,539279.39,102485.6,641764.99,548409.39,115873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662364.99,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,87427.16,87837.6,5198.16,89079.73,5296.42,"[""legacy_50k"", ""full"", 7000]"
legacy_50k,full,7100,57200.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,537479.39,104285.6,641764.99,546609.39,117873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662364.99,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,88641.34,89051.79,5270.35,90293.91,5368.61,"[""legacy_50k"", ""full"", 7100]"
legacy_50k,full,7200,57300.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,535679.4,106085.6,641765.0,544809.4,119873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,89809.43,90219.87,5339.8,91461.99,5438.06,"[""legacy_50k"", ""full"", 7200]"
legacy_50k,full,7300,57400.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,533879.4,107885.6,641765.0,543009.4,121873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,90505.47,90915.91,5381.19,92158.03,5479.44,"[""legacy_50k"", ""full"", 7300]"
legacy_50k,full,7400,57500.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,532079.4,109685.6,641765.0,541209.4,123873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,91786.19,92196.63,5457.33,93438.76,5555.59,"[""legacy_50k"", ""full"", 7400]"
legacy_50k,full,7500,57600.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,530279.4,111485.6,641765.0,539409.4,125873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,93006.13,93416.57,5529.87,94658.69,5628.13,"[""legacy_50k"", ""full"", 7500]"
legacy_50k,full,7600,57700.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,528479.4,113285.6,641765.0,537609.4,127873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,94379.82,94790.27,5611.54,96032.39,5709.8,"[""legacy_50k"", ""full"", 7600]"
legacy_50k,full,7700,57800.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,526679.4,115085.6,641765.0,535809.4,129873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,95679.68,96090.12,5688.83,97332.24,5787.09,"[""legacy_50k"", ""full"", 7700]"
legacy_50k,full,7800,57900.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,524879.39,116885.6,641764.99,534009.39,131873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662364.99,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,97022.85,97433.3,5768.69,98675.42,5866.95,"[""legacy_50k"", ""full"", 7800]"
legacy_50k,full,7900,58000.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,523079.4,118685.6,641765.0,532209.4,133873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,98737.87,99148.32,5870.66,100390.44,5968.92,"[""legacy_50k"", ""full"", 7900]"
legacy_50k,full,8000,58100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,521279.4,120485.6,641765.0,530409.4,135873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662365.0,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,100046.74,100457.18,5948.48,101699.3,6046.74,"[""legacy_50k"", ""full"", 8000]"
legacy_50k,full,9000,59100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,503279.22,138485.6,641764.82,512409.22,155873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662364.82,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,111525.89,111936.33,6631.0,113178.45,6729.26,"[""legacy_50k"", ""full"", 9000]"
legacy_50k,full,10000,60100.0,2020-01-02T07:50:40,2026-07-13T21:30:40,12658,484370.58,157394.23,641764.81,493500.58,175873.0,42,20,44,97,44,3880.0,5250.0,9130.0,20600.0,662364.81,0,1,0,21.5,0,19,0,30001.93,0,0,2021-06-07T12:10:40,9,22,22,0,0.0455,35.49,123.35,830.17,0,60.67,16.82,18,18,15,1,0,20,20,2384.5694,40105.7572,16.8189,7585.63,122873.28,123283.72,7305.68,124525.84,7403.94,"[""legacy_50k"", ""full"", 10000]"
legacy_50k,start_2021,0,50100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,347456.49,0,347456.49,388801.49,24653.55,173,8,188,493,302,19720.0,21625.0,41345.0,18200.0,365656.49,0,0,0,21.5,0,162,0,191.79,130,0,2026-06-29T20:30:00,14,165,153,12,0.0061,49.22,141.05,9380.88,25.62,137.78,11.54,20,20,20,0,0,0,0,2016.6745,23215.0479,11.5115,17118.44,16800.19,17578.05,1459.42,23153.62,2011.34,"[""legacy_50k"", ""start_2021"", 0]"
legacy_50k,start_2021,1000,51100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,344618.2,0,344618.2,385798.2,24653.55,172,8,186,492,303,19680.0,21500.0,41180.0,18200.0,362818.2,0,0,0,21.5,0,161,0,191.79,129,0,2026-06-29T20:30:00,13,164,152,12,0.0061,50.44,130.02,9370.66,25.62,137.78,11.53,20,20,19,0,0,0,0,2016.6745,23197.2708,11.5027,17136.22,17324.56,18050.83,1506.13,23011.73,2000.54,"[""legacy_50k"", ""start_2021"", 1000]"
legacy_50k,start_2021,2000,52100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,338566.75,0,338566.75,376991.75,23968.75,165,8,179,445,263,17800.0,20625.0,38425.0,18200.0,356766.75,0,0,0,22.5,0,154,10,989.33,127,0,2026-06-29T20:30:00,20,157,145,12,0.0064,50.31,126.04,8243.79,25.62,138.78,12.1,20,20,20,0,0,0,0,2016.6745,24347.1373,12.0729,15986.35,18450.61,19029.11,1528.27,23563.55,1951.77,"[""legacy_50k"", ""start_2021"", 2000]"
legacy_50k,start_2021,3000,53100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,414974.55,0,414974.55,443264.55,22203.2,122,7,137,326,186,13040.0,15250.0,28290.0,18200.0,433174.55,0,0,0,22.5,0,112,37,4271.06,92,0,2026-06-29T20:30:00,20,115,102,13,0.0087,45.23,96.1,5848.88,38.01,49.78,13.61,19,19,16,0,0,0,0,2016.6745,27403.0438,13.5882,12930.45,29314.47,29812.93,2157.34,32926.18,2423.14,"[""legacy_50k"", ""start_2021"", 3000]"
legacy_50k,start_2021,4000,54100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,408587.55,0,408587.55,432377.55,29940.2,102,10,113,276,160,11040.0,12750.0,23790.0,18200.0,426787.55,0,0,0,22.5,0,89,20,11655.0,71,0,2026-06-29T20:30:00,20,92,82,10,0.0109,44.62,126.04,4561.32,38.01,48.78,14.25,19,19,16,0,0,0,0,2016.6745,28716.6042,14.2396,11616.89,39530.37,40008.43,2776.09,42186.15,2962.6,"[""legacy_50k"", ""start_2021"", 4000]"
legacy_50k,start_2021,5000,55100.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,497847.9,0,497847.9,511277.9,36721.1,62,11,71,142,68,5680.0,7750.0,13430.0,18200.0,516047.9,0,0,0,20.5,0,48,20,19132.52,30,0,2026-06-29T20:30:00,20,51,42,9,0.0196,29.2,95.22,1837.01,116.12,57.78,15.85,15,15,19,0,0,0,0,2016.6745,31943.9194,15.8399,8389.57,60930.44,61167.87,3846.64,61603.8,3889.15,"[""legacy_50k"", ""start_2021"", 5000]"
legacy_50k,start_2021,5500,55600.0,2021-01-04T05:19:20,2026-07-13T21:30:40,10756,489973.58,10446.6,500420.18,502508.58,46719.25,59,13,66,129,60,5160.0,7375.0,12535.0,18200.0,518620.18,0,0,0,20.5,0,43,20,19884.02,28,0,2026-06-29T20:30:00,20,46,39,7,0.0217,23.31,91.85,1501.24,112.75,46.78,16.02,15,15,16,0,0,0,0,2016.6745,32279.6903,16.0064,8053.8,67558.34,67788.47,4220.71,68196.49,4260.58,"[""legacy_50k"", ""start_2021"", 5500]"
