months,budget,gap,left,right,left_episodes,right_episodes,shared,left_only,right_only,jaccard,reciprocal,shared_ids,left_only_ids,right_only_ids
1,1500,20,RR:2.00,GG:2.25,8,10,5,3,5,0.38461538461538464,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:2.00,GG:2.50,8,11,5,3,6,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.00,GG:2.75,8,11,5,3,6,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.00,GG:3.00,8,11,5,3,6,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.00,GG:3.25,8,11,5,3,6,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.00,GG:3.50,8,11,5,3,6,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:0.50,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e04;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:0.75,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:1.00,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:1.25,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:1.50,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:1.75,7,10,5,2,5,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.25,GG:2.00,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.25,GG:2.25,7,10,5,2,5,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:2.25,GG:2.50,7,11,5,2,6,0.38461538461538464,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:2.75,7,11,5,2,6,0.38461538461538464,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:3.00,7,11,5,2,6,0.38461538461538464,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:3.25,7,11,5,2,6,0.38461538461538464,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.25,GG:3.50,7,11,5,2,6,0.38461538461538464,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e02;1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:2.50,GG:0.50,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e04;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:0.75,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:1.00,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:1.25,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:1.50,7,9,6,1,3,0.6,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e03;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:1.75,7,10,5,2,5,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e15,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:2.00,7,9,5,2,4,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e15,1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:2.25,7,10,5,2,5,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e15,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:2.50,7,11,6,1,5,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:2.75,7,11,6,1,5,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:3.00,7,11,6,1,5,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:3.25,7,11,6,1,5,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.50,GG:3.50,7,11,6,1,5,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:0.50,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e04;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:0.75,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:1.00,9,9,7,2,2,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:1.25,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:1.50,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:1.75,9,10,6,3,4,0.46153846153846156,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12;1m_b1500_g20_e15,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:2.00,9,9,6,3,3,0.5,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12;1m_b1500_g20_e15,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:2.25,9,10,5,4,5,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12;1m_b1500_g20_e15,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:2.50,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:2.75,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:3.00,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:3.25,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:2.75,GG:3.50,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:0.50,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e04;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:0.75,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:1.00,9,9,7,2,2,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:1.25,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:1.50,9,9,6,3,3,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:1.75,9,10,6,3,4,0.46153846153846156,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12;1m_b1500_g20_e15,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:2.00,9,9,6,3,3,0.5,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12;1m_b1500_g20_e15,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:2.25,9,10,5,4,5,0.35714285714285715,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e06;1m_b1500_g20_e09;1m_b1500_g20_e12;1m_b1500_g20_e15,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:2.50,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:2.75,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:3.00,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:3.25,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.00,GG:3.50,9,11,7,2,4,0.5384615384615384,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e15;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e09;1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.25,GG:0.50,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e04;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:0.75,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:1.00,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:1.25,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:1.50,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:1.75,6,10,5,1,5,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.25,GG:2.00,6,9,5,1,4,0.5,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11
1,1500,20,RR:3.25,GG:2.25,6,10,5,1,5,0.45454545454545453,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11
1,1500,20,RR:3.25,GG:2.50,6,11,5,1,6,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:2.75,6,11,5,1,6,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:3.00,6,11,5,1,6,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:3.25,6,11,5,1,6,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
1,1500,20,RR:3.25,GG:3.50,6,11,5,1,6,0.4166666666666667,True,1m_b1500_g20_e07;1m_b1500_g20_e13;1m_b1500_g20_e14;1m_b1500_g20_e16;1m_b1500_g20_e17,1m_b1500_g20_e12,1m_b1500_g20_e01;1m_b1500_g20_e03;1m_b1500_g20_e06;1m_b1500_g20_e08;1m_b1500_g20_e11;1m_b1500_g20_e15
