months,budget,left,right,periods,left_failed,right_failed,both,left_only,right_only,neither,jaccard,reciprocal,both_cases,left_only_cases,right_only_cases,early_both,early_left_only,early_right_only,later_both,later_left_only,later_right_only
1,1500,RR:2.50,GG:2.25,78,13,18,11,2,7,58,0.55,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:2.50,GG:2.50,78,13,19,12,1,7,58,0.6,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.50,GG:2.75,78,13,19,12,1,7,58,0.6,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.50,GG:3.00,78,13,20,12,1,8,57,0.5714285714285714,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01,1m_2020-02-01;1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.50,GG:3.25,78,13,19,12,1,7,58,0.6,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.50,GG:3.50,78,13,18,11,2,7,58,0.55,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01;1m_2022-11-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:0.50,78,15,17,11,4,6,57,0.5238095238095238,True,1m_2022-01-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-03-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2021-03-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01,,,,,,
1,1500,RR:2.75,GG:0.75,78,15,15,9,6,6,57,0.42857142857142855,True,1m_2022-01-01;1m_2022-05-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-03-01;1m_2022-06-01;1m_2022-11-01;1m_2023-10-01;1m_2024-07-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01,,,,,,
1,1500,RR:2.75,GG:1.00,78,15,16,12,3,4,59,0.631578947368421,True,1m_2021-09-01;1m_2022-01-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-03-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:1.25,78,15,16,12,3,4,59,0.631578947368421,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:1.50,78,15,16,12,3,4,59,0.631578947368421,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2022-04-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:1.75,78,15,18,12,3,6,57,0.5714285714285714,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:2.00,78,15,17,12,3,5,58,0.6,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01;1m_2025-11-01,1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:2.25,78,15,18,11,4,7,56,0.5,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-11-01;1m_2023-10-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:2.50,78,15,19,13,2,6,57,0.6190476190476191,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:2.75,78,15,19,13,2,6,57,0.6190476190476191,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:3.00,78,15,20,13,2,7,56,0.5909090909090909,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-02-01;1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:3.25,78,15,19,13,2,6,57,0.6190476190476191,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:2.75,GG:3.50,78,15,18,12,3,6,57,0.5714285714285714,True,1m_2021-09-01;1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01;1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:0.50,78,14,17,10,4,7,57,0.47619047619047616,True,1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-03-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2021-03-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01,,,,,,
1,1500,RR:3.00,GG:0.75,78,14,15,8,6,7,57,0.38095238095238093,True,1m_2022-05-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-03-01;1m_2022-06-01;1m_2022-11-01;1m_2023-10-01;1m_2024-07-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01,,,,,,
1,1500,RR:3.00,GG:1.00,78,14,16,11,3,5,59,0.5789473684210527,True,1m_2021-09-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-03-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:1.25,78,14,16,11,3,5,59,0.5789473684210527,True,1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2022-01-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:1.50,78,14,16,11,3,5,59,0.5789473684210527,True,1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-11-01;1m_2023-10-01,1m_2020-09-01;1m_2022-01-01;1m_2022-04-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:1.75,78,14,18,11,3,7,57,0.5238095238095238,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:2.00,78,14,17,11,3,6,58,0.55,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01;1m_2025-11-01,1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:2.25,78,14,18,10,4,8,56,0.45454545454545453,True,1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-09-01;1m_2022-11-01;1m_2023-10-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:2.50,78,14,19,12,2,7,57,0.5714285714285714,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:2.75,78,14,19,12,2,7,57,0.5714285714285714,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:3.00,78,14,20,12,2,8,56,0.5454545454545454,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-02-01;1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:3.25,78,14,19,12,2,7,57,0.5714285714285714,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.00,GG:3.50,78,14,18,11,3,7,57,0.5238095238095238,True,1m_2021-09-01;1m_2022-03-01;1m_2022-05-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01;1m_2022-11-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-01-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.25,GG:0.50,78,12,17,10,2,7,59,0.5263157894736842,True,1m_2022-01-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-03-01;1m_2023-10-01,1m_2020-09-01;1m_2021-03-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:0.75,78,12,15,8,4,7,59,0.42105263157894735,True,1m_2022-01-01;1m_2022-05-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-03-01;1m_2022-06-01;1m_2023-10-01;1m_2024-07-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:1.00,78,12,16,10,2,6,60,0.5555555555555556,True,1m_2022-01-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-03-01;1m_2023-10-01,1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:1.25,78,12,16,11,1,5,61,0.6470588235294118,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-09-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:1.50,78,12,16,11,1,5,61,0.6470588235294118,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-09-01;1m_2022-04-01;1m_2022-12-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:1.75,78,12,18,11,1,7,59,0.5789473684210527,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.25,GG:2.00,78,12,17,11,1,6,60,0.6111111111111112,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.25,GG:2.25,78,12,18,11,1,7,59,0.5789473684210527,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:3.25,GG:2.50,78,12,19,11,1,8,58,0.55,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:2.75,78,12,19,11,1,8,58,0.55,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:3.00,78,12,20,11,1,9,57,0.5238095238095238,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-02-01;1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:3.25,78,12,19,11,1,8,58,0.55,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.25,GG:3.50,78,12,18,10,2,8,58,0.5,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2022-06-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01;1m_2025-11-01,,,,,,
1,1500,RR:3.50,GG:0.50,78,14,17,11,3,6,58,0.55,True,1m_2022-01-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2022-03-01;1m_2023-10-01,1m_2020-09-01;1m_2021-03-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01,,,,,,
1,1500,RR:3.50,GG:0.75,78,14,15,9,5,6,58,0.45,True,1m_2022-01-01;1m_2022-05-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2022-03-01;1m_2022-06-01;1m_2023-10-01;1m_2024-07-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01;1m_2024-09-01,,,,,,
1,1500,RR:3.50,GG:1.00,78,14,16,11,3,5,59,0.5789473684210527,True,1m_2022-01-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2022-03-01;1m_2023-10-01,1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:1.25,78,14,16,12,2,4,60,0.6666666666666666,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01,1m_2020-09-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:1.50,78,14,16,12,2,4,60,0.6666666666666666,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01,1m_2020-09-01;1m_2022-04-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:1.75,78,14,18,11,3,7,57,0.5238095238095238,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:2.00,78,14,17,11,3,6,58,0.55,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01;1m_2025-11-01,1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:2.25,78,14,18,11,3,7,57,0.5238095238095238,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01;1m_2025-11-01,1m_2020-03-01;1m_2020-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2022-12-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:2.50,78,14,19,12,2,7,57,0.5714285714285714,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
1,1500,RR:3.50,GG:2.75,78,14,19,12,2,7,57,0.5714285714285714,True,1m_2022-01-01;1m_2022-03-01;1m_2022-05-01;1m_2022-06-01;1m_2024-07-01;1m_2024-08-01;1m_2025-03-01;1m_2025-04-01;1m_2025-11-01;1m_2026-02-01;1m_2026-03-01;1m_2026-06-01,1m_2021-12-01;1m_2023-10-01,1m_2020-03-01;1m_2020-09-01;1m_2021-09-01;1m_2022-02-01;1m_2022-04-01;1m_2022-09-01;1m_2023-08-01,,,,,,
