case,start,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,left_pnl,right_pnl,left_mdd,right_mdd
3m_2024-01-01,2024-01-01T00:00:00,RR:0.50,GG:2.75,1407.25,650.075,2024-01-31,13,19,True,8,-366.57499999999993,-518.7,-300.29999999999995,1735.25,1079.25,574.6000000000001,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:0.50,GG:3.00,1338.875,640.05,2024-01-31,13,19,True,8,-366.57499999999993,-518.7,-256.75,1735.25,942.5,574.6000000000001,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:0.50,GG:3.25,1167.025,659.875,2024-01-31,13,19,True,9,-366.57499999999993,-546.95,-182.0250000000001,1735.25,598.8,574.6000000000001,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:0.50,GG:3.50,1610.7,556.7,2024-01-31,13,19,True,10,-366.57499999999993,-495.17499999999995,-205.77499999999998,1735.25,1486.15,574.6000000000001,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:0.50,1304.775,715.125,2024-03-15,15,21,True,8,-343.85,-539.625,-105.54999999999995,1662.2,947.35,542.5,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:0.75,1148.025,574.925,2024-01-31,15,21,True,10,-342.07500000000005,-574.925,-179.32499999999993,1662.2,633.85,542.5,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:1.00,1118.95,731.525,2024-01-31,15,21,True,8,-342.07500000000005,-616.125,-260.79999999999995,1662.2,575.7,542.5,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:1.25,1107.6,690.6499999999999,2024-01-31,18,26,True,6,-342.07500000000005,-586.05,-400.79999999999995,1662.2,553.0,542.5,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:1.50,1045.225,735.375,2024-01-31,15,21,True,7,-366.575,-579.65,-562.55,1662.2,428.25,542.5,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:1.75,1215.9,803.5999999999998,2024-03-15,30,42,True,5,-366.575,-579.35,-754.1,1662.2,769.6,542.5,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:2.00,1318.35,745.875,2024-03-15,30,42,True,5,-366.575,-561.125,-696.375,1662.2,974.5,542.5,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:2.25,1138.35,828.5250000000001,2024-03-15,30,42,True,6,-366.575,-575.325,-779.0250000000001,1662.2,614.5,542.5,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:2.50,1184.25,701.225,2024-01-31,19,27,True,6,-366.575,-557.8249999999998,-457.39999999999986,1662.2,706.3,542.5,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:2.75,1370.725,709.875,2024-01-31,19,27,True,7,-366.575,-643.3249999999998,-260.3499999999999,1662.2,1079.25,542.5,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:3.00,1302.35,699.8499999999999,2024-01-31,19,27,True,6,-366.575,-621.8249999999998,-216.79999999999995,1662.2,942.5,542.5,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:3.25,1130.5,719.675,2024-01-31,19,27,True,6,-366.575,-566.8249999999998,-142.07500000000005,1662.2,598.8,542.5,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:0.75,GG:3.50,1574.1750000000002,605.5249999999999,2024-03-15,18,26,True,8,-366.575,-566.8249999999998,-165.82499999999982,1662.2,1486.15,542.5,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:0.50,1734.2749999999999,712.3,2024-03-15,15,21,True,10,-343.85,-523.0999999999999,-123.57499999999982,2521.2,947.35,495.0,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:0.75,1577.5249999999999,570.05,2024-03-15,15,21,True,11,-342.07500000000005,-544.625,-197.3499999999999,2521.2,633.85,495.0,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:1.00,1548.4499999999998,672.45,2024-01-31,12,18,True,11,-342.07500000000005,-585.825,-278.8249999999998,2521.2,575.7,495.0,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:1.25,1537.1,631.575,2024-01-31,15,21,True,8,-342.07500000000005,-555.75,-418.82499999999993,2521.2,553.0,495.0,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:1.50,1474.725,737.6750000000001,2024-03-15,18,26,True,7,-366.575,-576.8249999999999,-580.5749999999999,2521.2,428.25,495.0,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:1.75,1645.3999999999999,807.1249999999999,2024-03-15,30,42,True,5,-366.575,-576.525,-772.1250000000001,2521.2,769.6,495.0,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:2.00,1747.85,752.8499999999999,2024-03-15,18,26,True,7,-366.575,-558.3,-714.3999999999999,2521.2,974.5,495.0,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:2.25,1567.85,859.5,2024-03-15,14,20,True,8,-366.575,-572.5,-797.05,2521.2,614.5,495.0,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:2.50,1613.75,726.9749999999999,2024-03-15,15,21,True,7,-366.575,-555.0,-475.42499999999995,2521.2,706.3,495.0,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:2.75,1800.225,753.95,2024-03-15,19,27,True,8,-366.575,-640.5,-278.375,2521.2,1079.25,495.0,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:3.00,1731.85,737.1500000000001,2024-03-15,19,27,True,7,-366.575,-619.0,-234.82500000000005,2521.2,942.5,495.0,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:3.25,1560.0,660.6,2024-01-31,12,17,True,8,-366.575,-564.0,-160.0999999999999,2521.2,598.8,495.0,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.00,GG:3.50,2003.675,671.6500000000001,2024-03-15,18,26,True,9,-366.575,-564.0,-183.8499999999999,2521.2,1486.15,495.0,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:0.50,2027.0249999999999,711.25,2024-03-15,15,21,True,10,-343.85,-554.25,-147.42499999999973,3106.7,947.35,642.3000000000002,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:0.75,1870.2749999999999,608.3750000000005,2024-03-11,15,21,True,11,-342.07500000000005,-589.55,-221.19999999999982,3106.7,633.85,642.3000000000002,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:1.00,1841.1999999999998,664.125,2024-01-31,12,18,True,11,-342.07500000000005,-630.7499999999999,-302.6749999999997,3106.7,575.7,642.3000000000002,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:1.25,1829.85,671.0750000000003,2024-03-11,14,20,True,9,-342.07500000000005,-600.675,-442.67499999999995,3106.7,553.0,642.3000000000002,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:1.50,1767.475,793.6,2024-03-15,18,26,True,8,-366.575,-581.425,-604.4249999999998,3106.7,428.25,642.3000000000002,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:1.75,1938.1499999999999,807.4999999999998,2024-03-15,18,26,True,7,-366.57500000000005,-569.65,-795.9749999999997,3106.7,769.6,642.3000000000002,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:2.00,2040.6,808.7750000000001,2024-03-15,18,26,True,7,-366.57500000000005,-511.0999999999998,-738.2499999999998,3106.7,974.5,642.3000000000002,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:2.25,1860.6,915.425,2024-03-15,14,20,True,8,-366.57500000000005,-547.0999999999999,-820.8999999999999,3106.7,614.5,642.3000000000002,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:2.50,1906.5,782.9000000000001,2024-03-15,13,19,True,7,-366.57500000000005,-549.3249999999999,-499.27499999999986,3106.7,706.3,642.3000000000002,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:2.75,2092.975,809.875,2024-03-15,19,27,True,7,-366.57500000000005,-559.6999999999998,-302.2249999999999,3106.7,1079.25,642.3000000000002,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:3.00,2024.6,793.0749999999998,2024-03-15,19,27,True,7,-366.57500000000005,-542.7499999999999,-258.67499999999995,3106.7,942.5,642.3000000000002,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:3.25,1852.75,703.8249999999998,2024-03-15,19,27,True,7,-366.57500000000005,-570.9999999999999,-183.94999999999982,3106.7,598.8,642.3000000000002,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.25,GG:3.50,2296.425,727.5749999999998,2024-03-15,18,26,True,10,-366.57500000000005,-519.225,-207.69999999999982,3106.7,1486.15,642.3000000000002,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:0.50,1704.1499999999999,714.4750000000001,2024-03-15,14,20,True,10,-389.825,-525.2750000000001,-195.1500000000001,2460.95,947.35,577.8,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:0.75,1547.3999999999999,613.25,2024-01-05,15,21,True,7,-388.05,-511.50000000000006,-268.92499999999995,2460.95,633.85,577.8,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:1.00,1518.3249999999998,692.3000000000002,2024-02-28,11,15,True,9,-388.05,-552.7,-396.29999999999984,2460.95,575.7,577.8,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:1.25,1506.975,716.7249999999999,2024-02-28,25,35,True,9,-388.05,-522.625,-490.4000000000001,2460.95,553.0,577.8,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:1.50,1444.6,775.3249999999998,2024-03-15,13,19,True,7,-412.54999999999995,-508.75,-652.1500000000001,2460.95,428.25,577.8,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:1.75,1615.2749999999999,968.9000000000001,2024-03-15,30,42,True,6,-412.54999999999995,-508.45000000000005,-843.7,2460.95,769.6,577.8,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:2.00,1717.725,911.1750000000001,2024-03-15,30,42,True,6,-412.54999999999995,-490.225,-785.9749999999998,2460.95,974.5,577.8,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:2.25,1537.725,993.825,2024-03-15,25,35,True,8,-412.55000000000007,-504.42499999999995,-868.6249999999998,2460.95,614.5,577.8,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:2.50,1583.625,764.6249999999999,2024-03-15,13,19,True,8,-412.55000000000007,-486.92500000000007,-546.9999999999999,2460.95,706.3,577.8,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:2.75,1770.1,791.5999999999999,2024-03-15,19,27,True,8,-412.55000000000007,-572.425,-349.95000000000005,2460.95,1079.25,577.8,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:3.00,1701.725,774.8,2024-03-15,14,20,True,8,-412.55000000000007,-550.925,-306.39999999999986,2460.95,942.5,577.8,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:3.25,1529.875,715.8,2024-01-05,13,19,True,8,-412.55000000000007,-495.92500000000007,-231.67500000000007,2460.95,598.8,577.8,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.50,GG:3.50,1973.55,715.8,2024-01-05,13,19,True,10,-412.55000000000007,-495.9250000000002,-255.42499999999995,2460.95,1486.15,577.8,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:0.50,1760.5,821.925,2024-03-15,14,20,True,10,-389.825,-632.7249999999999,-290.77499999999986,2573.65,947.35,647.6499999999999,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:0.75,1603.75,679.675,2024-03-15,15,21,True,7,-388.05,-504.4749999999999,-364.54999999999995,2573.65,633.85,647.6499999999999,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:1.00,1574.6750000000002,701.2750000000001,2024-02-28,11,17,True,8,-388.05,-527.4499999999999,-459.55000000000007,2573.65,575.7,647.6499999999999,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:1.25,1563.325,725.7000000000003,2024-02-28,25,35,True,7,-388.05,-506.32500000000016,-586.0249999999999,2573.65,553.0,647.6499999999999,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:1.50,1500.95,886.4999999999998,2024-03-15,18,26,True,7,-412.54999999999995,-616.2,-747.7749999999999,2573.65,428.25,647.6499999999999,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:1.75,1671.625,1073.5,2024-03-15,30,42,True,5,-412.55,-615.9000000000001,-939.3249999999998,2573.65,769.6,647.6499999999999,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:2.00,1774.075,1015.775,2024-03-15,30,42,True,5,-412.55,-597.6749999999998,-881.5999999999998,2573.65,974.5,647.6499999999999,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:2.25,1594.075,1098.425,2024-03-15,30,42,True,5,-412.55000000000007,-611.875,-964.2499999999998,2573.65,614.5,647.6499999999999,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:2.50,1639.975,875.7999999999998,2024-03-15,13,19,True,7,-412.55000000000007,-594.3749999999999,-642.6249999999999,2573.65,706.3,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:2.75,1826.45,902.7749999999999,2024-03-15,19,27,True,7,-412.55000000000007,-679.875,-445.5749999999998,2573.65,1079.25,647.6499999999999,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:3.00,1758.075,885.9749999999999,2024-03-15,19,27,True,6,-412.55000000000007,-658.375,-402.02499999999986,2573.65,942.5,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:3.25,1586.225,796.725,2024-03-15,19,27,True,6,-412.55000000000007,-603.3750000000001,-327.29999999999984,2573.65,598.8,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:1.75,GG:3.50,2029.9,820.4749999999999,2024-03-15,18,26,True,8,-412.55000000000007,-603.375,-351.04999999999995,2573.65,1486.15,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:0.50,1758.325,821.9250000000002,2024-03-15,15,21,True,8,-389.825,-632.7250000000001,-271.7750000000001,2569.3,947.35,647.6499999999999,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:0.75,1601.575,679.6750000000002,2024-03-15,15,21,True,7,-388.05,-504.47500000000014,-345.5500000000002,2569.3,633.85,647.6499999999999,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:1.00,1572.5,707.2750000000001,2024-02-28,11,17,True,8,-388.05,-543.7,-440.55000000000007,2569.3,575.7,647.6499999999999,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:1.25,1561.15,731.6999999999998,2024-02-28,15,21,True,8,-388.05,-513.625,-567.0250000000001,2569.3,553.0,647.6499999999999,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:1.50,1498.775,886.5,2024-03-15,18,26,True,7,-412.54999999999995,-616.2,-728.7750000000001,2569.3,428.25,647.6499999999999,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:1.75,1669.45,1054.5,2024-03-15,30,42,True,5,-412.55,-615.9000000000001,-920.325,2569.3,769.6,647.6499999999999,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:2.00,1771.9,996.775,2024-03-15,30,42,True,5,-412.55,-597.6750000000001,-862.6,2569.3,974.5,647.6499999999999,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:2.25,1591.9,1079.425,2024-03-15,30,42,True,5,-412.55000000000007,-611.875,-945.25,2569.3,614.5,647.6499999999999,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:2.50,1637.8000000000002,875.7999999999998,2024-03-15,19,27,True,6,-412.55000000000007,-594.3749999999999,-623.6250000000001,2569.3,706.3,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:2.75,1824.275,902.7749999999999,2024-03-15,19,27,True,7,-412.55000000000007,-679.8749999999998,-426.57500000000005,2569.3,1079.25,647.6499999999999,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:3.00,1755.9,885.9749999999999,2024-03-15,19,27,True,6,-412.55000000000007,-658.3749999999998,-383.0250000000001,2569.3,942.5,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:3.25,1584.0500000000002,796.725,2024-03-15,19,27,True,6,-412.55000000000007,-603.3749999999999,-308.30000000000007,2569.3,598.8,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.00,GG:3.50,2027.7250000000001,820.4749999999999,2024-03-15,18,26,True,8,-412.55000000000007,-603.375,-332.0500000000002,2569.3,1486.15,647.6499999999999,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:0.50,1480.35,802.2,2024-03-15,14,20,True,9,-389.825,-613.0000000000001,-291.75,2013.35,947.35,824.2,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:0.75,1323.6,665.1250000000001,2024-03-15,19,27,True,5,-388.05,-548.2750000000001,-365.525,2013.35,633.85,824.2,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:1.00,1294.525,757.475,2024-01-31,14,20,True,7,-388.05,-577.4,-470.1,2013.35,575.7,824.2,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:1.25,1283.175,784.775,2024-03-15,15,21,True,7,-388.05,-625.8000000000001,-587.0,2013.35,553.0,824.2,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:1.50,1220.8,956.275,2024-03-15,18,26,True,6,-412.54999999999995,-566.4999999999999,-748.7499999999999,2013.35,428.25,824.2,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:1.75,1391.475,1074.475,2024-03-15,30,42,True,4,-412.55,-566.1999999999999,-940.3000000000001,2013.35,769.6,824.2,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:2.00,1493.925,1016.75,2024-03-15,30,42,True,4,-412.55,-547.9749999999999,-882.575,2013.35,974.5,824.2,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:2.25,1313.925,1099.4,2024-03-15,25,35,True,5,-412.55000000000007,-596.6500000000001,-965.2250000000001,2013.35,614.5,824.2,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:2.50,1359.8249999999998,945.575,2024-03-15,14,20,True,6,-412.55000000000007,-544.675,-643.5999999999999,2013.35,706.3,824.2,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:2.75,1546.3,972.55,2024-03-15,19,27,True,7,-412.55000000000007,-630.175,-446.54999999999995,2013.35,1079.25,824.2,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:3.00,1477.925,955.7500000000002,2024-03-15,19,27,True,6,-412.55000000000007,-608.675,-403.0,2013.35,942.5,824.2,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:3.25,1306.0749999999998,866.5000000000002,2024-03-15,19,27,True,6,-412.55000000000007,-553.675,-328.2750000000001,2013.35,598.8,824.2,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.25,GG:3.50,1749.75,890.2499999999999,2024-03-15,18,26,True,7,-412.55000000000007,-553.6750000000001,-352.025,2013.35,1486.15,824.2,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:0.50,1320.45,897.2250000000001,2024-03-15,15,21,True,7,-389.825,-686.5250000000001,-370.0250000000001,1693.55,947.35,977.25,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:0.75,1163.7,760.1500000000001,2024-03-15,19,27,True,5,-388.05,-596.4000000000001,-443.79999999999995,1693.55,633.85,977.25,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:1.00,1134.625,853.95,2024-01-31,18,26,False,6,-388.05,-637.6,-525.2750000000001,1693.55,575.7,977.25,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:1.25,1123.275,879.8,2024-03-15,19,27,True,5,-388.05,-607.525,-665.275,1693.55,553.0,977.25,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:1.50,1060.9,1051.3,2024-03-15,19,27,True,5,-412.54999999999995,-688.0250000000001,-827.025,1693.55,428.25,977.25,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:1.75,1231.575,1152.75,2024-03-15,30,42,True,4,-412.55,-687.7250000000001,-1018.575,1693.55,769.6,977.25,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:2.00,1334.025,1095.025,2024-03-15,30,42,True,4,-412.55,-669.5,-960.8499999999999,1693.55,974.5,977.25,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:2.25,1154.025,1177.675,2024-03-15,30,42,True,4,-412.55000000000007,-683.7,-1043.4999999999998,1693.55,614.5,977.25,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:2.50,1199.925,1040.6,2024-03-15,19,27,True,5,-412.55000000000007,-666.2,-721.875,1693.55,706.3,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:2.75,1386.4,1067.575,2024-03-15,19,27,True,6,-412.55000000000007,-751.7,-524.825,1693.55,1079.25,977.25,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:3.00,1318.025,1050.7749999999999,2024-03-15,19,27,True,5,-412.55000000000007,-730.2,-481.27499999999986,1693.55,942.5,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:3.25,1146.175,961.525,2024-03-15,19,27,True,5,-412.55000000000007,-675.2000000000002,-406.55000000000007,1693.55,598.8,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.50,GG:3.50,1589.85,985.2750000000001,2024-03-15,19,27,True,5,-412.55000000000007,-675.2,-430.29999999999995,1693.55,1486.15,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:0.50,1411.575,897.2249999999999,2024-03-15,15,21,True,7,-389.825,-686.525,-323.0,1875.8,947.35,977.25,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:0.75,1254.825,760.15,2024-03-15,19,27,True,6,-388.05,-596.4000000000001,-396.775,1875.8,633.85,977.25,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:1.00,1225.75,795.2,2024-01-31,18,26,False,6,-388.05,-637.6000000000001,-478.25000000000006,1875.8,575.7,977.25,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:1.25,1214.4,879.8000000000001,2024-03-15,19,27,True,5,-388.05,-607.525,-618.25,1875.8,553.0,977.25,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:1.50,1152.025,1051.3000000000002,2024-03-15,19,27,True,5,-412.54999999999995,-688.025,-779.9999999999999,1875.8,428.25,977.25,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:1.75,1322.7,1105.725,2024-03-15,30,42,True,4,-412.55,-687.725,-971.5500000000001,1875.8,769.6,977.25,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:2.00,1425.15,1066.475,2024-03-15,19,27,True,5,-412.55,-669.5,-913.825,1875.8,974.5,977.25,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:2.25,1245.15,1173.125,2024-03-15,19,27,True,5,-412.55000000000007,-683.7,-996.4750000000001,1875.8,614.5,977.25,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:2.50,1291.05,1040.6,2024-03-15,19,27,True,5,-412.55000000000007,-666.2,-674.8499999999999,1875.8,706.3,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:2.75,1477.525,1067.575,2024-03-15,19,27,True,6,-412.55000000000007,-751.7,-477.79999999999995,1875.8,1079.25,977.25,1157.9
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:3.00,1409.15,1050.775,2024-03-15,19,27,True,6,-412.55000000000007,-730.2,-434.25,1875.8,942.5,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:3.25,1237.3,961.5250000000001,2024-03-15,19,27,True,6,-412.55000000000007,-675.2,-359.5250000000001,1875.8,598.8,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:2.75,GG:3.50,1680.975,985.275,2024-03-15,19,27,True,6,-412.55000000000007,-675.2000000000002,-383.275,1875.8,1486.15,977.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:0.50,1457.9,897.2250000000001,2024-03-15,15,21,True,7,-389.825,-686.5250000000001,-244.0250000000001,1968.45,947.35,897.25,1262.1
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:0.75,1301.15,754.9750000000001,2024-03-15,15,21,True,7,-388.05,-594.4,-317.79999999999995,1968.45,633.85,897.25,1122.3500000000001
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:1.00,1272.075,793.2,2024-01-31,15,21,False,7,-388.05,-635.6,-399.27500000000003,1968.45,575.7,897.25,1106.45
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:1.25,1260.725,839.8,2024-03-15,18,26,False,6,-388.05,-605.5249999999999,-539.275,1968.45,553.0,897.25,1051.8
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:1.50,1198.35,1011.3,2024-03-15,19,27,True,5,-412.54999999999995,-688.0250000000001,-701.025,1968.45,428.25,897.25,1183.25
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:1.75,1369.025,1025.2,2024-03-15,19,27,True,5,-412.55,-687.7250000000001,-892.575,1968.45,769.6,897.25,1550.3
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:2.00,1471.475,1026.475,2024-03-15,19,27,True,5,-412.55,-669.5,-834.8499999999999,1968.45,974.5,897.25,1434.85
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:2.25,1291.475,1133.125,2024-03-15,19,27,True,5,-412.55000000000007,-683.7,-917.4999999999998,1968.45,614.5,897.25,1600.15
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:2.50,1337.375,1000.5999999999999,2024-03-15,19,27,True,5,-412.55000000000007,-666.2,-595.875,1968.45,706.3,897.25,1126.55
3m_2024-01-01,2024-01-01T00:00:00,RR:3.00,GG:2.75,1523.85,1027.575,2024-03-15,19,27,True,6,-412.55000000000007,-751.7,-398.82500000000005,1968.45,1079.25,897.25,1157.9
