case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,144,144
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,144,144
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,132,132
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,132,132
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,127,127
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,127,127
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,123,123
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,123,123
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,116,116
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,116,116
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,113,113
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,113,113
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,112,112
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,112,112
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,108,108
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,108,108
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,107,107
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,107,107
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,105,105
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,105,105
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,106,106
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,106,106
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,105,105
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,105,105
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,102,102
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,102,102
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,196,196
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,196,196
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,168,168
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,168,168
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,158,158
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,158,158
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,141,141
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,141,141
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,138,138
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,138,138
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,133,133
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,133,133
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,128,128
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,128,128
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,123,123
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,123,123
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,119,119
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,119,119
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,115,115
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,115,115
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,113,113
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,113,113
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,114,114
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,114,114
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,111,111
1m_2024-01-01,1,2024-01-01T00:00:00,2024-02-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,111,111
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,132,132
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,132,132
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,128,128
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,128,128
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,121,121
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,121,121
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,110,110
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,110,110
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,105,105
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,105,105
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,99,99
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,99,99
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,98,98
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,98,98
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,92,92
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,92,92
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,91,91
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,91,91
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,89,89
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,89,89
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,87,87
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,87,87
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,87,87
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,87,87
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,85,85
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,85,85
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,170,170
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,170,170
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,154,154
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,154,154
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,133,133
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,133,133
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,121,121
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,121,121
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,114,114
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,114,114
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,107,107
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,107,107
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,104,104
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,104,104
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,104,104
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,104,104
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,99,99
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,99,99
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,95,95
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,95,95
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,94,94
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,94,94
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,97,97
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,97,97
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,93,93
1m_2024-02-01,1,2024-02-01T00:00:00,2024-03-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,93,93
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,109,109
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,109,109
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,96,96
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,96,96
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,88,88
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,88,88
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,83,83
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,83,83
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,80,80
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,80,80
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,75,75
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,75,75
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,74,74
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,74,74
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,73,73
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,73,73
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,62,61
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,62,61
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,61,60
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,61,60
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,59,58
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,59,58
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,58,57
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,58,57
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,47,46
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,47,46
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,168,167
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,168,167
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,152,151
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,152,151
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,116,115
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,116,115
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,99,98
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,99,98
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,64,63
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,64,63
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,59,58
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,59,58
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,59,58
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,59,58
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,64,63
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,64,63
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,57,56
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,57,56
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,56,55
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,56,55
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,54,53
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,54,53
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,54,53
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,54,53
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,54,53
1m_2024-03-01,1,2024-03-01T00:00:00,2024-04-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,54,53
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,145,145
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,145,145
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,138,138
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:0.75,RR,0.75,6800,True,False,,,,138,138
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.00,RR,1.00,1500,True,False,,,,132,132
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.00,RR,1.00,6800,True,False,,,,132,132
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.25,RR,1.25,1500,True,False,,,,125,125
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.25,RR,1.25,6800,True,False,,,,125,125
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.50,RR,1.50,1500,True,False,,,,116,116
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.50,RR,1.50,6800,True,False,,,,116,116
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.75,RR,1.75,1500,True,False,,,,111,111
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:1.75,RR,1.75,6800,True,False,,,,111,111
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.00,RR,2.00,1500,True,False,,,,112,112
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.00,RR,2.00,6800,True,False,,,,112,112
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.25,RR,2.25,1500,True,False,,,,110,110
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.25,RR,2.25,6800,True,False,,,,110,110
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.50,RR,2.50,1500,True,False,,,,107,107
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.50,RR,2.50,6800,True,False,,,,107,107
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.75,RR,2.75,1500,True,False,,,,107,107
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:2.75,RR,2.75,6800,True,False,,,,107,107
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:3.00,RR,3.00,1500,True,False,,,,106,106
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:3.00,RR,3.00,6800,True,False,,,,106,106
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:3.25,RR,3.25,1500,True,False,,,,105,105
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:3.25,RR,3.25,6800,True,False,,,,105,105
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:3.50,RR,3.50,1500,True,False,,,,103,103
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,RR:3.50,RR,3.50,6800,True,False,,,,103,103
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:0.50,GG,0.50,1500,True,False,,,,170,170
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:0.50,GG,0.50,6800,True,False,,,,170,170
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:0.75,GG,0.75,1500,True,False,,,,143,143
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:0.75,GG,0.75,6800,True,False,,,,143,143
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.00,GG,1.00,1500,True,False,,,,130,130
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.00,GG,1.00,6800,True,False,,,,130,130
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.25,GG,1.25,1500,True,False,,,,122,122
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.25,GG,1.25,6800,True,False,,,,122,122
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.50,GG,1.50,1500,True,False,,,,119,119
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.50,GG,1.50,6800,True,False,,,,119,119
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.75,GG,1.75,1500,True,False,,,,112,112
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:1.75,GG,1.75,6800,True,False,,,,112,112
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.00,GG,2.00,1500,True,False,,,,115,115
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.00,GG,2.00,6800,True,False,,,,115,115
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.25,GG,2.25,1500,True,False,,,,113,113
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.25,GG,2.25,6800,True,False,,,,113,113
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.50,GG,2.50,1500,True,False,,,,111,111
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.50,GG,2.50,6800,True,False,,,,111,111
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.75,GG,2.75,1500,True,False,,,,109,109
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:2.75,GG,2.75,6800,True,False,,,,109,109
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:3.00,GG,3.00,1500,True,False,,,,108,108
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:3.00,GG,3.00,6800,True,False,,,,108,108
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:3.25,GG,3.25,1500,True,False,,,,105,105
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:3.25,GG,3.25,6800,True,False,,,,105,105
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:3.50,GG,3.50,1500,True,False,,,,101,101
1m_2024-04-01,1,2024-04-01T00:00:00,2024-05-01T00:00:00,GG:3.50,GG,3.50,6800,True,False,,,,101,101
1m_2024-05-01,1,2024-05-01T00:00:00,2024-06-01T00:00:00,RR:0.50,RR,0.50,1500,True,False,,,,140,140
1m_2024-05-01,1,2024-05-01T00:00:00,2024-06-01T00:00:00,RR:0.50,RR,0.50,6800,True,False,,,,140,140
1m_2024-05-01,1,2024-05-01T00:00:00,2024-06-01T00:00:00,RR:0.75,RR,0.75,1500,True,False,,,,133,133
