product,window,minimum_reserve,maximum_reserve,per_pa_capital_gap_pct,book_capital_gap_pct,within_tolerance,minimum_ongoing,maximum_ongoing,minimum_total,maximum_total,minimum_alive,maximum_alive,minimum_deaths,maximum_deaths,minimum_frozen_std,maximum_frozen_std,minimum_per_pa_capital,maximum_per_pa_capital,minimum_book_capital,maximum_book_capital
legacy_25k,two_years_2024,6900,7300,0.337,0.337,True,30176.0,29704.15,92555.67,70879.91,15,15,23,23,1486.1169,1456.489,4336.36,4350.96,38976.36,39107.55
legacy_25k,two_years_2024,7000,7300,0.536,0.536,True,29176.0,29704.15,81171.29,70879.91,15,15,23,23,1506.326,1456.489,4374.39,4350.96,39318.14,39107.55
legacy_25k,two_years_2024,7100,7500,0.341,0.341,True,27676.0,28104.15,81171.29,70079.91,15,15,23,23,1527.8679,1514.3061,4421.94,4437.03,39745.53,39881.19
legacy_25k,two_years_2024,7200,7500,0.036,0.036,True,27176.0,28104.15,81171.29,70079.91,15,15,23,23,1534.8437,1514.3061,4438.63,4437.03,39895.53,39881.19
legacy_25k,two_years_2024,7300,7500,0.582,0.582,True,26676.0,28104.15,81171.29,70079.91,15,15,23,23,1547.2982,1514.3061,4463.01,4437.03,40114.72,39881.19
legacy_25k,two_years_2024,7400,7500,1.262,1.262,True,26176.0,28104.15,81171.29,70079.91,15,15,23,23,1578.4725,1514.3061,4493.72,4437.03,40390.75,39881.19
legacy_25k,two_years_2024,7500,8000,2.07,2.07,True,25176.0,24104.15,80171.29,68079.91,15,15,23,23,1599.3052,1624.0334,4532.66,4626.48,40740.75,41583.99
legacy_25k,two_years_2024,8000,8000,1.074,1.074,True,22176.0,24104.15,80171.29,68079.91,15,15,23,23,1686.1299,1624.0334,4676.69,4626.48,42035.3,41583.99
legacy_25k,two_years_2024,9000,9000,0.742,0.742,True,14176.0,16104.15,63576.51,49842.03,15,15,23,23,1890.5595,1855.1034,5012.6,4975.4,45054.51,44720.21
legacy_25k,two_years_2024,10000,10000,0.79,0.79,True,8176.0,10679.45,41709.98,35298.39,15,15,23,23,2092.963,2058.7808,5273.44,5231.79,47399.06,47024.71
legacy_50k,full,0,3900,24.235,2.436,False,351495.0,205227.75,351495.0,219517.65,12,15,93,88,367.6149,302.6156,1662.81,2065.79,24815.15,25419.75
legacy_50k,full,1000,3900,24.235,2.436,False,351495.0,205227.75,351495.0,219517.65,12,15,93,88,367.6149,302.6156,1662.81,2065.79,24815.15,25419.75
legacy_50k,full,2000,3900,24.235,2.436,False,351495.0,205227.75,351495.0,219517.65,12,15,93,88,367.6149,302.6156,1662.81,2065.79,24815.15,25419.75
legacy_50k,full,3000,3800,6.867,12.1,False,440140.0,276737.25,440140.0,290432.85,16,15,68,88,173.8687,368.1117,2501.8,2330.0,39096.75,34366.12
legacy_50k,full,3100,3800,8.591,13.952,False,434760.0,276737.25,434760.0,290432.85,16,15,68,88,174.5883,368.1117,2548.97,2330.0,39938.24,34366.12
legacy_50k,full,3200,3800,10.322,15.916,False,431420.0,276737.25,431420.0,290432.85,16,15,68,88,178.5575,368.1117,2598.18,2330.0,40871.24,34366.12
legacy_50k,full,3300,3800,12.13,17.611,False,431420.0,276737.25,431420.0,290432.85,16,15,68,88,175.1642,368.1117,2651.63,2330.0,41712.06,34366.12
legacy_50k,full,3400,3800,13.708,19.092,False,431420.0,276737.25,431420.0,290432.85,16,15,68,88,181.8178,368.1117,2700.15,2330.0,42475.3,34366.12
legacy_50k,full,3500,5000,1.656,30.802,False,428000.0,210348.0,430757.9,230211.3,16,14,68,63,187.3573,391.6696,2772.18,2818.1,43732.1,30261.68
legacy_50k,full,3600,5000,0.352,32.177,False,423495.0,210348.0,426252.9,230211.3,16,14,65,63,186.1419,391.6696,2828.06,2818.1,44618.34,30261.68
legacy_50k,full,3700,5700,7.487,26.424,False,416750.0,204851.0,419507.9,224851.0,14,12,64,63,195.1161,401.6307,2872.79,3087.89,45149.87,33219.51
legacy_50k,full,3800,6200,14.285,14.305,False,394410.0,202619.4,397167.9,329505.19,14,20,64,41,198.8414,379.4811,2943.8,3364.32,43740.18,37483.3
legacy_50k,full,3900,5000,0.538,16.868,False,336635.0,210348.0,340263.7,230211.3,14,14,63,63,161.9839,391.6696,2803.01,2818.1,36401.78,30261.68
legacy_50k,full,4000,4500,2.017,1.564,True,239750.0,231915.65,243378.7,248732.15,15,14,63,63,290.616,419.4494,2689.96,2635.71,28832.46,28381.4
legacy_50k,full,4100,5000,2.25,3.829,True,227600.0,210348.0,230357.9,230211.3,14,14,62,63,533.9711,391.6696,2756.09,2818.1,29145.63,30261.68
legacy_50k,full,4200,5000,1.507,2.497,True,227255.0,210348.0,236012.9,230211.3,14,14,63,63,377.667,391.6696,2776.25,2818.1,29524.35,30261.68
legacy_50k,full,4300,5000,2.336,5.5,False,262035.0,210348.0,270792.9,230211.3,14,14,63,63,304.3373,391.6696,2885.5,2818.1,32023.1,30261.68
legacy_50k,full,4400,5700,5.569,2.274,False,255535.0,204851.0,264292.9,224851.0,14,12,63,63,310.6944,401.6307,2925.0,3087.89,32480.83,33219.51
legacy_50k,full,4500,5700,4.373,4.52,True,228975.0,204851.0,237732.9,224851.0,14,12,63,63,420.9659,401.6307,2958.52,3087.89,31783.05,33219.51
legacy_50k,full,5000,6000,0.778,1.066,True,217275.0,189597.75,225275.0,201597.75,14,10,63,66,438.5273,436.552,3149.79,3174.28,34104.16,33740.62
legacy_50k,full,5700,6100,1.217,2.091,True,194595.0,205339.35,214595.0,330225.14,14,20,63,41,471.4979,363.1785,3379.46,3338.33,36327.78,37087.36
legacy_50k,full,6000,6700,0.32,0.912,True,190410.0,175530.6,200410.0,312416.39,14,20,56,41,625.4734,405.229,3508.28,3519.52,37873.98,38219.22
legacy_50k,full,6100,6700,0.42,0.205,True,190140.0,175530.6,200140.0,312416.39,16,20,52,41,606.1636,405.229,3534.35,3519.52,38297.67,38219.22
legacy_50k,full,6200,6900,0.312,0.578,True,195200.0,172312.15,201200.0,313197.94,18,20,46,41,482.0234,402.1069,3586.55,3597.73,39306.08,39079.08
legacy_50k,full,6300,7000,0.4,0.392,True,194530.0,170392.15,196530.0,313277.94,18,20,44,41,497.4216,408.2963,3623.74,3638.22,39674.51,39518.85
legacy_50k,full,6400,7200,0.346,2.117,True,202235.0,169033.35,202235.0,315919.14,20,20,41,41,454.8388,421.0809,3711.32,3724.17,41464.63,40586.75
legacy_50k,full,6500,7300,0.502,1.98,True,200235.0,166812.95,200235.0,315698.74,20,20,41,41,462.633,429.0047,3744.31,3763.12,41833.16,41004.9
legacy_50k,full,6600,7400,0.972,1.204,True,195735.0,162916.25,195735.0,313802.04,20,20,41,41,490.4153,457.7104,3771.31,3807.96,41911.9,41407.29
legacy_50k,full,6700,7300,0.228,0.336,True,180395.0,166812.95,180395.0,315698.74,20,20,41,41,494.164,429.0047,3754.56,3763.12,40867.58,41004.9
legacy_50k,full,6800,7200,0.761,0.064,True,173695.0,169033.35,173695.0,315919.14,20,20,41,41,542.739,421.0809,3752.71,3724.17,40612.93,40586.75
legacy_50k,full,6900,7400,0.426,0.114,True,172935.0,162916.25,172935.0,313802.04,20,20,41,41,553.4972,457.7104,3824.25,3807.96,41454.58,41407.29
legacy_50k,full,7000,7200,1.628,0.26,True,161960.0,169033.35,161960.0,315919.14,20,20,44,41,682.4294,421.0809,3785.81,3724.17,40481.47,40586.75
legacy_50k,full,7100,6900,2.044,2.091,True,142250.0,172312.15,142250.0,313197.94,19,20,47,41,834.7261,402.1069,3672.79,3597.73,38278.68,39079.08
legacy_50k,full,7200,7500,1.619,2.105,True,170915.0,158517.05,170915.0,311402.84,20,20,41,41,525.864,466.9319,3906.74,3843.48,42524.04,41629.12
legacy_50k,full,7300,7500,1.751,2.164,True,165915.0,158517.05,165915.0,311402.84,20,20,41,41,546.9957,466.9319,3911.97,3843.48,42549.83,41629.12
legacy_50k,full,7400,7000,3.613,0.57,True,138770.0,170392.15,138770.0,313277.94,19,20,47,41,841.8896,408.2963,3774.61,3638.22,39294.81,39518.85
legacy_50k,full,7500,7400,0.378,3.576,True,137970.0,162916.25,137970.0,313802.04,19,20,47,41,874.2169,457.7104,3822.42,3807.96,39977.67,41407.29
legacy_50k,full,8000,7500,2.233,2.178,True,121970.0,158517.05,121970.0,311402.84,19,20,47,41,992.2114,466.9319,3931.25,3843.48,40741.66,41629.12
legacy_50k,full,9000,9000,1.624,0.731,True,100095.0,104712.1,100095.0,280446.95,20,20,41,41,763.845,615.0538,4354.97,4284.24,45437.84,45105.89
legacy_50k,full,10000,10000,0.646,0.483,True,49155.0,49147.1,51155.0,148221.61,19,19,50,53,1416.669,1288.7222,4073.75,4047.42,40053.62,39860.13
legacy_50k,start_2021,0,2000,17.632,20.624,False,334550.0,315480.3,334550.0,315480.3,12,6,70,106,376.1018,339.1383,1838.82,1514.6,26204.75,20800.37
legacy_50k,start_2021,1000,2000,17.632,20.624,False,334550.0,315480.3,334550.0,315480.3,12,6,70,106,376.1018,339.1383,1838.82,1514.6,26204.75,20800.37
legacy_50k,start_2021,2000,2000,17.632,20.624,False,334550.0,315480.3,334550.0,315480.3,12,6,70,106,376.1018,339.1383,1838.82,1514.6,26204.75,20800.37
legacy_50k,start_2021,3000,3900,5.117,8.831,False,438530.0,282053.8,438530.0,296343.7,16,15,46,67,180.1465,389.672,2811.21,2667.37,43079.74,39275.32
legacy_50k,start_2021,3100,4000,6.554,8.443,False,434030.0,412220.75,434030.0,430810.65,16,14,46,41,180.9578,220.9302,2875.26,3063.7,44091.32,47813.89
legacy_50k,start_2021,3200,4000,4.575,5.765,False,430230.0,412220.75,430230.0,430810.65,16,14,46,41,185.18,220.9302,2929.68,3063.7,45207.67,47813.89
legacy_50k,start_2021,3300,4000,2.342,3.507,True,430230.0,412220.75,430230.0,430810.65,16,14,46,41,182.2581,220.9302,2993.58,3063.7,46193.7,47813.89
legacy_50k,start_2021,3400,4000,0.581,1.638,True,429770.0,412220.75,429770.0,430810.65,16,14,46,41,198.8649,220.9302,3046.0,3063.7,47043.17,47813.89
legacy_50k,start_2021,3500,4100,0.04,0.971,True,427270.0,409232.45,430027.9,428010.65,16,14,46,41,208.0221,222.2738,3128.57,3129.82,48376.18,48845.8
legacy_50k,start_2021,3600,4200,0.094,0.728,True,422305.0,406414.8,425062.9,424541.4,16,14,43,41,206.4386,241.4204,3196.35,3193.34,49481.73,49841.83
legacy_50k,start_2021,3700,4300,0.323,1.564,True,414935.0,403414.8,417692.9,421741.4,14,14,43,41,217.548,249.3543,3246.15,3256.63,50047.01,50829.61
legacy_50k,start_2021,3800,4400,0.388,0.36,True,416595.0,400414.8,419352.9,418941.4,14,14,43,41,210.8737,253.7211,3324.62,3311.73,51509.64,51694.84
legacy_50k,start_2021,3900,4500,0.381,0.568,True,414135.0,401605.55,416892.9,420422.05,14,14,43,41,225.563,263.7848,3390.08,3377.15,52563.27,52861.86
legacy_50k,start_2021,4000,4500,3.263,2.567,True,413045.0,401605.55,416673.7,420422.05,14,14,41,41,266.85,263.7848,3491.06,3377.15,54254.85,52861.86
legacy_50k,start_2021,4100,5000,3.646,4.755,True,409045.0,386572.05,412673.7,406435.35,14,14,41,41,265.6539,298.7088,3543.65,3672.85,55124.66,57746.02
legacy_50k,start_2021,4200,5000,2.007,2.754,True,403705.0,386572.05,412462.9,406435.35,14,14,41,41,273.2482,298.7088,3600.59,3672.85,56198.52,57746.02
legacy_50k,start_2021,4300,5000,0.632,1.369,True,403705.0,386572.05,412462.9,406435.35,14,14,41,41,275.7652,298.7088,3649.77,3672.85,56966.12,57746.02
legacy_50k,start_2021,4400,5000,1.005,0.281,True,403705.0,386572.05,412462.9,406435.35,14,14,41,41,294.5128,298.7088,3710.15,3672.85,57908.51,57746.02
legacy_50k,start_2021,4500,5000,2.991,2.327,True,401205.0,386572.05,409962.9,406435.35,14,14,41,41,311.0753,298.7088,3786.08,3672.85,59121.52,57746.02
legacy_50k,start_2021,5000,5700,0.78,1.006,True,389525.0,377381.8,397525.0,397381.8,14,12,41,41,347.3474,328.7042,4077.1,4045.31,64104.59,63459.5
legacy_50k,start_2021,5700,6200,2.101,0.918,True,369235.0,377938.75,389235.0,503004.36,12,20,41,19,372.2423,306.7172,4442.95,4349.62,69710.04,70349.73
legacy_50k,start_2021,6000,6500,1.987,0.16,True,370970.0,371938.75,384970.0,503004.36,14,20,36,19,401.4811,318.7261,4597.41,4506.05,72763.41,72879.84
legacy_50k,start_2021,6100,6800,0.181,0.56,True,375520.0,365938.75,385520.0,503004.36,18,20,26,19,378.9284,322.8985,4668.7,4660.27,74954.14,75374.21
legacy_50k,start_2021,6200,6900,0.376,0.376,True,377665.0,363938.75,377665.0,503004.36,20,20,19,19,355.314,329.9054,4739.23,4721.43,76651.31,76363.28
legacy_50k,start_2021,6300,7000,0.129,0.128,True,377665.0,361938.75,377665.0,503004.36,20,20,19,19,346.8644,325.7476,4777.86,4784.0,77276.1,77375.34
legacy_50k,start_2021,6400,7100,0.429,0.429,True,377665.0,359938.75,377665.0,503004.36,20,20,19,19,354.9281,330.1574,4812.0,4832.64,77828.25,78162.0
legacy_50k,start_2021,6500,7200,0.092,0.092,True,375165.0,357938.75,375165.0,503004.36,20,20,19,19,377.0298,340.7717,4887.95,4883.44,79056.63,78983.57
legacy_50k,start_2021,6600,7300,0.388,0.388,True,371165.0,355938.75,371165.0,503004.36,20,20,19,19,376.612,337.3113,4939.52,4920.36,79890.71,79580.81
legacy_50k,start_2021,6700,7400,0.578,0.579,True,367665.0,353938.75,367665.0,503004.36,20,20,19,19,371.8182,343.4837,5004.98,4976.03,80949.46,80481.16
legacy_50k,start_2021,6800,7500,0.024,0.024,True,367665.0,351938.75,367665.0,503004.36,20,20,19,19,362.56,344.9087,5040.38,5041.59,81521.93,81541.54
legacy_50k,start_2021,6900,7500,0.577,0.577,True,367665.0,351938.75,367665.0,503004.36,20,20,19,19,373.4491,344.9087,5070.85,5041.59,82014.82,81541.54
legacy_50k,start_2021,7000,7500,1.953,1.953,True,365165.0,351938.75,365165.0,503004.36,20,20,19,19,395.1863,344.9087,5141.99,5041.59,83165.35,81541.54
legacy_50k,start_2021,7100,8000,1.731,1.731,True,361165.0,341938.75,361165.0,503004.36,20,20,19,19,391.8483,358.0971,5198.66,5288.67,84082.0,85537.68
legacy_50k,start_2021,7200,8000,0.471,0.471,True,357665.0,341938.75,357665.0,503004.36,20,20,19,19,387.5876,358.0971,5263.88,5288.67,85136.78,85537.68
legacy_50k,start_2021,7300,8000,0.164,0.164,True,357665.0,341938.75,357665.0,503004.36,20,20,19,19,377.8878,358.0971,5297.37,5288.67,85678.51,85537.68
legacy_50k,start_2021,7400,8000,0.717,0.717,True,357665.0,341938.75,357665.0,503004.36,20,20,19,19,388.2204,358.0971,5326.84,5288.67,86155.04,85537.68
legacy_50k,start_2021,7500,8000,1.903,1.903,True,355165.0,341938.75,355165.0,503004.36,20,20,19,19,412.856,358.0971,5391.26,5288.67,87196.97,85537.68
legacy_50k,start_2021,8000,9000,2.122,2.122,True,345165.0,321938.75,345165.0,503004.36,20,20,19,19,429.7423,380.5922,5632.92,5752.43,91105.61,93038.48
legacy_50k,start_2021,9000,10000,2.538,2.538,True,325165.0,301938.75,325165.0,503004.36,20,20,19,19,436.0924,409.1772,6064.41,6218.34,98084.39,100574.02
legacy_50k,start_2021,10000,10000,4.373,4.373,True,305165.0,301938.75,305165.0,503004.36,20,20,19,19,453.7809,409.1772,6502.73,6218.34,105173.75,100574.02
legacy_50k,start_2022,0,3000,15.694,16.857,False,272075.0,274365.85,272075.0,274365.85,12,11,53,65,369.6904,300.22,1985.07,2296.6,24342.72,28446.26
legacy_50k,start_2022,1000,3000,15.694,16.857,False,272075.0,274365.85,272075.0,274365.85,12,11,53,65,369.6904,300.22,1985.07,2296.6,24342.72,28446.26
legacy_50k,start_2022,2000,3000,15.694,16.857,False,272075.0,274365.85,272075.0,274365.85,12,11,53,65,369.6904,300.22,1985.07,2296.6,24342.72,28446.26
legacy_50k,start_2022,3000,4000,5.252,6.247,False,385560.0,362718.3,385560.0,381308.2,16,14,32,28,149.968,197.3226,3108.98,3272.26,42127.14,44758.78
legacy_50k,start_2022,3100,4000,2.617,3.56,True,383560.0,362718.3,383560.0,381308.2,16,14,32,28,153.1344,197.3226,3188.8,3272.26,43220.26,44758.78
legacy_50k,start_2022,3200,4000,0.59,1.316,True,383640.0,362718.3,383640.0,381308.2,16,14,32,28,148.9267,197.3226,3253.06,3272.26,44177.4,44758.78
legacy_50k,start_2022,3300,4000,0.675,0.042,True,383640.0,362718.3,383640.0,381308.2,16,14,32,28,151.7038,197.3226,3294.49,3272.26,44740.11,44758.78
legacy_50k,start_2022,3400,4200,0.578,1.317,True,383640.0,356912.35,383640.0,375038.95,16,14,32,28,172.3079,234.9217,3397.79,3417.42,46142.96,46750.44
legacy_50k,start_2022,3500,4300,0.511,0.643,True,376680.0,353912.35,379437.9,372238.95,16,14,32,28,183.9874,250.0373,3471.17,3488.92,47423.77,47728.53
legacy_50k,start_2022,3600,4400,0.457,0.392,True,373215.0,350912.35,375972.9,369438.95,16,14,29,28,189.9967,253.0542,3554.04,3537.8,48594.71,48404.12
legacy_50k,start_2022,3700,4500,0.177,1.02,True,368805.0,352103.1,371562.9,370919.6,14,14,29,28,190.9339,268.5163,3617.31,3610.92,49094.17,49594.69
legacy_50k,start_2022,3800,4500,1.029,0.157,True,368805.0,352103.1,371562.9,370919.6,14,14,29,28,200.8605,268.5163,3648.48,3610.92,49517.11,49594.69
legacy_50k,start_2022,3900,4500,2.77,1.604,True,366305.0,352103.1,369062.9,370919.6,14,14,29,28,237.5179,268.5163,3713.78,3610.92,50403.38,49594.69
legacy_50k,start_2022,4000,5000,3.051,4.58,True,360010.0,337069.6,363638.7,356932.9,14,14,28,28,249.8994,321.1936,3832.25,3949.19,52186.1,54576.07
legacy_50k,start_2022,4100,5000,1.224,2.348,True,357965.0,337069.6,361593.7,356932.9,15,14,28,28,259.2968,321.1936,3901.45,3949.19,53323.93,54576.07
legacy_50k,start_2022,4200,5000,0.22,0.798,True,355170.0,337069.6,363927.9,356932.9,14,14,28,28,256.6055,321.1936,3957.91,3949.19,54144.0,54576.07
legacy_50k,start_2022,4300,5000,0.997,0.013,True,355170.0,337069.6,363927.9,356932.9,14,14,28,28,269.3506,321.1936,3988.98,3949.19,54569.06,54576.07
legacy_50k,start_2022,4400,5000,2.581,1.586,True,355170.0,337069.6,363927.9,356932.9,14,14,28,28,305.2137,321.1936,4053.8,3949.19,55455.78,54576.07
legacy_50k,start_2022,4500,5000,3.946,3.169,True,348170.0,337069.6,356927.9,356932.9,14,14,28,28,337.1545,321.1936,4111.43,3949.19,56362.01,54576.07
legacy_50k,start_2022,5000,5700,0.943,1.317,True,336490.0,327879.35,344490.0,347879.35,14,12,28,28,391.8914,366.9197,4449.77,4407.8,61534.71,60724.41
legacy_50k,start_2022,5700,6100,4.061,0.069,True,320700.0,330436.3,340700.0,454698.48,12,20,28,6,430.804,337.0524,4876.25,4678.22,67181.59,67227.71
legacy_50k,start_2022,6000,6700,0.004,0.566,True,327645.0,318436.3,337645.0,454698.48,19,20,12,6,443.216,374.9653,5086.57,5086.35,72681.67,73092.74
legacy_50k,start_2022,6100,6800,0.339,0.382,True,328800.0,316436.3,332800.0,454698.48,20,20,8,6,440.2819,369.0488,5125.81,5143.2,73628.51,73909.63
legacy_50k,start_2022,6200,6900,0.169,0.169,True,329130.0,314436.3,329130.0,454698.48,20,20,6,6,424.9156,384.1589,5205.56,5214.36,74805.76,74932.25
legacy_50k,start_2022,6300,7000,0.499,0.499,True,329130.0,312436.3,329130.0,454698.48,20,20,6,6,404.6778,383.6057,5271.73,5298.02,75756.63,76134.51
legacy_50k,start_2022,6400,7100,0.463,0.463,True,329130.0,310436.3,329130.0,454698.48,20,20,6,6,413.2722,387.951,5332.4,5357.08,76628.53,76983.2
legacy_50k,start_2022,6500,7200,0.155,0.155,True,322130.0,308436.3,322130.0,454698.48,20,20,6,6,450.882,402.2227,5429.74,5421.33,78027.31,77906.38
legacy_50k,start_2022,6600,7300,0.115,0.115,True,320130.0,306436.3,320130.0,454698.48,20,20,6,6,446.6195,400.0645,5459.46,5465.76,78454.37,78544.87
legacy_50k,start_2022,6700,7400,0.125,0.125,True,319130.0,304436.3,319130.0,454698.48,20,20,6,6,446.7431,407.2292,5535.96,5529.06,79553.71,79454.62
legacy_50k,start_2022,6800,7500,0.025,0.025,True,319130.0,302436.3,319130.0,454698.48,20,20,6,6,423.6298,421.0878,5599.03,5600.43,80460.1,80480.15
legacy_50k,start_2022,6900,7500,0.768,0.768,True,319130.0,302436.3,319130.0,454698.48,20,20,6,6,440.1361,421.0878,5643.77,5600.43,81102.99,80480.15
legacy_50k,start_2022,7000,7500,2.467,2.466,True,312130.0,302436.3,312130.0,454698.48,20,20,6,6,474.6008,421.0878,5742.06,5600.43,82515.38,80480.15
legacy_50k,start_2022,7100,8000,2.383,2.383,True,310130.0,292436.3,310130.0,454698.48,20,20,6,6,473.0468,442.043,5778.38,5916.1,83037.43,85016.51
legacy_50k,start_2022,7200,8000,1.05,1.05,True,309130.0,292436.3,309130.0,454698.48,20,20,6,6,474.4567,442.043,5854.63,5916.1,84133.15,85016.51
legacy_50k,start_2022,7300,8000,0.018,0.018,True,309130.0,292436.3,309130.0,454698.48,20,20,6,6,450.7989,442.043,5917.16,5916.1,85031.67,85016.51
legacy_50k,start_2022,7400,8000,0.736,0.735,True,309130.0,292436.3,309130.0,454698.48,20,20,6,6,467.4642,442.043,5959.94,5916.1,85646.42,85016.51
legacy_50k,start_2022,7500,8000,2.09,2.09,True,302130.0,292436.3,302130.0,454698.48,20,20,6,6,502.09,442.043,6042.39,5916.1,86831.31,85016.51
legacy_50k,start_2022,8000,9000,2.702,2.702,True,292130.0,272436.3,292130.0,454698.48,20,20,6,6,541.6186,478.5277,6324.85,6495.75,90890.39,93346.18
legacy_50k,start_2022,9000,10000,2.77,2.77,True,272130.0,252436.3,272130.0,454698.48,20,20,6,6,549.121,541.4723,6881.92,7072.55,98895.7,101635.01
legacy_50k,start_2022,10000,10000,4.915,4.916,True,252130.0,252436.3,252130.0,454698.48,20,20,6,6,592.7215,541.4723,7438.17,7072.55,106889.21,101635.01
legacy_50k,start_2023,0,3000,9.226,10.548,False,212365.0,214701.25,212365.0,214701.25,12,11,47,59,623.5807,448.6007,2016.63,2202.69,22851.12,25261.48
legacy_50k,start_2023,1000,3000,9.226,10.548,False,212365.0,214701.25,212365.0,214701.25,12,11,47,59,623.5807,448.6007,2016.63,2202.69,22851.12,25261.48
legacy_50k,start_2023,2000,3000,9.226,10.548,False,212365.0,214701.25,212365.0,214701.25,12,11,47,59,623.5807,448.6007,2016.63,2202.69,22851.12,25261.48
legacy_50k,start_2023,3000,4000,3.235,4.576,True,325810.0,303053.7,325810.0,321643.6,16,14,26,22,210.2738,153.4666,3201.81,3305.38,41490.73,43389.15
legacy_50k,start_2023,3100,4000,0.039,1.239,True,324810.0,303053.7,324810.0,321643.6,16,14,26,22,217.9382,153.4666,3306.68,3305.38,42857.97,43389.15
legacy_50k,start_2023,3200,4100,0.313,1.572,True,323310.0,300065.4,323310.0,318843.6,16,14,26,22,216.1037,159.3559,3363.12,3373.63,43599.66,44285.04
legacy_50k,start_2023,3300,4100,1.232,0.132,True,321810.0,300065.4,321810.0,318843.6,16,14,26,22,203.0386,159.3559,3415.7,3373.63,44343.43,44285.04
legacy_50k,start_2023,3400,4200,1.905,1.202,True,321890.0,297247.75,321890.0,315374.35,16,14,26,22,224.9557,164.1276,3516.06,3449.07,45834.18,45283.41
legacy_50k,start_2023,3500,4300,0.251,0.354,True,315180.0,294247.75,317937.9,312574.35,15,14,25,22,229.9309,281.7682,3570.54,3561.58,46595.74,46760.56
legacy_50k,start_2023,3600,4500,0.666,1.413,True,313010.0,291637.05,315767.9,308453.55,15,14,23,22,235.444,322.8132,3672.67,3697.13,47918.71,48595.94
legacy_50k,start_2023,3700,4500,1.013,0.222,True,310555.0,291637.05,313312.9,308453.55,14,14,23,22,246.6769,322.8132,3734.96,3697.13,48488.38,48595.94
legacy_50k,start_2023,3800,4500,2.265,1.156,True,309055.0,291637.05,311812.9,308453.55,14,14,23,22,234.1533,322.8132,3782.81,3697.13,49164.23,48595.94
legacy_50k,start_2023,3900,4500,3.709,2.85,True,305260.0,291637.05,308888.7,308453.55,14,14,22,22,250.4903,322.8132,3839.55,3697.13,50021.72,48595.94
legacy_50k,start_2023,4000,5000,2.066,4.03,True,300260.0,277405.0,303888.7,297268.3,14,14,22,22,275.8942,265.7761,3941.12,4022.54,51459.11,53533.03
legacy_50k,start_2023,4100,5000,0.068,1.424,True,299380.0,277405.0,303008.7,297268.3,14,14,22,22,287.0588,265.7761,4025.28,4022.54,52781.48,53533.03
legacy_50k,start_2023,4200,5000,1.07,0.286,True,296920.0,277405.0,305677.9,297268.3,14,14,22,22,291.9176,265.7761,4066.04,4022.54,53380.47,53533.03
legacy_50k,start_2023,4300,5000,3.106,1.795,True,295420.0,277405.0,304177.9,297268.3,14,14,22,22,338.415,265.7761,4151.49,4022.54,54511.53,53533.03
legacy_50k,start_2023,4400,5000,4.542,3.278,True,293420.0,277405.0,302177.9,297268.3,14,14,22,22,339.1198,265.7761,4213.92,4022.54,55347.08,53533.03
legacy_50k,start_2023,4500,5000,5.315,4.252,False,288420.0,277405.0,297177.9,297268.3,14,14,22,22,333.0329,265.7761,4248.33,4022.54,55910.45,53533.03
legacy_50k,start_2023,5000,6000,2.196,0.436,True,276740.0,254691.55,284740.0,266691.55,14,10,22,25,361.9406,325.5317,4577.42,4677.94,60969.57,61235.16
legacy_50k,start_2023,5700,6100,3.371,1.344,True,262280.0,270771.7,282280.0,395790.5,14,20,22,0,385.0617,267.2319,5003.01,4834.38,66856.01,67754.87
legacy_50k,start_2023,6000,6500,1.817,0.085,True,265575.0,262771.7,275575.0,395790.5,17,20,8,0,364.4982,289.9341,5245.88,5150.56,72124.72,72186.23
legacy_50k,start_2023,6100,6700,0.079,0.617,True,266895.0,258771.7,276895.0,395790.5,19,20,6,0,381.6396,305.5356,5289.55,5285.35,73621.24,74075.32
legacy_50k,start_2023,6200,6800,0.078,0.591,True,267060.0,256771.7,275060.0,395790.5,19,20,5,0,377.7492,314.9482,5360.54,5356.38,74630.07,75070.84
legacy_50k,start_2023,6300,6900,0.742,0.147,True,267555.0,254771.7,269555.0,395790.5,19,20,2,0,377.3389,317.6173,5468.34,5427.79,76183.87,76071.64
legacy_50k,start_2023,6400,7000,0.602,0.602,True,267380.0,252771.7,267380.0,395790.5,20,20,0,0,386.657,331.9951,5547.32,5513.9,77746.95,77278.57
legacy_50k,start_2023,6500,7200,0.523,0.523,True,262380.0,248771.7,262380.0,395790.5,20,20,0,0,393.0251,349.0617,5622.74,5652.16,78803.94,79216.2
legacy_50k,start_2023,6600,7200,0.187,0.187,True,261380.0,248771.7,261380.0,395790.5,20,20,0,0,394.0734,349.0617,5662.77,5652.16,79364.99,79216.2
legacy_50k,start_2023,6700,7300,0.527,0.527,True,260880.0,246771.7,260880.0,395790.5,20,20,0,0,381.1326,348.5837,5743.65,5713.37,80498.46,80074.14
legacy_50k,start_2023,6800,7500,0.411,0.411,True,259380.0,242771.7,259380.0,395790.5,20,20,0,0,403.4948,358.1707,5829.14,5853.09,81696.69,82032.37
legacy_50k,start_2023,6900,7500,0.764,0.764,True,257380.0,242771.7,257380.0,395790.5,20,20,0,0,421.9434,358.1707,5898.18,5853.09,82664.23,82032.37
legacy_50k,start_2023,7000,7500,2.151,2.151,True,252380.0,242771.7,252380.0,395790.5,20,20,0,0,430.3663,358.1707,5981.74,5853.09,83835.39,82032.37
