product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_50k,two_years_2022,maximum,2000,52100.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,73120.95,4516.44,77637.39,81220.95,44233.5,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,87237.39,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,12878.97,12961.36,1611.51,15350.69,1920.79,697.9481,370.8359,995.3745,3.2422,0.0,465.2074,89.9261,245.7766,2.1942,0.0971,0,0,,,,,blocking,22931,2859,0.22586506557118027,65c6fd7c91c7d73603fde124f2bd3d433c33f457c3e3603e02a152149aafbb95,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 2000]"
legacy_50k,two_years_2022,maximum,3000,53100.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,52671.2,7032.89,59704.09,60771.2,64683.25,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,69304.09,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,17635.57,17717.96,2206.69,20107.3,2515.97,697.9481,559.7971,1533.9125,3.8125,0.0,465.2074,160.123,433.0133,3.0497,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,96cb1a30555948e1af35102511abca2042fed50dd86d64c321fd96fb58a3f088,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3000]"
legacy_50k,two_years_2022,maximum,3100,53200.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,51570.7,3616.44,55187.14,59670.7,65783.75,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,64787.14,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,17937.1,18019.49,2244.42,20408.83,2553.7,697.9481,575.015,1598.9526,4.1248,0.0,465.2074,174.0991,509.3068,3.5184,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,b93308f4bce9b9aa74ca1f440f2fb5f29432338ac48228dca18ddb4445a603ee,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3100]"
legacy_50k,two_years_2022,maximum,3200,53300.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,42824.45,35432.88,78257.33,50924.45,74530.0,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,87857.33,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,18098.74,18181.13,2264.65,20570.46,2573.93,697.9481,600.8336,1658.692,3.8282,0.0,465.2074,208.2794,581.4902,3.0734,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,54875628624aa680eab94fb7763a49033e4edb6e734a6c2ee8d2f3bd53fc348f,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3200]"
legacy_50k,two_years_2022,maximum,3300,53400.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,40824.45,35632.88,76457.33,48924.45,76530.0,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,86057.33,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,18784.59,18866.99,2350.47,21256.32,2659.75,697.9481,619.0692,1700.6588,3.9099,0.0,465.2074,229.7767,631.5308,3.1959,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,abd39a32413c568b99990581a5d3ac618eeabd0f3b05938ead9d45c976611b98,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3300]"
legacy_50k,two_years_2022,maximum,3400,53500.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,44671.2,9749.33,54420.53,52771.2,72683.25,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,64020.53,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,19215.49,19297.88,2404.38,21687.22,2713.67,697.9481,639.7382,1750.5938,3.8698,0.0,465.2074,259.242,696.3074,3.1357,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,172998d0b7166177317c957375ff33d5a22c0bc3cedf21df133652e7e7988fba,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3400]"
legacy_50k,two_years_2022,maximum,3500,53600.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,42671.2,8016.44,50687.64,50771.2,74683.25,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,60287.64,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,19436.01,19518.4,2431.98,21907.74,2741.26,697.9481,657.1346,1796.6824,3.8468,0.0,465.2074,286.4393,751.8434,3.1013,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,57907aa8cbbd1a1ffa8dfc0a313d02fb908d3d22db24e99854a6b9cea83cb90a,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3500]"
legacy_50k,two_years_2022,maximum,3600,53700.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,40750.6,6116.44,46867.04,48850.6,76603.85,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,56467.04,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,19655.12,19737.51,2459.39,22126.85,2768.68,697.9481,682.2623,1891.0927,4.1219,0.0,465.2074,325.4931,892.4353,3.5139,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,810dab72b2b56793d51eebdcd3c015241a7ace451daefac4d64fae52747a5ba1,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3600]"
legacy_50k,two_years_2022,maximum,3700,53800.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,32087.6,38432.88,70520.48,40187.6,85266.85,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,80120.48,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,19809.94,19892.33,2478.77,22281.67,2788.05,697.9481,700.7859,1946.1685,4.2207,0.0,465.2074,357.4602,972.245,3.6623,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,369dc768069630ac9a2d17c20431091b88d7b1c3834f50f0e15e25a4673af9ea,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3700]"
legacy_50k,two_years_2022,maximum,3800,53900.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,30824.45,36632.88,67457.33,38924.45,86530.0,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,77057.33,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,20013.91,20096.3,2504.29,22485.64,2813.57,697.9481,720.0065,1999.1575,4.3283,0.0,465.2074,387.3149,1047.913,3.8236,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,5c523fb09ce23c4d7a20aa880d71402d9fdf7a0d6bbddbe86665f9751969b693,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3800]"
legacy_50k,two_years_2022,maximum,3900,54000.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,28824.45,36832.88,65657.33,36924.45,88530.0,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,75257.33,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,20164.75,20247.14,2523.16,22636.48,2832.44,697.9481,732.8964,2029.0493,4.0231,0.0,465.2074,408.1823,1088.9514,3.3657,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,9d71734be990ea134266ba612785f6514dfed3ba64925e1f7d11f54209b88646,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 3900]"
legacy_50k,two_years_2022,maximum,4000,54100.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,27623.95,11032.88,38656.83,35723.95,89730.5,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,48256.83,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,20484.11,20566.5,2563.12,22955.84,2872.4,697.9481,757.9992,2095.1368,4.0573,0.0,465.2074,450.1533,1183.8487,3.4171,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,02cd70f55903d0c9cd657eca466a4f70b2cc2d2f9f4dee64049c748d27437969,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 4000]"
legacy_50k,two_years_2022,maximum,4100,54200.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,30726.15,8616.44,39342.59,38826.15,86628.3,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,48942.59,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,20590.29,20672.68,2576.41,23062.02,2885.69,697.9481,775.0409,2146.8922,4.172,0.0,465.2074,476.7369,1258.8661,3.5892,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,5218bc43559681a191eb7737114bb07dc1d499716184cd90a5f26ca514d9944f,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 4100]"
legacy_50k,two_years_2022,maximum,4200,54300.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,28376.4,13432.88,41809.28,36476.4,88978.05,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,51409.28,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,20887.66,20970.05,2613.62,23359.39,2922.9,697.9481,822.9793,2280.8721,4.182,0.0,465.2074,556.5639,1455.357,3.6042,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,eef59b580e39495caa9f9b2c3f85e31d17c82a378147ef3612bdfe280f522dde,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 4200]"
legacy_50k,two_years_2022,maximum,4300,54400.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,26555.8,11632.88,38188.68,34655.8,90798.65,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,47788.68,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,21043.36,21125.75,2633.1,23515.09,2942.38,697.9481,838.5596,2320.8076,4.2536,0.0,465.2074,581.3372,1513.6047,3.7116,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,a0c99620ed757bd5e989b04d7856adfee1a46aabd102c921d2f680a91dacb3dd,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 4300]"
legacy_50k,two_years_2022,maximum,4400,54500.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,18442.55,39832.88,58275.43,26542.55,98911.9,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,67875.43,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,21137.24,21219.63,2644.85,23608.97,2954.13,697.9481,839.9356,2350.6027,4.2923,0.0,465.2074,583.7989,1557.5062,3.7696,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,7a9677824abf2e52747b35eddd39282671bf5ce41f92ce78c669baa26697b244,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 4400]"
legacy_50k,two_years_2022,maximum,4500,54600.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,17557.3,35016.44,52573.74,25657.3,99797.15,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,62173.74,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,21314.58,21396.97,2667.04,23786.31,2976.32,697.9481,860.7012,2405.0969,4.3897,0.0,465.2074,616.3282,1636.3315,3.9158,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,1cfe391f1624988923db2ebd8fc9a5358552db67e9c1118c2d5d7d9195ad5de2,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 4500]"
legacy_50k,two_years_2022,maximum,5000,55100.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,7145.5,39516.44,46661.94,15245.5,110208.95,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,56261.94,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,21969.55,22051.94,2748.99,24441.28,3058.27,697.9481,938.7465,2672.913,4.5888,0.0,465.2074,746.4238,2036.3504,4.2145,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,5e1867b06466c44493508b37a5db6399431306d28235f0d9de2c314926cb7395,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 5000]"
legacy_50k,two_years_2022,maximum,5700,55800.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,4795.25,34000.0,38795.25,12895.25,112559.2,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,48395.25,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,22562.12,22644.51,2823.14,25033.85,3132.42,697.9481,1024.611,2936.2573,4.4398,0.0,465.2074,895.7917,2431.4444,3.9909,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,cd4e5ba1ce055deffdd3b5e088a6de443c2ef4e007e83b30c1476e1a3083520f,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 5700]"
legacy_50k,two_years_2022,maximum,6000,56100.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,3595.25,38516.44,42111.69,11695.25,113759.2,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,51711.69,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,22761.68,22844.07,2848.11,25233.41,3157.39,697.9481,1046.5004,3026.9394,4.5859,0.0,465.2074,934.9718,2567.4943,4.2102,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,947fc6a7abc5b68099b32d60d1f8a7d68bcdf6a68df14a552e494c9fdcf989cf,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6000]"
legacy_50k,two_years_2022,maximum,6100,56200.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,2295.75,42616.44,44912.19,10395.75,115058.7,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,54512.19,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,22771.4,22853.79,2849.33,25243.13,3158.61,697.9481,1047.726,3021.6344,4.3753,0.0,465.2074,938.6745,2559.5352,3.8942,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,3d5ad2d4ce31cb9811964a311e59823cf1bd4287c1200c23eb7cf63e835fa2c9,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6100]"
legacy_50k,two_years_2022,maximum,6200,56300.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,1895.75,38000.0,39895.75,9995.75,115458.7,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,49495.75,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,22837.8,22920.19,2857.63,25309.53,3166.91,697.9481,1054.5279,3060.3712,4.5573,0.0,465.2074,948.6779,2617.6518,4.1672,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,3a23aa85c1bd00cc2df69e885ce2b67b4c3673c3879bc8de1b856f190b53e467,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6200]"
legacy_50k,two_years_2022,maximum,6300,56400.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,2395.25,34000.0,36395.25,10495.25,114959.2,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,45995.25,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,22915.43,22997.82,2867.35,25387.16,3176.63,697.9481,1062.6701,3078.2483,4.4957,0.0,465.2074,961.572,2644.4727,4.0748,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,b6f5742d0572a73cbc655dbcbc39b379049f0d8338b0e9ad08fda9a6f1e9c6a5,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6300]"
legacy_50k,two_years_2022,maximum,6400,56500.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,1995.25,34000.0,35995.25,10095.25,115359.2,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,45595.25,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,22967.26,23049.65,2873.83,25438.99,3183.11,697.9481,1068.5273,3095.4941,4.4957,0.0,465.2074,971.1875,2670.3464,4.0748,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,e504aa7b69243bd936f255d19bdeb0b5ef57bcb23743df522da6a8520fd6538a,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6400]"
legacy_50k,two_years_2022,maximum,6500,56600.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,1145.5,41016.44,42161.94,9245.5,116208.95,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,51761.94,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23006.26,23088.65,2878.71,25477.99,3187.99,697.9481,1073.2,3135.4894,4.5888,0.0,465.2074,978.5834,2730.3512,4.2145,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,04188dd3b6945b7c46e1f21405c0e531f79f24f9037fc9a21c40e1b07732c0dd,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6500]"
legacy_50k,two_years_2022,maximum,6600,56700.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,745.5,41116.44,41861.94,8845.5,116608.95,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,51461.94,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23034.39,23116.78,2882.23,25506.11,3191.51,697.9481,1076.2554,3143.8641,4.5888,0.0,465.2074,983.5824,2742.9157,4.2145,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,18a94a9e4f1d7fc0071fc67ed62e7544ac470628fb506cd4346f2d81d194efb3,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6600]"
legacy_50k,two_years_2022,maximum,6700,56800.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,345.5,41216.44,41561.94,8445.5,117008.95,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,51161.94,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23073.07,23155.47,2887.07,25544.8,3196.35,697.9481,1080.5093,3161.7701,4.5888,0.0,465.2074,990.3977,2769.78,4.2145,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,cdd6897278da9019018d9ec026311fc8eb80ebb0864a15ded921af65f769d002,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6700]"
legacy_50k,two_years_2022,maximum,6800,56900.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-504.25,43316.44,42812.19,7595.75,117858.7,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,52412.19,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23104.96,23187.35,2891.06,25576.69,3200.34,697.9481,1083.9978,3176.4145,4.5745,0.0,465.2074,995.9202,2791.7509,4.193,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,66596fec6bc4b3c63a89f2a311843059e1048b30f52617729b87be8b55ea6f0b,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6800]"
legacy_50k,two_years_2022,maximum,6900,57000.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-454.5,36000.0,35545.5,7645.5,117808.95,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,45145.5,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23139.55,23221.94,2895.39,25611.28,3204.67,697.9481,1087.6879,3177.8319,4.606,0.0,465.2074,1003.2564,2793.8774,4.2403,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,120a732d4ec2526e2432b6661a847841d8adf3a92ae214d44c37694a0d677398,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 6900]"
legacy_50k,two_years_2022,maximum,7000,57100.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-325.35,32000.0,31674.65,7774.65,117679.8,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,41274.65,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23171.67,23254.06,2899.41,25643.4,3208.69,697.9481,1091.3449,3190.4563,4.5874,0.0,465.2074,1008.8046,2812.8177,4.2123,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,5a99a2cc8b9499123bf57034f995941693c63d9ad720c746a1f55e2bf009b658,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 7000]"
legacy_50k,two_years_2022,maximum,7100,57200.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-804.75,34000.0,33195.25,7295.25,118159.2,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,42795.25,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23192.21,23274.6,2901.98,25663.94,3211.26,697.9481,1093.7618,3209.4908,4.6203,0.0,465.2074,1012.4936,2841.3752,4.2618,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,e935d70e39f95995b004075d645c890b2a76b409a6c3ef9708d010620e3edf15,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 7100]"
legacy_50k,two_years_2022,maximum,7200,57300.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-1204.75,34000.0,32795.25,6895.25,118559.2,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,42395.25,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23274.33,23356.72,2912.26,25746.06,3221.54,697.9481,1103.9574,3263.0726,4.6203,0.0,465.2074,1028.0804,2921.7636,4.2618,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,45ced13c2bf38efe33f3f91b0b557ffa97598dc37d961889179f849e2d472900,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 7200]"
legacy_50k,two_years_2022,maximum,7300,57400.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-2054.5,36000.0,33945.5,6045.5,119408.95,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,43545.5,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23286.46,23368.85,2913.77,25758.19,3223.05,697.9481,1105.4113,3277.5209,4.606,0.0,465.2074,1030.2832,2943.4403,4.2403,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,54d84b82f5c34153df4b19cbd6437a734bd81dcf3cd2b52cccac847176ead77d,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 7300]"
legacy_50k,two_years_2022,maximum,7400,57500.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-2931.85,38000.0,35068.15,5168.15,120286.3,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,44668.15,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23304.89,23387.28,2916.08,25776.62,3225.36,697.9481,1107.486,3282.4224,4.6073,0.0,465.2074,1033.4045,2950.794,4.2423,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,f140291434ee66d9e7539e2cca6f0300ea3bf4162e888d57a0fca823b80a822d,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 7400]"
legacy_50k,two_years_2022,maximum,7500,57600.0,2022-07-01T05:03:40,2024-06-28T22:45:20,3845,-2702.7,34000.0,31297.3,5397.3,120057.15,20,20,20,140,120,5600.0,2500.0,8100.0,9600.0,40897.3,0,0,0,7.0,0,0,0,1263.79,,0,,0,0,0,0,,,,0,0,6.79,7.99,16,16,16,0,0,0,0,728.7373,5823.963,7.9919,8750.78,23342.19,23424.58,2920.75,25813.92,3230.03,697.9481,1111.8876,3289.7024,4.6217,0.0,465.2074,1040.0304,2961.7162,4.2638,0.0,0,0,,,,,blocking,22931,2859,0.22586506557118027,68fbb4543715a868b6f2de4e63edb8c3295ccac11b5122f55d9eb718ef9008ce,"[""legacy_50k"", ""two_years_2022"", ""maximum"", 7500]"
