product,window,headroom,minimum_ongoing,maximum_ongoing,minimum_minus_maximum_ongoing,minimum_total,maximum_total,minimum_minus_maximum_total,minimum_terminal,maximum_terminal,minimum_minus_maximum_terminal,minimum_deaths,maximum_deaths,minimum_minus_maximum_deaths,minimum_alive,maximum_alive,minimum_minus_maximum_alive,minimum_unfilled_account_days,maximum_unfilled_account_days,minimum_minus_maximum_unfilled_account_days,minimum_average_retained_profit_per_live_pa,maximum_average_retained_profit_per_live_pa,minimum_minus_maximum_average_retained_profit_per_live_pa,minimum_average_retained_profit_book,maximum_average_retained_profit_book,minimum_minus_maximum_average_retained_profit_book,minimum_frozen_mean_balance_std_usd,maximum_frozen_mean_balance_std_usd,minimum_minus_maximum_frozen_mean_balance_std_usd,minimum_largest_simultaneous_deaths,maximum_largest_simultaneous_deaths,minimum_minus_maximum_largest_simultaneous_deaths
legacy_25k,start_2024,7300,111164.0,109115.8,2048.2,114164.0,200076.14,-85912.14,3000.0,90960.34,-87960.34,15,15,0,18,18,0,397.98,397.98,0.0,5439.33,5173.77,265.56,70575.05,67129.39,3445.66,1431.6591,1278.519,153.1401,2,2,0
legacy_25k,start_2024,7400,109164.0,107615.8,1548.2,112164.0,199676.14,-87512.14,3000.0,92060.34,-89060.34,15,15,0,18,18,0,397.98,397.98,0.0,5488.38,5231.12,257.26,71211.45,67873.55,3337.9,1454.6809,1300.6229,154.058,2,2,0
legacy_25k,start_2024,7500,107664.0,106115.8,1548.2,110664.0,199276.14,-88612.14,3000.0,93160.34,-90160.34,15,15,0,18,18,0,397.98,397.98,0.0,5539.77,5281.26,258.51,71878.22,68524.11,3354.11,1475.8403,1319.3747,156.4656,2,2,0
legacy_25k,start_2024,8000,100164.0,98615.8,1548.2,106164.0,197276.14,-91112.14,6000.0,98660.34,-92660.34,15,15,0,18,18,0,397.98,397.98,0.0,5760.5,5565.39,195.11,74742.19,72210.56,2531.63,1569.0065,1439.5306,129.4759,2,2,0
legacy_25k,start_2024,9000,85164.0,83615.8,1548.2,91164.0,177974.26,-86810.26,6000.0,94358.46,-88358.46,15,15,0,18,18,0,397.98,397.98,0.0,6257.12,6085.62,171.5,81185.78,78960.52,2225.26,1795.7279,1679.533,116.1949,2,2,0
legacy_25k,start_2024,10000,72164.0,71191.1,972.9,78164.0,165898.62,-87734.62,6000.0,94707.52,-88707.52,15,15,0,18,18,0,397.98,397.98,0.0,6664.68,6531.99,132.69,86473.82,84752.27,1721.55,1990.1235,1907.6574,82.4661,2,2,0
legacy_25k,two_years_2020,0,2191.0,3391.75,-1200.75,2191.0,3391.75,-1200.75,0,0,0,52,52,0,2,2,0,2757.27,2791.95,-34.68,492.6,458.91,33.69,2453.46,2263.84,189.62,132.8985,64.3936,68.5049,5,8,-3
legacy_25k,two_years_2020,1000,2191.0,3391.75,-1200.75,2191.0,3391.75,-1200.75,0,0,0,52,52,0,2,2,0,2757.27,2791.95,-34.68,492.6,458.91,33.69,2453.46,2263.84,189.62,132.8985,64.3936,68.5049,5,8,-3
legacy_25k,two_years_2020,2000,-6347.0,-6003.05,-343.95,-6347.0,-6003.05,-343.95,0,0,0,48,48,0,2,2,0,2399.89,2399.89,0.0,678.75,673.74,5.01,3723.28,3695.78,27.5,129.5084,112.3424,17.166,7,7,0
legacy_25k,two_years_2020,3000,-8847.0,-8685.0,-162.0,-8847.0,-8685.0,-162.0,0,0,0,48,48,0,2,2,0,2395.01,2395.01,0.0,707.93,707.06,0.87,3888.05,3883.28,4.77,200.6037,196.6537,3.95,7,7,0
legacy_25k,two_years_2020,3100,-8847.0,-8631.2,-215.8,-8847.0,-8631.2,-215.8,0,0,0,48,48,0,2,2,0,2395.01,2395.01,0.0,708.18,707.07,1.11,3889.42,3883.36,6.06,201.7578,196.745,5.0128,7,7,0
legacy_25k,two_years_2020,3200,-8847.0,-8831.2,-15.8,-8847.0,-8831.2,-15.8,0,0,0,48,48,0,2,2,0,2395.01,2395.01,0.0,708.18,708.1,0.08,3889.42,3888.98,0.44,201.7578,201.3908,0.367,7,7,0
legacy_25k,two_years_2020,3300,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,3400,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,3500,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,3600,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,3700,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,3800,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,3900,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,4000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,4100,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,4200,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,4300,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,4400,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,4500,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,5000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,5700,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6100,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6200,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6300,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6400,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6500,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6600,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6700,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6800,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,6900,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,7000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,7100,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,7200,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,7300,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,7400,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,7500,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,8000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,9000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2020,10000,-9590.0,-9590.0,0.0,-9590.0,-9590.0,0.0,0,0,0,48,48,0,1,1,0,2336.94,2336.94,0.0,722.37,722.37,0.0,4024.84,4024.84,0.0,194.3242,194.3242,0.0,7,7,0
legacy_25k,two_years_2022,0,53971.0,52645.0,1326.0,61172.46,52645.0,8527.46,7201.46,0,7201.46,31,40,-9,17,11,6,1291.23,1989.9,-698.67,871.87,768.6,103.27,6917.5,5361.26,1556.24,107.7726,135.899,-28.1264,7,10,-3
legacy_25k,two_years_2022,1000,53971.0,45595.3,8375.7,61172.46,47144.65,14027.81,7201.46,1549.35,5652.11,31,38,-7,17,11,6,1291.23,1823.73,-532.5,871.87,772.79,99.08,6917.5,5566.71,1350.79,107.7726,123.8485,-16.0759,7,10,-3
legacy_25k,two_years_2022,2000,64131.0,71476.15,-7345.15,65514.7,77892.73,-12378.03,1383.7,6416.58,-5032.88,13,13,0,20,20,0,419.67,419.67,0.0,1530.26,1443.38,86.88,14897.14,14051.37,845.77,195.252,158.4802,36.7718,5,5,0
legacy_25k,two_years_2022,3000,46631.0,52569.85,-5938.85,51014.7,69002.87,-17988.17,4383.7,16433.02,-12049.32,13,13,0,20,20,0,419.67,419.67,0.0,2002.76,1954.74,48.02,19497.01,19029.52,467.49,525.2406,513.419,11.8216,5,5,0
legacy_25k,two_years_2022,3100,44131.0,52219.1,-8088.1,63886.16,62335.68,1550.48,19755.16,10116.58,9638.58,13,13,0,20,20,0,419.67,419.67,0.0,2028.89,1983.99,44.9,19751.38,19314.28,437.1,558.2303,534.4848,23.7455,5,5,0
legacy_25k,two_years_2022,3200,43131.0,50519.1,-7388.1,51452.59,58619.24,-7166.65,8321.59,8100.14,221.45,13,13,0,20,20,0,419.67,419.67,0.0,2059.76,2012.39,47.37,20051.83,19590.7,461.13,581.8869,543.1412,38.7457,5,5,0
legacy_25k,two_years_2022,3300,42631.0,44771.35,-2140.35,51087.04,73420.81,-22333.77,8456.04,28649.46,-20193.42,13,13,0,20,20,0,419.67,419.67,0.0,2082.87,2029.31,53.56,20276.84,19755.4,521.44,602.333,566.8466,35.4864,5,5,0
legacy_25k,two_years_2022,3400,38131.0,42621.6,-4490.6,57218.29,73171.06,-15952.77,19087.29,30549.46,-11462.17,13,13,0,20,20,0,419.67,419.67,0.0,2112.3,2061.08,51.22,20563.31,20064.73,498.58,624.1358,591.4438,32.692,5,5,0
legacy_25k,two_years_2022,3500,38131.0,43170.35,-5039.35,44014.7,66619.81,-22605.11,5883.7,23449.46,-17565.76,13,13,0,20,20,0,419.67,419.67,0.0,2159.1,2114.21,44.89,21018.9,20581.93,436.97,643.8844,623.8497,20.0347,5,5,0
legacy_25k,two_years_2022,3600,35631.0,41999.5,-6368.5,58886.16,60232.52,-1346.36,23255.16,18233.02,5022.14,13,13,0,20,20,0,419.67,419.67,0.0,2188.11,2151.44,36.67,21301.4,20944.4,357.0,683.5428,664.6565,18.8863,5,5,0
legacy_25k,two_years_2022,3700,34631.0,41282.25,-6651.25,43452.59,54098.83,-10646.24,8821.59,12816.58,-3994.99,13,13,0,20,20,0,419.67,419.67,0.0,2217.85,2177.03,40.82,21590.87,21193.5,397.37,708.0006,683.5621,24.4385,5,5,0
legacy_25k,two_years_2022,3800,34131.0,39869.35,-5738.35,43087.04,52885.93,-9798.89,8956.04,13016.58,-4060.54,13,13,0,20,20,0,419.67,419.67,0.0,2232.22,2197.93,34.29,21730.8,21396.95,333.85,729.8944,703.2196,26.6748,5,5,0
legacy_25k,two_years_2022,3900,30631.0,35920.6,-5289.6,48718.29,53720.74,-5002.45,18087.29,17800.14,287.15,13,13,0,20,20,0,419.67,419.67,0.0,2259.19,2224.54,34.65,21993.34,21656.0,337.34,749.2705,720.2243,29.0462,5,5,0
legacy_25k,two_years_2022,4000,29631.0,32019.25,-2388.25,44514.7,55919.39,-11404.69,14883.7,23900.14,-9016.44,13,13,0,20,20,0,419.67,419.67,0.0,2276.1,2238.13,37.97,22157.94,21788.29,369.65,765.4034,738.5318,26.8716,5,5,0
legacy_25k,two_years_2022,4100,27131.0,30326.8,-3195.8,62886.16,55826.94,7059.22,35755.16,25500.14,10255.02,13,13,0,20,20,0,419.67,419.67,0.0,2295.46,2257.19,38.27,22346.44,21973.88,372.56,794.152,757.654,36.498,5,5,0
legacy_25k,two_years_2022,4200,26631.0,32404.2,-5773.2,37452.59,47720.78,-10268.19,10821.59,15316.58,-4494.99,13,13,0,20,20,0,419.67,419.67,0.0,2329.15,2295.21,33.94,22674.37,22343.97,330.4,829.2975,806.7371,22.5604,5,5,0
legacy_25k,two_years_2022,4300,26131.0,30979.9,-4848.9,35587.04,44996.48,-9409.44,9456.04,14016.58,-4560.54,13,13,0,20,20,0,419.67,419.67,0.0,2343.52,2317.54,25.98,22814.3,22561.39,252.91,850.5033,829.9961,20.5072,5,5,0
legacy_25k,two_years_2022,4400,25131.0,27775.55,-2644.55,36218.29,49492.13,-13273.84,11087.29,21716.58,-10629.29,13,13,0,20,20,0,419.67,419.67,0.0,2362.61,2342.19,20.42,23000.17,22801.35,198.82,867.0743,865.9981,1.0762,5,5,0
legacy_25k,two_years_2022,4500,25131.0,26645.15,-1514.15,31014.7,43545.29,-12530.59,5883.7,16900.14,-11016.44,13,13,0,20,20,0,419.67,419.67,0.0,2375.79,2357.39,18.4,23128.47,22949.27,179.2,882.9514,879.395,3.5564,5,5,0
legacy_25k,two_years_2022,5000,17131.0,18521.05,-1390.05,24514.7,41437.63,-16922.93,7383.7,22916.58,-15532.88,13,13,0,20,20,0,419.67,419.67,0.0,2447.55,2434.47,13.08,23827.06,23699.71,127.35,962.613,964.6605,-2.0475,5,5,0
legacy_25k,two_years_2022,5700,7631.0,9100.7,-1469.7,36452.59,39200.84,-2748.25,28821.59,30100.14,-1278.55,13,13,0,20,20,0,419.67,419.67,0.0,2526.0,2514.51,11.49,24590.72,24478.87,111.85,1065.0253,1055.7908,9.2345,5,5,0
legacy_25k,two_years_2022,6000,6631.0,8799.7,-2168.7,26014.7,28183.4,-2168.7,19383.7,19383.7,0.0,13,13,0,20,20,0,419.67,419.67,0.0,2548.9,2540.84,8.06,24813.64,24735.24,78.4,1086.2995,1078.8963,7.4032,5,5,0
legacy_25k,two_years_2022,6100,6131.0,7200.2,-1069.2,32340.84,34700.34,-2359.5,26209.84,27500.14,-1290.3,13,13,0,20,20,0,419.67,419.67,0.0,2553.26,2543.27,9.99,24856.14,24758.9,97.24,1092.9863,1083.4068,9.5795,5,5,0
legacy_25k,two_years_2022,6200,4131.0,5243.4,-1112.4,33452.59,35843.54,-2390.95,29321.59,30600.14,-1278.55,13,13,0,20,20,0,419.67,419.67,0.0,2558.89,2549.15,9.74,24910.89,24816.1,94.79,1097.1822,1088.4123,8.7699,5,5,0
legacy_25k,two_years_2022,6300,3631.0,4900.7,-1269.7,27514.7,35600.84,-8086.14,23883.7,30700.14,-6816.44,13,13,0,20,20,0,419.67,419.67,0.0,2562.41,2554.72,7.69,24945.16,24870.33,74.83,1100.1846,1093.7096,6.475,5,5,0
legacy_25k,two_years_2022,6400,3631.0,4438.9,-807.9,23014.7,30739.04,-7724.34,19383.7,26300.14,-6916.44,13,13,0,20,20,0,419.67,419.67,0.0,2567.48,2559.85,7.63,24994.56,24920.31,74.25,1105.9207,1098.6744,7.2463,5,5,0
legacy_25k,two_years_2022,6500,3631.0,4849.95,-1218.95,23014.7,25733.65,-2718.95,19383.7,20883.7,-1500.0,13,13,0,20,20,0,419.67,419.67,0.0,2572.41,2566.41,6.0,25042.59,24984.14,58.45,1110.7491,1104.2123,6.5368,5,5,0
legacy_25k,two_years_2022,6600,2631.0,4149.95,-1518.95,29340.84,25033.65,4307.19,26709.84,20883.7,5826.14,13,13,0,20,20,0,419.67,419.67,0.0,2574.52,2570.02,4.5,25063.1,25019.23,43.87,1112.2232,1107.6661,4.5571,5,5,0
legacy_25k,two_years_2022,6700,2131.0,3919.55,-1788.55,23014.7,23303.25,-288.55,20883.7,19383.7,1500.0,13,13,0,20,20,0,419.67,419.67,0.0,2578.96,2575.32,3.64,25106.29,25070.89,35.4,1117.12,1113.3817,3.7383,5,5,0
legacy_25k,two_years_2022,6800,631.0,1467.35,-836.35,23014.7,31167.49,-8152.79,22383.7,29700.14,-7316.44,13,13,0,20,20,0,419.67,419.67,0.0,2582.4,2578.32,4.08,25139.8,25100.06,39.74,1120.1395,1116.6357,3.5038,5,5,0
legacy_25k,two_years_2022,6900,131.0,904.7,-773.7,24014.7,32204.84,-8190.14,23883.7,31300.14,-7416.44,13,13,0,20,20,0,419.67,419.67,0.0,2587.19,2580.89,6.3,25186.42,25125.11,61.31,1126.1765,1119.3444,6.8321,5,5,0
legacy_25k,two_years_2022,7000,131.0,504.7,-373.7,24014.7,31904.84,-7890.14,23883.7,31400.14,-7516.44,13,13,0,20,20,0,419.67,419.67,0.0,2588.25,2583.06,5.19,25196.71,25146.25,50.46,1127.6654,1121.6986,5.9668,5,5,0
legacy_25k,two_years_2022,7100,-369.0,184.1,-553.1,29840.84,24067.8,5773.04,30209.84,23883.7,6326.14,13,13,0,20,20,0,419.67,419.67,0.0,2589.65,2585.82,3.83,25210.4,25173.04,37.36,1129.2857,1124.6018,4.6839,5,5,0
legacy_25k,two_years_2022,7200,-1369.0,-569.55,-799.45,24014.7,24814.15,-799.45,25383.7,25383.7,0.0,13,13,0,20,20,0,419.67,419.67,0.0,2596.06,2591.61,4.45,25272.77,25229.47,43.3,1136.5053,1131.4117,5.0936,5,5,0
legacy_25k,two_years_2022,7300,-1369.0,-132.7,-1236.3,22514.7,23751.0,-1236.3,23883.7,23883.7,0.0,13,13,0,20,20,0,419.67,419.67,0.0,2598.67,2595.81,2.86,25298.15,25270.35,27.8,1139.2699,1136.2724,2.9975,5,5,0
legacy_25k,two_years_2022,7400,-1369.0,-432.7,-936.3,22514.7,23451.0,-936.3,23883.7,23883.7,0.0,13,13,0,20,20,0,419.67,419.67,0.0,2603.46,2601.06,2.4,25344.81,25321.47,23.34,1146.2949,1143.4179,2.877,5,5,0
legacy_25k,two_years_2022,7500,-1369.0,-1182.45,-186.55,22514.7,24201.25,-1686.55,23883.7,25383.7,-1500.0,13,13,0,20,20,0,419.67,419.67,0.0,2604.23,2600.01,4.22,25352.35,25311.27,41.08,1147.4974,1142.2011,5.2963,5,5,0
legacy_25k,two_years_2022,8000,-2869.0,-2688.1,-180.9,22514.7,24195.6,-1680.9,25383.7,26883.7,-1500.0,13,13,0,20,20,0,419.67,419.67,0.0,2612.12,2610.5,1.62,25429.09,25413.32,15.77,1157.3548,1155.5296,1.8252,5,5,0
legacy_25k,two_years_2022,9000,-4869.0,-4609.55,-259.45,22014.7,22274.15,-259.45,26883.7,26883.7,0.0,13,13,0,20,20,0,419.67,419.67,0.0,2622.53,2622.25,0.28,25530.5,25527.72,2.78,1171.6606,1171.3401,0.3205,5,5,0
legacy_25k,two_years_2022,10000,-5869.0,-5609.55,-259.45,21014.7,21274.15,-259.45,26883.7,26883.7,0.0,13,13,0,20,20,0,419.67,419.67,0.0,2625.2,2625.17,0.03,25556.5,25556.16,0.34,1175.133,1175.0902,0.0428,5,5,0
legacy_25k,two_years_2024,0,36257.0,66187.9,-29930.9,37757.0,66187.9,-28430.9,1500.0,0,1500.0,41,47,-6,9,5,4,1280.74,1620.82,-340.08,2096.56,1723.99,372.57,12003.12,8965.38,3037.74,1134.1876,1123.0252,11.1624,6,4,2
legacy_25k,two_years_2024,1000,36257.0,65971.55,-29714.55,37757.0,65971.55,-28214.55,1500.0,0,1500.0,41,47,-6,9,5,4,1280.74,1620.64,-339.9,2096.56,1725.27,371.29,12003.12,8972.47,3030.65,1134.1876,1122.2844,11.9032,6,4,2
legacy_25k,two_years_2024,2000,34002.0,55880.5,-21878.5,34002.0,55880.5,-21878.5,0,0,0,40,49,-9,8,0,8,1282.41,1712.95,-430.54,2534.28,1781.12,753.16,15256.72,10782.17,4474.55,1168.7086,992.1792,176.5294,4,7,-3
legacy_25k,two_years_2024,3000,42167.0,52214.45,-10047.45,42167.0,52214.45,-10047.45,0,0,0,35,38,-3,9,7,2,1114.35,1136.25,-21.9,3322.82,2609.25,713.57,24993.13,16402.07,8591.06,1300.7863,909.1131,391.6732,3,5,-2
legacy_25k,two_years_2024,3100,42167.0,42582.4,-415.4,42167.0,42582.4,-415.4,0,0,0,35,40,-5,9,8,1,1114.35,1216.29,-101.94,3339.03,2375.66,963.37,25115.06,14517.0,10598.06,1291.0051,920.3048,370.7003,3,6,-3
legacy_25k,two_years_2024,3200,40667.0,46597.6,-5930.6,40667.0,46597.6,-5930.6,0,0,0,35,38,-3,9,8,1,1112.76,1294.04,-181.28,3354.36,2618.38,735.98,25237.64,17349.75,7887.89,1308.5065,955.9838,352.5227,3,4,-1
legacy_25k,two_years_2024,3300,39667.0,44567.0,-4900.0,39667.0,44567.0,-4900.0,0,0,0,35,38,-3,9,8,1,1106.54,1286.7,-180.16,3378.22,2639.31,738.91,25445.95,17514.95,7931.0,1321.5374,966.7329,354.8045,3,6,-3
legacy_25k,two_years_2024,3400,44997.0,49325.3,-4328.3,46497.0,49325.3,-2828.3,1500.0,0,1500.0,35,36,-1,9,8,1,1104.17,1199.82,-95.65,3638.31,2922.53,715.78,29854.14,19934.54,9919.6,1338.9831,993.4269,345.5562,2,5,-3
legacy_25k,two_years_2024,3500,44997.0,48588.4,-3591.4,46497.0,48588.4,-2091.4,1500.0,0,1500.0,36,36,0,8,8,0,1207.38,1189.62,17.76,3572.58,2929.26,643.32,28809.68,20021.31,8788.37,1389.8562,1000.5996,389.2566,2,4,-2
legacy_25k,two_years_2024,3600,47405.0,46068.4,1336.6,48905.0,46068.4,2836.6,1500.0,0,1500.0,32,36,-4,9,8,1,1067.55,1171.19,-103.64,3890.42,2955.6,934.82,31910.18,20276.04,11634.14,1277.0523,1020.6691,256.3832,2,5,-3
legacy_25k,two_years_2024,3700,46905.0,49810.15,-2905.15,49905.0,49810.15,94.85,3000.0,0,3000.0,32,36,-4,9,8,1,1067.55,1241.37,-173.82,3895.52,3144.86,750.66,31951.95,23107.35,8844.6,1279.9378,1009.9068,270.031,2,4,-2
legacy_25k,two_years_2024,3800,46905.0,48454.3,-1549.3,49905.0,48454.3,1450.7,3000.0,0,3000.0,32,36,-4,9,8,1,1067.55,1229.44,-161.89,3912.89,3157.23,755.66,32094.43,23249.77,8844.66,1295.6668,1024.1359,271.5309,2,6,-4
legacy_25k,two_years_2024,3900,45905.0,39983.4,5921.6,48905.0,39983.4,8921.6,3000.0,0,3000.0,32,36,-4,9,8,1,1058.28,1143.31,-85.03,3916.51,3004.24,912.27,32173.83,20724.43,11449.4,1293.8807,1054.3062,239.5745,2,5,-3
legacy_25k,two_years_2024,4000,45405.0,58441.1,-13036.1,48405.0,58441.1,-10036.1,3000.0,0,3000.0,32,34,-2,9,7,2,1052.18,1328.34,-276.16,3922.5,3453.57,468.93,32255.83,27093.12,5162.71,1312.5263,1046.4893,266.037,2,6,-4
legacy_25k,two_years_2024,4100,43905.0,56697.95,-12792.95,49905.0,56697.95,-6792.95,6000.0,0,6000.0,33,34,-1,8,7,1,1151.8,1309.08,-157.28,3881.27,3379.34,501.93,31387.1,26599.97,4787.13,1332.1095,1056.6646,275.4449,2,6,-4
