product,initial_cash,monthly_funding,acquisition,spares,passes,withdrawal,cadence,headroom,reserve,fee,accounts,alive,spares_unused,supply_limited,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256
legacy_50k,1000,0,weekly_one,0,5,maximum,daily,6500,56600.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,daily,8000,58100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,daily,8000,58100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,daily,8000,58100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,daily,8000,58100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,daily,10000,60100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,daily,10000,60100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,daily,10000,60100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,daily,10000,60100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,0,50100.0,250.0,68,1,0,220,191010.11,0,191010.11,1000.0,192010.11,blocking,64255,8976,0.7091167641017538,45b03880b73c63af68def43e1e2e6ca800055719b1292c51f05bdda1cbf064f6
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,0,50100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,0,50100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,0,50100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,500,50600.0,250.0,68,1,0,218,189010.15,0,189010.15,1000.0,190010.15,blocking,64519,8976,0.7091167641017538,e984827528ffff581e6804a6845cdb8c376d5d5d8c22276263f3776b52072478
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,500,50600.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,500,50600.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,500,50600.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,1000,51100.0,250.0,66,1,0,207,188027.6,0,188027.6,1000.0,189027.6,blocking,64651,8976,0.7091167641017538,7f4e98d8268e65d0e0f56a1300afbb60beba332448e2e0243b71478f0000dbb5
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,1000,51100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,1000,51100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,1000,51100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,1500,51600.0,250.0,65,1,0,204,178625.85,0,178625.85,1000.0,179625.85,blocking,65488,8976,0.7091167641017538,9fea84dfc62c4749a48f70e6f06070f3ccd0603637406cfbff6aec4f72737c64
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,1500,51600.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,1500,51600.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,1500,51600.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,1600,51700.0,250.0,66,1,0,207,172075.3,0,172075.3,1000.0,173075.3,blocking,64932,8976,0.7091167641017538,2de4cbd58af162c7fe7be876888907094d6c1fa20dc3ad868a46f520456767ae
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,1700,51800.0,250.0,66,1,0,207,174916.4,0,174916.4,1000.0,175916.4,blocking,64904,8976,0.7091167641017538,de478560d9f0953b2b5df7ccda38dc70a6b887ea3e7cc961942ac208e21564ba
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,1800,51900.0,250.0,66,1,0,207,172316.4,0,172316.4,1000.0,173316.4,blocking,64949,8976,0.7091167641017538,20ffb6a78f7d818582e5a88afca13e348b9d7127df8b410dd00183ed26f365c0
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,1900,52000.0,250.0,62,1,0,196,162446.5,0,162446.5,1000.0,163446.5,blocking,65444,8969,0.7085637541475747,aac611fa1a2a1e6dff8db52c8df963f0aba66a2c7a4596b925b99a10e02f30cd
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2000,52100.0,250.0,55,1,0,172,281490.25,0,281490.25,1000.0,282490.25,blocking,78471,9051,0.7150418707536735,86067e7b8a6cddd5a6a23428b8230464faf782062e7fe2a8fb0e354542ffab2d
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,2000,52100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,2000,52100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,2000,52100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2100,52200.0,250.0,54,1,0,167,276048.75,0,276048.75,1000.0,277048.75,blocking,77464,9052,0.7151208721756992,1c22c891f81d0bc8f97b97c1de2904a351ee187efcbc9dcc19a894948738abcb
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2200,52300.0,250.0,53,1,0,163,270370.15,0,270370.15,1000.0,271370.15,blocking,76649,9052,0.7151208721756992,c6010acfbbc4c540b72ca7c8bf97247ebacab6f194f0b06769b47e374d376373
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2300,52400.0,250.0,11,0,0,34,-843.45,0,-843.45,1000.0,156.55,blocking,9717,3280,0.2591246642439564,1ae4a66df250fd3ba2d44c679a035dafddf5fb7a016625896eddcf4e800d2851
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2400,52500.0,250.0,51,1,0,158,264775.15,0,264775.15,1000.0,265775.15,blocking,75908,9056,0.7154368778638015,4bde95358be2ba0614b6220e598064064e90cd2a80c711080e219fc8afc15f36
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,3000,53100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,3000,53100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,3000,53100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,3000,53100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,4000,54100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,4000,54100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,4000,54100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,4000,54100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,5000,55100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,5000,55100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,5000,55100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,5000,55100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,6500,56600.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,6500,56600.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,6500,56600.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,6500,56600.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,8000,58100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,8000,58100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,8000,58100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,8000,58100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,10000,60100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,maximum,weekly,10000,60100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,maximum,weekly,10000,60100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,maximum,weekly,10000,60100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,0,50100.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,0,50100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,0,50100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,0,50100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,100,50200.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,100,50200.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,100,50200.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,100,50200.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,200,50300.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,200,50300.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,200,50300.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,200,50300.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,300,50400.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,300,50400.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,300,50400.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,300,50400.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,400,50500.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,400,50500.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,400,50500.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,400,50500.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,500,50600.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,500,50600.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,500,50600.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,500,50600.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,1000,51100.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,1000,51100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,1000,51100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,1000,51100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,1500,51600.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,1500,51600.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,1500,51600.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,1500,51600.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,2000,52100.0,250.0,6,0,0,19,-1000.0,0,-1000.0,1000.0,0.0,blocking,7437,1979,0.1563438141886554,4e8cca7ea23c7ca928e04f33b9b2e15bb049b4955aabb3afba2a251ebded507c
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,2000,52100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,2000,52100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,2000,52100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,3000,53100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
legacy_50k,1000,0,weekly_one,0,2,minimum,calendar_month,3000,53100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4
legacy_50k,1000,0,weekly_one,0,3,minimum,calendar_month,3000,53100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb
legacy_50k,1000,0,weekly_one,0,5,minimum,calendar_month,3000,53100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a
legacy_50k,1000,0,weekly_one,0,1,minimum,calendar_month,4000,54100.0,250.0,4,0,0,13,-1000.0,0,-1000.0,1000.0,0.0,blocking,6907,2027,0.16013588244588403,a894341d476ee9fb47e39b23fda4c991d838ffd68b52f5f4fe57dfca22b875ef
