initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,spares,passes,total_25k,total_50k,total_delta_50k_minus_25k,accounts_25k,accounts_50k
1000,0,weekly_one,minimum,calendar_month,400,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,400,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,500,0,1,166074.72,-1000.0,-167074.72,74,6
1000,0,weekly_one,minimum,calendar_month,500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,1000,0,1,166074.72,-1000.0,-167074.72,74,6
1000,0,weekly_one,minimum,calendar_month,1000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,1000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,1000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,1500,0,1,-900.0,-1000.0,-100.0,12,6
1000,0,weekly_one,minimum,calendar_month,1500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,1500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,1500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,2000,0,1,-900.0,-1000.0,-100.0,7,6
1000,0,weekly_one,minimum,calendar_month,2000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,2000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,2000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,3000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,3000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,3000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,3000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,4000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,4000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,4000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,4000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,5000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,5000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,5000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,5000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,6500,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,6500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,6500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,6500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,8000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,8000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,8000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,8000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,10000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,10000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,10000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,calendar_month,10000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,0,0,1,55600.0,-1000.0,-56600.0,77,10
1000,0,weekly_one,minimum,daily,0,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,0,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,0,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,500,0,1,55600.0,-1000.0,-56600.0,77,10
1000,0,weekly_one,minimum,daily,500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,1000,0,1,55600.0,-1000.0,-56600.0,77,10
1000,0,weekly_one,minimum,daily,1000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,1000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,1000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,1500,0,1,74300.0,-1000.0,-75300.0,76,10
1000,0,weekly_one,minimum,daily,1500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,1500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,1500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,2000,0,1,-1000.0,-1000.0,0.0,15,10
1000,0,weekly_one,minimum,daily,2000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,2000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,2000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,3000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,3000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,3000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,3000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,4000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,4000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,4000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,4000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,5000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,5000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,5000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,5000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,6500,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,6500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,6500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,6500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,8000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,8000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,8000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,8000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,10000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,10000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,10000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,daily,10000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,0,0,1,77100.0,-1000.0,-78100.0,77,10
1000,0,weekly_one,minimum,weekly,0,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,0,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,0,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,500,0,1,77100.0,-1000.0,-78100.0,77,10
1000,0,weekly_one,minimum,weekly,500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1000,0,1,77100.0,-1000.0,-78100.0,77,10
1000,0,weekly_one,minimum,weekly,1000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1100,0,1,75100.0,-1000.0,-76100.0,77,10
1000,0,weekly_one,minimum,weekly,1200,0,1,79100.0,-1000.0,-80100.0,77,10
1000,0,weekly_one,minimum,weekly,1300,0,1,85600.0,-1000.0,-86600.0,77,10
1000,0,weekly_one,minimum,weekly,1400,0,1,93100.0,-1000.0,-94100.0,77,10
1000,0,weekly_one,minimum,weekly,1500,0,1,110800.0,-1000.0,-111800.0,76,10
1000,0,weekly_one,minimum,weekly,1500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,1600,0,1,144800.0,-1000.0,-145800.0,76,10
1000,0,weekly_one,minimum,weekly,1700,0,1,167700.0,-1000.0,-168700.0,74,10
1000,0,weekly_one,minimum,weekly,1800,0,1,193100.0,-1000.0,-194100.0,72,10
1000,0,weekly_one,minimum,weekly,1900,0,1,-1000.0,-1000.0,0.0,15,10
1000,0,weekly_one,minimum,weekly,2000,0,1,-1000.0,-1000.0,0.0,15,10
1000,0,weekly_one,minimum,weekly,2000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,2000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,2000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,3000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,3000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,3000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,3000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,4000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,4000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,4000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,4000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,5000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,5000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,5000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,5000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,6500,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,6500,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,6500,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,6500,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,8000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,8000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,8000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,8000,0,5,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,10000,0,1,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,10000,0,2,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,10000,0,3,-1000.0,-1000.0,0.0,5,4
1000,0,weekly_one,minimum,weekly,10000,0,5,-1000.0,-1000.0,0.0,5,4
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,0,1,80695.4,255637.41,174942.01,79,75
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,0,2,171787.84,271678.25,99890.41,145,104
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,0,3,256578.93,293876.6,37297.67,198,124
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,0,5,315852.5,315395.2,-457.3,260,148
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,0,10,415493.45,307030.0,-108463.45,318,173
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,5,1,80695.4,255637.41,174942.01,79,75
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,5,2,206672.51,272646.2,65973.69,154,104
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,5,3,260194.01,293876.6,33682.59,206,124
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,5,5,312223.05,311852.7,-370.35,268,151
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,5,10,414454.7,307030.0,-107424.7,315,173
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,10,1,80695.4,255637.41,174942.01,79,75
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,10,2,206672.51,272646.2,65973.69,154,104
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,10,3,259794.01,293876.6,34082.59,208,124
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,10,5,312142.5,311852.7,-289.8,270,151
1000,200,monthly_current_slot_replacements,maximum,calendar_month,0,10,10,414454.7,307030.0,-107424.7,315,173
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,0,1,84217.15,247607.0,163389.85,79,75
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,0,2,175931.35,264617.25,88685.9,142,104
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,0,3,258344.2,285484.9,27140.7,192,121
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,0,5,306906.95,317877.8,10970.85,255,143
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,0,10,390493.65,308941.5,-81552.15,318,165
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,5,1,84217.15,247607.0,163389.85,79,75
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,5,2,208916.05,265585.2,56669.15,153,104
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,5,3,260959.3,285484.9,24525.6,200,121
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,5,5,303277.5,311286.05,8008.55,263,146
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,5,10,389454.9,308941.5,-80513.4,315,165
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,10,1,84217.15,247607.0,163389.85,79,75
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,10,2,208916.05,265585.2,56669.15,153,104
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,10,3,260559.3,285484.9,24925.6,202,121
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,10,5,303196.95,311286.05,8089.1,265,146
1000,200,monthly_current_slot_replacements,maximum,calendar_month,500,10,10,389454.9,308941.5,-80513.4,315,165
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,0,1,89703.85,260685.1,170981.25,79,69
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,0,2,186298.1,283587.7,97289.6,140,92
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,0,3,269891.0,297317.0,27426.0,184,108
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,0,5,337307.2,304498.9,-32808.3,240,133
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,0,10,419360.65,313041.1,-106319.55,298,154
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,5,1,89703.85,260685.1,170981.25,79,69
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,5,2,226462.85,283587.7,57124.85,145,92
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,5,3,275699.45,297317.0,21617.55,191,108
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,5,5,333677.75,308286.5,-25391.25,248,134
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,5,10,418321.9,313041.1,-105280.8,295,154
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,10,1,89703.85,260685.1,170981.25,79,69
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,10,2,226462.85,283587.7,57124.85,145,92
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,10,3,275299.45,297317.0,22017.55,193,108
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,10,5,333597.2,308286.5,-25310.7,250,134
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1000,10,10,418321.9,313041.1,-105280.8,295,154
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,0,1,90420.8,252335.0,161914.2,79,68
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,0,2,189739.9,283073.7,93333.8,136,90
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,0,3,266924.95,301546.0,34621.05,171,105
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,0,5,275001.05,318213.9,43212.85,185,128
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,0,10,311534.05,305345.3,-6188.75,206,153
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,5,1,90420.8,252335.0,161914.2,79,68
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,5,2,219276.1,283073.7,63797.6,139,90
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,5,3,262612.35,301546.0,38933.65,173,105
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,5,5,279235.8,314476.2,35240.4,185,131
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,5,10,311889.4,305345.3,-6544.1,206,153
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,10,1,90420.8,252335.0,161914.2,79,68
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,10,2,219276.1,283073.7,63797.6,139,90
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,10,3,262612.35,301546.0,38933.65,173,105
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,10,5,278650.65,314476.2,35825.55,186,131
1000,200,monthly_current_slot_replacements,maximum,calendar_month,1500,10,10,311889.4,305345.3,-6544.1,206,153
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,0,1,140269.0,245771.6,105502.6,79,67
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,0,2,248649.65,273760.7,25111.05,115,88
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,0,3,234087.1,292576.5,58489.4,145,102
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,0,5,255982.2,309931.4,53949.2,164,123
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,0,10,288545.7,295688.8,7143.1,184,152
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,5,1,140269.0,245771.6,105502.6,79,67
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,5,2,255127.3,273760.7,18633.4,113,88
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,5,3,239672.75,292576.5,52903.75,145,102
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,5,5,262721.3,306193.7,43472.4,163,126
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,5,10,288907.35,295688.8,6781.45,184,152
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,10,1,140269.0,245771.6,105502.6,79,67
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,10,2,255127.3,273760.7,18633.4,113,88
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,10,3,239672.75,292576.5,52903.75,145,102
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,10,5,262721.3,306193.7,43472.4,163,126
1000,200,monthly_current_slot_replacements,maximum,calendar_month,2000,10,10,288907.35,295688.8,6781.45,184,152
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,0,1,116650.95,221610.85,104959.9,79,64
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,0,2,205021.5,234754.6,29733.1,107,82
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,0,3,212439.95,245031.7,32591.75,123,85
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,0,5,237434.75,267340.7,29905.95,140,95
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,0,10,288497.25,320532.95,32035.7,125,91
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,5,1,116650.95,221610.85,104959.9,79,64
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,5,2,217389.85,234754.6,17364.75,105,82
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,5,3,247068.25,245031.7,-2036.55,123,85
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,5,5,241671.0,267340.7,25669.7,139,95
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,5,10,289001.0,320532.95,31531.95,124,91
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,10,1,116650.95,221610.85,104959.9,79,64
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,10,2,217389.85,234754.6,17364.75,105,82
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,10,3,247068.25,245031.7,-2036.55,123,85
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,10,5,241671.0,267340.7,25669.7,139,95
1000,200,monthly_current_slot_replacements,maximum,calendar_month,3000,10,10,289001.0,320532.95,31531.95,124,91
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,0,1,229651.55,338472.15,108820.6,75,51
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,0,2,314715.9,348424.0,33708.1,79,56
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,0,3,328013.9,353054.75,25040.85,83,61
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,0,5,345712.6,362375.2,16662.6,94,71
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,0,10,360804.25,393206.5,32402.25,98,66
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,5,1,229651.55,338472.15,108820.6,75,51
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,5,2,331888.15,348424.0,16535.85,77,56
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,5,3,343040.25,353054.75,10014.5,84,61
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,5,5,349673.5,362375.2,12701.7,93,71
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,5,10,360804.25,393206.5,32402.25,98,66
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,10,1,229651.55,338472.15,108820.6,75,51
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,10,2,331888.15,348424.0,16535.85,77,56
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,10,3,346821.2,353054.75,6233.55,83,61
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,10,5,349673.5,362375.2,12701.7,93,71
1000,200,monthly_current_slot_replacements,maximum,calendar_month,4000,10,10,360804.25,393206.5,32402.25,98,66
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,0,1,213622.55,317680.8,104058.25,75,51
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,0,2,297197.5,325953.6,28756.1,79,56
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,0,3,311736.3,329620.6,17884.3,83,61
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,0,5,332516.6,336466.8,3950.2,91,71
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,0,10,355812.25,361051.55,5239.3,85,66
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,5,1,213622.55,317680.8,104058.25,75,51
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,5,2,309646.35,325953.6,16307.25,77,56
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,5,3,327362.65,329620.6,2257.95,81,61
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,5,5,336477.5,336466.8,-10.7,90,71
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,5,10,355812.25,361051.55,5239.3,85,66
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,10,1,213622.55,317680.8,104058.25,75,51
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,10,2,309646.35,325953.6,16307.25,77,56
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,10,3,331143.6,329620.6,-1523.0,80,61
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,10,5,336477.5,336466.8,-10.7,90,71
1000,200,monthly_current_slot_replacements,maximum,calendar_month,5000,10,10,355812.25,361051.55,5239.3,85,66
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,0,1,309086.18,433722.48,124636.3,75,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,0,2,382949.19,433722.48,50773.29,68,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,0,3,390523.19,433722.48,43199.29,67,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,0,5,441672.58,433722.48,-7950.1,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,0,10,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,5,1,309086.18,433722.48,124636.3,75,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,5,2,382949.19,433722.48,50773.29,68,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,5,3,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,5,5,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,5,10,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,10,1,309086.18,433722.48,124636.3,75,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,10,2,382949.19,433722.48,50773.29,68,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,10,3,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,10,5,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,6500,10,10,441731.98,433722.48,-8009.5,65,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,8000,0,1,300978.89,433722.48,132743.59,75,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,8000,0,2,356675.11,433722.48,77047.37,69,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,8000,0,3,372991.25,433722.48,60731.23,69,46
1000,200,monthly_current_slot_replacements,maximum,calendar_month,8000,0,5,408733.58,433722.48,24988.9,68,46
