product,initial_cash,monthly_funding,acquisition,spares,passes,withdrawal,cadence,headroom,reserve,fee,accounts,alive,spares_unused,supply_limited,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256,objective,tested_count,tied_best,boundary_best
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,maximum,calendar_month,0,50100.0,250.0,6,0,0,0,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,total,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,maximum,weekly,2000,52100.0,250.0,58,1,0,1137,265469.55,0,265469.55,1000.0,266469.55,blocking,76126,9006,0.7114868067625217,78c9e026ee2b6f07a4bcb06380f2efeb8e4159c2d78e5ee53f800b69eefda45d,ongoing,78,1,False
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,maximum,weekly,2000,52100.0,250.0,58,1,0,1137,265469.55,0,265469.55,1000.0,266469.55,blocking,76126,9006,0.7114868067625217,78c9e026ee2b6f07a4bcb06380f2efeb8e4159c2d78e5ee53f800b69eefda45d,total,78,1,False
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,maximum,weekly,0,50100.0,250.0,16,0,0,1882,-759.25,0,-759.25,1000.0,240.75,blocking,11031,3286,0.25959867277611,e2f3c3e405b01346d1bac4c6ed7f2faf889c40d17e363e5bcdbccb7fda877e57,ongoing,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,maximum,weekly,0,50100.0,250.0,16,0,0,1882,-759.25,0,-759.25,1000.0,240.75,blocking,11031,3286,0.25959867277611,e2f3c3e405b01346d1bac4c6ed7f2faf889c40d17e363e5bcdbccb7fda877e57,total,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,maximum,calendar_month,0,50100.0,250.0,6,0,0,1875,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,ongoing,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,maximum,calendar_month,0,50100.0,250.0,6,0,0,1875,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,total,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,maximum,calendar_month,0,50100.0,250.0,6,0,0,1865,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,ongoing,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,maximum,calendar_month,0,50100.0,250.0,6,0,0,1865,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,total,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,maximum,calendar_month,0,50100.0,250.0,6,0,0,0,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,ongoing,74,9,True
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,maximum,calendar_month,0,50100.0,250.0,6,0,0,0,-857.45,0,-857.45,1000.0,142.55,blocking,7491,1989,0.15713382840891135,5b25563946b1c6212d1b2000c46e2cf3e97f86d09b6e179d14ddcceb09504f2a,total,74,9,True
legacy_50k,1000,0,monthly_one,0,1,maximum,weekly,2000,52100.0,250.0,56,1,0,0,268478.15,0,268478.15,1000.0,269478.15,blocking,76088,8928,0.7053246958445252,f70acd75d9228d9b15f615de72e29a9cceeb08710bc270f23f717c3a813474ee,ongoing,82,1,False
legacy_50k,1000,0,monthly_one,0,1,maximum,weekly,2000,52100.0,250.0,56,1,0,0,268478.15,0,268478.15,1000.0,269478.15,blocking,76088,8928,0.7053246958445252,f70acd75d9228d9b15f615de72e29a9cceeb08710bc270f23f717c3a813474ee,total,82,1,False
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2000,52100.0,250.0,55,1,0,172,281490.25,0,281490.25,1000.0,282490.25,blocking,78471,9051,0.7150418707536735,86067e7b8a6cddd5a6a23428b8230464faf782062e7fe2a8fb0e354542ffab2d,ongoing,86,1,False
legacy_50k,1000,0,weekly_one,0,1,maximum,weekly,2000,52100.0,250.0,55,1,0,172,281490.25,0,281490.25,1000.0,282490.25,blocking,78471,9051,0.7150418707536735,86067e7b8a6cddd5a6a23428b8230464faf782062e7fe2a8fb0e354542ffab2d,total,86,1,False
legacy_50k,1000,0,weekly_one,0,2,maximum,calendar_month,0,50100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4,ongoing,70,70,True
legacy_50k,1000,0,weekly_one,0,2,maximum,calendar_month,0,50100.0,250.0,4,0,0,4,-1000.0,0,-1000.0,1000.0,0.0,blocking,6567,1948,0.15389477010586192,0053653e3cf6ba764625ae575da3c7ac16ac157b8c7af3639a731872caca2ff4,total,70,70,True
legacy_50k,1000,0,weekly_one,0,3,maximum,calendar_month,0,50100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb,ongoing,70,70,True
legacy_50k,1000,0,weekly_one,0,3,maximum,calendar_month,0,50100.0,250.0,4,0,0,1,-1000.0,0,-1000.0,1000.0,0.0,blocking,6661,1948,0.15389477010586192,3c70203909097abd24eaaebdbf19b3d3c25e8ac93701062d2c1c445d656b2fcb,total,70,70,True
legacy_50k,1000,0,weekly_one,0,5,maximum,calendar_month,0,50100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a,ongoing,70,70,True
legacy_50k,1000,0,weekly_one,0,5,maximum,calendar_month,0,50100.0,250.0,4,0,0,0,-1000.0,0,-1000.0,1000.0,0.0,blocking,6686,1948,0.15389477010586192,35328b34f2cc1976a06e14bcdadab369633fdb2a829192c6a3780a07c30b913a,total,70,70,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,16600.0,397850.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,1,minimum,calendar_month,0,50100.0,250.0,50,20,0,910,279000.0,169929.83,448929.83,16600.0,465529.83,blocking,117839,9229,0.7291041238742297,790b8319409ee9b9348bcaf7d8c273f8a57a6fc463a98124fc54cb945cb4aa73,total,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,2,minimum,weekly,0,50100.0,250.0,72,6,0,750,418000.0,0,418000.0,16600.0,434600.0,blocking,127930,9263,0.7317901722231,aea5e56b47e001d8b7640d5780e1362a0822fd86e4548311fb7c50ebdc756741,ongoing,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,2,minimum,calendar_month,0,50100.0,250.0,54,20,0,698,298500.0,171777.26,470277.26,16600.0,486877.26,blocking,127904,9223,0.7286301153420761,3b931602266a24d049b6881361c337ee88d94c083813a9755341655be47c0866,total,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,3,minimum,weekly,0,50100.0,250.0,83,9,0,600,425750.0,0,425750.0,16600.0,442350.0,blocking,135766,9263,0.7317901722231,4f0e635b378acd45ca289179afbf41342f4d996f8da13776097a0097b2a25edd,ongoing,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,3,minimum,calendar_month,0,50100.0,250.0,58,20,0,595,307000.0,172849.59,479849.59,16600.0,496449.59,blocking,132993,9301,0.7347922262600727,4537a8923722fcda13fbd9d8ec6fd720a4eff9b5e030db20957231fccb55ed04,total,90,17,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,5,minimum,weekly,0,50100.0,250.0,98,15,0,503,433000.0,0,433000.0,16600.0,449600.0,blocking,138810,9263,0.7317901722231,f2c0a56c5af1c1b91b7ce88a2d24388c4ed6689f58893899b9b2dfd3b0207d41,ongoing,82,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,5,minimum,calendar_month,0,50100.0,250.0,63,20,0,539,310250.0,172769.9,483019.9,16600.0,499619.9,blocking,135236,9301,0.7347922262600727,a427b139c3daaca2343bd4f7dee4a3b65242ea785ae075f7185aa48825af0d21,total,82,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,0,10,maximum,weekly,800,50900.0,250.0,232,20,0,299,429908.75,0,429908.75,16600.0,446508.75,blocking,146958,9137,0.7218359930478748,77cf004f5b1ae3017a025a3c28e30dcfda07717ed2e094b151e841c4f70a5578,ongoing,82,1,False
legacy_50k,1000,200,monthly_current_slot_replacements,0,10,minimum,calendar_month,0,50100.0,250.0,67,20,0,316,283250.0,171180.68,454430.68,16600.0,471030.68,blocking,128527,9301,0.7347922262600727,551702332f4b1c563425d23524b00360cfff396aebf248fe8eb38794a831f5bf,total,82,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,16600.0,397850.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,1,minimum,calendar_month,0,50100.0,250.0,50,20,0,910,279000.0,169929.83,448929.83,16600.0,465529.83,blocking,117839,9229,0.7291041238742297,790b8319409ee9b9348bcaf7d8c273f8a57a6fc463a98124fc54cb945cb4aa73,total,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,2,minimum,weekly,0,50100.0,250.0,78,6,0,747,410500.0,0,410500.0,16600.0,427100.0,blocking,128592,9263,0.7317901722231,87613820320109873b80b77140455b2a5a4e764122b14393b543c4f9fae523cd,ongoing,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,2,minimum,calendar_month,0,50100.0,250.0,54,20,0,698,298500.0,171777.26,470277.26,16600.0,486877.26,blocking,127998,9223,0.7286301153420761,78613b255d3929b5df81d1d18900bdcdfaa2a383c9f850e894c39df22d5cb525,total,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,3,minimum,weekly,0,50100.0,250.0,87,9,0,654,416750.0,0,416750.0,16600.0,433350.0,blocking,132859,9263,0.7317901722231,1fffab033e2d1acec264dd66cbead0a1132714582604fbc8da921f5fba1cb197,ongoing,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,3,minimum,calendar_month,0,50100.0,250.0,58,20,0,595,307000.0,172849.59,479849.59,16600.0,496449.59,blocking,132993,9301,0.7347922262600727,4537a8923722fcda13fbd9d8ec6fd720a4eff9b5e030db20957231fccb55ed04,total,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,5,minimum,weekly,2100,52200.0,250.0,101,15,0,562,429750.0,0,429750.0,16600.0,446350.0,blocking,134422,9263,0.7317901722231,22070209c2f15dfd6c563e5a5d1ee8e84c917a526f6e17f8c05908069e61c4c8,ongoing,82,1,False
legacy_50k,1000,200,monthly_current_slot_replacements,5,5,minimum,calendar_month,0,50100.0,250.0,66,20,0,539,298000.0,172824.01,470824.01,16600.0,487424.01,blocking,133619,9301,0.7347922262600727,fe6cbf575587fbc16849f2f1229c991d1460375e816928a8b3e4786817293c17,total,82,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,5,10,maximum,weekly,800,50900.0,250.0,232,20,0,299,429908.75,0,429908.75,16600.0,446508.75,blocking,146958,9137,0.7218359930478748,77cf004f5b1ae3017a025a3c28e30dcfda07717ed2e094b151e841c4f70a5578,ongoing,82,1,False
legacy_50k,1000,200,monthly_current_slot_replacements,5,10,minimum,calendar_month,0,50100.0,250.0,67,20,0,316,283250.0,171180.68,454430.68,16600.0,471030.68,blocking,128681,9301,0.7347922262600727,f6b584f9612c413e9c4a6ffec7722e0fa0088ea41eb6d2172a697ead30fa1ef3,total,82,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,16600.0,397850.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,1,minimum,calendar_month,0,50100.0,250.0,50,20,0,910,279000.0,169929.83,448929.83,16600.0,465529.83,blocking,117839,9229,0.7291041238742297,790b8319409ee9b9348bcaf7d8c273f8a57a6fc463a98124fc54cb945cb4aa73,total,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,2,minimum,weekly,0,50100.0,250.0,78,6,0,747,410500.0,0,410500.0,16600.0,427100.0,blocking,128592,9263,0.7317901722231,87613820320109873b80b77140455b2a5a4e764122b14393b543c4f9fae523cd,ongoing,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,2,minimum,calendar_month,0,50100.0,250.0,54,20,0,698,298500.0,171777.26,470277.26,16600.0,486877.26,blocking,127998,9223,0.7286301153420761,78613b255d3929b5df81d1d18900bdcdfaa2a383c9f850e894c39df22d5cb525,total,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,3,minimum,weekly,0,50100.0,250.0,87,9,0,654,416250.0,0,416250.0,16600.0,432850.0,blocking,131865,9263,0.7317901722231,6e597a84864b8c61cf25522e0e5f949fa6f6fa1c53a4a7bb1e0508e7fbf2d14e,ongoing,90,13,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,3,minimum,calendar_month,0,50100.0,250.0,58,20,0,595,307000.0,172849.59,479849.59,16600.0,496449.59,blocking,132993,9301,0.7347922262600727,4537a8923722fcda13fbd9d8ec6fd720a4eff9b5e030db20957231fccb55ed04,total,90,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,5,minimum,weekly,2100,52200.0,250.0,101,15,0,559,429750.0,0,429750.0,16600.0,446350.0,blocking,134511,9263,0.7317901722231,0424b11b0e798dc1f847954c444b88be24b2fdce909306090191641a0179f682,ongoing,82,1,False
legacy_50k,1000,200,monthly_current_slot_replacements,10,5,minimum,calendar_month,0,50100.0,250.0,66,20,0,539,298000.0,172824.01,470824.01,16600.0,487424.01,blocking,133619,9301,0.7347922262600727,fe6cbf575587fbc16849f2f1229c991d1460375e816928a8b3e4786817293c17,total,82,9,True
legacy_50k,1000,200,monthly_current_slot_replacements,10,10,maximum,weekly,800,50900.0,250.0,232,20,0,299,429908.75,0,429908.75,16600.0,446508.75,blocking,146958,9137,0.7218359930478748,77cf004f5b1ae3017a025a3c28e30dcfda07717ed2e094b151e841c4f70a5578,ongoing,82,1,False
legacy_50k,1000,200,monthly_current_slot_replacements,10,10,minimum,calendar_month,0,50100.0,250.0,67,20,0,316,283250.0,171180.68,454430.68,16600.0,471030.68,blocking,128681,9301,0.7347922262600727,f6b584f9612c413e9c4a6ffec7722e0fa0088ea41eb6d2172a697ead30fa1ef3,total,82,9,True
legacy_50k,1000,200,monthly_one,0,1,minimum,weekly,0,50100.0,250.0,54,3,0,0,381500.0,0,381500.0,16600.0,398100.0,blocking,106360,9122,0.7206509717174909,45ada39fd284a866310f43887db2abfa746a2d3960301f1f1415629cd2da2f1b,ongoing,90,9,True
legacy_50k,1000,200,monthly_one,0,1,minimum,calendar_month,0,50100.0,250.0,50,20,0,0,279000.0,169929.83,448929.83,16600.0,465529.83,blocking,117839,9229,0.7291041238742297,790b8319409ee9b9348bcaf7d8c273f8a57a6fc463a98124fc54cb945cb4aa73,total,90,9,True
legacy_50k,1000,200,weekly_one,0,1,minimum,weekly,0,50100.0,250.0,54,3,0,174,388500.0,0,388500.0,16600.0,405100.0,blocking,108729,9138,0.7219149944699005,baa569e5c1e37affb62d5d01b4530a73f1f654e1a0643928a474c1019e2d7483,ongoing,86,9,True
legacy_50k,1000,200,weekly_one,0,1,minimum,calendar_month,3600,53700.0,250.0,44,20,0,142,261500.0,193337.5,454837.5,16600.0,471437.5,blocking,118583,9296,0.7343972191499447,de6f34f9d990a164b7fa5aa55184db7d5e692278eb2d234c604a663b968e317b,total,86,10,False
legacy_50k,1000,200,weekly_one,0,2,minimum,weekly,0,50100.0,250.0,73,6,0,66,412250.0,0,412250.0,16600.0,428850.0,blocking,129002,9252,0.7309211565808185,769a97e28d7b2d45b16fe54983a2068b3f4ed74207d461077187860351b9d6a7,ongoing,90,13,True
legacy_50k,1000,200,weekly_one,0,2,minimum,calendar_month,0,50100.0,250.0,52,20,0,34,307000.0,173227.31,480227.31,16600.0,496827.31,blocking,132355,9291,0.7340022120398167,0319b1ce69e4725c8f5e4eba972f5ca90ad04b8120ecbbd460f81b520f42fb27,total,90,15,True
legacy_50k,1000,200,weekly_one,0,3,minimum,weekly,0,50100.0,250.0,79,8,0,23,420250.0,0,420250.0,16600.0,436850.0,blocking,130184,9285,0.7335282035076631,94a9dee69972323f8062687b2c1285f21ad4576b07ff002df297df5b7ef73e41,ongoing,90,9,True
legacy_50k,1000,200,weekly_one,0,3,minimum,calendar_month,0,50100.0,250.0,55,20,0,13,312750.0,172624.12,485374.12,16600.0,501974.12,blocking,136560,9291,0.7340022120398167,1c2bce6144c1ed4765216b95f9e8307f968aaa04c342ce8c09fffb4d79db4ff3,total,90,14,True
legacy_50k,1000,200,weekly_one,0,5,minimum,weekly,0,50100.0,250.0,88,12,0,0,425000.0,0,425000.0,16600.0,441600.0,blocking,133665,9289,0.7338442091957655,8728c8603ecff2ee1f38f7016c4666aba8f8a92b3a734f7ce1759146a5c14ca2,ongoing,90,9,True
legacy_50k,1000,200,weekly_one,0,5,minimum,calendar_month,0,50100.0,250.0,59,20,0,0,307250.0,171705.54,478955.54,16600.0,495555.54,blocking,134929,9295,0.734318217727919,20e68514d50f1486dcf8e9e73b21a6251d23e9e8091d90057609f400c3d4a40d,total,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,5000.0,386250.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,1,minimum,calendar_month,0,50100.0,250.0,46,20,0,910,280000.0,169929.83,449929.83,5000.0,454929.83,blocking,115619,9229,0.7291041238742297,f04356afb91329d55d3d042725dc23b8649d166a9eb53998fad7cea3a14b8df1,total,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,2,minimum,weekly,0,50100.0,250.0,72,6,0,750,418000.0,0,418000.0,5000.0,423000.0,blocking,127930,9263,0.7317901722231,aea5e56b47e001d8b7640d5780e1362a0822fd86e4548311fb7c50ebdc756741,ongoing,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,2,minimum,weekly,0,50100.0,250.0,72,6,0,750,418000.0,0,418000.0,5000.0,423000.0,blocking,127930,9263,0.7317901722231,aea5e56b47e001d8b7640d5780e1362a0822fd86e4548311fb7c50ebdc756741,total,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,3,minimum,weekly,0,50100.0,250.0,83,9,0,572,423750.0,0,423750.0,5000.0,428750.0,blocking,135590,9263,0.7317901722231,ec08fc8f2f01fd9fa25fab338907e3927848c77ed68e35ba662ce871b3ed7692,ongoing,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,3,minimum,weekly,0,50100.0,250.0,83,9,0,572,423750.0,0,423750.0,5000.0,428750.0,blocking,135590,9263,0.7317901722231,ec08fc8f2f01fd9fa25fab338907e3927848c77ed68e35ba662ce871b3ed7692,total,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,5,minimum,weekly,0,50100.0,250.0,98,15,0,552,431000.0,0,431000.0,5000.0,436000.0,blocking,138560,9263,0.7317901722231,ebd6dc0328efc9f6e360919d97e6b906b0ab040aad114ee4df8198dcf17a42ca,ongoing,82,9,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,5,minimum,weekly,0,50100.0,250.0,98,15,0,552,431000.0,0,431000.0,5000.0,436000.0,blocking,138560,9263,0.7317901722231,ebd6dc0328efc9f6e360919d97e6b906b0ab040aad114ee4df8198dcf17a42ca,total,82,9,True
legacy_50k,5000,0,monthly_current_slot_replacements,0,10,maximum,weekly,800,50900.0,250.0,234,20,0,268,428692.15,0,428692.15,5000.0,433692.15,blocking,147430,9137,0.7218359930478748,f4f6e51e315e0239fd4c9f58f3e0f6a0bc4ced679b9eb6157fdaa48c32463f32,ongoing,82,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,0,10,maximum,weekly,800,50900.0,250.0,234,20,0,268,428692.15,0,428692.15,5000.0,433692.15,blocking,147430,9137,0.7218359930478748,f4f6e51e315e0239fd4c9f58f3e0f6a0bc4ced679b9eb6157fdaa48c32463f32,total,82,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,5,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,5000.0,386250.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,5,1,minimum,calendar_month,0,50100.0,250.0,46,20,0,910,280000.0,169929.83,449929.83,5000.0,454929.83,blocking,115619,9229,0.7291041238742297,f04356afb91329d55d3d042725dc23b8649d166a9eb53998fad7cea3a14b8df1,total,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,5,2,minimum,weekly,0,50100.0,250.0,76,6,0,776,407000.0,0,407000.0,5000.0,412000.0,blocking,127081,9263,0.7317901722231,d8f5d75e9ae15ff5eb3858129f056bab346057c623388a681406cfe5771e08a5,ongoing,82,9,True
legacy_50k,5000,0,monthly_current_slot_replacements,5,2,minimum,weekly,0,50100.0,250.0,76,6,0,776,407000.0,0,407000.0,5000.0,412000.0,blocking,127081,9263,0.7317901722231,d8f5d75e9ae15ff5eb3858129f056bab346057c623388a681406cfe5771e08a5,total,82,9,True
legacy_50k,5000,0,monthly_current_slot_replacements,5,3,minimum,weekly,0,50100.0,250.0,86,9,0,685,416000.0,0,416000.0,5000.0,421000.0,blocking,132068,9263,0.7317901722231,b25d34f7defdf9cbd64bd18727fbd1ec12f8d9eef17616742a6d7872a871f91b,ongoing,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,5,3,minimum,weekly,0,50100.0,250.0,86,9,0,685,416000.0,0,416000.0,5000.0,421000.0,blocking,132068,9263,0.7317901722231,b25d34f7defdf9cbd64bd18727fbd1ec12f8d9eef17616742a6d7872a871f91b,total,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,5,5,maximum,weekly,900,51000.0,250.0,174,5,0,656,367900.0,0,367900.0,5000.0,372900.0,blocking,134294,9010,0.7118028124506242,d9377e3963ec5e95431d613950402b0ce791effef450fced2daa84e8f160a3a7,ongoing,86,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,5,5,maximum,weekly,900,51000.0,250.0,174,5,0,656,367900.0,0,367900.0,5000.0,372900.0,blocking,134294,9010,0.7118028124506242,d9377e3963ec5e95431d613950402b0ce791effef450fced2daa84e8f160a3a7,total,86,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,5,10,maximum,weekly,800,50900.0,250.0,234,20,0,268,428692.15,0,428692.15,5000.0,433692.15,blocking,147430,9137,0.7218359930478748,f4f6e51e315e0239fd4c9f58f3e0f6a0bc4ced679b9eb6157fdaa48c32463f32,ongoing,82,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,5,10,maximum,weekly,800,50900.0,250.0,234,20,0,268,428692.15,0,428692.15,5000.0,433692.15,blocking,147430,9137,0.7218359930478748,f4f6e51e315e0239fd4c9f58f3e0f6a0bc4ced679b9eb6157fdaa48c32463f32,total,82,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,10,1,minimum,weekly,0,50100.0,250.0,55,3,0,1041,381250.0,0,381250.0,5000.0,386250.0,blocking,106432,9189,0.7259440669932059,8eb4e7367141bec6fa8f07ae47c0ee9a99c2a5099dae1cd4454e42cb6b00ef74,ongoing,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,10,1,minimum,calendar_month,0,50100.0,250.0,46,20,0,910,280000.0,169929.83,449929.83,5000.0,454929.83,blocking,115619,9229,0.7291041238742297,f04356afb91329d55d3d042725dc23b8649d166a9eb53998fad7cea3a14b8df1,total,90,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,10,2,minimum,weekly,0,50100.0,250.0,76,6,0,781,406000.0,0,406000.0,5000.0,411000.0,blocking,126531,9263,0.7317901722231,aac8d3396c825a9785223039e8d169c14586973d7b4cf11f534810ccf8f8ea1a,ongoing,82,9,True
legacy_50k,5000,0,monthly_current_slot_replacements,10,2,minimum,weekly,0,50100.0,250.0,76,6,0,781,406000.0,0,406000.0,5000.0,411000.0,blocking,126531,9263,0.7317901722231,aac8d3396c825a9785223039e8d169c14586973d7b4cf11f534810ccf8f8ea1a,total,82,9,True
legacy_50k,5000,0,monthly_current_slot_replacements,10,3,minimum,weekly,0,50100.0,250.0,86,9,0,685,415500.0,0,415500.0,5000.0,420500.0,blocking,131033,9263,0.7317901722231,9df86561ea661d7de2636330dce974cfb0ac5b034a330d1a23f27fad85d16ed3,ongoing,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,10,3,minimum,weekly,0,50100.0,250.0,86,9,0,685,415500.0,0,415500.0,5000.0,420500.0,blocking,131033,9263,0.7317901722231,9df86561ea661d7de2636330dce974cfb0ac5b034a330d1a23f27fad85d16ed3,total,86,13,True
legacy_50k,5000,0,monthly_current_slot_replacements,10,5,maximum,weekly,900,51000.0,250.0,174,5,0,656,367900.0,0,367900.0,5000.0,372900.0,blocking,134294,9010,0.7118028124506242,d9377e3963ec5e95431d613950402b0ce791effef450fced2daa84e8f160a3a7,ongoing,86,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,10,5,maximum,weekly,900,51000.0,250.0,174,5,0,656,367900.0,0,367900.0,5000.0,372900.0,blocking,134294,9010,0.7118028124506242,d9377e3963ec5e95431d613950402b0ce791effef450fced2daa84e8f160a3a7,total,86,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,10,10,maximum,weekly,800,50900.0,250.0,234,20,0,268,428692.15,0,428692.15,5000.0,433692.15,blocking,147430,9137,0.7218359930478748,f4f6e51e315e0239fd4c9f58f3e0f6a0bc4ced679b9eb6157fdaa48c32463f32,ongoing,82,1,False
legacy_50k,5000,0,monthly_current_slot_replacements,10,10,maximum,weekly,800,50900.0,250.0,234,20,0,268,428692.15,0,428692.15,5000.0,433692.15,blocking,147430,9137,0.7218359930478748,f4f6e51e315e0239fd4c9f58f3e0f6a0bc4ced679b9eb6157fdaa48c32463f32,total,82,1,False
legacy_50k,5000,0,monthly_one,0,1,minimum,weekly,0,50100.0,250.0,54,3,0,0,381500.0,0,381500.0,5000.0,386500.0,blocking,106360,9122,0.7206509717174909,45ada39fd284a866310f43887db2abfa746a2d3960301f1f1415629cd2da2f1b,ongoing,90,13,True
