case,account_id,rr,activated_at,alive,died_at,death_trade_key,trades,balance,headroom,received,trade_keys_sha256
2020-01__daily_maximum,61,0.50,2025-01-01T00:00:00,False,2025-03-10T19:02:40,RR0.50:17-18:314:1584,298,25423.15,323.15,0.0,858b671b2f002c9ec882a5fa19b91fd2c5b159366279219c5d0eb021491a3e05
2020-01__daily_maximum,62,2.50,2025-04-01T00:00:00,False,2025-04-04T13:09:40,RR2.50:8-9:516:1820,19,24548.6,72.05,0.0,a70427b03cec2d05ff324448f39178b7d1d73cdbeacf94b95612003b439b0e01
2020-01__daily_maximum,63,0.50,2025-05-01T00:00:00,True,,,1966,30247.25,5147.25,3058.45,4c0dd6a582ec83a0e441ab07543e77cfee4922664974e6dc99959ddfbf458ead
2020-02__daily_minimum,1,0.50,2020-02-01T00:00:00,False,2021-06-03T23:30:00,RR0.50:17-18:97:439,2099,25125.1,25.1,0.0,48c7bc93fedc1d5e8d0cdb46cbb1b403095afb4fcbc70d0771f5e597e742e57e
2020-02__daily_minimum,2,2.50,2020-03-01T00:00:00,False,2020-03-12T17:19:40,RR2.50:16-17:36:93,34,24509.35,58.75,0.0,7bb9a911d29bb2caa8086cbb685814b844c6108836d66628c4ca677df9a57d84
2020-02__daily_minimum,3,0.50,2020-04-01T00:00:00,False,2021-02-23T22:30:00,RR0.50:17-18:77:349,1425,25244.3,144.3,0.0,fe42f6a475b8934ccf1973d1d56f59c16b0a65160b7e24d9615672360df6cb30
2020-02__daily_minimum,4,2.50,2020-05-01T00:00:00,False,2020-06-26T22:52:40,RR2.50:22-23:35:142,172,25035.45,4.35,0.0,25ead478c74b756285776a37dc6cfeb0115983cb3890b511592b789995571084
2020-02__daily_minimum,5,0.50,2020-06-01T00:00:00,False,2021-01-15T12:57:40,RR0.50:12-13:86:327,989,25121.6,21.6,0.0,fa088bb336e1f8077aa88e92bd2c897dc54d35a13ecd14f954394e0e6f332f62
2020-02__daily_minimum,6,2.50,2020-07-01T00:00:00,True,,,6912,34357.4,9257.4,28600.0,8d637646cfbcf2eb41b1f108369d398242cdd9a6fbc889fa1a5d5c18737c4538
2020-02__daily_minimum,7,0.50,2020-08-01T00:00:00,False,2021-01-15T17:04:40,RR0.50:16-17:156:426,726,25101.25,1.25,0.0,171ae61b1591b95c4b6f218b54425e5d0c3cabd196442238d345e633e18c3553
2020-02__daily_minimum,8,2.50,2020-09-01T00:00:00,True,,,6724,34217.3,9117.3,27250.0,91caab0dbd7aa7812cf41063edb29c71ee2d3c0fedb14f2193e8abccffd042d0
2020-02__daily_minimum,9,0.50,2020-10-01T00:00:00,False,2020-12-31T16:42:40,RR0.50:16-17:151:411,397,24351.2,19.1,0.0,36e0834ec93f66b01c5978c0b317cbd68e408d94ddc8e9089444dd7dac24d74c
2020-02__daily_minimum,10,2.50,2020-11-01T00:00:00,True,,,6533,34269.35,9169.35,25900.0,8cb21468d459499294cac60d7c6c8ab00e67bc7da7c921e010fc1659ab4b07c2
2020-02__daily_minimum,11,0.50,2020-12-01T00:00:00,False,2021-02-23T22:30:00,RR0.50:17-18:77:349,365,23917.8,187.6,0.0,07d18d02840b57f5632837e2b13c1e479f6882ae3410a4b7781ee915a6937635
2020-02__daily_minimum,12,2.50,2021-01-01T00:00:00,False,2021-10-01T15:30:00,RR2.50:12-13:140:543,854,25119.85,19.85,0.0,99b6873eb95e0a3cb4148115185ec84e008865a86d2746a5c91d306eea1a3d8f
2020-02__daily_minimum,13,0.50,2021-02-01T00:00:00,False,2021-05-13T10:31:00,RR0.50:9-10:108:435,444,24396.85,62.5,0.0,807a963b07cca5abebbe72bef89c4f6d03c1cc38936028864331ec59c194024f
2020-02__daily_minimum,14,2.50,2021-03-01T00:00:00,False,2021-05-13T10:49:20,RR2.50:1-2:102:369,214,25040.35,11.8,0.0,8eb5087f30eda9b324ec49fe3900313da0230d3fc459aa106866679b90a4c27b
2020-02__daily_minimum,15,0.50,2021-04-01T00:00:00,False,2021-05-13T10:31:00,RR0.50:9-10:108:435,192,24070.45,62.5,0.0,dbb93a323bff76f9876c863141849db02d00400c4aa1e07913ca9b421bd12b3d
2020-02__daily_minimum,16,2.50,2021-05-01T00:00:00,False,2021-06-10T23:30:00,RR2.50:19-20:114:449,134,23666.85,16.15,0.0,8799ac29070eb37b99378292866d91721d80ce04f738bd7c66234cd4df0b08d6
2020-02__daily_minimum,17,0.50,2021-06-01T00:00:00,False,2021-12-03T21:39:20,RR0.50:21-22:170:600,823,24954.9,119.85,0.0,39d2f55380953bc9ecfb8bfd4ea683e2656565841e0ec1c27b1ce3c99d070986
2020-02__daily_minimum,18,2.50,2021-07-01T00:00:00,False,2021-09-28T21:13:40,RR2.50:20-21:147:535,291,24931.0,111.4,0.0,a540e605957861ec8beedb3d6d3fd91a7918d7409d94ac8a3cd8f9f005a9688b
2020-02__daily_minimum,19,0.50,2021-08-01T00:00:00,False,2021-12-03T23:00:00,RR0.50:22-23:164:611,549,25219.1,119.1,0.0,bc047cb6332f96e78b376f77499a19db70af89d0e3148ac9ac654231119c206d
2020-02__daily_minimum,20,2.50,2021-09-01T00:00:00,False,2021-09-28T21:13:40,RR2.50:20-21:147:535,91,24124.5,111.4,0.0,851814e35c86d307cd7594fa71cb43591f065e0aaf9aab085db4f7f3f4c19f26
2020-02__daily_minimum,21,0.50,2021-10-01T00:00:00,False,2022-01-07T17:38:40,RR0.50:16-17:297:804,418,25181.15,81.15,0.0,1806c8cb8eaef2d86a941608f069a788d59d963c492e192c28b2aec9d1dfe4b6
2020-02__daily_minimum,22,2.50,2021-11-01T00:00:00,False,2021-12-02T16:30:20,RR2.50:16-17:283:761,107,24396.7,39.35,0.0,627acb1cc22a92400b51cb8b5fa2230127184beae3a92a33bdfb27f8c110331a
2020-02__daily_minimum,23,0.50,2021-12-01T00:00:00,False,2022-01-10T13:23:40,RR0.50:11-12:156:671,169,23704.6,60.75,0.0,494175c0371e55d879f7f1a1d0baacd19da4fb99a94a44b0537cc082cb413cd8
2020-02__daily_minimum,24,2.50,2022-01-01T00:00:00,False,2022-01-10T13:23:40,RR2.50:11-12:156:671,24,23783.85,81.5,0.0,27f3e423355e8219850afec0dd8a501a287f42b087ab25939db5d6d77eb2f7df
2020-02__daily_minimum,25,0.50,2022-02-01T00:00:00,True,,,7241,32456.45,7356.45,14500.0,a800393ebbff3a21bbb511b278ead0902a95ca34a2eec38793ba861e3ba7bb00
2020-02__daily_minimum,26,2.50,2022-03-01T00:00:00,False,2022-03-04T16:46:40,RR2.50:14-15:185:711,19,23811.6,40.25,0.0,9f5f4fc75b4f5b1599f0ebd81eaf195380c29d401244ddbeaff6a6cfd39c530e
2020-02__daily_minimum,27,0.50,2022-04-01T00:00:00,False,2022-05-02T21:15:40,RR0.50:21-22:206:732,137,24775.7,147.85,0.0,4e3e0a02ff9d338177298fa26239343d947a759573be199654a89d2bc5ff29b3
2020-02__daily_minimum,28,2.50,2022-05-01T00:00:00,False,2022-05-11T20:05:40,RR2.50:16-17:341:936,37,24154.2,505.2,0.0,47b960a01c669c94692da02232f893cec27c6812058b6cc3f9d1e327c02fa5d6
2020-02__daily_minimum,29,0.50,2022-06-01T00:00:00,False,2022-06-14T16:40:40,RR0.50:15-16:255:888,63,23656.9,63.95,0.0,8e18e42059ef53c6ac2bd307e2124b35ee38855f0798be6c23eed56f1675ccaf
2020-02__daily_minimum,30,2.50,2022-07-01T00:00:00,True,,,4621,34429.45,9329.45,24000.0,877ed41d3c2b09a9f9b3fad0759190d203242af16cd0227c306eece2563cacb7
2020-02__daily_minimum,31,0.50,2022-08-01T00:00:00,False,2022-11-04T17:51:40,RR0.50:16-17:408:1135,444,25417.85,317.85,0.0,6e39145132c1738b45c484d1a7e796265cc685b9e4af788b2f46bbbe78582c59
2020-02__daily_minimum,32,2.50,2022-09-01T00:00:00,False,2022-11-04T17:51:40,RR2.50:16-17:408:1135,225,24734.3,96.7,0.0,4b74d13d9dcd8cb5134de897892540d13757ecb16c6a852f4db0b76545c2a47e
2020-02__daily_minimum,33,0.50,2022-10-01T00:00:00,False,2022-11-04T17:51:40,RR0.50:16-17:408:1135,153,24476.9,62.9,0.0,5876e1b0628540a42cf4a7a740c86727e9ddf2685cbabd33ef0b5cad27cd79f2
2020-02__daily_minimum,34,2.50,2022-11-01T00:00:00,False,2022-11-09T17:34:40,RR2.50:17-18:175:869,32,23751.45,64.6,0.0,f1e98147af1a3f42aaf75bb7eac7878e34fb0d4e70a7cfe3d9af8e42c79e0f93
2020-02__daily_minimum,35,0.50,2022-12-01T00:00:00,False,2023-03-01T23:30:00,RR0.50:18-19:231:1001,365,24005.3,43.8,0.0,a7b463b28b2f7605dde6ba88f6e7e5e200906a2dc711db2f532c0ad3e303da6b
2020-02__daily_minimum,36,2.50,2023-01-01T00:00:00,True,,,4033,34102.85,9002.85,23500.0,cccac7216701cd7bf1e21d5c718520f6e5f3d2c9ad43a81ae8232ffd4055aa58
2020-02__daily_minimum,37,0.50,2023-02-01T00:00:00,False,2023-03-01T23:30:00,RR0.50:18-19:231:1001,126,24092.75,43.8,0.0,a362b952d8dc51adc13d9ff4179a9d89d9fc3507d0fb7f9ab0a8b94010e14127
2020-02__daily_minimum,38,2.50,2023-03-01T00:00:00,True,,,3862,34095.4,8995.4,22000.0,8377fe825cb3917863887f4bba34277a67dc8e37dc0b0f13e22ff8899a6ec93e
2020-02__daily_minimum,39,0.50,2023-04-01T00:00:00,False,2023-10-04T11:00:00,RR0.50:10-11:342:1280,880,24576.05,16.45,0.0,fb3b40043eea85213f3b839bf050e6e26d8d89e972628c9ba1b59a8e58ab48ed
2020-02__daily_minimum,40,2.50,2023-05-01T00:00:00,True,,,3683,34482.85,9382.85,20000.0,a282d787e122cdc54d16ee751e216bc4ee81b72aefe099f0db5632a16c6b6455
2020-02__daily_minimum,41,0.50,2023-06-01T00:00:00,False,2023-10-04T11:00:00,RR0.50:10-11:342:1280,592,24116.45,16.45,0.0,0eff553e0706602b4a7fc1cb016a401a6b068bacad49b0bd759f89748598f19b
2020-02__daily_minimum,42,2.50,2023-07-01T00:00:00,False,2023-11-01T16:00:00,RR2.50:19-20:293:1207,408,25181.65,81.65,0.0,9d3b3b56a9eb520d3a83fe1eb5ae214e11fc1a1433500fdfcd64d2f7e0548eb7
2020-02__daily_minimum,43,0.50,2023-08-01T00:00:00,False,2023-10-04T11:00:00,RR0.50:10-11:342:1280,318,24499.15,16.45,0.0,966cd2c8c368380f230441deb17b2a71bae8d1d297e165eb2b35bbd43aa74987
2020-02__daily_minimum,44,2.50,2023-09-01T00:00:00,False,2023-10-24T03:17:40,RR2.50:2-3:362:1334,181,23860.5,9.05,0.0,f7fd0ac1ad694f99fa2482cd8f1dcedb1d91a73a2664063a9b583f52b579979d
2020-02__daily_minimum,45,0.50,2023-10-01T00:00:00,False,2023-10-26T20:30:40,RR0.50:20-21:307:1159,122,23734.45,79.95,0.0,cefd4ea7a99ef0c73c8380dc52209fafea49233a5f7e231cad5ee181f537d64d
2020-02__daily_minimum,46,2.50,2023-11-01T00:00:00,True,,,3054,34418.8,9318.8,19000.0,08b7946d71862cc27c7d006dd9b0410f88d4332c50a0c27f6bcda30f0ba5130c
2020-02__daily_minimum,47,0.50,2023-12-01T00:00:00,True,,,4223,32528.35,7428.35,13000.0,9d6a78704174bf40aaff999c6e852363b75b22a8774ce775c8f211ef437f4536
2020-02__daily_minimum,48,2.50,2024-01-01T00:00:00,True,,,2866,34393.7,9293.7,17500.0,584484cc3b87d3ed8d719e36239b687db42602fcd1af6dd7c1e91b7d5497124a
2020-02__daily_minimum,49,0.50,2024-02-01T00:00:00,True,,,3950,32451.5,7351.5,12000.0,48194ba7a1a58ce49bc06fe81d82137aa261dea242ca9eaf90ce9a63c0c2ceed
2020-02__daily_minimum,50,2.50,2024-03-01T00:00:00,False,2024-04-18T20:24:40,RR2.50:17-18:255:1298,125,24590.8,171.8,0.0,e05991623e448a86e3265543f23c130f3f8fc5c2f5eecdf2c902f8659565b0a4
2020-02__daily_minimum,51,0.50,2024-04-01T00:00:00,False,2024-04-18T21:33:40,RR0.50:21-22:378:1366,91,24625.5,90.25,0.0,3b10fb2a0725c612703401b6126987f74fb05c201ce80a4236c7a99acefc5a9d
2020-02__daily_minimum,52,2.50,2024-05-01T00:00:00,True,,,2500,34360.0,9260.0,17000.0,a75136455be9140e7fef2cdbe00c49397b60cdb111a3c586a630ec01fd99782e
2020-02__daily_minimum,53,0.50,2024-06-01T00:00:00,False,2024-07-25T16:57:40,RR0.50:11-12:334:1461,250,25215.55,115.55,0.0,01497aa3b1bdfd1c365c3d072569d0fca4f567b8fe8a10d65aa5bd58a40d9709
2020-02__daily_minimum,54,2.50,2024-07-01T00:00:00,False,2024-07-24T15:08:40,RR2.50:11-12:333:1458,78,24405.65,5.2,0.0,f2b99003300fddcc531a7cb9312312f2f38fd8bb3a93e094d0c56ae20198a237
2020-02__daily_minimum,55,0.50,2024-08-01T00:00:00,True,,,3154,32398.8,7298.8,9500.0,880562a904e9a049b39284deea195596987a82a11078dcf5a8f4eeb1be645d74
2020-02__daily_minimum,56,2.50,2024-09-01T00:00:00,True,,,2115,33626.25,8526.25,13500.0,fa50d791f267ce93b8bd6bbb592a044bfd3bad1f605d5fa285f0d4f845008bb7
2020-02__daily_minimum,57,0.50,2024-10-01T00:00:00,True,,,2875,32681.75,7581.75,6000.0,3dccc831c9a2000c1251c4d537f8a43b117480f14a7ef1fe8235c747340cd08d
2020-02__daily_minimum,58,2.50,2024-11-01T00:00:00,True,,,1916,33680.2,8580.2,13000.0,74c3531ca60bd0859762f754e929476dcf2736446c02012ab1391b4fd203b9ea
2020-02__daily_minimum,59,0.50,2024-12-01T00:00:00,False,2025-03-11T01:16:40,RR0.50:21-22:444:1654,423,25339.4,239.4,0.0,9aae5a375781e6ceca241ce9e15dddcd868be8bee31a19d3a3dd5ad0a0d33fee
2020-02__daily_minimum,60,2.50,2025-01-01T00:00:00,False,2025-01-13T23:30:00,RR2.50:17-18:305:1537,28,24502.65,195.6,0.0,b9bd9107735540840a875a04361bb2c9180561fbfca4a46503b0d0645f17d516
2020-02__daily_minimum,61,0.50,2025-02-01T00:00:00,False,2025-03-04T12:01:40,RR0.50:10-11:495:1785,139,24385.1,62.35,0.0,32e20258b38a945cabdfcef7dbd993cd32453ed88e2ddf0aa71227b8f1d3023b
2020-02__daily_minimum,62,2.50,2025-03-01T00:00:00,False,2025-03-06T19:03:40,RR2.50:17-18:312:1576,17,23905.2,119.0,0.0,426b5d70bae917ecafab66808685c3d35f36419e913de6c754c9e879b75f8a3c
2020-02__daily_minimum,63,0.50,2025-04-01T00:00:00,False,2025-04-04T20:16:40,RR0.50:18-19:391:1669,24,24814.85,193.9,0.0,28930c475c141147f78e100e5a7676d9336c6ff09ade3f20b94bfadf736c4a00
2020-02__daily_minimum,64,2.50,2025-05-01T00:00:00,True,,,1401,32951.45,7851.45,4500.0,efcf7dad67c17aa7bc8546c639ad9f2789b12279b4283389d8578d8f5b382e3d
2020-02__daily_minimum,65,0.50,2025-06-01T00:00:00,True,,,1826,31220.2,6120.2,1000.0,4bb178cd47a3ad362b20984e134ff11179a4f731cf56af8469953a05ede22929
2020-02__daily_minimum,66,2.50,2025-07-01T00:00:00,True,,,1213,31993.35,6893.35,2000.0,b4f9170701db47301bc8da2f709f85d675402197d038028d6291c167c22e90d2
2020-02__daily_maximum,1,0.50,2020-02-01T00:00:00,False,2021-06-03T23:30:00,RR0.50:17-18:97:439,2099,25125.1,25.1,0.0,48c7bc93fedc1d5e8d0cdb46cbb1b403095afb4fcbc70d0771f5e597e742e57e
2020-02__daily_maximum,2,2.50,2020-03-01T00:00:00,False,2020-03-12T17:19:40,RR2.50:16-17:36:93,34,24509.35,58.75,0.0,7bb9a911d29bb2caa8086cbb685814b844c6108836d66628c4ca677df9a57d84
2020-02__daily_maximum,3,0.50,2020-04-01T00:00:00,False,2021-02-23T22:30:00,RR0.50:17-18:77:349,1425,25244.3,144.3,0.0,fe42f6a475b8934ccf1973d1d56f59c16b0a65160b7e24d9615672360df6cb30
2020-02__daily_maximum,4,2.50,2020-05-01T00:00:00,False,2020-06-26T22:52:40,RR2.50:22-23:35:142,172,25035.45,4.35,0.0,25ead478c74b756285776a37dc6cfeb0115983cb3890b511592b789995571084
2020-02__daily_maximum,5,0.50,2020-06-01T00:00:00,False,2021-01-15T12:57:40,RR0.50:12-13:86:327,989,25121.6,21.6,0.0,fa088bb336e1f8077aa88e92bd2c897dc54d35a13ecd14f954394e0e6f332f62
2020-02__daily_maximum,6,2.50,2020-07-01T00:00:00,True,,,6912,31882.05,6782.05,30827.82,8d637646cfbcf2eb41b1f108369d398242cdd9a6fbc889fa1a5d5c18737c4538
2020-02__daily_maximum,7,0.50,2020-08-01T00:00:00,False,2021-01-15T17:04:40,RR0.50:16-17:156:426,726,25101.25,1.25,0.0,171ae61b1591b95c4b6f218b54425e5d0c3cabd196442238d345e633e18c3553
2020-02__daily_maximum,8,2.50,2020-09-01T00:00:00,True,,,6724,31882.05,6782.05,29351.73,91caab0dbd7aa7812cf41063edb29c71ee2d3c0fedb14f2193e8abccffd042d0
2020-02__daily_maximum,9,0.50,2020-10-01T00:00:00,False,2020-12-31T16:42:40,RR0.50:16-17:151:411,397,24351.2,19.1,0.0,36e0834ec93f66b01c5978c0b317cbd68e408d94ddc8e9089444dd7dac24d74c
2020-02__daily_maximum,10,2.50,2020-11-01T00:00:00,True,,,6533,31882.05,6782.05,28048.57,8cb21468d459499294cac60d7c6c8ab00e67bc7da7c921e010fc1659ab4b07c2
2020-02__daily_maximum,11,0.50,2020-12-01T00:00:00,False,2021-02-23T22:30:00,RR0.50:17-18:77:349,365,23917.8,187.6,0.0,07d18d02840b57f5632837e2b13c1e479f6882ae3410a4b7781ee915a6937635
2020-02__daily_maximum,12,2.50,2021-01-01T00:00:00,False,2021-10-01T15:30:00,RR2.50:12-13:140:543,854,25119.85,19.85,0.0,99b6873eb95e0a3cb4148115185ec84e008865a86d2746a5c91d306eea1a3d8f
2020-02__daily_maximum,13,0.50,2021-02-01T00:00:00,False,2021-05-13T10:31:00,RR0.50:9-10:108:435,444,24396.85,62.5,0.0,807a963b07cca5abebbe72bef89c4f6d03c1cc38936028864331ec59c194024f
2020-02__daily_maximum,14,2.50,2021-03-01T00:00:00,False,2021-05-13T10:49:20,RR2.50:1-2:102:369,214,25040.35,11.8,0.0,8eb5087f30eda9b324ec49fe3900313da0230d3fc459aa106866679b90a4c27b
2020-02__daily_maximum,15,0.50,2021-04-01T00:00:00,False,2021-05-13T10:31:00,RR0.50:9-10:108:435,192,24070.45,62.5,0.0,dbb93a323bff76f9876c863141849db02d00400c4aa1e07913ca9b421bd12b3d
2020-02__daily_maximum,16,2.50,2021-05-01T00:00:00,False,2021-06-10T23:30:00,RR2.50:19-20:114:449,134,23666.85,16.15,0.0,8799ac29070eb37b99378292866d91721d80ce04f738bd7c66234cd4df0b08d6
2020-02__daily_maximum,17,0.50,2021-06-01T00:00:00,False,2021-12-03T21:39:20,RR0.50:21-22:170:600,823,24954.9,119.85,0.0,39d2f55380953bc9ecfb8bfd4ea683e2656565841e0ec1c27b1ce3c99d070986
2020-02__daily_maximum,18,2.50,2021-07-01T00:00:00,False,2021-09-28T21:13:40,RR2.50:20-21:147:535,291,24931.0,111.4,0.0,a540e605957861ec8beedb3d6d3fd91a7918d7409d94ac8a3cd8f9f005a9688b
2020-02__daily_maximum,19,0.50,2021-08-01T00:00:00,False,2021-12-03T23:00:00,RR0.50:22-23:164:611,549,25219.1,119.1,0.0,bc047cb6332f96e78b376f77499a19db70af89d0e3148ac9ac654231119c206d
2020-02__daily_maximum,20,2.50,2021-09-01T00:00:00,False,2021-09-28T21:13:40,RR2.50:20-21:147:535,91,24124.5,111.4,0.0,851814e35c86d307cd7594fa71cb43591f065e0aaf9aab085db4f7f3f4c19f26
2020-02__daily_maximum,21,0.50,2021-10-01T00:00:00,False,2022-01-07T17:38:40,RR0.50:16-17:297:804,418,25181.15,81.15,0.0,1806c8cb8eaef2d86a941608f069a788d59d963c492e192c28b2aec9d1dfe4b6
2020-02__daily_maximum,22,2.50,2021-11-01T00:00:00,False,2021-12-02T16:30:20,RR2.50:16-17:283:761,107,24396.7,39.35,0.0,627acb1cc22a92400b51cb8b5fa2230127184beae3a92a33bdfb27f8c110331a
2020-02__daily_maximum,23,0.50,2021-12-01T00:00:00,False,2022-01-10T13:23:40,RR0.50:11-12:156:671,169,23704.6,60.75,0.0,494175c0371e55d879f7f1a1d0baacd19da4fb99a94a44b0537cc082cb413cd8
2020-02__daily_maximum,24,2.50,2022-01-01T00:00:00,False,2022-01-10T13:23:40,RR2.50:11-12:156:671,24,23783.85,81.5,0.0,27f3e423355e8219850afec0dd8a501a287f42b087ab25939db5d6d77eb2f7df
2020-02__daily_maximum,25,0.50,2022-02-01T00:00:00,True,,,7241,30247.25,5147.25,16709.2,a800393ebbff3a21bbb511b278ead0902a95ca34a2eec38793ba861e3ba7bb00
2020-02__daily_maximum,26,2.50,2022-03-01T00:00:00,False,2022-03-04T16:46:40,RR2.50:14-15:185:711,19,23811.6,40.25,0.0,9f5f4fc75b4f5b1599f0ebd81eaf195380c29d401244ddbeaff6a6cfd39c530e
2020-02__daily_maximum,27,0.50,2022-04-01T00:00:00,False,2022-05-02T21:15:40,RR0.50:21-22:206:732,137,24775.7,147.85,0.0,4e3e0a02ff9d338177298fa26239343d947a759573be199654a89d2bc5ff29b3
2020-02__daily_maximum,28,2.50,2022-05-01T00:00:00,False,2022-05-11T20:05:40,RR2.50:16-17:341:936,37,24154.2,505.2,0.0,47b960a01c669c94692da02232f893cec27c6812058b6cc3f9d1e327c02fa5d6
2020-02__daily_maximum,29,0.50,2022-06-01T00:00:00,False,2022-06-14T16:40:40,RR0.50:15-16:255:888,63,23656.9,63.95,0.0,8e18e42059ef53c6ac2bd307e2124b35ee38855f0798be6c23eed56f1675ccaf
2020-02__daily_maximum,30,2.50,2022-07-01T00:00:00,True,,,4621,31882.05,6782.05,26392.67,877ed41d3c2b09a9f9b3fad0759190d203242af16cd0227c306eece2563cacb7
2020-02__daily_maximum,31,0.50,2022-08-01T00:00:00,False,2022-11-04T17:51:40,RR0.50:16-17:408:1135,444,25417.85,317.85,0.0,6e39145132c1738b45c484d1a7e796265cc685b9e4af788b2f46bbbe78582c59
2020-02__daily_maximum,32,2.50,2022-09-01T00:00:00,False,2022-11-04T17:51:40,RR2.50:16-17:408:1135,225,24734.3,96.7,0.0,4b74d13d9dcd8cb5134de897892540d13757ecb16c6a852f4db0b76545c2a47e
2020-02__daily_maximum,33,0.50,2022-10-01T00:00:00,False,2022-11-04T17:51:40,RR0.50:16-17:408:1135,153,24476.9,62.9,0.0,5876e1b0628540a42cf4a7a740c86727e9ddf2685cbabd33ef0b5cad27cd79f2
2020-02__daily_maximum,34,2.50,2022-11-01T00:00:00,False,2022-11-09T17:34:40,RR2.50:17-18:175:869,32,23751.45,64.6,0.0,f1e98147af1a3f42aaf75bb7eac7878e34fb0d4e70a7cfe3d9af8e42c79e0f93
2020-02__daily_maximum,35,0.50,2022-12-01T00:00:00,False,2023-03-01T23:30:00,RR0.50:18-19:231:1001,365,24005.3,43.8,0.0,a7b463b28b2f7605dde6ba88f6e7e5e200906a2dc711db2f532c0ad3e303da6b
2020-02__daily_maximum,36,2.50,2023-01-01T00:00:00,True,,,4033,31882.05,6782.05,25648.72,cccac7216701cd7bf1e21d5c718520f6e5f3d2c9ad43a81ae8232ffd4055aa58
2020-02__daily_maximum,37,0.50,2023-02-01T00:00:00,False,2023-03-01T23:30:00,RR0.50:18-19:231:1001,126,24092.75,43.8,0.0,a362b952d8dc51adc13d9ff4179a9d89d9fc3507d0fb7f9ab0a8b94010e14127
2020-02__daily_maximum,38,2.50,2023-03-01T00:00:00,True,,,3862,31882.05,6782.05,24213.35,8377fe825cb3917863887f4bba34277a67dc8e37dc0b0f13e22ff8899a6ec93e
2020-02__daily_maximum,39,0.50,2023-04-01T00:00:00,False,2023-10-04T11:00:00,RR0.50:10-11:342:1280,880,24576.05,16.45,0.0,fb3b40043eea85213f3b839bf050e6e26d8d89e972628c9ba1b59a8e58ab48ed
2020-02__daily_maximum,40,2.50,2023-05-01T00:00:00,True,,,3683,31882.05,6782.05,22600.8,a282d787e122cdc54d16ee751e216bc4ee81b72aefe099f0db5632a16c6b6455
2020-02__daily_maximum,41,0.50,2023-06-01T00:00:00,False,2023-10-04T11:00:00,RR0.50:10-11:342:1280,592,24116.45,16.45,0.0,0eff553e0706602b4a7fc1cb016a401a6b068bacad49b0bd759f89748598f19b
2020-02__daily_maximum,42,2.50,2023-07-01T00:00:00,False,2023-11-01T16:00:00,RR2.50:19-20:293:1207,408,25181.65,81.65,0.0,9d3b3b56a9eb520d3a83fe1eb5ae214e11fc1a1433500fdfcd64d2f7e0548eb7
2020-02__daily_maximum,43,0.50,2023-08-01T00:00:00,False,2023-10-04T11:00:00,RR0.50:10-11:342:1280,318,24499.15,16.45,0.0,966cd2c8c368380f230441deb17b2a71bae8d1d297e165eb2b35bbd43aa74987
2020-02__daily_maximum,44,2.50,2023-09-01T00:00:00,False,2023-10-24T03:17:40,RR2.50:2-3:362:1334,181,23860.5,9.05,0.0,f7fd0ac1ad694f99fa2482cd8f1dcedb1d91a73a2664063a9b583f52b579979d
2020-02__daily_maximum,45,0.50,2023-10-01T00:00:00,False,2023-10-26T20:30:40,RR0.50:20-21:307:1159,122,23734.45,79.95,0.0,cefd4ea7a99ef0c73c8380dc52209fafea49233a5f7e231cad5ee181f537d64d
2020-02__daily_maximum,46,2.50,2023-11-01T00:00:00,True,,,3054,31882.05,6782.05,21536.75,08b7946d71862cc27c7d006dd9b0410f88d4332c50a0c27f6bcda30f0ba5130c
2020-02__daily_maximum,47,0.50,2023-12-01T00:00:00,True,,,4223,30247.25,5147.25,15281.1,9d6a78704174bf40aaff999c6e852363b75b22a8774ce775c8f211ef437f4536
2020-02__daily_maximum,48,2.50,2024-01-01T00:00:00,True,,,2866,31882.05,6782.05,20011.65,584484cc3b87d3ed8d719e36239b687db42602fcd1af6dd7c1e91b7d5497124a
2020-02__daily_maximum,49,0.50,2024-02-01T00:00:00,True,,,3950,30247.25,5147.25,14204.25,48194ba7a1a58ce49bc06fe81d82137aa261dea242ca9eaf90ce9a63c0c2ceed
2020-02__daily_maximum,50,2.50,2024-03-01T00:00:00,False,2024-04-18T20:24:40,RR2.50:17-18:255:1298,125,24590.8,171.8,0.0,e05991623e448a86e3265543f23c130f3f8fc5c2f5eecdf2c902f8659565b0a4
2020-02__daily_maximum,51,0.50,2024-04-01T00:00:00,False,2024-04-18T21:33:40,RR0.50:21-22:378:1366,91,24625.5,90.25,0.0,3b10fb2a0725c612703401b6126987f74fb05c201ce80a4236c7a99acefc5a9d
2020-02__daily_maximum,52,2.50,2024-05-01T00:00:00,True,,,2500,31882.05,6782.05,19477.95,a75136455be9140e7fef2cdbe00c49397b60cdb111a3c586a630ec01fd99782e
2020-02__daily_maximum,53,0.50,2024-06-01T00:00:00,False,2024-07-25T16:57:40,RR0.50:11-12:334:1461,250,25215.55,115.55,0.0,01497aa3b1bdfd1c365c3d072569d0fca4f567b8fe8a10d65aa5bd58a40d9709
2020-02__daily_maximum,54,2.50,2024-07-01T00:00:00,False,2024-07-24T15:08:40,RR2.50:11-12:333:1458,78,24405.65,5.2,0.0,f2b99003300fddcc531a7cb9312312f2f38fd8bb3a93e094d0c56ae20198a237
2020-02__daily_maximum,55,0.50,2024-08-01T00:00:00,True,,,3154,30247.25,5147.25,11651.55,880562a904e9a049b39284deea195596987a82a11078dcf5a8f4eeb1be645d74
