case,at,alive,alive_rr050,alive_rr250,purchased,deaths,retained_profit
2023-10__daily_maximum,2025-01-01T00:00:00,11,5,6,16,5,47948.65
2023-10__daily_maximum,2025-02-01T00:00:00,11,6,5,17,6,58584.15
2023-10__daily_maximum,2025-03-01T00:00:00,12,6,6,18,6,50548.5
2023-10__daily_maximum,2025-04-01T00:00:00,10,5,5,19,9,43792.75
2023-10__daily_maximum,2025-05-01T00:00:00,10,4,6,20,10,67761.05
2023-10__daily_maximum,2025-06-01T00:00:00,11,5,6,21,10,61377.45
2023-10__daily_maximum,2025-07-01T00:00:00,12,5,7,22,10,69543.5
2023-10__daily_maximum,2025-08-01T00:00:00,13,6,7,23,10,61397.65
2023-10__daily_maximum,2025-09-01T00:00:00,14,6,8,24,10,63727.3
2023-10__daily_maximum,2025-10-01T00:00:00,15,7,8,25,10,73582.0
2023-10__daily_maximum,2025-11-01T00:00:00,16,7,9,26,10,84332.6
2023-10__daily_maximum,2025-12-01T00:00:00,16,8,8,27,11,85264.4
2023-10__daily_maximum,2026-01-01T00:00:00,16,7,9,28,12,67078.95
2023-10__daily_maximum,2026-02-01T00:00:00,17,8,9,29,12,87529.25
2023-10__daily_maximum,2026-03-01T00:00:00,16,7,9,30,14,71666.35
2023-10__daily_maximum,2026-04-01T00:00:00,15,8,7,31,16,53253.9
2023-10__daily_maximum,2026-05-01T00:00:00,16,8,8,32,16,88961.0
2023-10__daily_maximum,2026-06-01T00:00:00,17,9,8,33,16,111869.65
2023-10__daily_maximum,2026-07-01T00:00:00,17,8,9,34,17,89264.7
2023-10__daily_maximum,2026-07-13T21:30:40,17,8,9,34,17,94413.2
2023-11__daily_minimum,2023-11-01T00:00:00,1,1,0,1,0,0.0
2023-11__daily_minimum,2023-12-01T00:00:00,2,1,1,2,0,26.7
2023-11__daily_minimum,2024-01-01T00:00:00,3,2,1,3,0,1970.45
2023-11__daily_minimum,2024-02-01T00:00:00,4,2,2,4,0,2905.7
2023-11__daily_minimum,2024-03-01T00:00:00,5,3,2,5,0,7301.4
2023-11__daily_minimum,2024-04-01T00:00:00,6,3,3,6,0,9181.95
2023-11__daily_minimum,2024-05-01T00:00:00,5,3,2,7,2,4860.2
2023-11__daily_minimum,2024-06-01T00:00:00,6,3,3,8,2,15705.8
2023-11__daily_minimum,2024-07-01T00:00:00,7,4,3,9,2,24351.8
2023-11__daily_minimum,2024-08-01T00:00:00,6,3,3,10,4,17109.7
2023-11__daily_minimum,2024-09-01T00:00:00,6,4,2,11,5,23309.75
2023-11__daily_minimum,2024-10-01T00:00:00,7,4,3,12,5,30843.25
2023-11__daily_minimum,2024-11-01T00:00:00,8,5,3,13,5,30863.35
2023-11__daily_minimum,2024-12-01T00:00:00,9,5,4,14,5,40578.55
2023-11__daily_minimum,2025-01-01T00:00:00,10,6,4,15,5,45083.35
2023-11__daily_minimum,2025-02-01T00:00:00,11,6,5,16,5,58667.85
2023-11__daily_minimum,2025-03-01T00:00:00,11,7,4,17,6,52367.55
2023-11__daily_minimum,2025-04-01T00:00:00,10,5,5,18,8,43672.6
2023-11__daily_minimum,2025-05-01T00:00:00,10,6,4,19,9,73303.75
2023-11__daily_minimum,2025-06-01T00:00:00,11,6,5,20,9,77396.95
2023-11__daily_minimum,2025-07-01T00:00:00,12,7,5,21,9,83417.8
2023-11__daily_minimum,2025-08-01T00:00:00,13,7,6,22,9,74942.55
2023-11__daily_minimum,2025-09-01T00:00:00,14,8,6,23,9,77499.95
2023-11__daily_minimum,2025-10-01T00:00:00,15,8,7,24,9,85470.25
2023-11__daily_minimum,2025-11-01T00:00:00,16,9,7,25,9,99705.9
2023-11__daily_minimum,2025-12-01T00:00:00,17,9,8,26,9,104073.0
2023-11__daily_minimum,2026-01-01T00:00:00,18,10,8,27,9,78001.65
2023-11__daily_minimum,2026-02-01T00:00:00,19,10,9,28,9,97605.15
2023-11__daily_minimum,2026-03-01T00:00:00,16,9,7,29,13,76830.75
2023-11__daily_minimum,2026-04-01T00:00:00,15,8,7,30,15,59888.65
2023-11__daily_minimum,2026-05-01T00:00:00,16,9,7,31,15,93765.45
2023-11__daily_minimum,2026-06-01T00:00:00,17,9,8,32,15,133178.2
2023-11__daily_minimum,2026-07-01T00:00:00,17,10,7,33,16,114829.05
2023-11__daily_minimum,2026-07-13T21:30:40,17,10,7,33,16,114967.6
2023-11__daily_maximum,2023-11-01T00:00:00,1,1,0,1,0,0.0
2023-11__daily_maximum,2023-12-01T00:00:00,2,1,1,2,0,26.7
2023-11__daily_maximum,2024-01-01T00:00:00,3,2,1,3,0,1970.45
2023-11__daily_maximum,2024-02-01T00:00:00,4,2,2,4,0,2905.7
2023-11__daily_maximum,2024-03-01T00:00:00,5,3,2,5,0,7301.4
2023-11__daily_maximum,2024-04-01T00:00:00,6,3,3,6,0,9181.95
2023-11__daily_maximum,2024-05-01T00:00:00,5,3,2,7,2,4860.2
2023-11__daily_maximum,2024-06-01T00:00:00,6,3,3,8,2,15705.8
2023-11__daily_maximum,2024-07-01T00:00:00,7,4,3,9,2,24351.8
2023-11__daily_maximum,2024-08-01T00:00:00,6,3,3,10,4,17109.7
2023-11__daily_maximum,2024-09-01T00:00:00,6,4,2,11,5,23309.75
2023-11__daily_maximum,2024-10-01T00:00:00,7,4,3,12,5,30843.25
2023-11__daily_maximum,2024-11-01T00:00:00,8,5,3,13,5,30836.35
2023-11__daily_maximum,2024-12-01T00:00:00,9,5,4,14,5,39870.45
2023-11__daily_maximum,2025-01-01T00:00:00,10,6,4,15,5,44133.3
2023-11__daily_maximum,2025-02-01T00:00:00,11,6,5,16,5,55887.05
2023-11__daily_maximum,2025-03-01T00:00:00,11,7,4,17,6,49044.55
2023-11__daily_maximum,2025-04-01T00:00:00,10,5,5,18,8,41349.6
2023-11__daily_maximum,2025-05-01T00:00:00,10,6,4,19,9,66977.8
2023-11__daily_maximum,2025-06-01T00:00:00,11,6,5,20,9,60959.0
2023-11__daily_maximum,2025-07-01T00:00:00,12,7,5,21,9,69824.0
2023-11__daily_maximum,2025-08-01T00:00:00,13,7,6,22,9,59485.4
2023-11__daily_maximum,2025-09-01T00:00:00,14,8,6,23,9,62349.4
2023-11__daily_maximum,2025-10-01T00:00:00,15,8,7,24,9,72380.9
2023-11__daily_maximum,2025-11-01T00:00:00,16,9,7,25,9,82942.75
2023-11__daily_maximum,2025-12-01T00:00:00,17,9,8,26,9,87008.7
2023-11__daily_maximum,2026-01-01T00:00:00,18,10,8,27,9,65190.15
2023-11__daily_maximum,2026-02-01T00:00:00,19,10,9,28,9,88557.4
2023-11__daily_maximum,2026-03-01T00:00:00,16,9,7,29,13,71283.0
2023-11__daily_maximum,2026-04-01T00:00:00,15,8,7,30,15,55340.9
2023-11__daily_maximum,2026-05-01T00:00:00,16,9,7,31,15,89878.3
2023-11__daily_maximum,2026-06-01T00:00:00,17,9,8,32,15,110834.1
2023-11__daily_maximum,2026-07-01T00:00:00,17,10,7,33,16,87155.3
2023-11__daily_maximum,2026-07-13T21:30:40,17,10,7,33,16,91726.2
2023-12__daily_minimum,2023-12-01T00:00:00,1,1,0,1,0,0.0
2023-12__daily_minimum,2024-01-01T00:00:00,2,1,1,2,0,701.55
2023-12__daily_minimum,2024-02-01T00:00:00,3,2,1,3,0,1261.5
2023-12__daily_minimum,2024-03-01T00:00:00,4,2,2,4,0,4280.75
2023-12__daily_minimum,2024-04-01T00:00:00,5,3,2,5,0,5622.75
2023-12__daily_minimum,2024-05-01T00:00:00,4,2,2,6,2,2866.95
2023-12__daily_minimum,2024-06-01T00:00:00,5,3,2,7,2,11998.05
2023-12__daily_minimum,2024-07-01T00:00:00,6,3,3,8,2,18963.0
2023-12__daily_minimum,2024-08-01T00:00:00,5,3,2,9,4,13191.95
2023-12__daily_minimum,2024-09-01T00:00:00,6,3,3,10,4,19392.0
2023-12__daily_minimum,2024-10-01T00:00:00,7,4,3,11,4,25249.65
2023-12__daily_minimum,2024-11-01T00:00:00,8,4,4,12,4,25269.75
2023-12__daily_minimum,2024-12-01T00:00:00,9,5,4,13,4,35796.55
2023-12__daily_minimum,2025-01-01T00:00:00,10,5,5,14,4,41301.35
2023-12__daily_minimum,2025-02-01T00:00:00,10,6,4,15,5,53759.7
2023-12__daily_minimum,2025-03-01T00:00:00,11,6,5,16,5,47959.4
2023-12__daily_minimum,2025-04-01T00:00:00,9,5,4,17,8,40395.95
2023-12__daily_minimum,2025-05-01T00:00:00,9,4,5,18,9,67591.95
2023-12__daily_minimum,2025-06-01T00:00:00,10,5,5,19,9,71159.2
2023-12__daily_minimum,2025-07-01T00:00:00,11,5,6,20,9,77437.45
2023-12__daily_minimum,2025-08-01T00:00:00,12,6,6,21,9,70519.35
2023-12__daily_minimum,2025-09-01T00:00:00,13,6,7,22,9,72946.85
2023-12__daily_minimum,2025-10-01T00:00:00,14,7,7,23,9,80389.2
2023-12__daily_minimum,2025-11-01T00:00:00,15,7,8,24,9,94313.05
2023-12__daily_minimum,2025-12-01T00:00:00,15,8,7,25,10,97583.95
2023-12__daily_minimum,2026-01-01T00:00:00,15,7,8,26,11,76045.55
2023-12__daily_minimum,2026-02-01T00:00:00,16,8,8,27,11,91442.2
2023-12__daily_minimum,2026-03-01T00:00:00,15,7,8,28,13,72517.15
2023-12__daily_minimum,2026-04-01T00:00:00,14,8,6,29,15,54876.4
2023-12__daily_minimum,2026-05-01T00:00:00,15,8,7,30,15,86484.8
2023-12__daily_minimum,2026-06-01T00:00:00,16,9,7,31,15,123668.5
2023-12__daily_minimum,2026-07-01T00:00:00,16,8,8,32,16,107590.55
2023-12__daily_minimum,2026-07-13T21:30:40,16,8,8,32,16,107834.55
2023-12__daily_maximum,2023-12-01T00:00:00,1,1,0,1,0,0.0
2023-12__daily_maximum,2024-01-01T00:00:00,2,1,1,2,0,701.55
2023-12__daily_maximum,2024-02-01T00:00:00,3,2,1,3,0,1261.5
2023-12__daily_maximum,2024-03-01T00:00:00,4,2,2,4,0,4280.75
2023-12__daily_maximum,2024-04-01T00:00:00,5,3,2,5,0,5622.75
2023-12__daily_maximum,2024-05-01T00:00:00,4,2,2,6,2,2866.95
2023-12__daily_maximum,2024-06-01T00:00:00,5,3,2,7,2,11998.05
2023-12__daily_maximum,2024-07-01T00:00:00,6,3,3,8,2,18963.0
2023-12__daily_maximum,2024-08-01T00:00:00,5,3,2,9,4,13191.95
2023-12__daily_maximum,2024-09-01T00:00:00,6,3,3,10,4,19392.0
2023-12__daily_maximum,2024-10-01T00:00:00,7,4,3,11,4,25249.65
2023-12__daily_maximum,2024-11-01T00:00:00,8,4,4,12,4,25269.45
2023-12__daily_maximum,2024-12-01T00:00:00,9,5,4,13,4,35639.8
2023-12__daily_maximum,2025-01-01T00:00:00,10,5,5,14,4,40931.5
2023-12__daily_maximum,2025-02-01T00:00:00,10,6,4,15,5,51217.35
2023-12__daily_maximum,2025-03-01T00:00:00,11,6,5,16,5,44497.5
2023-12__daily_maximum,2025-04-01T00:00:00,9,5,4,17,8,37934.05
2023-12__daily_maximum,2025-05-01T00:00:00,9,4,5,18,9,59413.95
2023-12__daily_maximum,2025-06-01T00:00:00,10,5,5,19,9,54535.65
2023-12__daily_maximum,2025-07-01T00:00:00,11,5,6,20,9,62059.95
2023-12__daily_maximum,2025-08-01T00:00:00,12,6,6,21,9,55383.65
2023-12__daily_maximum,2025-09-01T00:00:00,13,6,7,22,9,57272.85
2023-12__daily_maximum,2025-10-01T00:00:00,14,7,7,23,9,66776.4
2023-12__daily_maximum,2025-11-01T00:00:00,15,7,8,24,9,76963.55
2023-12__daily_maximum,2025-12-01T00:00:00,15,8,7,25,10,78909.65
2023-12__daily_maximum,2026-01-01T00:00:00,15,7,8,26,11,61738.15
2023-12__daily_maximum,2026-02-01T00:00:00,16,8,8,27,11,80811.4
2023-12__daily_maximum,2026-03-01T00:00:00,15,7,8,28,13,65886.35
2023-12__daily_maximum,2026-04-01T00:00:00,14,8,6,29,15,49245.6
2023-12__daily_maximum,2026-05-01T00:00:00,15,8,7,30,15,82184.3
2023-12__daily_maximum,2026-06-01T00:00:00,16,9,7,31,15,103937.95
2023-12__daily_maximum,2026-07-01T00:00:00,16,8,8,32,16,82854.8
2023-12__daily_maximum,2026-07-13T21:30:40,16,8,8,32,16,87531.15
2024-01__daily_minimum,2024-01-01T00:00:00,1,1,0,1,0,0.0
2024-01__daily_minimum,2024-02-01T00:00:00,2,1,1,2,0,375.3
2024-01__daily_minimum,2024-03-01T00:00:00,3,2,1,3,0,2573.15
2024-01__daily_minimum,2024-04-01T00:00:00,4,2,2,4,0,3782.7
2024-01__daily_minimum,2024-05-01T00:00:00,3,2,1,5,2,1352.55
2024-01__daily_minimum,2024-06-01T00:00:00,4,2,2,6,2,7632.6
2024-01__daily_minimum,2024-07-01T00:00:00,5,3,2,7,2,13396.6
2024-01__daily_minimum,2024-08-01T00:00:00,4,2,2,8,4,8439.55
2024-01__daily_minimum,2024-09-01T00:00:00,4,3,1,9,5,12241.0
2024-01__daily_minimum,2024-10-01T00:00:00,5,3,2,10,5,17821.95
2024-01__daily_minimum,2024-11-01T00:00:00,6,4,2,11,5,18135.1
2024-01__daily_minimum,2024-12-01T00:00:00,7,4,3,12,5,26843.6
2024-01__daily_minimum,2025-01-01T00:00:00,8,5,3,13,5,30414.9
2024-01__daily_minimum,2025-02-01T00:00:00,9,5,4,14,5,43166.35
2024-01__daily_minimum,2025-03-01T00:00:00,9,6,3,15,6,38256.8
2024-01__daily_minimum,2025-04-01T00:00:00,8,4,4,16,8,31287.8
2024-01__daily_minimum,2025-05-01T00:00:00,8,5,3,17,9,54869.95
2024-01__daily_minimum,2025-06-01T00:00:00,9,5,4,18,9,58732.6
2024-01__daily_minimum,2025-07-01T00:00:00,10,6,4,19,9,64197.8
2024-01__daily_minimum,2025-08-01T00:00:00,11,6,5,20,9,58064.4
2024-01__daily_minimum,2025-09-01T00:00:00,12,7,5,21,9,60550.55
2024-01__daily_minimum,2025-10-01T00:00:00,13,7,6,22,9,67628.1
2024-01__daily_minimum,2025-11-01T00:00:00,14,8,6,23,9,80803.2
2024-01__daily_minimum,2025-12-01T00:00:00,15,8,7,24,9,85631.6
2024-01__daily_minimum,2026-01-01T00:00:00,16,9,7,25,9,63351.45
2024-01__daily_minimum,2026-02-01T00:00:00,17,9,8,26,9,80959.25
2024-01__daily_minimum,2026-03-01T00:00:00,14,8,6,27,13,63041.75
2024-01__daily_minimum,2026-04-01T00:00:00,13,7,6,28,15,48758.55
2024-01__daily_minimum,2026-05-01T00:00:00,14,8,6,29,15,79179.7
2024-01__daily_minimum,2026-06-01T00:00:00,15,8,7,30,15,113527.5
2024-01__daily_minimum,2026-07-01T00:00:00,15,9,6,31,16,97793.6
2024-01__daily_minimum,2026-07-13T21:30:40,15,9,6,31,16,98276.65
2024-01__daily_maximum,2024-01-01T00:00:00,1,1,0,1,0,0.0
2024-01__daily_maximum,2024-02-01T00:00:00,2,1,1,2,0,375.3
2024-01__daily_maximum,2024-03-01T00:00:00,3,2,1,3,0,2573.15
2024-01__daily_maximum,2024-04-01T00:00:00,4,2,2,4,0,3782.7
2024-01__daily_maximum,2024-05-01T00:00:00,3,2,1,5,2,1352.55
2024-01__daily_maximum,2024-06-01T00:00:00,4,2,2,6,2,7632.6
2024-01__daily_maximum,2024-07-01T00:00:00,5,3,2,7,2,13396.6
2024-01__daily_maximum,2024-08-01T00:00:00,4,2,2,8,4,8439.55
2024-01__daily_maximum,2024-09-01T00:00:00,4,3,1,9,5,12241.0
2024-01__daily_maximum,2024-10-01T00:00:00,5,3,2,10,5,17821.95
2024-01__daily_maximum,2024-11-01T00:00:00,6,4,2,11,5,18135.1
2024-01__daily_maximum,2024-12-01T00:00:00,7,4,3,12,5,26750.95
2024-01__daily_maximum,2025-01-01T00:00:00,8,5,3,13,5,30169.3
2024-01__daily_maximum,2025-02-01T00:00:00,9,5,4,14,5,41247.5
2024-01__daily_maximum,2025-03-01T00:00:00,9,6,3,15,6,36741.05
2024-01__daily_maximum,2025-04-01T00:00:00,8,4,4,16,8,30272.05
2024-01__daily_maximum,2025-05-01T00:00:00,8,5,3,17,9,51730.7
2024-01__daily_maximum,2025-06-01T00:00:00,9,5,4,18,9,47711.9
2024-01__daily_maximum,2025-07-01T00:00:00,10,6,4,19,9,55192.55
2024-01__daily_maximum,2025-08-01T00:00:00,11,6,5,20,9,47571.7
2024-01__daily_maximum,2025-09-01T00:00:00,12,7,5,21,9,49865.35
2024-01__daily_maximum,2025-10-01T00:00:00,13,7,6,22,9,58738.8
2024-01__daily_maximum,2025-11-01T00:00:00,14,8,6,23,9,68645.1
2024-01__daily_maximum,2025-12-01T00:00:00,15,8,7,24,9,73275.25
2024-01__daily_maximum,2026-01-01T00:00:00,16,9,7,25,9,54314.45
2024-01__daily_maximum,2026-02-01T00:00:00,17,9,8,26,9,75235.7
2024-01__daily_maximum,2026-03-01T00:00:00,14,8,6,27,13,59818.2
2024-01__daily_maximum,2026-04-01T00:00:00,13,7,6,28,15,46035.0
2024-01__daily_maximum,2026-05-01T00:00:00,14,8,6,29,15,76201.6
2024-01__daily_maximum,2026-06-01T00:00:00,15,8,7,30,15,95939.3
2024-01__daily_maximum,2026-07-01T00:00:00,15,9,6,31,16,75681.5
2024-01__daily_maximum,2026-07-13T21:30:40,15,9,6,31,16,79596.9
2024-02__daily_minimum,2024-02-01T00:00:00,1,1,0,1,0,0.0
2024-02__daily_minimum,2024-03-01T00:00:00,2,1,1,2,0,821.4
2024-02__daily_minimum,2024-04-01T00:00:00,3,2,1,3,0,1492.4
2024-02__daily_minimum,2024-05-01T00:00:00,2,1,1,4,2,628.2
2024-02__daily_minimum,2024-06-01T00:00:00,3,2,1,5,2,5193.75
2024-02__daily_minimum,2024-07-01T00:00:00,4,2,2,6,2,9276.7
2024-02__daily_minimum,2024-08-01T00:00:00,3,2,1,7,4,5790.7
2024-02__daily_minimum,2024-09-01T00:00:00,4,2,2,8,4,9592.15
2024-02__daily_minimum,2024-10-01T00:00:00,5,3,2,9,4,13497.25
2024-02__daily_minimum,2024-11-01T00:00:00,6,3,3,10,4,13810.4
2024-02__daily_minimum,2024-12-01T00:00:00,7,4,3,11,4,22330.5
2024-02__daily_minimum,2025-01-01T00:00:00,8,4,4,12,4,26901.8
2024-02__daily_minimum,2025-02-01T00:00:00,8,5,3,13,5,38027.1
2024-02__daily_minimum,2025-03-01T00:00:00,9,5,4,14,5,34117.55
2024-02__daily_minimum,2025-04-01T00:00:00,7,4,3,15,8,28280.05
2024-02__daily_minimum,2025-05-01T00:00:00,7,3,4,16,9,49427.05
2024-02__daily_minimum,2025-06-01T00:00:00,8,4,4,17,9,52763.75
2024-02__daily_minimum,2025-07-01T00:00:00,9,4,5,18,9,58486.35
2024-02__daily_minimum,2025-08-01T00:00:00,10,5,5,19,9,53410.1
2024-02__daily_minimum,2025-09-01T00:00:00,11,5,6,20,9,55766.35
2024-02__daily_minimum,2025-10-01T00:00:00,12,6,6,21,9,62815.95
2024-02__daily_minimum,2025-11-01T00:00:00,13,6,7,22,9,75179.25
2024-02__daily_minimum,2025-12-01T00:00:00,13,7,6,23,10,78911.45
2024-02__daily_minimum,2026-01-01T00:00:00,13,6,7,24,11,61164.25
2024-02__daily_minimum,2026-02-01T00:00:00,14,7,7,25,11,75065.2
2024-02__daily_minimum,2026-03-01T00:00:00,13,6,7,26,13,58997.05
2024-02__daily_minimum,2026-04-01T00:00:00,12,7,5,27,15,44015.2
2024-02__daily_minimum,2026-05-01T00:00:00,13,7,6,28,15,71167.95
2024-02__daily_minimum,2026-06-01T00:00:00,14,8,6,29,15,104286.7
2024-02__daily_minimum,2026-07-01T00:00:00,14,7,7,30,16,90324.0
2024-02__daily_minimum,2026-07-13T21:30:40,14,7,7,30,16,90912.5
2024-02__daily_maximum,2024-02-01T00:00:00,1,1,0,1,0,0.0
2024-02__daily_maximum,2024-03-01T00:00:00,2,1,1,2,0,821.4
2024-02__daily_maximum,2024-04-01T00:00:00,3,2,1,3,0,1492.4
2024-02__daily_maximum,2024-05-01T00:00:00,2,1,1,4,2,628.2
2024-02__daily_maximum,2024-06-01T00:00:00,3,2,1,5,2,5193.75
2024-02__daily_maximum,2024-07-01T00:00:00,4,2,2,6,2,9276.7
2024-02__daily_maximum,2024-08-01T00:00:00,3,2,1,7,4,5790.7
2024-02__daily_maximum,2024-09-01T00:00:00,4,2,2,8,4,9592.15
2024-02__daily_maximum,2024-10-01T00:00:00,5,3,2,9,4,13497.25
2024-02__daily_maximum,2024-11-01T00:00:00,6,3,3,10,4,13810.4
2024-02__daily_maximum,2024-12-01T00:00:00,7,4,3,11,4,22290.55
2024-02__daily_maximum,2025-01-01T00:00:00,8,4,4,12,4,26861.85
2024-02__daily_maximum,2025-02-01T00:00:00,8,5,3,13,5,36577.8
2024-02__daily_maximum,2025-03-01T00:00:00,9,5,4,14,5,32194.0
2024-02__daily_maximum,2025-04-01T00:00:00,7,4,3,15,8,26856.5
2024-02__daily_maximum,2025-05-01T00:00:00,7,3,4,16,9,44410.9
2024-02__daily_maximum,2025-06-01T00:00:00,8,4,4,17,9,41491.1
2024-02__daily_maximum,2025-07-01T00:00:00,9,4,5,18,9,47562.7
2024-02__daily_maximum,2025-08-01T00:00:00,10,5,5,19,9,42625.05
2024-02__daily_maximum,2025-09-01T00:00:00,11,5,6,20,9,44788.8
2024-02__daily_maximum,2025-10-01T00:00:00,12,6,6,21,9,53134.3
2024-02__daily_maximum,2025-11-01T00:00:00,13,6,7,22,9,62665.9
2024-02__daily_maximum,2025-12-01T00:00:00,13,7,6,23,10,65176.2
2024-02__daily_maximum,2026-01-01T00:00:00,13,6,7,24,11,50862.45
2024-02__daily_maximum,2026-02-01T00:00:00,14,7,7,25,11,67489.7
2024-02__daily_maximum,2026-03-01T00:00:00,13,6,7,26,13,54421.55
2024-02__daily_maximum,2026-04-01T00:00:00,12,7,5,27,15,39939.7
2024-02__daily_maximum,2026-05-01T00:00:00,13,7,6,28,15,68507.6
2024-02__daily_maximum,2026-06-01T00:00:00,14,8,6,29,15,89043.15
2024-02__daily_maximum,2026-07-01T00:00:00,14,7,7,30,16,71381.0
2024-02__daily_maximum,2026-07-13T21:30:40,14,7,7,30,16,75401.85
2024-03__daily_minimum,2024-03-01T00:00:00,1,1,0,1,0,0.0
2024-03__daily_minimum,2024-04-01T00:00:00,2,1,1,2,0,538.55
2024-03__daily_minimum,2024-05-01T00:00:00,1,1,0,3,2,0.0
2024-03__daily_minimum,2024-06-01T00:00:00,2,1,1,4,2,1714.5
2024-03__daily_minimum,2024-07-01T00:00:00,3,2,1,5,2,4596.5
2024-03__daily_minimum,2024-08-01T00:00:00,2,1,1,6,4,1924.5
2024-03__daily_minimum,2024-09-01T00:00:00,2,2,0,7,5,3327.35
2024-03__daily_minimum,2024-10-01T00:00:00,3,2,1,8,5,6955.75
2024-03__daily_minimum,2024-11-01T00:00:00,4,3,1,9,5,7061.95
2024-03__daily_minimum,2024-12-01T00:00:00,5,3,2,10,5,13263.75
2024-03__daily_minimum,2025-01-01T00:00:00,6,4,2,11,5,16401.55
2024-03__daily_minimum,2025-02-01T00:00:00,7,4,3,12,5,27319.95
2024-03__daily_minimum,2025-03-01T00:00:00,7,5,2,13,6,24801.15
2024-03__daily_minimum,2025-04-01T00:00:00,6,3,3,14,8,19558.1
2024-03__daily_minimum,2025-05-01T00:00:00,6,4,2,15,9,37091.25
2024-03__daily_minimum,2025-06-01T00:00:00,7,4,3,16,9,40723.35
2024-03__daily_minimum,2025-07-01T00:00:00,8,5,3,17,9,45632.9
2024-03__daily_minimum,2025-08-01T00:00:00,9,5,4,18,9,40841.35
2024-03__daily_minimum,2025-09-01T00:00:00,10,6,4,19,9,43256.25
2024-03__daily_minimum,2025-10-01T00:00:00,11,6,5,20,9,49941.05
2024-03__daily_minimum,2025-11-01T00:00:00,12,7,5,21,9,62055.6
2024-03__daily_minimum,2025-12-01T00:00:00,13,7,6,22,9,67345.3
2024-03__daily_minimum,2026-01-01T00:00:00,14,8,6,23,9,48856.35
2024-03__daily_minimum,2026-02-01T00:00:00,15,8,7,24,9,64968.45
2024-03__daily_minimum,2026-03-01T00:00:00,12,7,5,25,13,49907.85
2024-03__daily_minimum,2026-04-01T00:00:00,11,6,5,26,15,38283.55
2024-03__daily_minimum,2026-05-01T00:00:00,12,7,5,27,15,64249.05
2024-03__daily_minimum,2026-06-01T00:00:00,13,7,6,28,15,94531.9
2024-03__daily_minimum,2026-07-01T00:00:00,13,8,5,29,16,80913.25
2024-03__daily_minimum,2026-07-13T21:30:40,13,8,5,29,16,81740.8
2024-03__daily_maximum,2024-03-01T00:00:00,1,1,0,1,0,0.0
2024-03__daily_maximum,2024-04-01T00:00:00,2,1,1,2,0,538.55
2024-03__daily_maximum,2024-05-01T00:00:00,1,1,0,3,2,0.0
2024-03__daily_maximum,2024-06-01T00:00:00,2,1,1,4,2,1714.5
2024-03__daily_maximum,2024-07-01T00:00:00,3,2,1,5,2,4596.5
2024-03__daily_maximum,2024-08-01T00:00:00,2,1,1,6,4,1924.5
2024-03__daily_maximum,2024-09-01T00:00:00,2,2,0,7,5,3327.35
2024-03__daily_maximum,2024-10-01T00:00:00,3,2,1,8,5,6955.75
2024-03__daily_maximum,2024-11-01T00:00:00,4,3,1,9,5,7061.95
2024-03__daily_maximum,2024-12-01T00:00:00,5,3,2,10,5,13263.75
2024-03__daily_maximum,2025-01-01T00:00:00,6,4,2,11,5,16401.55
2024-03__daily_maximum,2025-02-01T00:00:00,7,4,3,12,5,26607.95
2024-03__daily_maximum,2025-03-01T00:00:00,7,5,2,13,6,24437.55
2024-03__daily_maximum,2025-04-01T00:00:00,6,3,3,14,8,19194.5
2024-03__daily_maximum,2025-05-01T00:00:00,6,4,2,15,9,36727.65
2024-03__daily_maximum,2025-06-01T00:00:00,7,4,3,16,9,34667.35
2024-03__daily_maximum,2025-07-01T00:00:00,8,5,3,17,9,40695.3
2024-03__daily_maximum,2025-08-01T00:00:00,9,5,4,18,9,34813.1
2024-03__daily_maximum,2025-09-01T00:00:00,10,6,4,19,9,37381.3
2024-03__daily_maximum,2025-10-01T00:00:00,11,6,5,20,9,45096.7
2024-03__daily_maximum,2025-11-01T00:00:00,12,7,5,21,9,54347.45
2024-03__daily_maximum,2025-12-01T00:00:00,13,7,6,22,9,59541.8
2024-03__daily_maximum,2026-01-01T00:00:00,14,8,6,23,9,43438.75
2024-03__daily_maximum,2026-02-01T00:00:00,15,8,7,24,9,61914.0
2024-03__daily_maximum,2026-03-01T00:00:00,12,7,5,25,13,48353.4
2024-03__daily_maximum,2026-04-01T00:00:00,11,6,5,26,15,36729.1
2024-03__daily_maximum,2026-05-01T00:00:00,12,7,5,27,15,62524.9
2024-03__daily_maximum,2026-06-01T00:00:00,13,7,6,28,15,81044.5
2024-03__daily_maximum,2026-07-01T00:00:00,13,8,5,29,16,64207.7
2024-03__daily_maximum,2026-07-13T21:30:40,13,8,5,29,16,67467.6
2024-04__daily_minimum,2024-04-01T00:00:00,1,1,0,1,0,0.0
2024-04__daily_minimum,2024-05-01T00:00:00,1,0,1,2,1,0.0
2024-04__daily_minimum,2024-06-01T00:00:00,2,1,1,3,1,2851.05
2024-04__daily_minimum,2024-07-01T00:00:00,3,1,2,4,1,5733.05
2024-04__daily_minimum,2024-08-01T00:00:00,2,1,1,5,3,3238.0
2024-04__daily_minimum,2024-09-01T00:00:00,3,1,2,6,3,5636.6
2024-04__daily_minimum,2024-10-01T00:00:00,4,2,2,7,3,7727.5
2024-04__daily_minimum,2024-11-01T00:00:00,5,2,3,8,3,8141.4
2024-04__daily_minimum,2024-12-01T00:00:00,6,3,3,9,3,15563.95
