product,initial_cash,monthly_funding,withdrawal,cadence,headroom,retained_balance,persistent,interval,concurrency,spares,reserve_seats,total,ongoing,terminal,accounts,alive,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,10,5,False,500348.96,333051.0,167297.96,98,20,98,106,203,6699.0,12250.0,18949.0,520948.96,20600.0,0,5,78,78,0,0.3077,12.11,119.02,2544.33,0,111.67,15.21,10,10,17,60,0,0,12,blocking,141702,8829,0.6975035550639912,180d331238a1e6d061a4dec78bdcf2f20732092a791f1e2b88674859fd2d761f,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 10, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,10,5,True,494407.95,327473.0,166934.95,97,20,97,99,194,6402.0,12125.0,18527.0,515007.95,20600.0,0,0,77,77,0,0.2338,25.44,119.02,2685.79,0,125.67,15.15,10,10,15,36,0,0,12,blocking,141170,8766,0.6925264654763785,c07410fb08443235e99f41fddb82b1e1727d98eeaa3d810a6dd1ea65cd8b9673,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 10, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,10,10,False,493918.96,324224.0,169694.96,121,20,121,131,247,8151.0,15125.0,23276.0,514518.96,20600.0,0,10,101,101,0,0.495,11.02,88.31,3151.51,0,113.67,15.25,10,10,19,305,0,81,81,blocking,142102,8833,0.6978195607520935,9442ee05b222bcad9eac258eff13800c5755f1d4f44d19f27b3ab61278e3bdc4,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 10, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,10,10,True,489601.76,322254.0,167347.76,106,20,106,108,212,6996.0,13250.0,20246.0,510201.76,20600.0,0,0,86,86,0,0.2326,38.63,82.38,2930.12,0,125.67,15.13,10,10,14,161,2,48,48,blocking,140946,8766,0.6925264654763785,571de2d307723e1a199b3829f4542f3747381c1b4d1914714d638fda528d8646,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 10, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,0,False,400670.52,257585.0,143085.52,69,19,69,76,130,4290.0,8625.0,12915.0,421270.52,20600.0,0,1,50,49,1,0.04,23.28,120.2,1503.76,17.92,185.67,10.73,10,10,9,0,0,0,0,blocking,100191,8564,0.676568178227208,282912b9a2580f80469ee13da48cd8f52d4d72a83b6c5aa6339003f58b37c0b1,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 0, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,0,True,400670.52,257585.0,143085.52,69,19,69,76,130,4290.0,8625.0,12915.0,421270.52,20600.0,0,1,50,49,1,0.04,23.28,120.2,1503.76,17.92,185.67,10.73,10,10,9,0,0,0,0,blocking,100191,8564,0.676568178227208,282912b9a2580f80469ee13da48cd8f52d4d72a83b6c5aa6339003f58b37c0b1,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 0, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,2,False,509494.57,342614.0,166880.57,95,20,95,100,167,5511.0,11875.0,17386.0,530094.57,20600.0,0,2,75,75,0,0.12,4.31,68.51,1703.78,0,111.67,15.21,20,20,21,0,0,0,0,blocking,141580,8828,0.6974245536419655,d39ceb38054926c2414b8ca8ac4e3cea83b22db4ebfc357a77013ba8bb4df346,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 2, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,2,True,507352.61,340588.0,166764.61,96,20,96,98,164,5412.0,12000.0,17412.0,527952.61,20600.0,0,0,76,76,0,0.1184,4.29,69.51,1718.07,0,125.67,15.2,20,20,20,0,0,0,0,blocking,141516,8765,0.692447464054353,7eebbdc3108daea38bf316ca52d165b32f910a00d3e884a8353fd481018dfd3d,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 2, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,5,False,498918.92,331705.0,167213.92,119,20,119,130,240,7920.0,14875.0,22795.0,519518.92,20600.0,0,5,99,99,0,0.2828,11.02,69.51,2283.11,0,111.67,15.49,20,20,24,722,2,28,87,blocking,144205,8829,0.6975035550639912,4cc0edf5fc715c5728a73e157c9cf7ea3b1a99b0712eda3dd925c01111990c69,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,5,True,503300.79,336242.0,167058.79,109,20,109,111,201,6633.0,13625.0,20258.0,523900.79,20600.0,0,0,89,89,0,0.1798,12.02,69.51,2149.53,0,125.67,15.57,20,20,20,349,0,0,45,blocking,144926,8766,0.6925264654763785,974b5060d0973ccde766bc92f0c0387fa3cc6b76cbc7bbfd9d9299a4b34c80fa,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,10,False,426882.98,263595.0,163287.98,140,20,140,150,285,9405.0,17500.0,26905.0,447482.98,20600.0,0,10,120,120,0,0.3167,29.02,178.08,7545.94,0,94.67,13.79,20,20,25,2373,0,446,468,blocking,128604,8917,0.7044556802022437,2893c374776569b36019e96fb7eaba0bce611f0c02639a36cb80b21992befa4a,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,0,20,10,True,423953.25,261922.0,162031.25,125,20,125,126,241,7953.0,15625.0,23578.0,444553.25,20600.0,0,0,105,105,0,0.1429,45.05,354.07,8997.27,0,138.67,13.07,19,19,19,2396,1,363,422,blocking,121917,8745,0.690867435613841,78d9754ad9f7a39a46f8171c13b73daf1dbd71a93a3d55d1d942350f1b019de2,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 0, 20, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,0,False,279756.76,175811.0,103945.76,49,14,49,56,108,3564.0,6125.0,9689.0,300356.76,20600.0,0,2,35,34,1,0.0286,52.12,195.02,2389.53,146.25,277.67,7.35,2,2,4,0,0,0,0,blocking,68689,8213,0.6488386790962237,4adac832a7a2eb6b6218049d18b48e3f8373fb43501da70c884ff04cc2b60792,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 0, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,0,True,279756.76,175811.0,103945.76,49,14,49,56,108,3564.0,6125.0,9689.0,300356.76,20600.0,0,2,35,34,1,0.0286,52.12,195.02,2389.53,146.25,277.67,7.35,2,2,4,0,0,0,0,blocking,68689,8213,0.6488386790962237,4adac832a7a2eb6b6218049d18b48e3f8373fb43501da70c884ff04cc2b60792,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 0, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,2,False,403647.94,250854.0,152793.94,61,20,61,63,137,4521.0,7625.0,12146.0,424247.94,20600.0,0,2,41,41,0,0.2195,70.22,165.02,2880.86,0,139.67,9.98,2,2,4,0,0,0,0,blocking,93376,8732,0.6898404171275083,33c2995e703f6f10bc6d25dfa2df1abb8999ae370c398d24b9edce0f0e4365cd,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 2, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,2,True,403878.94,251085.0,152793.94,61,20,61,61,130,4290.0,7625.0,11915.0,424478.94,20600.0,0,0,41,41,0,0.2195,70.22,165.02,2880.86,0,139.67,9.98,2,2,4,0,0,0,0,blocking,93376,8732,0.6898404171275083,33c2995e703f6f10bc6d25dfa2df1abb8999ae370c398d24b9edce0f0e4365cd,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 2, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,5,False,364928.76,225654.0,139274.76,68,20,68,73,162,5346.0,8500.0,13846.0,385528.76,20600.0,0,5,48,48,0,0.25,47.72,159.26,3131.05,0,307.67,9.44,2,5,6,0,0,0,0,blocking,88189,8090,0.6391215041870754,8d4f043b62ea479e701a30b8d185697915f45f7c43a7d174df5ea2b3922eec40,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,5,True,364034.76,226260.0,137774.76,69,20,69,69,155,5115.0,8625.0,13740.0,384634.76,20600.0,0,0,49,49,0,0.2041,48.22,159.26,3229.61,0,307.67,9.39,2,2,6,0,0,0,0,blocking,87795,8090,0.6391215041870754,a8ef6be938b17861cb3ab0807227e049153b0b501e3af8093a7a300e36c0a16d,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,10,False,366164.76,226890.0,139274.76,68,20,68,78,170,5610.0,8500.0,14110.0,386764.76,20600.0,0,10,48,48,0,0.2708,47.72,159.26,3017.11,0,307.67,9.48,2,10,6,0,0,0,0,blocking,88603,8093,0.6393585084531521,b23ffa5a11084a5f85102a36f27892a4c8e3ba75dd3fd11ce771abead06fb72c,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,2,10,True,365435.76,227661.0,137774.76,69,20,69,69,158,5214.0,8625.0,13839.0,386035.76,20600.0,0,0,49,49,0,0.2245,48.22,159.26,3115.67,0,307.67,9.44,2,2,4,0,0,0,0,blocking,88209,8093,0.6393585084531521,6609a6ee560a44a1a70122cf1ac12187c25ee7e6bda0139ccce3b980c5731c82,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 2, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,0,False,374922.25,237724.0,137198.25,62,20,62,67,122,4026.0,7750.0,11776.0,395522.25,20600.0,0,0,42,42,0,0.0476,40.18,78.51,1650.29,0,199.67,9.92,5,5,8,0,0,0,0,blocking,92556,8501,0.6715910886395955,695ea681b6220553712b007fd40ae93f2618f025c63cd37841d038174055de29,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 0, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,0,True,374922.25,237724.0,137198.25,62,20,62,67,122,4026.0,7750.0,11776.0,395522.25,20600.0,0,0,42,42,0,0.0476,40.18,78.51,1650.29,0,199.67,9.92,5,5,8,0,0,0,0,blocking,92556,8501,0.6715910886395955,695ea681b6220553712b007fd40ae93f2618f025c63cd37841d038174055de29,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 0, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,2,False,481303.48,314581.0,166722.48,87,20,87,94,168,5544.0,10875.0,16419.0,501903.48,20600.0,0,2,67,67,0,0.1493,37.1,133.02,3146.97,0,131.67,13.67,5,5,10,0,0,0,0,blocking,127641,8767,0.6926054668984042,bc82fecae53b182597db2b2ee8c0e9ad882da8b72a40a4b5482270e985ddda79,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 2, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,2,True,479987.58,313680.0,166307.58,87,20,87,92,165,5445.0,10875.0,16320.0,500587.58,20600.0,0,0,67,67,0,0.1194,37.44,133.02,3242.97,0,131.67,13.63,5,5,10,0,0,0,0,blocking,127299,8767,0.6926054668984042,fb8e8f09699f47ca0c02074818feee5d50279ae548fb6a92909c9bfd438de522,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 2, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,5,False,477261.69,309247.0,168014.69,105,20,105,110,216,7128.0,13125.0,20253.0,497861.69,20600.0,0,5,85,85,0,0.3647,25.1,126.02,3547.51,0,131.67,14.14,5,5,11,0,0,0,0,blocking,132012,8769,0.6927634697424554,25945f50de13e5338f76375dba9262aa5c271e693990deeeb382b3c319b0c712,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,5,True,464256.6,298247.0,166009.6,109,20,109,109,216,7128.0,13625.0,20753.0,484856.6,20600.0,0,0,89,89,0,0.2921,31.44,126.02,4002.42,0,100.67,13.89,5,5,11,0,0,0,0,blocking,129752,8894,0.702638647495655,3d7c8c2900120a3386f35e7d577fe63a16a707179d89e87f449e11d2c8097142,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,10,False,459865.38,294781.0,165084.38,99,20,99,109,268,8844.0,12375.0,21219.0,480465.38,20600.0,0,10,79,79,0,0.4177,45.02,111.05,3408.51,0,193.67,13.14,5,10,10,212,0,69,116,blocking,122791,8519,0.6730131142360563,26e44ebf8c3fa645280381eee9094de5eeaabc71a71f2243efa190dedb85bf9a,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,5,10,True,480259.58,313926.0,166333.58,95,20,95,95,203,6699.0,11875.0,18574.0,500859.58,20600.0,0,0,75,75,0,0.3467,34.12,111.05,2646.53,0,193.67,13.65,5,5,9,281,0,47,109,blocking,127561,8519,0.6730131142360563,23ed54d55c8e25679448f260377dd4411ffc731804076c9896452faafc6cdbf4,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 5, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,0,False,399547.6,256894.0,142653.6,66,19,66,74,132,4356.0,8250.0,12606.0,420147.6,20600.0,0,1,47,46,1,0.0426,37.15,90.35,1687.6,17.92,170.67,10.63,9,9,6,0,0,0,0,blocking,99236,8627,0.6815452678148207,d5a35e540944f7484db8fcfba932d394c2e39eeef5154574342e473b4ed62f9e,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 0, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,0,True,399547.6,256894.0,142653.6,66,19,66,74,132,4356.0,8250.0,12606.0,420147.6,20600.0,0,1,47,46,1,0.0426,37.15,90.35,1687.6,17.92,170.67,10.63,9,9,6,0,0,0,0,blocking,99236,8627,0.6815452678148207,d5a35e540944f7484db8fcfba932d394c2e39eeef5154574342e473b4ed62f9e,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 0, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,2,False,486898.52,319138.0,167760.52,93,20,93,103,189,6237.0,11625.0,17862.0,507498.52,20600.0,0,2,73,73,0,0.1507,36.23,80.51,2705.34,0,111.67,14.16,10,10,18,135,0,0,34,blocking,132037,8832,0.697740559330068,f70bbf6e0cb08aa8530f4e58293958de605b480ef61fc3da77d13ebf309fe87e,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 2, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,2,True,485834.87,318770.0,167064.87,93,20,93,99,185,6105.0,11625.0,17730.0,506434.87,20600.0,0,0,73,73,0,0.1233,36.23,80.51,2703.34,0,111.67,14.16,10,10,18,135,0,0,34,blocking,132090,8836,0.6980565650181704,f649e41a210f5862e07f6abff19fa8b6e4a372237764deaa4cf4782124cd4d16,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 2, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,5,False,500482.56,333391.0,167091.56,94,20,94,111,223,7359.0,11750.0,19109.0,521082.56,20600.0,0,5,74,74,0,0.3108,25.27,95.02,2404.83,0,96.67,14.73,10,10,19,24,6,15,15,blocking,137314,8900,0.7031126560278085,e7d29754cc152a25219b5f87110312455f7e4344e86364331e5f48f3863c4f1a,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,5,True,497569.6,330912.0,166657.6,93,20,93,104,211,6963.0,11625.0,18588.0,518169.6,20600.0,0,0,73,73,0,0.2466,29.1,95.02,2506.71,0,96.67,14.69,10,10,18,24,6,15,15,blocking,136955,8900,0.7031126560278085,b44a8fcf068eaf2185699d83383653b0e135dc357aecd4420ab55305653aa32f,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,10,False,429135.78,266312.0,162823.78,106,20,106,135,286,9438.0,13250.0,22688.0,449735.78,20600.0,0,10,86,86,0,0.2791,48.63,200.1,6252.68,0,94.67,12.58,10,10,13,2194,19,575,599,blocking,117567,8914,0.7042186759361668,4f36f175023a4c42ca1812c173da3a37d0070bac1a687b80a12ab1d0fbb1f2fe,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,10,10,True,423449.93,261420.0,162029.93,108,20,108,125,260,8580.0,13500.0,22080.0,444049.93,20600.0,0,0,88,88,0,0.1705,52.03,200.1,6841.43,0,94.67,12.41,10,10,13,2309,17,523,607,blocking,116180,8914,0.7042186759361668,b4b5bb2ed0165df79596f1d869d1f0ce5442e6caa27dbb7012169249b6b344af,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 10, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,0,False,399547.6,256894.0,142653.6,66,19,66,74,132,4356.0,8250.0,12606.0,420147.6,20600.0,0,1,47,46,1,0.0426,37.15,90.35,1687.6,17.92,170.67,10.63,9,9,6,0,0,0,0,blocking,99236,8627,0.6815452678148207,d5a35e540944f7484db8fcfba932d394c2e39eeef5154574342e473b4ed62f9e,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 0, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,0,True,399547.6,256894.0,142653.6,66,19,66,74,132,4356.0,8250.0,12606.0,420147.6,20600.0,0,1,47,46,1,0.0426,37.15,90.35,1687.6,17.92,170.67,10.63,9,9,6,0,0,0,0,blocking,99236,8627,0.6815452678148207,d5a35e540944f7484db8fcfba932d394c2e39eeef5154574342e473b4ed62f9e,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 0, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,2,False,463308.04,295007.0,168301.04,111,20,111,135,246,8118.0,13875.0,21993.0,483908.04,20600.0,0,2,91,91,0,0.1099,40.12,147.65,4221.23,0,96.67,13.89,20,20,13,222,11,80,84,blocking,129555,8896,0.7027966503397061,e6a3f78f8060c5df1ec39f1525e6e742e4823e0b3148814aa0283ef0f62cf824,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 2, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,2,True,462402.89,295613.0,166789.89,112,20,112,128,239,7887.0,14000.0,21887.0,483002.89,20600.0,0,0,92,92,0,0.087,40.12,147.65,4157.35,0,96.67,13.89,20,20,13,221,11,80,84,blocking,129607,8896,0.7027966503397061,03bf3e6e1e48f6a22c194cfbdb1106939b461c4af390e2379fe55a7d27d72999,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 2, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,5,False,476368.16,309135.0,167233.16,121,20,121,140,280,9240.0,15125.0,24365.0,496968.16,20600.0,0,5,101,101,0,0.2178,22.12,111.51,3652.84,0,96.67,14.73,20,20,17,614,9,111,118,blocking,137418,8896,0.7027966503397061,b240cceb4a3ccac471fb2c9b609c6eade44dff1528f3c9275dc3498e0922cea3,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,5,True,466325.68,300347.0,165978.68,119,20,119,142,266,8778.0,14875.0,23653.0,486925.68,20600.0,0,0,99,99,0,0.1313,40.12,141.51,4283.22,0,96.67,14.32,20,20,17,389,19,84,123,blocking,133599,8901,0.7031916574498341,5225e0adbba24ac4971b6c2d7f0fe6721fcc2934ea057b934af2b40c4ef150d7,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,10,False,425738.73,263312.0,162426.73,110,20,110,138,286,9438.0,13750.0,23188.0,446338.73,20600.0,0,10,90,90,0,0.3111,47.22,174.12,6168.65,0,94.67,12.39,20,20,19,4074,14,461,652,blocking,115967,8914,0.7042186759361668,4ddd78a241629f013f4c9b71e77ee651a056f27576d42937499d6bc449ad5076,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,1,20,10,True,424131.55,261948.0,162183.55,100,20,100,108,244,8052.0,12500.0,20552.0,444731.55,20600.0,0,0,80,80,0,0.2,49.05,333.31,7664.56,0,125.67,11.99,18,18,16,3734,6,449,656,blocking,112174,8799,0.6951335124032233,a6e1967bc97c8683aeb7d3e0ebbc8acfca0df32492d8a0df8e20bf9209ddf3f7,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 1, 20, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,0,False,298434.5,188285.0,110149.5,50,15,50,55,105,3465.0,6250.0,9715.0,319034.5,20600.0,0,2,35,34,1,0.0571,47.73,186.2,2172.32,146.25,267.67,7.7,2,2,5,0,0,0,0,blocking,71948,8264,0.6528677516195291,84c65b0c2218d477e01251dd185796e52144d907533a6bc7672727c3305f80f3,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 0, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,0,True,298434.5,188285.0,110149.5,50,15,50,55,105,3465.0,6250.0,9715.0,319034.5,20600.0,0,2,35,34,1,0.0571,47.73,186.2,2172.32,146.25,267.67,7.7,2,2,5,0,0,0,0,blocking,71948,8264,0.6528677516195291,84c65b0c2218d477e01251dd185796e52144d907533a6bc7672727c3305f80f3,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 0, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,2,False,396353.94,245354.0,150999.94,61,20,61,63,137,4521.0,7625.0,12146.0,416953.94,20600.0,0,2,41,41,0,0.2195,51.02,156.19,2616.09,0,345.67,9.61,2,2,5,0,0,0,0,blocking,89991,7948,0.6279033022594407,95962f28faf7f0f4206ab85354005bb61a1f8458a6f2fed1ddd1dc32d4227a65,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 2, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,2,True,387656.55,242486.0,145170.55,61,20,61,61,133,4389.0,7625.0,12014.0,408256.55,20600.0,0,0,41,41,0,0.1951,51.02,156.19,2619.09,0,345.67,9.61,2,2,5,0,0,0,0,blocking,89983,7948,0.6279033022594407,28dab51f2a2d4f4897cbd30b28307da8474c671dc12835a922fa70603a7a9d6f,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 2, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,5,False,366003.73,226727.0,139276.73,61,20,61,66,156,5148.0,7625.0,12773.0,386603.73,20600.0,0,5,41,41,0,0.2439,55.04,162.12,2538.08,0,363.67,9.19,2,5,4,0,0,0,0,blocking,85918,7879,0.6224522041396745,d5b07a20b9ccc26aa44fd021cf9b62a8ab0e777ed744bccec464bfb5774db34b,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 5, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,5,True,364984.73,227208.0,137776.73,63,20,63,63,149,4917.0,7875.0,12792.0,385584.73,20600.0,0,0,43,43,0,0.186,55.04,162.12,2614.66,0,363.67,9.16,2,2,4,0,0,0,0,blocking,85608,7879,0.6224522041396745,351c9002f2c14d8283502dd29351f0a1375fd33f30ce8701b295d5d0e862c9b5,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 5, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,10,False,365838.73,226562.0,139276.73,61,20,61,71,161,5313.0,7625.0,12938.0,386438.73,20600.0,0,10,41,41,0,0.2439,55.04,162.12,2538.08,0,363.67,9.19,2,10,6,0,0,0,0,blocking,85918,7879,0.6224522041396745,d5b07a20b9ccc26aa44fd021cf9b62a8ab0e777ed744bccec464bfb5774db34b,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 10, false]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,2,10,True,364984.73,227208.0,137776.73,63,20,63,63,149,4917.0,7875.0,12792.0,385584.73,20600.0,0,0,43,43,0,0.186,55.04,162.12,2614.66,0,363.67,9.16,2,2,5,0,0,0,0,blocking,85608,7879,0.6224522041396745,351c9002f2c14d8283502dd29351f0a1375fd33f30ce8701b295d5d0e862c9b5,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 2, 10, true]"
legacy_25k,5000,200,minimum,calendar_month,1700,26800.0,False,7,5,0,False,350542.76,221448.0,129094.76,57,19,57,63,119,3927.0,7125.0,11052.0,371142.76,20600.0,0,1,38,38,0,0.0526,43.18,120.35,1800.43,0,216.67,9.21,5,5,7,0,0,0,0,blocking,85984,8439,0.6666930004740085,b06665b6d8cf940ac7a84d85f7ee9f7e6011e60da32ced393d787bf759b409e8,"[""legacy_25k"", 5000, 200, ""minimum"", ""calendar_month"", 1700, false, 7, 5, 0, false]"
