months,budget,gg_lower,gg_higher,periods,gg_low_failed,gg_high_failed,gg_both,gg_low_only,gg_high_only,gg_jaccard,gg_reciprocal,all_four_fail,rr_complete_loss_periods_rescued,mean_seats_lost,delta_mean_seats_lost,at_least10,at_least15,all_four_cases,rescued_cases
6,1500,GG:1.00,GG:2.50,13,5,7,5,0,2,0.7142857142857143,False,1,0,7.3076923076923075,1.9230769230769225,7,4,6m_2024-07-01,
6,1500,GG:1.00,GG:2.75,13,5,7,5,0,2,0.7142857142857143,False,1,0,7.3076923076923075,1.9230769230769225,7,4,6m_2024-07-01,
6,1500,GG:1.00,GG:3.00,13,5,6,5,0,1,0.8333333333333334,False,1,0,6.923076923076923,1.5384615384615383,6,4,6m_2024-07-01,
6,1500,GG:1.00,GG:3.25,13,5,6,5,0,1,0.8333333333333334,False,1,0,6.923076923076923,1.5384615384615383,6,4,6m_2024-07-01,
6,1500,GG:1.00,GG:3.50,13,5,6,5,0,1,0.8333333333333334,False,1,0,6.923076923076923,1.5384615384615383,6,4,6m_2024-07-01,
6,1500,GG:1.25,GG:1.50,13,4,4,4,0,0,1.0,False,1,0,5.769230769230769,0.38461538461538414,4,3,6m_2024-07-01,
6,1500,GG:1.25,GG:1.75,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.25,GG:2.00,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.25,GG:2.25,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.25,GG:2.50,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.25,GG:2.75,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.25,GG:3.00,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.25,GG:3.25,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.25,GG:3.50,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.50,GG:1.75,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.50,GG:2.00,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.50,GG:2.25,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.50,GG:2.50,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.50,GG:2.75,13,4,7,4,0,3,0.5714285714285714,False,1,0,6.923076923076923,1.5384615384615383,7,3,6m_2024-07-01,
6,1500,GG:1.50,GG:3.00,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.50,GG:3.25,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.50,GG:3.50,13,4,6,4,0,2,0.6666666666666666,False,1,0,6.538461538461538,1.1538461538461533,6,3,6m_2024-07-01,
6,1500,GG:1.75,GG:2.00,13,6,7,6,0,1,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:1.75,GG:2.25,13,6,7,6,0,1,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:1.75,GG:2.50,13,6,7,6,0,1,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:1.75,GG:2.75,13,6,7,6,0,1,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:1.75,GG:3.00,13,6,6,5,1,1,0.7142857142857143,True,1,0,7.3076923076923075,1.9230769230769225,7,4,6m_2024-07-01,
6,1500,GG:1.75,GG:3.25,13,6,6,6,0,0,1.0,False,1,0,7.3076923076923075,1.9230769230769225,6,5,6m_2024-07-01,
6,1500,GG:1.75,GG:3.50,13,6,6,6,0,0,1.0,False,1,0,7.3076923076923075,1.9230769230769225,6,5,6m_2024-07-01,
6,1500,GG:2.00,GG:2.25,13,7,7,7,0,0,1.0,False,1,0,8.076923076923077,2.6923076923076916,7,6,6m_2024-07-01,
6,1500,GG:2.00,GG:2.50,13,7,7,7,0,0,1.0,False,1,0,8.076923076923077,2.6923076923076916,7,6,6m_2024-07-01,
6,1500,GG:2.00,GG:2.75,13,7,7,7,0,0,1.0,False,1,0,8.076923076923077,2.6923076923076916,7,6,6m_2024-07-01,
6,1500,GG:2.00,GG:3.00,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.00,GG:3.25,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.00,GG:3.50,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.25,GG:2.50,13,7,7,7,0,0,1.0,False,1,0,8.076923076923077,2.6923076923076916,7,6,6m_2024-07-01,
6,1500,GG:2.25,GG:2.75,13,7,7,7,0,0,1.0,False,1,0,8.076923076923077,2.6923076923076916,7,6,6m_2024-07-01,
6,1500,GG:2.25,GG:3.00,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.25,GG:3.25,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.25,GG:3.50,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.50,GG:2.75,13,7,7,7,0,0,1.0,False,1,0,8.076923076923077,2.6923076923076916,7,6,6m_2024-07-01,
6,1500,GG:2.50,GG:3.00,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.50,GG:3.25,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.50,GG:3.50,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.75,GG:3.00,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.75,GG:3.25,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:2.75,GG:3.50,13,7,6,6,1,0,0.8571428571428571,False,1,0,7.6923076923076925,2.3076923076923075,7,5,6m_2024-07-01,
6,1500,GG:3.00,GG:3.25,13,6,6,5,1,1,0.7142857142857143,True,1,0,7.3076923076923075,1.9230769230769225,7,4,6m_2024-07-01,
6,1500,GG:3.00,GG:3.50,13,6,6,5,1,1,0.7142857142857143,True,1,0,7.3076923076923075,1.9230769230769225,7,4,6m_2024-07-01,
6,1500,GG:3.25,GG:3.50,13,6,6,6,0,0,1.0,False,1,0,7.3076923076923075,1.9230769230769225,6,5,6m_2024-07-01,
6,6800,GG:0.50,GG:0.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:1.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:1.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:1.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:1.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:2.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.50,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:1.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:1.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:1.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:1.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:2.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:0.75,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:1.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:1.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:1.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:2.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.00,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:1.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:1.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:2.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.25,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:1.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:2.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.50,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:2.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:1.75,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.00,GG:2.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.00,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.00,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.00,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.00,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.00,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.25,GG:2.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.25,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.25,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.25,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.25,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.50,GG:2.75,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.50,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.50,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.50,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.75,GG:3.00,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.75,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:2.75,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:3.00,GG:3.25,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:3.00,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
6,6800,GG:3.25,GG:3.50,13,0,0,0,0,0,,False,0,0,0.0,0.0,0,0,,
