cohort,kind,start,portfolio,lower_rr,higher_rr,lower_weight,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,mdd_delta_vs_rr1,pnl_delta_vs_rr1,beats_both_constituents,smoothing
12m_2020-04-01,12m,2020-04-01,rr_2.75,2.75,,1.0,5949.0,2137.4000000000005,2021-03-08,46,64,True,18,-772.3499999999995,-1122.9000000000005,-1646.5,-636.3499999999995,3833.25,False,0.0
12m_2020-04-01,12m,2020-04-01,rr_3.00,3.00,,1.0,5681.05,2242.7499999999995,2021-03-08,46,64,True,20,-772.3500000000004,-1098.9,-1748.9500000000003,-531.0000000000005,3565.3,False,0.0
12m_2020-04-01,12m,2020-04-01,rr_3.25,3.25,,1.0,5068.4,2125.7499999999995,2021-03-08,46,64,True,19,-772.3500000000004,-1098.8999999999996,-1728.9500000000003,-648.0000000000005,2952.6499999999996,False,0.0
12m_2020-04-01,12m,2020-04-01,rr_3.50,3.50,,1.0,4601.2,2090.2500000000005,2021-03-08,46,64,True,20,-772.3499999999995,-1028.4,-1702.4500000000003,-683.4999999999995,2485.45,False,0.0
12m_2020-04-01,12m,2020-04-01,pair_0.50_1.50_low25,0.50,1.50,0.25,3696.7875,1501.3250000000003,2021-03-08,48,68,True,17,-905.875,-744.3499999999999,-1121.1625,-1272.4249999999997,1581.0375,True,247.9749999999999
12m_2020-04-01,12m,2020-04-01,pair_0.50_1.50_low50,0.50,1.50,0.5,2742.575,1520.65,2021-03-08,58,82,True,15,-829.25,-722.3499999999995,-1011.825,-1253.1,626.8249999999998,False,466.29999999999995
12m_2020-04-01,12m,2020-04-01,pair_0.50_1.50_low75,0.50,1.50,0.75,1788.3625,1971.4250000000002,2021-03-08,103,147,True,14,-752.625,-767.4250000000001,-902.5999999999999,-802.3249999999998,-327.38750000000005,False,253.17499999999973
12m_2020-04-01,12m,2020-04-01,pair_0.50_1.75_low25,0.50,1.75,0.25,4459.387500000001,1704.2250000000001,2020-06-26,67,93,True,15,-670.2999999999997,-685.9375,-1441.2,-1069.5249999999999,2343.6375000000007,True,434.17499999999995
12m_2020-04-01,12m,2020-04-01,pair_0.50_1.75_low50,0.50,1.75,0.5,3250.975,1391.25,2020-06-26,55,77,True,16,-672.1999999999998,-726.5749999999998,-1220.0,-1382.5,1135.225,True,855.1000000000004
12m_2020-04-01,12m,2020-04-01,pair_0.50_1.75_low75,0.50,1.75,0.75,2042.5625,1788.65,2021-03-08,103,147,True,14,-674.0999999999999,-783.6624999999998,-1008.8,-985.0999999999999,-73.1875,True,565.6500000000001
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.00_low25,0.50,2.00,0.25,5560.125,1598.9500000000003,2020-06-26,54,76,True,15,-670.3000000000011,-842.6124999999993,-1414.5749999999998,-1174.7999999999997,3444.375,True,401.8249999999996
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.00_low50,0.50,2.00,0.5,3984.7999999999997,1353.2500000000002,2020-06-26,50,70,True,16,-672.2000000000003,-720.8249999999998,-1182.0000000000002,-1420.4999999999998,1869.0499999999997,True,801.3499999999997
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.00_low75,0.50,2.00,0.75,2409.475,1817.8375,2021-03-08,103,147,True,16,-674.0999999999999,-780.7874999999999,-989.8,-955.9124999999999,293.7249999999999,True,490.5875000000001
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.25_low25,0.50,2.25,0.25,5494.35,1436.5124999999998,2020-06-26,52,72,True,19,-670.2999999999993,-837.7375000000002,-1261.65,-1337.2375000000002,3378.6000000000004,True,434.1750000000002
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.25_low50,0.50,2.25,0.5,3940.95,1243.2999999999997,2020-06-26,57,83,False,17,-672.1999999999998,-717.0749999999998,-1072.0499999999997,-1530.4500000000003,1825.1999999999998,True,824.5750000000003
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.25_low75,0.50,2.25,0.75,2387.55,1835.4125000000004,2021-03-08,103,147,True,15,-674.0999999999999,-778.9124999999999,-934.8249999999998,-938.3374999999996,271.8000000000002,False,429.64999999999964
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.50_low25,0.50,2.50,0.25,4892.2125,1256.6250000000002,2020-06-26,45,65,True,19,-600.6874999999991,-942.4875000000011,-1086.0750000000003,-1517.1249999999998,2776.4624999999996,True,413.8874999999998
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.50_low50,0.50,2.50,0.5,3539.5249999999996,1432.0500000000002,2021-03-08,103,147,True,13,-541.7750000000005,-908.5750000000003,-946.5,-1341.6999999999998,1423.7749999999996,False,502.375
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.50_low75,0.50,2.50,0.75,2186.8374999999996,1947.15,2021-03-08,103,147,True,15,-599.2125000000001,-874.6624999999999,-872.0499999999998,-826.5999999999999,71.08749999999964,False,251.1875
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.75_low25,0.50,2.75,0.25,4670.2875,1988.7500000000005,2021-03-08,46,65,True,19,-748.2624999999989,-1052.3625000000006,-1440.0875,-784.9999999999995,2554.5375000000004,True,229.86249999999973
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.75_low50,0.50,2.75,0.5,3391.575,1968.775,2021-03-08,103,147,True,16,-724.1749999999997,-981.8250000000003,-1233.6749999999997,-804.9749999999999,1275.8249999999998,True,331.0500000000002
12m_2020-04-01,12m,2020-04-01,pair_0.50_2.75_low75,0.50,2.75,0.75,2112.8625,2215.5125000000003,2021-03-08,103,147,True,15,-700.0874999999999,-911.2875,-1027.2624999999998,-558.2374999999997,-2.887499999999818,False,165.5250000000001
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.00_low25,0.50,3.00,0.25,4469.325000000001,2067.762499999999,2021-03-08,46,65,True,20,-748.2625000000003,-926.125,-1516.925000000001,-705.9875000000011,2353.5750000000007,True,229.86250000000064
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.00_low50,0.50,3.00,0.5,3257.6,2038.8500000000001,2021-03-08,103,147,True,16,-724.1750000000002,-885.075,-1284.8999999999999,-734.8999999999999,1141.85,True,313.64999999999986
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.00_low75,0.50,3.00,0.75,2045.875,2250.55,2021-03-08,103,147,True,14,-700.0875000000001,-862.9124999999999,-1052.875,-523.1999999999998,-69.875,False,156.82499999999982
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.25_low25,0.50,3.25,0.25,4009.8374999999996,1980.012499999999,2021-03-08,46,65,True,19,-748.2625000000003,-926.1249999999991,-1501.9250000000002,-793.7375000000011,1894.0874999999996,True,229.86250000000064
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.25_low50,0.50,3.25,0.5,2951.2749999999996,2008.95,2021-03-08,103,147,True,18,-724.1750000000002,-885.075,-1274.8999999999999,-764.8,835.5249999999996,True,285.04999999999995
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.25_low75,0.50,3.25,0.75,1892.7124999999999,2235.6000000000004,2021-03-08,103,147,True,15,-700.0875000000001,-862.9124999999999,-1047.875,-538.1499999999996,-223.03750000000014,False,142.52499999999964
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.50_low25,0.50,3.50,0.25,3659.4374999999995,1953.3875000000007,2021-03-08,46,65,True,21,-748.2624999999994,-907.2375000000002,-1482.0500000000006,-820.3624999999993,1543.6874999999995,True,229.86249999999973
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.50_low50,0.50,3.50,0.5,2717.6749999999997,1980.575,2021-03-08,103,147,True,17,-724.1749999999997,-885.075,-1261.6499999999999,-793.175,601.9249999999997,True,295.67499999999995
12m_2020-04-01,12m,2020-04-01,pair_0.50_3.50_low75,0.50,3.50,0.75,1775.9125,2221.4125000000004,2021-03-08,103,147,True,14,-700.0875000000001,-862.9124999999999,-1041.25,-552.3374999999996,-339.8375000000001,False,147.83749999999964
12m_2020-04-01,12m,2020-04-01,pair_0.75_1.50_low25,0.75,1.50,0.25,3832.2625,1657.3875000000007,2021-03-08,58,82,True,16,-959.0,-777.5625,-1250.5750000000003,-1116.3624999999993,1716.5124999999998,False,180.09999999999945
12m_2020-04-01,12m,2020-04-01,pair_0.75_1.50_low50,0.75,1.50,0.5,3013.525,1855.725,2021-03-08,58,82,True,16,-935.5,-788.7750000000001,-1270.6499999999999,-918.0250000000001,897.7750000000001,False,307.5999999999999
12m_2020-04-01,12m,2020-04-01,pair_0.75_1.50_low75,0.75,1.50,0.75,2194.7875,2235.9875,2021-03-08,103,147,True,18,-911.9999999999998,-831.0625000000001,-1290.725,-537.7624999999998,79.03749999999991,False,253.17499999999973
12m_2020-04-01,12m,2020-04-01,pair_0.75_1.75_low25,0.75,1.75,0.25,4594.8625,1779.7750000000003,2020-06-26,67,93,True,14,-723.4249999999997,-761.9375,-1506.5,-993.9749999999997,2479.1125,True,446.8124999999998
12m_2020-04-01,12m,2020-04-01,pair_0.75_1.75_low50,0.75,1.75,0.5,3521.925,1618.475,2021-03-08,66,92,True,13,-778.4499999999998,-768.9999999999995,-1271.5000000000002,-1155.275,1406.1750000000002,True,804.2500000000005
12m_2020-04-01,12m,2020-04-01,pair_0.75_1.75_low75,0.75,1.75,0.75,2448.9875,2053.2125000000005,2021-03-08,103,147,True,17,-833.4749999999999,-847.3,-1217.9125,-720.5374999999995,333.2375000000002,False,565.6499999999996
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.00_low25,0.75,2.00,0.25,5695.599999999999,1654.5125000000003,2020-06-26,54,76,True,16,-723.4250000000011,-918.6124999999997,-1479.875,-1119.2374999999997,3579.8499999999995,True,434.44999999999936
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.00_low50,0.75,2.00,0.5,4255.75,1659.9,2021-03-08,58,82,True,17,-778.4500000000003,-849.6749999999997,-1253.75,-1113.85,2140.0,True,671.0749999999998
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.00_low75,0.75,2.00,0.75,2815.8999999999996,2082.4000000000005,2021-03-08,103,147,True,19,-833.4750000000004,-844.4250000000002,-1210.7749999999996,-691.3499999999995,700.1499999999996,False,490.58749999999964
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.25_low25,0.75,2.25,0.25,5629.825,1512.0624999999995,2020-06-26,53,75,True,21,-723.4249999999993,-913.7375000000002,-1326.9500000000003,-1261.6875000000005,3514.075,True,446.81250000000045
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.25_low50,0.75,2.25,0.5,4211.9,1485.4999999999995,2021-03-08,48,68,True,20,-778.4499999999998,-846.4250000000002,-1151.8000000000002,-1288.2500000000005,2096.1499999999996,True,758.7500000000005
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.25_low75,0.75,2.25,0.75,2793.975,2099.9750000000004,2021-03-08,103,147,True,18,-833.4749999999999,-842.5500000000002,-1187.4875000000002,-673.7749999999996,678.2249999999999,False,429.64999999999964
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.50_low25,0.75,2.50,0.25,5027.687499999999,1307.4499999999998,2021-03-08,46,65,True,16,-694.9374999999991,-963.7000000000016,-1151.375,-1466.3000000000002,2911.937499999999,True,451.2500000000002
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.50_low50,0.75,2.50,0.5,3810.475,1608.4250000000002,2021-03-08,103,147,True,17,-691.0749999999998,-951.0,-1129.375,-1165.3249999999998,1694.725,False,502.375
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.50_low75,0.75,2.50,0.75,2593.2625,2211.7125000000005,2021-03-08,103,147,True,19,-758.5875000000001,-938.3,-1227.9374999999998,-562.0374999999995,477.5124999999998,False,251.18749999999955
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.75_low25,0.75,2.75,0.25,4805.7625,2147.025000000001,2021-03-08,58,82,True,18,-801.3874999999989,-1073.5750000000012,-1566.4999999999995,-626.724999999999,2690.0125,False,159.77499999999918
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.75_low50,0.75,2.75,0.5,3662.525,2182.15,2021-03-08,58,82,True,19,-830.4250000000002,-1024.25,-1486.5,-591.5999999999999,1546.775,False,294.0500000000002
12m_2020-04-01,12m,2020-04-01,pair_0.75_2.75_low75,0.75,2.75,0.75,2519.2875,2480.0750000000007,2021-03-08,103,147,True,20,-859.4624999999996,-974.9250000000002,-1406.5,-293.6749999999993,403.5374999999999,False,165.52499999999964
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.00_low25,0.75,3.00,0.25,4604.8,2205.2374999999993,2021-03-08,46,65,True,21,-801.3875000000007,-1002.1250000000005,-1643.3375000000005,-568.5125000000007,2489.05,True,180.57500000000027
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.00_low50,0.75,3.00,0.5,3528.55,2215.225000000001,2021-03-08,103,147,True,18,-830.4250000000002,-927.5,-1537.7250000000004,-558.5249999999992,1412.8000000000002,True,313.6499999999992
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.00_low75,0.75,3.00,0.75,2452.3,2515.1125,2021-03-08,103,147,True,19,-859.4625000000001,-926.55,-1432.1125,-258.6374999999998,336.5500000000002,False,156.82499999999982
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.25_low25,0.75,3.25,0.25,4145.3125,2147.250000000001,2021-03-08,58,82,True,19,-801.3875000000003,-1002.1249999999995,-1628.3375000000005,-626.4999999999991,2029.5625,False,150.81249999999864
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.25_low50,0.75,3.25,0.5,3222.225,2185.325,2021-03-08,103,147,True,18,-830.4250000000002,-927.4999999999998,-1527.7250000000001,-588.4250000000002,1106.475,False,285.0500000000002
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.25_low75,0.75,3.25,0.75,2299.1375,2500.1625000000004,2021-03-08,103,147,True,19,-859.4625000000001,-926.55,-1427.1125,-273.58749999999964,183.38749999999982,False,142.52499999999964
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.50_low25,0.75,3.50,0.25,3794.9124999999995,2090.862500000001,2021-03-08,46,65,True,21,-801.3874999999994,-949.2500000000005,-1608.4625000000005,-682.8874999999989,1679.1624999999995,False,180.57499999999936
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.50_low50,0.75,3.50,0.5,2988.625,2156.95,2021-03-08,103,147,True,20,-830.4249999999997,-927.4999999999998,-1514.4750000000001,-616.8000000000002,872.875,False,295.6750000000002
12m_2020-04-01,12m,2020-04-01,pair_0.75_3.50_low75,0.75,3.50,0.75,2182.3374999999996,2485.9750000000004,2021-03-08,103,147,True,20,-859.4624999999996,-926.55,-1420.4875000000002,-287.77499999999964,66.58749999999964,False,147.83749999999964
12m_2020-04-01,12m,2020-04-01,pair_1.00_1.50_low25,1.00,1.50,0.25,4017.1875,1787.7250000000004,2021-03-08,58,82,True,17,-991.25,-808.8874999999998,-1305.2375000000002,-986.0249999999996,1901.4375,False,39.44999999999982
12m_2020-04-01,12m,2020-04-01,pair_1.00_1.50_low50,1.00,1.50,0.5,3383.375,2116.3999999999996,2021-03-08,58,82,True,18,-1000.0,-851.4250000000002,-1379.975,-657.3500000000004,1267.625,False,26.300000000000182
12m_2020-04-01,12m,2020-04-01,pair_1.00_1.50_low75,1.00,1.50,0.75,2749.5625,2445.0750000000007,2021-03-08,58,82,True,16,-1008.75,-949.5625000000002,-1506.0875000000003,-328.6749999999993,633.8125,False,13.149999999999181
12m_2020-04-01,12m,2020-04-01,pair_1.00_1.75_low25,1.00,1.75,0.25,4779.7875,1762.1750000000002,2020-06-26,67,93,True,17,-755.6749999999997,-776.9375,-1471.65,-1011.5749999999998,2664.0375000000004,True,454.0999999999999
12m_2020-04-01,12m,2020-04-01,pair_1.00_1.75_low50,1.00,1.75,0.5,3891.775,1909.9999999999995,2021-03-08,66,92,True,18,-842.9499999999998,-847.9999999999995,-1318.2499999999995,-863.7500000000005,1776.025,True,492.1000000000008
12m_2020-04-01,12m,2020-04-01,pair_1.00_1.75_low75,1.00,1.75,0.75,3003.7625,2292.8750000000005,2021-03-08,54,76,True,16,-930.2249999999999,-965.8000000000002,-1531.3000000000002,-480.87499999999955,888.0124999999998,False,295.0499999999997
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.00_low25,1.00,2.00,0.25,5880.525,1640.0500000000002,2020-06-26,54,76,True,18,-755.6750000000011,-933.6124999999997,-1445.025,-1133.6999999999998,3764.7749999999996,True,438.59999999999945
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.00_low50,1.00,2.00,0.5,4625.6,1920.5749999999994,2021-03-08,58,82,True,19,-842.9499999999998,-879.6749999999997,-1303.975,-853.1750000000006,2509.8500000000004,False,389.77500000000055
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.00_low75,1.00,2.00,0.75,3370.675,2347.1625000000004,2021-03-08,58,82,True,18,-930.2249999999999,-962.9250000000002,-1524.1625000000004,-426.58749999999964,1254.9250000000002,False,194.88749999999982
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.25_low25,1.00,2.25,0.25,5814.75,1494.4624999999996,2020-06-26,53,75,True,19,-755.6749999999993,-928.7375000000002,-1292.1000000000001,-1279.2875000000004,3699.0,True,454.10000000000036
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.25_low50,1.00,2.25,0.5,4581.75,1777.025,2021-03-08,47,67,True,19,-842.9499999999998,-876.425,-1173.5,-996.7249999999999,2466.0,False,446.5999999999999
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.25_low75,1.00,2.25,0.75,3348.75,2258.425,2021-03-08,58,82,True,16,-930.2249999999999,-961.0500000000002,-1424.5875,-515.3249999999998,1233.0,False,240.26249999999982
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.50_low25,1.00,2.50,0.25,5212.612499999999,1453.2124999999996,2021-03-08,46,64,True,16,-694.9374999999991,-1003.2000000000016,-1135.2750000000005,-1320.5375000000004,3096.8624999999993,False,295.1750000000004
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.50_low50,1.00,2.50,0.5,4180.325,1860.7250000000004,2021-03-08,47,67,True,17,-693.1750000000002,-1030.0,-1338.3000000000002,-913.0249999999996,2064.575,False,229.44999999999982
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.50_low75,1.00,2.50,0.75,3148.0375,2316.875000000001,2021-03-08,58,82,True,16,-855.3375000000001,-1056.8000000000004,-1541.3250000000005,-456.8749999999991,1032.2875,False,115.08749999999918
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.75_low25,1.00,2.75,0.25,4990.6875,2277.3625000000006,2021-03-08,58,82,True,17,-833.6374999999989,-1113.0750000000012,-1670.9625,-496.38749999999936,2874.9375,False,19.124999999999545
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.75_low50,1.00,2.75,0.5,4032.375,2442.8250000000003,2021-03-08,58,82,True,17,-894.9249999999997,-1103.2500000000005,-1695.4249999999997,-330.9249999999997,1916.625,False,12.75
12m_2020-04-01,12m,2020-04-01,pair_1.00_2.75_low75,1.00,2.75,0.75,3074.0625,2608.2875000000004,2021-03-08,58,82,True,17,-956.2125000000001,-1093.4250000000002,-1719.8875000000003,-165.46249999999964,958.3125,False,6.375
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.00_low25,1.00,3.00,0.25,4789.725,2350.999999999999,2021-03-08,46,64,True,20,-833.6375000000007,-1017.1250000000005,-1747.800000000001,-422.7500000000009,2673.9750000000004,False,24.500000000000455
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.00_low50,1.00,3.00,0.5,3898.4,2459.2500000000005,2021-03-08,46,64,True,19,-894.9250000000002,-1006.5000000000005,-1746.65,-314.49999999999955,1782.65,False,48.999999999999545
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.00_low75,1.00,3.00,0.75,3007.075,2602.7375,2021-03-08,58,82,True,17,-956.2125000000001,-1045.0500000000002,-1745.5000000000005,-171.01249999999982,891.3249999999998,False,38.26249999999982
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.25_low25,1.00,3.25,0.25,4330.237499999999,2277.5875000000005,2021-03-08,58,82,True,19,-833.6375000000007,-1017.1249999999995,-1732.8000000000002,-496.16249999999945,2214.4874999999993,False,10.162499999999
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.25_low50,1.00,3.25,0.5,3592.075,2442.975000000001,2021-03-08,58,82,True,18,-894.9250000000002,-1006.5000000000005,-1736.65,-330.7749999999992,1476.3249999999998,False,6.7749999999991815
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.25_low75,1.00,3.25,0.75,2853.9125,2608.3625,2021-03-08,58,82,True,18,-956.2125000000001,-1045.0500000000002,-1740.5000000000005,-165.38749999999982,738.1624999999999,False,3.387499999999818
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.50_low25,1.00,3.50,0.25,3979.8374999999996,2236.625000000001,2021-03-08,46,64,True,20,-833.6374999999994,-967.9500000000003,-1712.925000000001,-537.1249999999991,1864.0874999999996,False,24.499999999999545
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.50_low50,1.00,3.50,0.5,3358.475,2383.000000000001,2021-03-08,46,64,True,20,-894.9250000000002,-1006.5,-1723.4000000000005,-390.7499999999991,1242.725,False,48.99999999999909
12m_2020-04-01,12m,2020-04-01,pair_1.00_3.50_low75,1.00,3.50,0.75,2737.1125,2568.2250000000004,2021-03-08,58,82,True,18,-956.2125000000001,-1045.0500000000002,-1733.875,-205.52499999999964,621.3625000000002,False,34.649999999999636
12m_2020-07-01,12m,2020-07-01,rr_0.50,0.50,,1.0,-1679.35,4075.25,2021-06-18,168,238,True,11,-676.0,-1020.6500000000001,-2006.05,529.4499999999998,-1363.6499999999999,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_0.75,0.75,,1.0,-1432.95,3957.65,2021-06-18,168,238,True,10,-888.5,-925.6,-1667.75,411.8499999999999,-1117.25,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_1.00,1.00,,1.0,-315.7,3545.8,2021-06-18,123,173,True,13,-1017.5,-1083.6,-1744.35,0.0,0.0,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_1.25,1.25,,1.0,2377.65,2312.25,2021-03-08,123,173,True,16,-1017.5,-1024.1000000000001,-1418.65,-1233.5500000000002,2693.35,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_1.50,1.50,,1.0,3958.85,1887.9500000000003,2021-06-18,53,75,True,18,-982.5,-766.3500000000004,-1230.5,-1657.85,4274.55,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_1.75,1.75,,1.0,5085.1,1900.4000000000005,2021-06-18,53,75,True,20,-668.4000000000005,-782.25,-1283.8000000000002,-1645.3999999999996,5400.8,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_2.00,2.00,,1.0,5565.6,2084.8500000000004,2021-06-18,53,75,True,21,-668.4000000000005,-987.5499999999997,-1339.6999999999998,-1460.9499999999998,5881.3,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_2.25,2.25,,1.0,5727.35,2164.75,2021-06-18,53,75,True,17,-698.8000000000002,-981.0500000000002,-1351.1999999999998,-1381.0500000000002,6043.05,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_2.50,2.50,,1.0,4682.75,1989.6500000000005,2021-06-18,53,75,True,15,-698.8000000000002,-976.3999999999996,-1230.6999999999998,-1556.1499999999996,4998.45,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_2.75,2.75,,1.0,4282.15,2137.4000000000005,2021-03-08,55,77,True,13,-772.3499999999995,-1122.9000000000005,-1646.5,-1408.3999999999996,4597.849999999999,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_3.00,3.00,,1.0,3636.4,2242.75,2021-03-08,55,77,True,14,-772.3499999999995,-1098.9,-1748.9499999999998,-1303.0500000000002,3952.1,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_3.25,3.25,,1.0,2609.6,2125.75,2021-03-08,55,77,True,13,-772.3499999999999,-1098.8999999999999,-1728.95,-1420.0500000000002,2925.2999999999997,False,0.0
12m_2020-07-01,12m,2020-07-01,rr_3.50,3.50,,1.0,2859.7,2090.25,2021-03-08,55,77,True,13,-772.3499999999999,-1028.4,-1702.4499999999998,-1455.5500000000002,3175.3999999999996,False,0.0
12m_2020-07-01,12m,2020-07-01,pair_0.50_1.50_low25,0.50,1.50,0.25,2549.2999999999997,2175.2124999999996,2021-06-18,53,75,True,16,-905.875,-744.3500000000008,-1288.0,-1370.5875000000005,2864.9999999999995,False,259.56250000000045
12m_2020-07-01,12m,2020-07-01,pair_0.50_1.50_low50,0.50,1.50,0.5,1139.75,2462.475,2021-06-18,67,95,True,14,-829.2499999999998,-836.2750000000001,-1527.3500000000001,-1083.3250000000003,1455.45,False,519.1250000000005
12m_2020-07-01,12m,2020-07-01,pair_0.50_1.50_low75,0.50,1.50,0.75,-269.79999999999984,3066.8374999999996,2021-06-18,168,238,True,11,-752.625,-928.4625000000003,-1766.6999999999998,-478.96250000000055,45.90000000000015,False,461.58750000000055
12m_2020-07-01,12m,2020-07-01,pair_0.50_1.75_low25,0.50,1.75,0.25,3393.9875,2184.5500000000006,2021-06-18,53,75,True,17,-670.3000000000006,-841.8500000000004,-1441.8250000000003,-1361.2499999999995,3709.6875,False,259.56249999999955
12m_2020-07-01,12m,2020-07-01,pair_0.50_1.75_low50,0.50,1.75,0.5,1702.8750000000002,2469.025,2021-06-18,56,78,True,14,-672.2000000000003,-901.4499999999998,-1599.8500000000001,-1076.775,2018.5750000000003,False,518.8000000000002
12m_2020-07-01,12m,2020-07-01,pair_0.50_1.75_low75,0.50,1.75,0.75,11.762500000000273,2847.1875,2021-06-18,168,238,True,11,-674.1000000000001,-961.0500000000002,-1757.8750000000002,-698.6125000000002,327.46250000000026,False,684.3500000000004
12m_2020-07-01,12m,2020-07-01,pair_0.50_2.00_low25,0.50,2.00,0.25,3754.3625000000006,2322.8875000000003,2021-06-18,53,75,True,15,-670.3000000000011,-842.6124999999997,-1483.7499999999995,-1222.9125,4070.0625000000005,False,259.5625
12m_2020-07-01,12m,2020-07-01,pair_0.50_2.00_low50,0.50,2.00,0.5,1943.1250000000002,2560.925,2021-06-18,53,75,True,15,-672.2000000000003,-901.4499999999998,-1627.8,-984.875,2258.8250000000003,False,519.125
12m_2020-07-01,12m,2020-07-01,pair_0.50_2.00_low75,0.50,2.00,0.75,131.88750000000027,2995.6375,2021-06-18,168,238,True,11,-674.1000000000001,-961.0500000000002,-1781.4999999999995,-550.1625000000004,447.58750000000026,False,582.0125000000003
12m_2020-07-01,12m,2020-07-01,pair_0.50_2.25_low25,0.50,2.25,0.25,3875.6750000000006,2382.8124999999995,2021-06-18,53,75,True,17,-670.3000000000011,-837.7375000000006,-1388.8000000000006,-1162.9875000000006,4191.375000000001,False,259.56250000000045
12m_2020-07-01,12m,2020-07-01,pair_0.50_2.25_low50,0.50,2.25,0.5,2024.0000000000002,2600.8750000000005,2021-06-18,57,83,True,16,-672.2000000000003,-807.9749999999999,-1564.5000000000002,-944.9249999999997,2339.7000000000003,False,519.1249999999995
12m_2020-07-01,12m,2020-07-01,pair_0.50_2.25_low75,0.50,2.25,0.75,172.32500000000027,2981.0375,2021-06-18,168,238,True,11,-674.1000000000001,-907.5125000000003,-1772.0875,-564.7625000000003,488.02500000000026,False,616.5875000000001
