product,initial_cash,monthly_funding,withdrawal,cadence,headroom,retained_balance,persistent,interval,concurrency,spares,reserve_seats,total,ongoing,terminal,accounts,alive,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,job
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,0,True,155565.95,155565.95,0,119,0,119,154,413,16520.0,14875.0,31395.0,176165.95,20600.0,0,16,119,104,15,0.0,74.76,205.41,8709.91,38.01,380.57,5.67,16,16,12,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,2,False,276043.2,276043.2,0,217,0,217,243,665,26600.0,27125.0,53725.0,296643.2,20600.0,0,20,217,197,20,0.0691,49.22,187.8,12327.32,25.49,307.57,10.68,20,20,21,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,2,True,247312.7,247312.7,0,209,0,209,235,637,25480.0,26125.0,51605.0,267912.7,20600.0,0,20,209,189,20,0.0048,52.02,187.8,13325.69,25.49,661.57,10.26,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,5,False,329646.6,329646.6,0,244,0,244,270,718,28720.0,30500.0,59220.0,350246.6,20600.0,0,20,244,224,20,0.2172,14.13,187.15,11169.3,25.49,288.57,11.56,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,5,True,263483.15,263483.15,0,216,0,216,242,657,26280.0,27000.0,53280.0,284083.15,20600.0,0,20,216,196,20,0.0324,49.22,187.8,13044.79,25.49,655.57,10.72,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,10,False,402168.35,402168.35,0,284,0,284,309,813,32520.0,35500.0,68020.0,422768.35,20600.0,0,20,284,264,20,0.3979,3.95,126.16,8748.88,25.49,288.57,12.58,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,0,20,10,True,263976.5,263976.5,0,222,0,222,242,684,27360.0,27750.0,55110.0,284576.5,20600.0,0,20,222,202,20,0.0586,49.22,187.8,12911.19,25.49,714.57,10.78,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 0, 20, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,0,False,59990.2,59990.2,0,59,0,59,63,157,6280.0,7375.0,13655.0,80590.2,20600.0,0,2,59,50,9,0.0169,142.92,250.34,7905.28,147.12,529.57,2.93,2,2,4,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,0,True,59990.2,59990.2,0,59,0,59,63,157,6280.0,7375.0,13655.0,80590.2,20600.0,0,2,59,50,9,0.0169,142.92,250.34,7905.28,147.12,529.57,2.93,2,2,4,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,2,False,58309.25,58309.25,0,75,3,75,77,195,7800.0,9375.0,17175.0,78909.25,20600.0,0,2,72,64,8,0.0278,190.24,338.42,12870.3,147.12,548.67,3.85,2,2,5,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,2,True,58309.25,58309.25,0,75,3,75,77,195,7800.0,9375.0,17175.0,78909.25,20600.0,0,2,72,64,8,0.0278,190.24,338.42,12870.3,147.12,548.67,3.85,2,2,5,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,5,False,81834.85,81834.85,0,76,3,76,78,208,8320.0,9500.0,17820.0,102434.85,20600.0,0,2,73,65,8,0.0959,130.49,316.56,9782.23,147.12,437.67,3.95,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,5,True,81834.85,81834.85,0,76,3,76,78,208,8320.0,9500.0,17820.0,102434.85,20600.0,0,2,73,65,8,0.0959,130.49,316.56,9782.23,147.12,437.67,3.95,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,10,False,104780.0,104780.0,0,77,3,77,79,211,8440.0,9625.0,18065.0,125380.0,20600.0,0,2,74,66,8,0.1351,116.21,316.56,9328.27,147.12,437.67,4.14,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,2,10,True,104780.0,104780.0,0,77,3,77,79,211,8440.0,9625.0,18065.0,125380.0,20600.0,0,2,74,66,8,0.1351,116.21,316.56,9328.27,147.12,437.67,4.14,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 2, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,0,False,150195.35,150195.35,0,79,2,79,90,240,9600.0,9875.0,19475.0,170795.35,20600.0,0,5,77,67,10,0.0,79.12,215.13,7199.33,144.2,383.67,4.53,5,5,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,0,True,150195.35,150195.35,0,79,2,79,90,240,9600.0,9875.0,19475.0,170795.35,20600.0,0,5,77,67,10,0.0,79.12,215.13,7199.33,144.2,383.67,4.53,5,5,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,2,False,189157.9,189157.9,0,137,2,137,146,383,15320.0,17125.0,32445.0,209757.9,20600.0,0,5,135,117,18,0.0296,134.49,302.56,18220.76,147.12,337.67,6.96,5,5,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,2,True,190102.9,190102.9,0,132,2,132,141,375,15000.0,16500.0,31500.0,210702.9,20600.0,0,5,130,112,18,0.0154,144.23,326.04,18300.42,147.12,337.67,6.93,5,5,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,5,False,206953.45,206953.45,0,159,3,159,164,440,17600.0,19875.0,37475.0,227553.45,20600.0,0,5,156,139,17,0.1218,87.02,231.56,15879.83,147.12,285.67,8.23,5,5,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,5,True,208016.35,208016.35,0,147,2,147,152,411,16440.0,18375.0,34815.0,228616.35,20600.0,0,5,145,127,18,0.0828,98.05,231.95,15707.59,147.12,272.67,8.08,5,5,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,10,False,240160.35,240160.35,0,173,3,173,178,488,19520.0,21625.0,41145.0,260760.35,20600.0,0,5,170,153,17,0.2353,69.22,219.56,13974.0,147.12,261.67,8.62,5,10,11,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,5,10,True,207651.3,207651.3,0,149,2,149,154,438,17520.0,18625.0,36145.0,228251.3,20600.0,0,5,147,129,18,0.1156,87.02,231.95,14541.7,147.12,273.67,7.96,5,5,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 5, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,0,False,179420.85,179420.85,0,101,6,101,125,298,11920.0,12625.0,24545.0,200020.85,20600.0,0,7,95,88,7,0.0,50.08,205.41,5951.86,38.01,257.67,5.43,10,10,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,0,True,179420.85,179420.85,0,101,6,101,125,298,11920.0,12625.0,24545.0,200020.85,20600.0,0,7,95,88,7,0.0,50.08,205.41,5951.86,38.01,257.67,5.43,10,10,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,2,False,331306.9,331306.9,0,186,10,186,202,501,20040.0,23250.0,43290.0,351906.9,20600.0,0,10,176,166,10,0.0511,70.31,150.95,12158.6,38.01,253.67,10.71,10,10,13,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,2,True,328874.45,328874.45,0,178,9,178,194,460,18400.0,22250.0,40650.0,349474.45,20600.0,0,10,169,158,11,0.0059,72.69,161.21,12409.47,126.54,254.67,10.61,10,10,13,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,5,False,354038.65,354038.65,0,205,10,205,222,558,22320.0,25625.0,47945.0,374638.65,20600.0,0,10,195,185,10,0.1744,51.86,150.21,10765.17,38.01,187.67,11.63,10,10,14,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,5,True,340658.0,340658.0,0,186,9,186,203,493,19720.0,23250.0,42970.0,361258.0,20600.0,0,10,177,166,11,0.0452,69.26,161.21,12157.34,126.54,235.67,10.98,10,10,13,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,10,False,465013.75,465013.75,0,220,10,220,230,623,24920.0,27500.0,52420.0,485613.75,20600.0,0,10,210,200,10,0.4048,14.13,150.21,8529.47,126.54,197.67,12.81,10,10,16,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,10,10,True,331562.1,331562.1,0,188,9,188,198,534,21360.0,23500.0,44860.0,352162.1,20600.0,0,10,179,168,11,0.067,69.8,161.21,12334.46,126.54,206.67,11.15,10,10,13,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 10, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,0,False,181430.85,181430.85,0,99,4,99,127,304,12160.0,12375.0,24535.0,202030.85,20600.0,0,9,95,86,9,0.0,49.22,205.41,6068.93,126.54,257.67,5.38,13,13,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,0,True,181430.85,181430.85,0,99,4,99,127,304,12160.0,12375.0,24535.0,202030.85,20600.0,0,9,95,86,9,0.0,49.22,205.41,6068.93,126.54,257.67,5.38,13,13,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,2,False,395357.7,395357.7,0,208,10,208,227,515,20600.0,26000.0,46600.0,415957.7,20600.0,0,12,198,188,10,0.0758,43.27,103.29,8471.87,25.6,166.67,12.44,20,20,19,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,2,True,362350.95,362350.95,0,199,8,199,218,485,19400.0,24875.0,44275.0,382950.95,20600.0,0,12,191,179,12,0.0052,48.8,126.16,9828.11,25.62,218.67,11.87,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,5,False,452029.35,452029.35,0,232,9,232,255,592,23680.0,29000.0,52680.0,472629.35,20600.0,0,16,223,212,11,0.2242,29.99,83.16,7380.68,25.62,146.67,13.32,20,20,22,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,5,True,376270.8,376270.8,0,207,8,207,225,512,20480.0,25875.0,46355.0,396870.8,20600.0,0,12,199,187,12,0.0251,46.02,125.16,9619.74,25.62,198.67,12.32,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,10,False,506740.75,506740.75,0,264,14,264,282,718,28720.0,33000.0,61720.0,527340.75,20600.0,0,16,250,244,6,0.416,10.31,79.12,6080.45,24.92,134.67,14.24,20,20,27,144,0,0,21,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,1,20,10,True,367672.6,367672.6,0,209,8,209,223,549,21960.0,26125.0,48085.0,388272.6,20600.0,0,12,201,189,12,0.0547,46.02,125.16,9676.29,25.62,170.67,12.51,20,20,20,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 1, 20, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,0,False,81639.3,81639.3,0,57,0,57,61,152,6080.0,7125.0,13205.0,102239.3,20600.0,0,2,57,49,8,0.0175,122.49,260.51,7019.41,147.12,363.57,3.23,2,2,4,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,0,True,81639.3,81639.3,0,57,0,57,61,152,6080.0,7125.0,13205.0,102239.3,20600.0,0,2,57,49,8,0.0175,122.49,260.51,7019.41,147.12,363.57,3.23,2,2,4,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,2,False,85859.6,85859.6,0,70,0,70,72,191,7640.0,8750.0,16390.0,106459.6,20600.0,0,2,70,60,10,0.0286,140.6,385.95,10294.13,315.52,280.57,3.48,2,2,3,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,2,True,85859.6,85859.6,0,70,0,70,72,191,7640.0,8750.0,16390.0,106459.6,20600.0,0,2,70,60,10,0.0286,140.6,385.95,10294.13,315.52,280.57,3.48,2,2,3,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,5,False,105187.9,105187.9,0,72,0,72,74,200,8000.0,9000.0,17000.0,125787.9,20600.0,0,2,72,62,10,0.125,99.28,385.56,8399.34,315.52,270.57,3.58,2,2,5,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,5,True,105187.9,105187.9,0,72,0,72,74,200,8000.0,9000.0,17000.0,125787.9,20600.0,0,2,72,62,10,0.125,99.28,385.56,8399.34,315.52,270.57,3.58,2,2,5,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,10,False,137864.15,137864.15,0,75,0,75,77,203,8120.0,9375.0,17495.0,158464.15,20600.0,0,2,75,63,12,0.1467,81.02,385.95,8888.72,489.46,270.57,3.88,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,2,10,True,137864.15,137864.15,0,75,0,75,77,203,8120.0,9375.0,17495.0,158464.15,20600.0,0,2,75,63,12,0.1467,81.02,385.95,8888.72,489.46,270.57,3.88,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 2, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,0,False,135138.95,135138.95,0,75,2,75,88,237,9480.0,9375.0,18855.0,155738.95,20600.0,0,5,73,64,9,0.0,77.3,215.13,6580.43,146.59,305.67,4.2,5,5,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,0,True,135138.95,135138.95,0,75,2,75,88,237,9480.0,9375.0,18855.0,155738.95,20600.0,0,5,73,64,9,0.0,77.3,215.13,6580.43,146.59,305.67,4.2,5,5,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,2,False,174008.65,174008.65,0,130,2,130,140,363,14520.0,16250.0,30770.0,194608.65,20600.0,0,5,128,113,15,0.0234,103.22,213.29,14034.81,147.12,308.67,7.02,5,5,8,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,2,True,174008.65,174008.65,0,130,2,130,140,363,14520.0,16250.0,30770.0,194608.65,20600.0,0,5,128,113,15,0.0234,103.22,213.29,14034.81,147.12,308.67,7.02,5,5,8,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,5,False,216754.2,216754.2,0,149,3,149,154,401,16040.0,18625.0,34665.0,237354.2,20600.0,0,5,146,131,15,0.1233,97.41,260.38,15606.14,147.12,214.67,7.69,5,5,8,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,5,True,200714.3,200714.3,0,145,3,145,150,394,15760.0,18125.0,33885.0,221314.3,20600.0,0,5,142,127,15,0.0915,103.13,260.38,16082.33,147.12,219.67,7.49,5,5,8,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,10,False,230439.55,230439.55,0,157,4,157,162,451,18040.0,19625.0,37665.0,251039.55,20600.0,0,5,153,138,15,0.1765,86.52,284.04,16076.0,147.12,249.67,7.94,5,7,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,5,10,True,200682.25,200682.25,0,149,3,149,154,431,17240.0,18625.0,35865.0,221282.25,20600.0,0,5,146,131,15,0.1096,95.49,260.38,15807.88,147.12,219.67,7.61,5,5,7,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 5, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,0,False,161851.6,161851.6,0,90,3,90,114,296,11840.0,11250.0,23090.0,182451.6,20600.0,0,7,87,78,9,0.0,79.12,215.13,7806.66,131.79,257.67,4.93,10,10,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,0,True,161851.6,161851.6,0,90,3,90,114,296,11840.0,11250.0,23090.0,182451.6,20600.0,0,7,87,78,9,0.0,79.12,215.13,7806.66,131.79,257.67,4.93,10,10,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,2,False,232147.85,232147.85,0,157,4,157,174,479,19160.0,19625.0,38785.0,252747.85,20600.0,0,8,153,137,16,0.0196,85.12,215.13,14234.19,146.59,255.67,8.49,10,10,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,2,True,231572.85,231572.85,0,152,4,152,168,459,18360.0,19000.0,37360.0,252172.85,20600.0,0,8,148,132,16,0.0135,86.62,215.13,14358.96,146.59,255.67,8.44,10,10,10,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,5,False,271924.95,271924.95,0,181,4,181,196,528,21120.0,22625.0,43745.0,292524.95,20600.0,0,9,177,161,16,0.113,72.02,180.29,12944.31,144.2,239.67,9.62,10,10,11,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,5,True,266477.85,266477.85,0,172,4,172,182,437,17480.0,21500.0,38980.0,287077.85,20600.0,0,8,168,152,16,0.0714,77.62,186.34,13374.46,146.59,200.67,9.67,10,10,11,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,10,False,372162.25,372162.25,0,208,5,208,218,607,24280.0,26000.0,50280.0,392762.25,20600.0,0,10,203,188,15,0.3103,44.42,150.56,10908.79,144.2,226.67,11.3,10,10,12,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,10,10,True,269460.65,269460.65,0,177,4,177,185,470,18800.0,22125.0,40925.0,290060.65,20600.0,0,8,173,157,16,0.104,74.21,186.34,13002.04,146.59,200.67,9.83,10,10,11,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 10, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,0,False,161851.6,161851.6,0,90,3,90,114,296,11840.0,11250.0,23090.0,182451.6,20600.0,0,7,87,78,9,0.0,79.12,215.13,7806.66,131.79,257.67,4.93,10,10,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,0,True,161851.6,161851.6,0,90,3,90,114,296,11840.0,11250.0,23090.0,182451.6,20600.0,0,7,87,78,9,0.0,79.12,215.13,7806.66,131.79,257.67,4.93,10,10,9,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 0, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,2,False,258572.8,258572.8,0,161,5,161,177,473,18920.0,20125.0,39045.0,279172.8,20600.0,0,8,156,141,15,0.0321,81.22,211.95,13866.12,144.2,254.67,9.04,16,16,14,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 2, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,2,True,257952.8,257952.8,0,155,5,155,171,460,18400.0,19375.0,37775.0,278552.8,20600.0,0,8,150,135,15,0.0067,85.12,214.13,14187.31,144.2,255.67,8.9,16,16,14,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 2, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,5,False,302993.65,302993.65,0,182,5,182,198,536,21440.0,22750.0,44190.0,323593.65,20600.0,0,8,177,162,15,0.1243,59.08,173.29,12285.43,131.79,238.67,10.28,17,17,15,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 5, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,5,True,271081.75,271081.75,0,173,5,173,184,450,18000.0,21625.0,39625.0,291681.75,20600.0,0,8,168,153,15,0.0595,77.86,194.16,13750.3,144.2,200.67,9.82,16,16,13,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 5, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,10,False,411712.8,411712.8,0,214,6,214,224,614,24560.0,26750.0,51310.0,432312.8,20600.0,0,8,208,194,14,0.3125,34.24,149.56,9538.93,126.54,226.67,12.23,16,16,15,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 10, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,False,7,20,10,True,275927.15,275927.15,0,177,5,177,185,483,19320.0,22125.0,41445.0,296527.15,20600.0,0,8,172,157,15,0.1047,73.22,194.16,12845.56,144.2,200.67,9.89,14,14,11,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, false, 7, 20, 10, true]"
legacy_50k,5000,200,maximum,daily,600,50700.0,True,0,2,0,False,60372.45,60372.45,0,73,2,73,75,205,8200.0,9125.0,17325.0,80972.45,20600.0,0,2,71,57,14,0.0,166.22,447.34,14509.5,496.21,571.67,3.65,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, true, 0, 2, 0, false]"
legacy_50k,5000,200,maximum,daily,600,50700.0,True,0,2,0,True,60372.45,60372.45,0,73,2,73,75,205,8200.0,9125.0,17325.0,80972.45,20600.0,0,2,71,57,14,0.0,166.22,447.34,14509.5,496.21,571.67,3.65,2,2,6,0,0,0,0,"[""legacy_50k"", 5000, 200, ""maximum"", ""daily"", 600, true, 0, 2, 0, true]"
