months,budget,gap,left,right,left_episodes,right_episodes,shared,left_only,right_only,jaccard,reciprocal,shared_ids,left_only_ids,right_only_ids
1,1500,20,2.25,2.75,8,11,7,1,4,0.5833333333333334,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e04;1m_b1500_g20_e05;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,2.25,3.00,8,10,7,1,3,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02,1m_b1500_g20_e04;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,2.25,3.25,8,8,6,2,2,0.6,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e08,1m_b1500_g20_e05;1m_b1500_g20_e09
1,1500,20,2.25,3.50,8,9,6,2,3,0.5454545454545454,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e02;1m_b1500_g20_e08,1m_b1500_g20_e05;1m_b1500_g20_e09;1m_b1500_g20_e12
1,1500,20,2.50,2.75,9,11,9,0,2,0.8181818181818182,False,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,,1m_b1500_g20_e04;1m_b1500_g20_e09
1,1500,20,2.50,3.00,9,10,8,1,2,0.7272727272727273,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e05,1m_b1500_g20_e04;1m_b1500_g20_e09
1,1500,20,2.50,3.25,9,8,7,2,1,0.7,True,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e08;1m_b1500_g20_e12,1m_b1500_g20_e09
1,1500,20,2.50,3.50,9,9,8,1,1,0.8,True,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e08,1m_b1500_g20_e09
1,1500,20,2.75,3.00,11,10,10,1,0,0.9090909090909091,False,1m_b1500_g20_e04;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e08;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e05,
1,1500,20,2.75,3.25,11,8,8,3,0,0.7272727272727273,False,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e04;1m_b1500_g20_e08;1m_b1500_g20_e12,
1,1500,20,2.75,3.50,11,9,9,2,0,0.8181818181818182,False,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e04;1m_b1500_g20_e08,
1,1500,20,3.00,3.25,10,8,7,3,1,0.6363636363636364,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e04;1m_b1500_g20_e08;1m_b1500_g20_e12,1m_b1500_g20_e05
1,1500,20,3.00,3.50,10,9,8,2,1,0.7272727272727273,True,1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e12;1m_b1500_g20_e13;1m_b1500_g20_e14,1m_b1500_g20_e04;1m_b1500_g20_e08,1m_b1500_g20_e05
1,1500,20,3.25,3.50,8,9,8,0,1,0.8888888888888888,False,1m_b1500_g20_e05;1m_b1500_g20_e06;1m_b1500_g20_e07;1m_b1500_g20_e09;1m_b1500_g20_e10;1m_b1500_g20_e11;1m_b1500_g20_e13;1m_b1500_g20_e14,,1m_b1500_g20_e12
1,1500,40,0.50,0.75,7,6,5,2,1,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03;1m_b1500_g40_e07,1m_b1500_g40_e01
1,1500,40,0.50,1.00,7,5,4,3,1,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e03;1m_b1500_g40_e08;1m_b1500_g40_e12,1m_b1500_g40_e01
1,1500,40,0.50,1.25,7,6,5,2,1,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03;1m_b1500_g40_e08,1m_b1500_g40_e01
1,1500,40,0.50,1.50,7,8,6,1,2,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,1m_b1500_g40_e01;1m_b1500_g40_e06
1,1500,40,0.50,1.75,7,9,6,1,3,0.6,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e10
1,1500,40,0.50,2.00,7,8,6,1,2,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,1m_b1500_g40_e02;1m_b1500_g40_e06
1,1500,40,0.50,2.25,7,7,5,2,2,0.5555555555555556,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03;1m_b1500_g40_e07,1m_b1500_g40_e02;1m_b1500_g40_e06
1,1500,40,0.50,2.50,7,7,5,2,2,0.5555555555555556,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03;1m_b1500_g40_e07,1m_b1500_g40_e06;1m_b1500_g40_e10
1,1500,40,0.50,2.75,7,9,6,1,3,0.6,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e10
1,1500,40,0.50,3.00,7,9,6,1,3,0.6,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e10
1,1500,40,0.50,3.25,7,6,6,1,0,0.8571428571428571,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,
1,1500,40,0.50,3.50,7,7,6,1,1,0.75,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e03,1m_b1500_g40_e10
1,1500,40,0.75,1.00,6,5,4,2,1,0.5714285714285714,True,1m_b1500_g40_e01;1m_b1500_g40_e05;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e08;1m_b1500_g40_e12,1m_b1500_g40_e07
1,1500,40,0.75,1.25,6,6,5,1,1,0.7142857142857143,True,1m_b1500_g40_e01;1m_b1500_g40_e05;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e08,1m_b1500_g40_e07
1,1500,40,0.75,1.50,6,8,6,0,2,0.75,False,1m_b1500_g40_e01;1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,,1m_b1500_g40_e06;1m_b1500_g40_e07
1,1500,40,0.75,1.75,6,9,5,1,4,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,0.75,2.00,6,8,5,1,3,0.5555555555555556,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e07
1,1500,40,0.75,2.25,6,7,5,1,2,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06
1,1500,40,0.75,2.50,6,7,5,1,2,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e06;1m_b1500_g40_e10
1,1500,40,0.75,2.75,6,9,5,1,4,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,0.75,3.00,6,9,5,1,4,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,0.75,3.25,6,6,5,1,1,0.7142857142857143,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e07
1,1500,40,0.75,3.50,6,7,5,1,2,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,1.00,1.25,5,6,5,0,1,0.8333333333333334,False,1m_b1500_g40_e01;1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,,1m_b1500_g40_e12
1,1500,40,1.00,1.50,5,8,5,0,3,0.625,False,1m_b1500_g40_e01;1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,,1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e12
1,1500,40,1.00,1.75,5,9,4,1,5,0.4,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10;1m_b1500_g40_e12
1,1500,40,1.00,2.00,5,8,4,1,4,0.4444444444444444,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e12
1,1500,40,1.00,2.25,5,7,3,2,4,0.3333333333333333,True,1m_b1500_g40_e05;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01;1m_b1500_g40_e07,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e12
1,1500,40,1.00,2.50,5,7,3,2,4,0.3333333333333333,True,1m_b1500_g40_e05;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01;1m_b1500_g40_e07,1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10;1m_b1500_g40_e12
1,1500,40,1.00,2.75,5,9,4,1,5,0.4,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10;1m_b1500_g40_e12
1,1500,40,1.00,3.00,5,9,4,1,5,0.4,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10;1m_b1500_g40_e12
1,1500,40,1.00,3.25,5,6,4,1,2,0.5714285714285714,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01,1m_b1500_g40_e08;1m_b1500_g40_e12
1,1500,40,1.00,3.50,5,7,4,1,3,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11,1m_b1500_g40_e01,1m_b1500_g40_e08;1m_b1500_g40_e10;1m_b1500_g40_e12
1,1500,40,1.25,1.50,6,8,6,0,2,0.75,False,1m_b1500_g40_e01;1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,,1m_b1500_g40_e06;1m_b1500_g40_e08
1,1500,40,1.25,1.75,6,9,5,1,4,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10
1,1500,40,1.25,2.00,6,8,5,1,3,0.5555555555555556,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e08
1,1500,40,1.25,2.25,6,7,4,2,3,0.4444444444444444,True,1m_b1500_g40_e05;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01;1m_b1500_g40_e07,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e08
1,1500,40,1.25,2.50,6,7,4,2,3,0.4444444444444444,True,1m_b1500_g40_e05;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01;1m_b1500_g40_e07,1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10
1,1500,40,1.25,2.75,6,9,5,1,4,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10
1,1500,40,1.25,3.00,6,9,5,1,4,0.5,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e10
1,1500,40,1.25,3.25,6,6,5,1,1,0.7142857142857143,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e08
1,1500,40,1.25,3.50,6,7,5,1,2,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e08;1m_b1500_g40_e10
1,1500,40,1.50,1.75,8,9,7,1,2,0.7,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02;1m_b1500_g40_e10
1,1500,40,1.50,2.00,8,8,7,1,1,0.7777777777777778,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e02
1,1500,40,1.50,2.25,8,7,6,2,1,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01;1m_b1500_g40_e07,1m_b1500_g40_e02
1,1500,40,1.50,2.50,8,7,6,2,1,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01;1m_b1500_g40_e07,1m_b1500_g40_e10
1,1500,40,1.50,2.75,8,9,7,1,2,0.7,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e10
1,1500,40,1.50,3.00,8,9,7,1,2,0.7,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01,1m_b1500_g40_e04;1m_b1500_g40_e10
1,1500,40,1.50,3.25,8,6,6,2,0,0.75,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01;1m_b1500_g40_e06,
1,1500,40,1.50,3.50,8,7,6,2,1,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e01;1m_b1500_g40_e06,1m_b1500_g40_e10
1,1500,40,1.75,2.00,9,8,8,1,0,0.8888888888888888,False,1m_b1500_g40_e02;1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e10,
1,1500,40,1.75,2.25,9,7,7,2,0,0.7777777777777778,False,1m_b1500_g40_e02;1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e07;1m_b1500_g40_e10,
1,1500,40,1.75,2.50,9,7,7,2,0,0.7777777777777778,False,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e07,
1,1500,40,1.75,2.75,9,9,8,1,1,0.8,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e04
1,1500,40,1.75,3.00,9,9,8,1,1,0.8,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e04
1,1500,40,1.75,3.25,9,6,6,3,0,0.6666666666666666,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e06;1m_b1500_g40_e10,
1,1500,40,1.75,3.50,9,7,7,2,0,0.7777777777777778,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e06,
1,1500,40,2.00,2.25,8,7,7,1,0,0.875,False,1m_b1500_g40_e02;1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e07,
1,1500,40,2.00,2.50,8,7,6,2,1,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e07,1m_b1500_g40_e10
1,1500,40,2.00,2.75,8,9,7,1,2,0.7,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e04;1m_b1500_g40_e10
1,1500,40,2.00,3.00,8,9,7,1,2,0.7,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e04;1m_b1500_g40_e10
1,1500,40,2.00,3.25,8,6,6,2,0,0.75,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e06,
1,1500,40,2.00,3.50,8,7,6,2,1,0.6666666666666666,True,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e06,1m_b1500_g40_e10
1,1500,40,2.25,2.50,7,7,6,1,1,0.75,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e10
1,1500,40,2.25,2.75,7,9,6,1,3,0.6,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e04;1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,2.25,3.00,7,9,6,1,3,0.6,True,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02,1m_b1500_g40_e04;1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,2.25,3.25,7,6,5,2,1,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e06,1m_b1500_g40_e07
1,1500,40,2.25,3.50,7,7,5,2,2,0.5555555555555556,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e02;1m_b1500_g40_e06,1m_b1500_g40_e07;1m_b1500_g40_e10
1,1500,40,2.50,2.75,7,9,7,0,2,0.7777777777777778,False,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,,1m_b1500_g40_e04;1m_b1500_g40_e07
1,1500,40,2.50,3.00,7,9,7,0,2,0.7777777777777778,False,1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,,1m_b1500_g40_e04;1m_b1500_g40_e07
1,1500,40,2.50,3.25,7,6,5,2,1,0.625,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e06;1m_b1500_g40_e10,1m_b1500_g40_e07
1,1500,40,2.50,3.50,7,7,6,1,1,0.75,True,1m_b1500_g40_e05;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e06,1m_b1500_g40_e07
1,1500,40,2.75,3.00,9,9,9,0,0,1.0,False,1m_b1500_g40_e04;1m_b1500_g40_e05;1m_b1500_g40_e06;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,,
1,1500,40,2.75,3.25,9,6,6,3,0,0.6666666666666666,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e10,
1,1500,40,2.75,3.50,9,7,7,2,0,0.7777777777777778,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e04;1m_b1500_g40_e06,
1,1500,40,3.00,3.25,9,6,6,3,0,0.6666666666666666,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e04;1m_b1500_g40_e06;1m_b1500_g40_e10,
1,1500,40,3.00,3.50,9,7,7,2,0,0.7777777777777778,False,1m_b1500_g40_e05;1m_b1500_g40_e07;1m_b1500_g40_e08;1m_b1500_g40_e09;1m_b1500_g40_e10;1m_b1500_g40_e11;1m_b1500_g40_e12,1m_b1500_g40_e04;1m_b1500_g40_e06,
