product,initial_cash,monthly_funding,acquisition,spares,passes,withdrawal,cadence,headroom,reserve,fee,accounts,alive,spares_unused,supply_limited,ongoing,terminal,total,contributions,ending_owner_cash
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,4100,54200.0,250.0,44,3,0,1218,344200.0,0,344200.0,1000.0,345200.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,4200,54300.0,250.0,43,4,0,1215,343450.0,0,343450.0,1000.0,344450.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,4200,54300.0,250.0,49,8,0,346,411800.0,0,411800.0,1000.0,412800.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,4200,54300.0,250.0,43,4,0,1215,343450.0,0,343450.0,1000.0,344450.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,4200,54300.0,250.0,43,4,0,1215,343450.0,0,343450.0,1000.0,344450.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,4300,54400.0,250.0,43,4,0,1215,340500.0,0,340500.0,1000.0,341500.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,4300,54400.0,250.0,49,8,0,346,407950.0,0,407950.0,1000.0,408950.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,4300,54400.0,250.0,43,4,0,1215,340500.0,0,340500.0,1000.0,341500.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,4300,54400.0,250.0,43,4,0,1215,340500.0,0,340500.0,1000.0,341500.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,4400,54500.0,250.0,43,4,0,1215,337550.0,0,337550.0,1000.0,338550.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,4400,54500.0,250.0,49,8,0,343,405450.0,0,405450.0,1000.0,406450.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,4400,54500.0,250.0,43,4,0,1215,337550.0,0,337550.0,1000.0,338550.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,4400,54500.0,250.0,43,4,0,1215,337550.0,0,337550.0,1000.0,338550.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,5000,55100.0,250.0,43,4,0,1212,328150.0,0,328150.0,1000.0,329150.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,5000,55100.0,250.0,49,8,0,344,394600.0,0,394600.0,1000.0,395600.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,daily,5000,55100.0,250.0,54,12,0,169,422800.0,0,422800.0,1000.0,423800.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,daily,5000,55100.0,250.0,66,20,0,105,420400.0,0,420400.0,1000.0,421400.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,daily,5000,55100.0,250.0,61,20,0,11,430700.0,0,430700.0,1000.0,431700.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,5000,55100.0,250.0,43,4,0,1212,328150.0,0,328150.0,1000.0,329150.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,daily,5000,55100.0,250.0,50,8,0,253,411350.0,0,411350.0,1000.0,412350.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,daily,5000,55100.0,250.0,56,12,0,122,418450.0,0,418450.0,1000.0,419450.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,daily,5000,55100.0,250.0,66,20,0,90,419450.0,0,419450.0,1000.0,420450.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,daily,5000,55100.0,250.0,61,20,0,11,430700.0,0,430700.0,1000.0,431700.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,5000,55100.0,250.0,43,4,0,1212,328150.0,0,328150.0,1000.0,329150.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,daily,5000,55100.0,250.0,50,8,0,253,411350.0,0,411350.0,1000.0,412350.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,daily,5000,55100.0,250.0,56,12,0,122,418450.0,0,418450.0,1000.0,419450.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,daily,5000,55100.0,250.0,66,20,0,90,419450.0,0,419450.0,1000.0,420450.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,daily,5000,55100.0,250.0,61,20,0,11,430700.0,0,430700.0,1000.0,431700.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,6500,56600.0,250.0,43,14,0,1205,308250.0,52223.16,360473.16,1000.0,361473.16
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,6500,56600.0,250.0,50,20,0,346,348500.0,64409.83,412909.83,1000.0,413909.83
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,daily,6500,56600.0,250.0,52,20,0,236,324500.0,66949.55,391449.55,1000.0,392449.55
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,daily,6500,56600.0,250.0,52,20,0,34,326500.0,70825.45,397325.45,1000.0,398325.45
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,daily,6500,56600.0,250.0,52,20,0,0,328000.0,76763.4,404763.4,1000.0,405763.4
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,6500,56600.0,250.0,43,14,0,1205,308250.0,52223.16,360473.16,1000.0,361473.16
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,daily,6500,56600.0,250.0,54,20,0,265,323000.0,64763.4,387763.4,1000.0,388763.4
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,daily,6500,56600.0,250.0,52,20,0,168,324500.0,66763.4,391263.4,1000.0,392263.4
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,daily,6500,56600.0,250.0,52,20,0,2,326500.0,70763.4,397263.4,1000.0,398263.4
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,daily,6500,56600.0,250.0,52,20,0,0,328000.0,76763.4,404763.4,1000.0,405763.4
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,6500,56600.0,250.0,43,14,0,1205,308250.0,52223.16,360473.16,1000.0,361473.16
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,daily,6500,56600.0,250.0,54,20,0,265,323000.0,64763.4,387763.4,1000.0,388763.4
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,daily,6500,56600.0,250.0,52,20,0,168,324500.0,66763.4,391263.4,1000.0,392263.4
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,daily,6500,56600.0,250.0,52,20,0,2,326500.0,70763.4,397263.4,1000.0,398263.4
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,daily,6500,56600.0,250.0,52,20,0,0,328000.0,76763.4,404763.4,1000.0,405763.4
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,8000,58100.0,250.0,39,20,0,1158,246400.0,122463.89,368863.89,1000.0,369863.89
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,8000,58100.0,250.0,39,20,0,261,292900.0,129175.96,422075.96,1000.0,423075.96
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,daily,8000,58100.0,250.0,39,20,0,124,292900.0,129558.51,422458.51,1000.0,423458.51
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,daily,8000,58100.0,250.0,39,20,0,6,292900.0,129434.41,422334.41,1000.0,423334.41
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,daily,8000,58100.0,250.0,39,20,0,0,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,8000,58100.0,250.0,39,20,0,1158,246400.0,122463.89,368863.89,1000.0,369863.89
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,daily,8000,58100.0,250.0,39,20,0,181,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,daily,8000,58100.0,250.0,39,20,0,56,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,daily,8000,58100.0,250.0,39,20,0,0,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,daily,8000,58100.0,250.0,39,20,0,0,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,8000,58100.0,250.0,39,20,0,1158,246400.0,122463.89,368863.89,1000.0,369863.89
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,daily,8000,58100.0,250.0,39,20,0,181,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,daily,8000,58100.0,250.0,39,20,0,56,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,daily,8000,58100.0,250.0,39,20,0,0,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,daily,8000,58100.0,250.0,39,20,0,0,292900.0,129372.36,422272.36,1000.0,423272.36
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,daily,10000,60100.0,250.0,45,20,0,1413,174100.0,136426.71,310526.71,1000.0,311526.71
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,daily,10000,60100.0,250.0,33,20,0,112,214600.0,168636.16,383236.16,1000.0,384236.16
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,daily,10000,60100.0,250.0,33,20,0,49,216100.0,169051.41,385151.41,1000.0,386151.41
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,daily,10000,60100.0,250.0,33,20,0,6,217600.0,168943.36,386543.36,1000.0,387543.36
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,daily,10000,60100.0,250.0,45,20,0,1413,174100.0,136426.71,310526.71,1000.0,311526.71
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,daily,10000,60100.0,250.0,33,20,0,32,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,daily,10000,60100.0,250.0,45,20,0,1413,174100.0,136426.71,310526.71,1000.0,311526.71
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,daily,10000,60100.0,250.0,33,20,0,32,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,daily,10000,60100.0,250.0,33,20,0,0,217600.0,169041.56,386641.56,1000.0,387641.56
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,0,50100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,0,50100.0,250.0,10,0,0,1939,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,0,50100.0,250.0,10,0,0,1932,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,0,50100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,0,50100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,0,50100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,0,50100.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,0,50100.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,0,50100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,0,50100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,weekly,0,50100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,weekly,0,50100.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,weekly,0,50100.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,weekly,0,50100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,weekly,0,50100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,500,50600.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,500,50600.0,250.0,10,0,0,1939,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,500,50600.0,250.0,10,0,0,1932,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,500,50600.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,500,50600.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,500,50600.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,500,50600.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,500,50600.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,500,50600.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,500,50600.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,weekly,500,50600.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,weekly,500,50600.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,weekly,500,50600.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,weekly,500,50600.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,weekly,500,50600.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,1000,51100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,1000,51100.0,250.0,10,0,0,1939,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,1000,51100.0,250.0,10,0,0,1932,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,1000,51100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,1000,51100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,1000,51100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,1000,51100.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,1000,51100.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,1000,51100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,1000,51100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,weekly,1000,51100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,weekly,1000,51100.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,weekly,1000,51100.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,weekly,1000,51100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,weekly,1000,51100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,1500,51600.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,1500,51600.0,250.0,10,0,0,1939,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,1500,51600.0,250.0,10,0,0,1932,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,1500,51600.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,1500,51600.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,1500,51600.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,1500,51600.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,1500,51600.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,1500,51600.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,1500,51600.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,weekly,1500,51600.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,weekly,1500,51600.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,weekly,1500,51600.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,weekly,1500,51600.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,weekly,1500,51600.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,2000,52100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,2000,52100.0,250.0,10,0,0,1939,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,2000,52100.0,250.0,10,0,0,1932,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,2000,52100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,2000,52100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,2000,52100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,2000,52100.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,2000,52100.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,2000,52100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,2000,52100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,weekly,2000,52100.0,250.0,10,0,0,2123,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,weekly,2000,52100.0,250.0,10,0,0,1926,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,weekly,2000,52100.0,250.0,10,0,0,1919,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,weekly,2000,52100.0,250.0,10,0,0,61,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,weekly,2000,52100.0,250.0,10,0,0,0,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,3000,53100.0,250.0,8,0,0,2174,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,3000,53100.0,250.0,53,6,0,343,410950.0,0,410950.0,1000.0,411950.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,3000,53100.0,250.0,58,12,0,173,436600.0,0,436600.0,1000.0,437600.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,3000,53100.0,250.0,68,20,0,103,441200.0,0,441200.0,1000.0,442200.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,3000,53100.0,250.0,62,20,0,12,454700.0,0,454700.0,1000.0,455700.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,3000,53100.0,250.0,8,0,0,2174,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,3000,53100.0,250.0,54,6,0,218,435700.0,0,435700.0,1000.0,436700.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,3000,53100.0,250.0,57,12,0,125,447950.0,0,447950.0,1000.0,448950.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,3000,53100.0,250.0,67,20,0,88,447450.0,0,447450.0,1000.0,448450.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,3000,53100.0,250.0,62,20,0,12,454700.0,0,454700.0,1000.0,455700.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,1,minimum,weekly,3000,53100.0,250.0,8,0,0,2174,-1000.0,0,-1000.0,1000.0,0.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,2,minimum,weekly,3000,53100.0,250.0,54,6,0,218,435700.0,0,435700.0,1000.0,436700.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,3,minimum,weekly,3000,53100.0,250.0,57,12,0,125,447950.0,0,447950.0,1000.0,448950.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,5,minimum,weekly,3000,53100.0,250.0,67,20,0,88,447450.0,0,447450.0,1000.0,448450.0
legacy_50k,1000,0,monthly_current_slot_replacements,10,10,minimum,weekly,3000,53100.0,250.0,62,20,0,12,454700.0,0,454700.0,1000.0,455700.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,1,minimum,weekly,4000,54100.0,250.0,44,4,0,1215,324450.0,1757.0,326207.0,1000.0,327207.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,2,minimum,weekly,4000,54100.0,250.0,49,8,0,343,391250.0,3514.0,394764.0,1000.0,395764.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,3,minimum,weekly,4000,54100.0,250.0,54,12,0,169,418500.0,5271.0,423771.0,1000.0,424771.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,5,minimum,weekly,4000,54100.0,250.0,64,20,0,85,424000.0,8785.0,432785.0,1000.0,433785.0
legacy_50k,1000,0,monthly_current_slot_replacements,0,10,minimum,weekly,4000,54100.0,250.0,58,20,0,8,440000.0,27570.0,467570.0,1000.0,468570.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,1,minimum,weekly,4000,54100.0,250.0,44,4,0,1215,324450.0,1757.0,326207.0,1000.0,327207.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,2,minimum,weekly,4000,54100.0,250.0,50,8,0,220,416000.0,3514.0,419514.0,1000.0,420514.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,3,minimum,weekly,4000,54100.0,250.0,53,12,0,121,430750.0,5271.0,436021.0,1000.0,437021.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,5,minimum,weekly,4000,54100.0,250.0,63,20,0,81,431250.0,8785.0,440035.0,1000.0,441035.0
legacy_50k,1000,0,monthly_current_slot_replacements,5,10,minimum,weekly,4000,54100.0,250.0,58,20,0,8,440000.0,27570.0,467570.0,1000.0,468570.0
