product,initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve,strict_post_payout_balance,fee,accounts,alive,ongoing,terminal,total,contributions,ending_owner_cash,execution,copies,signals_executed,signal_participation,allocation_sha256,objective,tested_count,tested_reserve_min,tested_reserve_max,tied_best_reserves,within_one_percent_reserves,boundary_best
legacy_25k,1000,200,weekly_one,maximum,calendar_month,5900,31000.0,False,200.0,75,20,260451.55,128402.15,388853.7,16600.0,405453.7,blocking,93665,9047,0.7147258650655712,f774d28fac8ea46f8091bc196069992040d3ed603ecb84fca7a10487df80f0a5,total,35,25100.0,40100.0,"[31000.0, 31100.0]","[31000.0, 31100.0, 31400.0, 31500.0]",False
legacy_25k,1000,200,weekly_one,maximum,daily,4000,29100.0,False,200.0,89,10,334593.6,9000.0,343593.6,16600.0,360193.6,blocking,97820,9036,0.7138568494232896,42ec08aa432e564795743e7a91ff8d8370bb71ce0db3b09f65806bc3c853141e,ongoing,36,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,1000,200,weekly_one,maximum,daily,6200,31300.0,False,200.0,74,20,268030.0,126781.15,394811.15,16600.0,411411.15,blocking,94603,9047,0.7147258650655712,f8e9814354b33bdfa05cd4d72db86cd8398ee70db6bb048baf49d30042b38fbe,total,36,25100.0,40100.0,[31300.0],"[31300.0, 31400.0, 31500.0, 31600.0]",False
legacy_25k,1000,200,weekly_one,maximum,weekly,3800,28900.0,False,200.0,88,10,347348.5,9000.0,356348.5,16600.0,372948.5,blocking,98587,9015,0.7121978195607521,de3c9fc9a6c1036ffc0401f3de19ef2d9ae45141801f1d7fa4c67faf60cda399,ongoing,33,25100.0,40100.0,[28900.0],[28900.0],False
legacy_25k,1000,200,weekly_one,maximum,weekly,6200,31300.0,False,200.0,74,20,293783.0,101028.15,394811.15,16600.0,411411.15,blocking,94603,9047,0.7147258650655712,0582d6f6578d8bf9fca3869deebf587bce7d15143f877841703fee17a20a026d,total,33,25100.0,40100.0,[31300.0],"[31300.0, 31400.0, 31500.0, 31600.0]",False
legacy_25k,1000,200,weekly_one,minimum,calendar_month,0,25100.0,False,200.0,139,20,283200.0,146040.45,429240.45,16600.0,445840.45,blocking,119094,9200,0.7268130826354874,89caf281f4ca0761ebeb2dfbec0d1187e410e06babe16a9e96611e9b69293164,ongoing,31,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,1000,200,weekly_one,minimum,calendar_month,2400,27500.0,False,200.0,73,20,262400.0,176614.0,439014.0,16600.0,455614.0,blocking,107864,9045,0.71456786222152,fe2526cab7d44981acb3a064bea0f76d840137f073b0a24c8ceaf46bb6c0e566,total,31,25100.0,40100.0,"[27500.0, 27600.0]","[27100.0, 27500.0, 27600.0, 28100.0]",False
legacy_25k,1000,200,weekly_one,minimum,daily,3000,28100.0,False,200.0,90,10,367000.0,1500.0,368500.0,16600.0,385100.0,blocking,100378,9042,0.7143308579554432,fa641963d666fbd7593fe2bf8949fe3d27f5db71093a1d501e2b476aac37986d,ongoing,26,25100.0,40100.0,[28100.0],[28100.0],False
legacy_25k,1000,200,weekly_one,minimum,daily,3000,28100.0,False,200.0,90,10,367000.0,1500.0,368500.0,16600.0,385100.0,blocking,100378,9042,0.7143308579554432,fa641963d666fbd7593fe2bf8949fe3d27f5db71093a1d501e2b476aac37986d,total,26,25100.0,40100.0,[28100.0],[28100.0],False
legacy_25k,1000,200,weekly_one,minimum,weekly,1900,27000.0,False,200.0,115,10,368000.0,0,368000.0,16600.0,384600.0,blocking,103441,9113,0.7199399589192605,53f4c8209fc15cdbbad461f8a385b1dae453ed74987e02362686bde6a1fb01b7,ongoing,31,25100.0,40100.0,[27000.0],[27000.0],False
legacy_25k,1000,200,weekly_one,minimum,weekly,1900,27000.0,False,200.0,115,10,368000.0,0,368000.0,16600.0,384600.0,blocking,103441,9113,0.7199399589192605,53f4c8209fc15cdbbad461f8a385b1dae453ed74987e02362686bde6a1fb01b7,total,31,25100.0,40100.0,[27000.0],[27000.0],False
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,calendar_month,700,25800.0,False,200.0,288,20,514001.7,30000.0,544001.7,5000.0,549001.7,blocking,163456,9283,0.7333702006636119,3fb437875b8646ef771aa7e1109e14c76eedefe1caff27a91333b551fb408428,ongoing,30,25100.0,40100.0,[25800.0],"[25700.0, 25800.0, 25900.0, 26000.0]",False
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,calendar_month,700,25800.0,False,200.0,288,20,514001.7,30000.0,544001.7,5000.0,549001.7,blocking,163456,9283,0.7333702006636119,3fb437875b8646ef771aa7e1109e14c76eedefe1caff27a91333b551fb408428,total,30,25100.0,40100.0,[25800.0],"[25700.0, 25800.0, 25900.0, 26000.0]",False
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,daily,0,25100.0,False,200.0,575,20,629288.0,0,629288.0,5000.0,634288.0,blocking,163090,9259,0.7314741665349976,333c881ff54bec711a163d9b779a54cd4d86b1eea5752682427775e821e67b73,ongoing,21,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,daily,0,25100.0,False,200.0,575,20,629288.0,0,629288.0,5000.0,634288.0,blocking,163090,9259,0.7314741665349976,333c881ff54bec711a163d9b779a54cd4d86b1eea5752682427775e821e67b73,total,21,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,539,20,670285.6,0,670285.6,5000.0,675285.6,blocking,163166,9263,0.7317901722231,a7528e1332cf478b102547f366c5e30a6a584bb192a31f70104b9fe2ce6b65a8,ongoing,30,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,539,20,670285.6,0,670285.6,5000.0,675285.6,blocking,163166,9263,0.7317901722231,a7528e1332cf478b102547f366c5e30a6a584bb192a31f70104b9fe2ce6b65a8,total,30,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,167,20,379600.0,153740.8,533340.8,5000.0,538340.8,blocking,163705,9295,0.734318217727919,029936094424864719388f97ca937a3979eb976179aac2606882cb692c067fa9,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,167,20,379600.0,153740.8,533340.8,5000.0,538340.8,blocking,163705,9295,0.734318217727919,029936094424864719388f97ca937a3979eb976179aac2606882cb692c067fa9,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,daily,0,25100.0,False,200.0,335,20,471000.0,0,471000.0,5000.0,476000.0,blocking,163651,9286,0.7336072049296888,ac4b08839de39551c67b4dde22f53b158db3d03bdd784dd8ee00c6724389573f,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,daily,0,25100.0,False,200.0,335,20,471000.0,0,471000.0,5000.0,476000.0,blocking,163651,9286,0.7336072049296888,ac4b08839de39551c67b4dde22f53b158db3d03bdd784dd8ee00c6724389573f,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,254,20,466700.0,0,466700.0,5000.0,471700.0,blocking,163717,9290,0.7339232106177911,ead39b314c54a2ba6f7ccb416db78919e30fc4947037277d402cab7b1de36254,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_current_slot_replacements,minimum,weekly,0,25100.0,False,200.0,254,20,466700.0,0,466700.0,5000.0,471700.0,blocking,163717,9290,0.7339232106177911,ead39b314c54a2ba6f7ccb416db78919e30fc4947037277d402cab7b1de36254,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,monthly_one,maximum,calendar_month,3600,28700.0,False,200.0,68,3,174867.1,1500.0,176367.1,5000.0,181367.1,blocking,63783,9214,0.7279191025438458,f693eb982f68fcaee29e57ecf95a36c95caf38f2f446bf9086bfa7059454da64,ongoing,45,25100.0,40100.0,[28700.0],[28700.0],False
legacy_25k,5000,0,monthly_one,maximum,calendar_month,3600,28700.0,False,200.0,68,3,174867.1,1500.0,176367.1,5000.0,181367.1,blocking,63783,9214,0.7279191025438458,f693eb982f68fcaee29e57ecf95a36c95caf38f2f446bf9086bfa7059454da64,total,45,25100.0,40100.0,[28700.0],[28700.0],False
legacy_25k,5000,0,monthly_one,maximum,daily,4400,29500.0,False,200.0,65,3,133952.6,3000.0,136952.6,5000.0,141952.6,blocking,54725,9204,0.7271290883235898,0cd4616b3fa372d9af4bc28aae63aaebe83a0e9776879420fddd8af9468a5f08,ongoing,32,25100.0,40100.0,[29500.0],[29500.0],False
legacy_25k,5000,0,monthly_one,maximum,daily,6500,31600.0,False,200.0,58,13,106028.15,67726.15,173754.3,5000.0,178754.3,blocking,52810,9249,0.7306841523147417,641eb7861596c63cb15c83eb7b281d20d1140e9caf4462d742caaaa7e142d478,total,32,25100.0,40100.0,[31600.0],[31600.0],False
legacy_25k,5000,0,monthly_one,maximum,weekly,4000,29100.0,False,200.0,67,3,158684.0,3000.0,161684.0,5000.0,166684.0,blocking,58798,9207,0.7273660925896667,ad2a59ccf2ed021a7b33077580be2c658ba7e32d8c2b60203ed0634f99d18f76,ongoing,33,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,5000,0,monthly_one,maximum,weekly,6200,31300.0,False,200.0,59,14,138016.1,56912.94,194929.04,5000.0,199929.04,blocking,56425,9249,0.7306841523147417,4015b6f8896167f2701716bf68095abc047f0d391a3a2ec979190165730dac22,total,33,25100.0,40100.0,[31300.0],"[31300.0, 31400.0]",False
legacy_25k,5000,0,monthly_one,minimum,calendar_month,1600,26700.0,False,200.0,79,16,173700.0,101438.2,275138.2,5000.0,280138.2,blocking,76765,9096,0.7185969347448254,b4931167caad3e6e3d5fe1f9d7247c24a5d735dc41d22ef8d8ff4883e89c3de4,ongoing,31,25100.0,40100.0,[26700.0],"[26700.0, 26800.0, 26900.0]",False
legacy_25k,5000,0,monthly_one,minimum,calendar_month,1800,26900.0,False,200.0,79,17,173200.0,112458.59,285658.59,5000.0,290658.59,blocking,78954,9096,0.7185969347448254,a1c3103afcb85b9eb4ac237bec677c8dfaf3603df380ae1a3c82344add958232,total,31,25100.0,40100.0,[26900.0],"[26900.0, 27000.0, 27100.0, 27200.0]",False
legacy_25k,5000,0,monthly_one,minimum,daily,2900,28000.0,False,200.0,79,4,218200.0,0,218200.0,5000.0,223200.0,blocking,71469,9096,0.7185969347448254,24fa7fa1a032fd44a090c0362eb277de6f9aa3bd242730951198098ee9c9cc0f,ongoing,26,25100.0,40100.0,[28000.0],[28000.0],False
legacy_25k,5000,0,monthly_one,minimum,daily,2900,28000.0,False,200.0,79,4,218200.0,0,218200.0,5000.0,223200.0,blocking,71469,9096,0.7185969347448254,24fa7fa1a032fd44a090c0362eb277de6f9aa3bd242730951198098ee9c9cc0f,total,26,25100.0,40100.0,[28000.0],[28000.0],False
legacy_25k,5000,0,monthly_one,minimum,weekly,2500,27600.0,False,200.0,79,4,217700.0,0,217700.0,5000.0,222700.0,blocking,71057,9096,0.7185969347448254,495dc1461b87be432940931f1761333c511ffa91303f6d4f8bdc8afe34cbc8c4,ongoing,31,25100.0,40100.0,[27600.0],[27600.0],False
legacy_25k,5000,0,monthly_one,minimum,weekly,2500,27600.0,False,200.0,79,4,217700.0,0,217700.0,5000.0,222700.0,blocking,71057,9096,0.7185969347448254,495dc1461b87be432940931f1761333c511ffa91303f6d4f8bdc8afe34cbc8c4,total,31,25100.0,40100.0,[27600.0],[27600.0],False
legacy_25k,5000,0,weekly_one,maximum,calendar_month,1700,26800.0,False,200.0,176,10,306267.5,6000.0,312267.5,5000.0,317267.5,blocking,120967,9245,0.7303681466266393,284885d7ec75731251a4dff398f2ea88370dd8a001d6c054ec391d57c3e7ba24,ongoing,47,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,0,weekly_one,maximum,calendar_month,5900,31000.0,False,200.0,67,20,189857.8,129070.55,318928.35,5000.0,323928.35,blocking,89037,9281,0.7332121978195607,58c8552b20a5234faa6b83b2ea044ae4d54619d984f7c58eab1c7b5d3ce0238a,total,47,25100.0,40100.0,[31000.0],[31000.0],False
legacy_25k,5000,0,weekly_one,maximum,daily,4000,29100.0,False,200.0,93,10,264300.95,9000.0,273300.95,5000.0,278300.95,blocking,91220,9277,0.7328961921314584,cc3ef7cfdd603b1fd5ae9abc37d9219924a84da9c54d07293be9f2b94fa17963,ongoing,48,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,5000,0,weekly_one,maximum,daily,6200,31300.0,False,200.0,68,20,206584.35,126600.15,333184.5,5000.0,338184.5,blocking,91012,9281,0.7332121978195607,933b5d284ad4e633e5dc7d22e4d311a00190ed08f06087a4d740f697882bee0e,total,48,25100.0,40100.0,[31300.0],[31300.0],False
legacy_25k,5000,0,weekly_one,maximum,weekly,2000,27100.0,False,200.0,197,6,333157.6,1173.65,334331.25,5000.0,339331.25,blocking,127328,9227,0.7289461210301785,6e3d264f2efa0e8b5b297120c1a7eec93271031679c6b2259b8a373cbf16bc07,ongoing,33,25100.0,40100.0,[27100.0],[27100.0],False
legacy_25k,5000,0,weekly_one,maximum,weekly,2000,27100.0,False,200.0,197,6,333157.6,1173.65,334331.25,5000.0,339331.25,blocking,127328,9227,0.7289461210301785,6e3d264f2efa0e8b5b297120c1a7eec93271031679c6b2259b8a373cbf16bc07,total,33,25100.0,40100.0,[27100.0],"[27100.0, 32000.0]",False
legacy_25k,5000,0,weekly_one,minimum,calendar_month,0,25100.0,False,200.0,164,20,294700.0,146040.45,440740.45,5000.0,445740.45,blocking,139715,9266,0.7320271764891768,6bb5ec2a851b447fcfbabfa4819d94e2bb3fd06a111c89a025a7886f97cc712b,ongoing,31,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,weekly_one,minimum,calendar_month,0,25100.0,False,200.0,164,20,294700.0,146040.45,440740.45,5000.0,445740.45,blocking,139715,9266,0.7320271764891768,6bb5ec2a851b447fcfbabfa4819d94e2bb3fd06a111c89a025a7886f97cc712b,total,31,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,0,weekly_one,minimum,daily,1700,26800.0,False,200.0,211,10,296300.0,0,296300.0,5000.0,301300.0,blocking,128681,9274,0.7326591878653815,8f9ea411c13467ff9181386da12fa8f82f4321669731f16b1b855340457b91a9,ongoing,31,25100.0,40100.0,[26800.0],"[26800.0, 26900.0, 27000.0]",False
legacy_25k,5000,0,weekly_one,minimum,daily,1700,26800.0,False,200.0,211,10,296300.0,0,296300.0,5000.0,301300.0,blocking,128681,9274,0.7326591878653815,8f9ea411c13467ff9181386da12fa8f82f4321669731f16b1b855340457b91a9,total,31,25100.0,40100.0,[26800.0],"[26800.0, 26900.0, 27000.0]",False
legacy_25k,5000,0,weekly_one,minimum,weekly,1800,26900.0,False,200.0,159,10,419700.0,0,419700.0,5000.0,424700.0,blocking,139347,9262,0.7317111708010744,bbe6a297725245c11ac6f221bc0b59e285fcaad9c2c08664ba3fb95eb4a81189,ongoing,31,25100.0,40100.0,[26900.0],"[26900.0, 27000.0, 27100.0]",False
legacy_25k,5000,0,weekly_one,minimum,weekly,1800,26900.0,False,200.0,159,10,419700.0,0,419700.0,5000.0,424700.0,blocking,139347,9262,0.7317111708010744,bbe6a297725245c11ac6f221bc0b59e285fcaad9c2c08664ba3fb95eb4a81189,total,31,25100.0,40100.0,[26900.0],"[26900.0, 27000.0, 27100.0]",False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,calendar_month,700,25800.0,False,200.0,288,20,514001.7,30000.0,544001.7,20600.0,564601.7,blocking,163456,9283,0.7333702006636119,3fb437875b8646ef771aa7e1109e14c76eedefe1caff27a91333b551fb408428,ongoing,30,25100.0,40100.0,[25800.0],"[25700.0, 25800.0, 25900.0, 26000.0]",False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,calendar_month,700,25800.0,False,200.0,288,20,514001.7,30000.0,544001.7,20600.0,564601.7,blocking,163456,9283,0.7333702006636119,3fb437875b8646ef771aa7e1109e14c76eedefe1caff27a91333b551fb408428,total,30,25100.0,40100.0,[25800.0],"[25700.0, 25800.0, 25900.0, 26000.0]",False
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,daily,0,25100.0,False,200.0,575,20,629288.0,0,629288.0,20600.0,649888.0,blocking,163090,9259,0.7314741665349976,333c881ff54bec711a163d9b779a54cd4d86b1eea5752682427775e821e67b73,ongoing,21,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,daily,0,25100.0,False,200.0,575,20,629288.0,0,629288.0,20600.0,649888.0,blocking,163090,9259,0.7314741665349976,333c881ff54bec711a163d9b779a54cd4d86b1eea5752682427775e821e67b73,total,21,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,539,20,670285.6,0,670285.6,20600.0,690885.6,blocking,163166,9263,0.7317901722231,a7528e1332cf478b102547f366c5e30a6a584bb192a31f70104b9fe2ce6b65a8,ongoing,30,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,maximum,weekly,0,25100.0,False,200.0,539,20,670285.6,0,670285.6,20600.0,690885.6,blocking,163166,9263,0.7317901722231,a7528e1332cf478b102547f366c5e30a6a584bb192a31f70104b9fe2ce6b65a8,total,30,25100.0,40100.0,[25100.0],"[25100.0, 25200.0, 25300.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,167,20,379600.0,153740.8,533340.8,20600.0,553940.8,blocking,163705,9295,0.734318217727919,029936094424864719388f97ca937a3979eb976179aac2606882cb692c067fa9,ongoing,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,calendar_month,0,25100.0,False,200.0,167,20,379600.0,153740.8,533340.8,20600.0,553940.8,blocking,163705,9295,0.734318217727919,029936094424864719388f97ca937a3979eb976179aac2606882cb692c067fa9,total,21,25100.0,40100.0,"[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]","[25100.0, 25200.0, 25300.0, 25400.0, 25500.0, 25600.0, 26100.0]",True
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,daily,2500,27600.0,False,200.0,214,20,483700.0,0,483700.0,20600.0,504300.0,blocking,162350,9289,0.7338442091957655,42bb87a6de14c34972ae24bc8ef7c88fdce0cd74ec8fec9b0ef891de2cfbf5b3,ongoing,31,25100.0,40100.0,[27600.0],[27600.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,daily,2500,27600.0,False,200.0,214,20,483700.0,0,483700.0,20600.0,504300.0,blocking,162350,9289,0.7338442091957655,42bb87a6de14c34972ae24bc8ef7c88fdce0cd74ec8fec9b0ef891de2cfbf5b3,total,31,25100.0,40100.0,[27600.0],[27600.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,weekly,1700,26800.0,False,200.0,222,20,506600.0,0,506600.0,20600.0,527200.0,blocking,163631,9289,0.7338442091957655,9ab0026ff63c62ca3455c624438ae097231187da476f9f88ca19f7d76a2242a9,ongoing,31,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,200,monthly_current_slot_replacements,minimum,weekly,1700,26800.0,False,200.0,222,20,506600.0,0,506600.0,20600.0,527200.0,blocking,163631,9289,0.7338442091957655,9ab0026ff63c62ca3455c624438ae097231187da476f9f88ca19f7d76a2242a9,total,31,25100.0,40100.0,[26800.0],[26800.0],False
legacy_25k,5000,200,monthly_one,maximum,calendar_month,3600,28700.0,False,200.0,74,3,234927.3,1500.0,236427.3,20600.0,257027.3,blocking,79583,9218,0.7282351082319481,3aa9a29709abedc5a6bc72b872f1f5a62e5b03da4ef2a034425772d676404824,ongoing,35,25100.0,40100.0,[28700.0],"[28700.0, 28900.0]",False
legacy_25k,5000,200,monthly_one,maximum,calendar_month,5900,31000.0,False,200.0,74,19,210504.95,104737.92,315242.87,20600.0,335842.87,blocking,87192,9253,0.731000158002844,dc888c1bb845361141d753dd5127549ea19f6951c444b4c85b94d08220bd784b,total,35,25100.0,40100.0,"[31000.0, 31100.0, 31200.0]","[31000.0, 31100.0, 31200.0]",False
legacy_25k,5000,200,monthly_one,maximum,daily,4400,29500.0,False,200.0,74,3,229009.6,3000.0,232009.6,20600.0,252609.6,blocking,79852,9208,0.7274450940116922,29604a5950f251501c00eaa575c9d2683ff2ff6314b9036aceb1ed8ac03ac6d4,ongoing,40,25100.0,40100.0,[29500.0],[29500.0],False
legacy_25k,5000,200,monthly_one,maximum,daily,6200,31300.0,False,200.0,74,19,213470.7,102591.72,316062.42,20600.0,336662.42,blocking,87192,9253,0.731000158002844,00b862e571549041828227f007a5943e68d2c21e6337e5650b3e1672dcf06a23,total,40,25100.0,40100.0,[31300.0],"[31300.0, 31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 33100.0]",False
legacy_25k,5000,200,monthly_one,maximum,weekly,4000,29100.0,False,200.0,74,3,236917.35,3000.0,239917.35,20600.0,260517.35,blocking,79810,9207,0.7273660925896667,501a1fe9cd6d132b8cb0dd6bc04883b573df4ea6411a076d68b4f406e2ab916c,ongoing,33,25100.0,40100.0,[29100.0],"[29100.0, 29200.0]",False
legacy_25k,5000,200,monthly_one,maximum,weekly,6200,31300.0,False,200.0,74,19,234073.1,81989.32,316062.42,20600.0,336662.42,blocking,87192,9253,0.731000158002844,a6a1ff09fdee5358e36164fc22c7dbf574bfe33c94f9abf913116d3010f0e0ad,total,33,25100.0,40100.0,[31300.0],"[31300.0, 31400.0, 31500.0, 31600.0, 31700.0, 31800.0, 31900.0, 32000.0, 32100.0, 33100.0]",False
legacy_25k,5000,200,monthly_one,minimum,calendar_month,3500,28600.0,False,200.0,74,19,172700.0,144042.87,316742.87,20600.0,337342.87,blocking,87183,9253,0.731000158002844,e9d75a19f9955f883dc5fddb4a5af3fdf30d427a6677f6d144e103fd91e3aed5,ongoing,31,25100.0,40100.0,[28600.0],"[28600.0, 28700.0, 28800.0, 28900.0, 29000.0]",False
legacy_25k,5000,200,monthly_one,minimum,calendar_month,3500,28600.0,False,200.0,74,19,172700.0,144042.87,316742.87,20600.0,337342.87,blocking,87183,9253,0.731000158002844,e9d75a19f9955f883dc5fddb4a5af3fdf30d427a6677f6d144e103fd91e3aed5,total,31,25100.0,40100.0,"[28600.0, 28700.0, 28800.0]","[28600.0, 28700.0, 28800.0, 28900.0, 29000.0, 29100.0, 29200.0, 29300.0, 29400.0, 29500.0, 29600.0, 30000.0, 30100.0, 31100.0, 31600.0, 31900.0, 32100.0, 33100.0, 34100.0]",False
legacy_25k,5000,200,monthly_one,minimum,daily,4400,29500.0,False,200.0,74,3,228200.0,1500.0,229700.0,20600.0,250300.0,blocking,79906,9215,0.7279981039658714,ed39da3f3cf99b3c543465e6e826f0a65d25557898aa3e7f6a778cd2da1006e4,ongoing,35,25100.0,40100.0,[29500.0],"[29500.0, 29600.0]",False
legacy_25k,5000,200,monthly_one,minimum,daily,4400,29500.0,False,200.0,74,3,228200.0,1500.0,229700.0,20600.0,250300.0,blocking,79906,9215,0.7279981039658714,ed39da3f3cf99b3c543465e6e826f0a65d25557898aa3e7f6a778cd2da1006e4,total,35,25100.0,40100.0,[29500.0],"[29500.0, 29600.0]",False
legacy_25k,5000,200,monthly_one,minimum,weekly,4000,29100.0,False,200.0,74,4,222700.0,1500.0,224200.0,20600.0,244800.0,blocking,80448,9253,0.731000158002844,0eddea654802ad88903e9a90852107da585171000874aab9eeecfd15507c06c0,ongoing,31,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,5000,200,monthly_one,minimum,weekly,4000,29100.0,False,200.0,74,4,222700.0,1500.0,224200.0,20600.0,244800.0,blocking,80448,9253,0.731000158002844,0eddea654802ad88903e9a90852107da585171000874aab9eeecfd15507c06c0,total,31,25100.0,40100.0,[29100.0],[29100.0],False
legacy_25k,5000,200,weekly_one,maximum,calendar_month,3600,28700.0,False,200.0,114,10,340958.7,7500.0,348458.7,20600.0,369058.7,blocking,121925,9258,0.731395165112972,eff5ede500965e2402296e1371ee8eb95babca65b0c0954d4f2480412de6ebae,ongoing,35,25100.0,40100.0,[28700.0],"[28700.0, 28800.0]",False
legacy_25k,5000,200,weekly_one,maximum,calendar_month,5900,31000.0,False,200.0,94,20,293150.5,127983.5,421134.0,20600.0,441734.0,blocking,125801,9283,0.7333702006636119,16c30fbb28d66897b7d4e815308470836b3520d86c51470ea1fb720bf38ca102,total,35,25100.0,40100.0,"[31000.0, 31100.0]","[31000.0, 31100.0]",False
legacy_25k,5000,200,weekly_one,maximum,daily,4000,29100.0,False,200.0,113,10,346362.9,9000.0,355362.9,20600.0,375962.9,blocking,123814,9279,0.7330541949755096,ff7055adf070a7cd7872f65787cc6227d1d155fcf1cc6ee31157a49e4e9ca04f,ongoing,33,25100.0,40100.0,[29100.0],"[29100.0, 29200.0]",False
legacy_25k,5000,200,weekly_one,maximum,daily,6100,31200.0,False,200.0,90,20,310163.05,124362.5,434525.55,20600.0,455125.55,blocking,127150,9283,0.7333702006636119,8b1b8fef5409c1bdb59c4d77dfdc3631af2962c537a900b77ccf1ce14262fd2c,total,33,25100.0,40100.0,[31200.0],[31200.0],False
legacy_25k,5000,200,weekly_one,maximum,weekly,2000,27100.0,False,200.0,196,6,337336.3,1173.65,338509.95,20600.0,359109.95,blocking,129858,9228,0.7290251224522042,b6c184dd61c3c5af03634e25d3ceaa30016a32b8ad3f066541cb24b03e952778,ongoing,33,25100.0,40100.0,[27100.0],"[27100.0, 29100.0]",False
