date,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24
2023-05-26,9169.5,10967.75,11197.5,10665.1,11899.4,10501.15,11818.85,11651.65,9152.8,9460.2,10464.15,8359.0,10530.45,11971.75,9293.75,6932.1,14911.6,11916.55,7706.5,13611.8,10272.1,8951.6,10813.1
2023-05-29,9169.5,10937.7,11177.45,10629.05,11859.35,10501.15,11842.8,11674.1,9152.8,9460.2,10464.15,8359.0,10530.45,11971.75,9265.7,6932.1,14911.6,11916.55,7706.5,13611.8,10272.1,8951.6,10813.1
2023-05-30,9169.5,10937.7,11153.4,10614.5,11859.35,10501.15,11842.8,11674.1,9152.8,9427.15,10464.15,8359.0,10530.45,12030.2,9265.7,6872.55,14952.05,11916.55,7731.95,13611.8,10292.05,8951.6,10813.1
2023-05-31,9169.5,10937.7,11153.4,10614.5,11859.35,10501.15,11842.8,11674.1,9152.8,9427.15,10464.15,8359.0,10530.45,12030.2,9265.7,6949.5,14952.05,11916.55,7731.95,13611.8,10292.05,8883.55,10813.1
2023-06-01,9169.5,10937.7,11153.4,10544.45,11859.35,10501.15,11898.25,11650.55,9132.75,9405.6,10415.1,8359.0,10530.45,12030.2,9182.15,6949.5,15112.5,11916.55,7731.95,13672.75,10292.05,8883.55,10816.55
2023-06-02,9169.5,10937.7,11136.85,10573.4,11859.35,10520.6,11898.25,11636.5,9106.7,9405.6,10493.55,8359.0,10530.45,11980.15,9182.15,6838.45,15112.5,11916.55,7655.4,13672.75,10274.5,8883.55,10816.55
2023-06-05,9169.5,10937.7,11136.85,10552.35,11859.35,10520.6,11898.25,11655.45,9106.7,9405.6,10493.55,8359.0,10625.9,11980.15,9251.1,6838.45,15112.5,11916.55,7609.85,13672.75,10274.5,8883.55,10816.55
2023-06-06,9169.5,10915.15,11172.8,10552.35,11859.35,10520.6,11871.7,11655.45,9106.7,9447.05,10493.55,8327.45,10592.85,11980.15,9251.1,6838.45,15165.95,11791.5,7609.85,13672.75,10290.45,8883.55,10816.55
2023-06-07,9169.5,10915.15,11147.75,10552.35,11837.8,10520.6,11871.7,11638.4,9106.7,9447.05,10493.55,8327.45,10615.8,11980.15,9251.1,6888.4,15165.95,11791.5,7609.85,13672.75,10290.45,8883.55,10816.55
2023-06-08,9147.45,10871.6,11147.75,10552.35,11837.8,10507.05,11871.7,11572.85,9106.7,9476.5,10493.55,8292.9,10615.8,11980.15,9346.05,6817.85,15165.95,11791.5,7609.85,13672.75,10373.4,8883.55,10816.55
2023-06-09,9147.45,10871.6,11147.75,10552.35,11856.75,10507.05,11871.7,11556.3,9106.7,9476.5,10493.55,8292.9,10615.8,12063.6,9346.05,6817.85,15165.95,11791.5,7609.85,13672.75,10373.4,8883.55,10816.55
2023-06-12,9147.45,10871.6,11147.75,10552.35,11856.75,10507.05,11924.15,11556.3,9106.7,9495.4,10493.55,8292.9,10615.8,12063.6,9285.0,6817.85,15314.9,11913.45,7693.8,13672.75,10445.85,8883.55,10816.55
2023-06-13,9147.45,10871.6,11147.75,10577.8,11917.7,10507.05,11904.6,11556.3,9106.7,9443.35,10493.55,8292.9,10615.8,12022.05,9222.45,6817.85,15406.85,11913.45,7604.75,13672.75,10445.85,8883.55,10816.55
2023-06-14,9147.45,10871.6,11147.75,10558.75,11917.7,10507.05,11904.6,11530.25,9106.7,9492.8,10493.55,8292.9,10587.75,12022.05,9187.4,6894.3,15406.85,11913.45,7604.75,13672.75,10608.3,8883.55,10816.55
2023-06-15,9147.45,10871.6,11147.75,10558.75,11917.7,10507.05,11904.6,11510.7,9106.7,9433.75,10493.55,8292.9,10587.75,11985.5,9136.85,6894.3,15406.85,12052.4,7604.75,13752.7,10608.3,8883.55,10816.55
2023-06-16,9147.45,10871.6,11147.75,10527.2,11972.65,10507.05,11904.6,11531.65,9106.7,9493.7,10493.55,8292.9,10587.75,11985.5,9092.8,6894.3,15406.85,11910.35,7604.75,13752.7,10608.3,8807.0,10816.55
2023-06-19,9107.4,10871.6,11147.75,10502.65,11994.6,10507.05,11941.55,11568.6,9086.15,9493.7,10493.55,8292.9,10587.75,11985.5,9053.25,6894.3,15406.85,11910.35,7604.75,13752.7,10608.3,8807.0,10816.55
2023-06-20,9083.35,10858.55,11147.75,10502.65,11970.05,10507.05,11941.55,11568.6,9086.15,9468.65,10493.55,8351.35,10587.75,11985.5,9053.25,6797.75,15406.85,11880.3,7695.7,13752.7,10608.3,8772.45,10816.55
2023-06-21,9063.8,10827.0,11147.75,10502.65,11970.05,10507.05,11941.55,11568.6,9086.15,9439.6,10447.5,8313.8,10587.75,11985.5,9053.25,6797.75,15406.85,12011.75,7595.65,13864.65,10608.3,8772.45,10816.55
2023-06-22,9063.8,10827.0,11147.75,10502.65,11932.5,10484.0,11941.55,11568.6,9086.15,9439.6,10447.5,8347.25,10587.75,11929.45,9025.2,6953.7,15406.85,12167.2,7595.65,13986.6,10608.3,8823.9,10816.55
2023-06-23,9063.8,10827.0,11147.75,10502.65,11932.5,10450.95,11941.55,11521.05,9046.1,9439.6,10447.5,8347.25,10587.75,11887.9,9025.2,6953.7,15406.85,12280.65,7595.65,13986.6,10608.3,8823.9,10816.55
2023-06-26,9063.8,10827.0,11147.75,10465.6,11932.5,10450.95,11941.55,11521.05,9046.1,9439.6,10447.5,8549.7,10560.2,11936.35,9025.2,7097.15,15406.85,12280.65,7595.65,13892.55,10539.25,8823.9,10816.55
2023-06-27,9040.25,10827.0,11147.75,10513.05,11932.5,10430.9,11941.55,11557.5,9046.1,9406.05,10417.95,8511.15,10538.15,11936.35,8987.65,7097.15,15406.85,12280.65,7595.65,13892.55,10539.25,8760.85,10816.55
2023-06-28,9024.2,10795.95,11147.75,10537.5,11968.45,10430.9,11941.55,11557.5,9046.1,9378.0,10417.95,8490.1,10538.15,11936.35,8987.65,7050.1,15406.85,12280.65,7595.65,13892.55,10439.7,8832.3,10816.55
2023-06-29,9053.15,10795.95,11147.75,10537.5,11968.45,10430.9,11941.55,11536.95,9046.1,9378.0,10417.95,8539.55,10538.15,11936.35,8941.1,7050.1,15406.85,12280.65,7532.1,13892.55,10439.7,8832.3,10816.55
2023-06-30,9053.15,10779.9,11147.75,10537.5,11938.4,10430.9,11972.5,11536.95,9046.1,9438.45,10417.95,8539.55,10658.6,11936.35,8941.1,7050.1,15406.85,12280.65,7502.55,13850.0,10439.7,8771.75,10816.55
2023-07-03,9053.15,10750.35,11147.75,10537.5,11938.4,10443.35,11972.5,11524.9,9089.05,9424.4,10417.95,8539.55,10658.6,11936.35,8903.05,7050.1,15406.85,12280.65,7579.0,13850.0,10439.7,8771.75,10816.55
2023-07-04,9053.15,10733.3,11128.2,10537.5,11938.4,10449.8,11972.5,11524.9,9089.05,9424.4,10417.95,8539.55,10658.6,11936.35,8917.0,7050.1,15406.85,12268.1,7579.0,13850.0,10439.7,8771.75,10816.55
2023-07-05,9031.6,10733.3,11128.2,10537.5,11938.4,10449.8,11972.5,11514.85,9089.05,9424.4,10417.95,8539.55,10697.05,11936.35,8917.0,7050.1,15406.85,12268.1,7579.0,13776.45,10439.7,8771.75,10816.55
2023-07-06,9018.55,10749.75,11128.2,10499.95,11938.4,10449.8,11972.5,11514.85,9050.0,9424.4,10417.95,8539.55,10697.05,11893.8,8917.0,7050.1,15406.85,12268.1,7579.0,13764.4,10412.15,8771.75,10816.55
2023-07-07,8994.5,10749.75,11107.15,10499.95,11938.4,10430.25,11972.5,11500.8,9050.0,9424.4,10417.95,8539.55,10697.05,11893.8,8885.45,7050.1,15406.85,12268.1,7579.0,13764.4,10412.15,8771.75,10816.55
2023-07-10,8994.5,10749.75,11107.15,10499.95,11938.4,10430.25,11947.45,11500.8,9050.0,9494.85,10417.95,8539.55,10774.5,11893.8,8885.45,6996.55,15406.85,12268.1,7718.45,13764.4,10450.1,8789.2,10816.55
2023-07-11,8994.5,10728.2,11178.1,10499.95,11938.4,10430.25,11947.45,11561.75,9050.0,9494.85,10417.95,8539.55,10774.5,11920.25,8837.9,6934.0,15406.85,12162.05,7718.45,13764.4,10549.55,8789.2,10816.55
2023-07-12,9004.95,10728.2,11178.1,10477.9,11938.4,10453.7,11947.45,11561.75,9023.95,9527.3,10417.95,8554.0,10753.95,11948.2,8837.9,6934.0,15406.85,12162.05,7718.45,13764.4,10549.55,8789.2,10816.55
2023-07-13,9024.9,10751.15,11178.1,10507.85,11938.4,10494.15,11947.45,11561.75,9051.4,9569.75,10417.95,8554.0,10717.9,11913.65,8837.9,6934.0,15406.85,12240.5,7718.45,13764.4,10549.55,8789.2,10816.55
2023-07-14,9024.9,10736.6,11178.1,10507.85,11938.4,10475.6,11927.9,11543.2,9051.4,9529.7,10417.95,8554.0,10717.9,11950.6,8837.9,7099.95,15406.85,12240.5,7718.45,13764.4,10549.55,8781.15,10816.55
2023-07-17,9024.9,10736.6,11211.55,10507.85,11938.4,10465.55,11943.85,11543.2,9105.35,9529.7,10390.9,8554.0,10717.9,11921.55,8804.35,7099.95,15406.85,12240.5,7718.45,13819.35,10549.55,8847.6,10816.55
2023-07-18,9024.9,10712.55,11211.55,10507.85,11938.4,10465.55,11943.85,11543.2,9105.35,9529.7,10390.9,8554.0,10717.9,11894.0,8775.3,7099.95,15588.8,12384.45,7718.45,13962.3,10549.55,8847.6,10816.55
2023-07-19,9039.85,10700.0,11211.55,10551.3,11938.4,10465.55,11943.85,11531.15,9105.35,9529.7,10434.85,8579.45,10685.85,11894.0,8736.75,7099.95,15500.75,12384.45,7649.4,13962.3,10515.5,8847.6,10816.55
2023-07-20,9039.85,10746.45,11260.5,10551.3,11938.4,10465.55,11943.85,11514.6,9105.35,9529.7,10434.85,8579.45,10685.85,11848.45,8736.75,7020.9,15500.75,12271.4,7649.4,13962.3,10515.5,8847.6,10816.55
2023-07-21,9039.85,10746.45,11315.95,10580.25,11938.4,10465.55,11943.85,11546.05,9105.35,9529.7,10469.3,8579.45,10729.8,11848.45,8787.7,6954.35,15500.75,12271.4,7649.4,13962.3,10515.5,8847.6,10816.55
2023-07-24,9039.85,10746.45,11315.95,10580.25,11938.4,10465.55,11914.3,11546.05,9079.8,9586.15,10424.75,8533.4,10729.8,11818.9,8787.7,6921.3,15500.75,12271.4,7649.4,13885.75,10515.5,8847.6,10816.55
2023-07-25,9039.85,10746.45,11315.95,10580.25,11924.35,10465.55,11905.75,11591.0,9079.8,9586.15,10424.75,8533.4,10729.8,11818.9,8787.7,7033.25,15500.75,12388.85,7705.35,13885.75,10463.95,8847.6,10723.0
2023-07-26,9039.85,10746.45,11315.95,10564.7,11924.35,10465.55,11891.7,11591.0,9079.8,9555.6,10424.75,8533.4,10729.8,11818.9,8749.65,7033.25,15500.75,12388.85,7705.35,13885.75,10432.9,8847.6,10723.0
2023-07-27,9088.8,10746.45,11315.95,10564.7,11924.35,10465.55,11891.7,11591.0,9079.8,9590.05,10424.75,8583.85,10729.8,11870.35,8749.65,6959.2,15500.75,12388.85,7582.3,13885.75,10432.9,8847.6,10713.45
2023-07-28,9070.25,10746.45,11354.4,10530.65,11924.35,10435.5,12048.65,11591.0,9079.8,9590.05,10424.75,8583.85,10694.75,11870.35,8749.65,7067.15,15500.75,12388.85,7582.3,13885.75,10432.9,8847.6,10713.45
2023-07-31,9070.25,10721.9,11354.4,10460.6,11924.35,10435.5,12048.65,11653.45,9079.8,9590.05,10495.2,8583.85,10739.7,11870.35,8749.65,7003.1,15500.75,12388.85,7498.75,13885.75,10371.35,8877.55,10713.45
2023-08-01,9070.25,10721.9,11354.4,10460.6,11924.35,10435.5,12033.1,11653.45,9079.8,9590.05,10495.2,8583.85,10739.7,11870.35,8749.65,7003.1,15428.65,12388.85,7496.2,13885.75,10371.35,8877.55,10713.45
2023-08-02,8922.2,10721.9,11402.35,10460.6,11924.35,10435.5,12017.55,11613.9,9079.8,9590.05,10604.65,8583.85,10739.7,11870.35,8749.65,7003.1,15428.65,12388.85,7581.15,13885.75,10272.3,8822.0,10713.45
2023-08-03,8867.65,10721.9,11382.8,10460.6,11924.35,10435.5,12017.55,11579.35,9079.8,9590.05,10714.6,8583.85,10739.7,11818.8,8675.6,7117.05,15428.65,12388.85,7497.6,13885.75,10272.3,8822.0,10815.4
2023-08-04,8867.65,10721.9,11382.8,10460.6,11924.35,10435.5,11993.5,11639.3,9079.8,9590.05,10714.6,8539.8,10739.7,11818.8,8599.05,7042.5,15428.65,12388.85,7497.6,13885.75,10272.3,8822.0,10815.4
2023-08-07,8913.1,10758.35,11382.8,10427.05,11924.35,10435.5,11970.45,11639.3,9035.25,9590.05,10714.6,8471.25,10739.7,11818.8,8542.5,6995.95,15428.65,12559.3,7497.6,13885.75,10328.25,8869.95,10815.4
2023-08-08,8913.1,10746.3,11382.8,10427.05,11924.35,10435.5,11970.45,11639.3,9035.25,9631.0,10714.6,8471.25,10739.7,11818.8,8435.45,6995.95,15428.65,12559.3,7625.55,13885.75,10328.25,8881.4,10815.4
2023-08-09,8913.1,10729.75,11382.8,10427.05,11888.3,10435.5,11996.85,11639.3,9073.7,9631.0,10685.05,8471.25,10739.7,11770.75,8435.45,6995.95,15428.65,12559.3,7725.5,14030.7,10328.25,8881.4,10815.4
2023-08-10,8913.1,10765.7,11382.8,10405.0,11983.25,10435.5,11983.8,11665.25,9073.7,9683.95,10645.0,8471.25,10739.7,11770.75,8397.9,7150.4,15428.65,12559.3,7619.45,14030.7,10343.7,8881.4,10817.85
2023-08-11,8913.1,10794.15,11382.8,10405.0,11983.25,10412.95,11983.8,11690.7,9025.15,9683.95,10645.0,8414.7,10739.7,11720.7,8397.9,7150.4,15298.1,12559.3,7619.45,14049.65,10339.15,8881.4,10817.85
2023-08-14,8982.05,10794.15,11366.75,10405.0,11983.25,10412.95,12086.25,11764.15,9025.15,9683.95,10645.0,8414.7,10693.15,11720.7,8397.9,7273.35,15298.1,12481.25,7619.45,14049.65,10339.15,8881.4,10817.85
2023-08-15,8982.05,10794.15,11366.75,10429.95,11945.2,10381.4,12086.25,11744.6,8991.6,9683.95,10645.0,8414.7,10693.15,11720.7,8318.35,7166.3,15298.1,12372.7,7619.45,14049.65,10286.6,8881.4,10817.85
2023-08-16,8966.5,10768.1,11366.75,10509.4,11945.2,10360.85,12086.25,11744.6,8991.6,9723.4,10645.0,8414.7,10693.15,11720.7,8318.35,7092.25,15298.1,12372.7,7619.45,13964.1,10286.6,8881.4,10817.85
2023-08-17,8966.5,10768.1,11366.75,10582.85,11945.2,10360.85,12086.25,11744.6,8991.6,9723.4,10645.0,8414.7,10693.15,11780.65,8318.35,7092.25,15298.1,12473.15,7619.45,13964.1,10286.6,8881.4,10817.85
2023-08-18,8926.95,10819.05,11366.75,10582.85,11945.2,10315.3,12086.25,11744.6,8991.6,9695.85,10582.95,8414.7,10693.15,11780.65,8252.3,7008.2,15425.05,12383.1,7619.45,13996.05,10286.6,8881.4,10817.85
2023-08-21,8926.95,10851.0,11366.75,10582.85,11893.15,10315.3,12065.7,11719.55,9041.05,9738.8,10582.95,8414.7,10693.15,11780.65,8252.3,7189.65,15425.05,12383.1,7749.9,13996.05,10286.6,8881.4,10817.85
2023-08-22,8926.95,10865.95,11407.2,10582.85,11962.1,10285.75,12065.7,11698.0,9041.05,9738.8,10582.95,8460.15,10693.15,11825.1,8252.3,7189.65,15425.05,12383.1,7636.85,13996.05,10264.05,8806.35,10817.85
2023-08-23,8926.95,10865.95,11448.65,10582.85,11962.1,10315.2,12099.65,11698.0,9096.5,9780.75,10524.9,8429.6,10693.15,11825.1,8432.25,7189.65,15425.05,12383.1,7705.8,13996.05,10264.05,8747.3,10975.3
2023-08-24,8926.95,10865.95,11500.1,10591.75,11962.1,10315.2,12099.65,11698.0,9096.5,9780.75,10479.85,8429.6,10625.6,11825.1,8432.25,7126.1,15425.05,12383.1,7555.25,13996.05,10264.05,8747.3,10975.3
2023-08-25,8926.95,10865.95,11474.05,10591.75,11962.1,10315.2,12063.6,11642.9,9096.5,9899.7,10556.8,8429.6,10750.55,11825.1,8432.25,7218.05,15425.05,12383.1,7762.2,13996.05,10264.05,8747.3,10975.3
2023-08-28,8926.95,10827.4,11474.05,10591.75,11925.55,10315.2,12063.6,11671.85,9096.5,9863.65,10700.25,8429.6,10839.5,11825.1,8432.25,7218.05,15425.05,12383.1,7861.65,13996.05,10264.05,8803.75,10975.3
2023-08-29,8941.4,10827.4,11532.0,10569.2,11925.55,10315.2,12063.6,11696.8,9063.45,9818.1,10651.7,8380.05,10839.5,11825.1,8391.2,7218.05,15425.05,12383.1,7861.65,13952.0,10310.5,8803.75,10975.3
2023-08-30,8941.4,10827.4,11532.0,10596.65,11925.55,10315.2,12063.6,11696.8,9063.45,9782.05,10651.7,8380.05,10925.45,11825.1,8431.15,7173.0,15425.05,12452.05,7861.65,13908.45,10361.45,8803.75,10975.3
2023-08-31,8941.4,10827.4,11516.95,10596.65,11925.55,10298.65,12063.6,11696.8,9063.45,9747.0,10651.7,8380.05,11001.9,11883.05,8431.15,7284.45,15425.05,12452.05,7789.6,13903.9,10289.4,8725.7,10975.3
2023-09-01,8941.4,10844.85,11516.95,10596.65,11925.55,10298.65,12063.6,11696.8,9063.45,9821.45,10651.7,8417.5,11141.85,11883.05,8543.1,7284.45,15425.05,12452.05,7792.05,13903.9,10289.4,8725.7,10975.3
2023-09-04,8923.35,10856.8,11516.95,10596.65,11956.5,10298.65,12063.6,11709.75,9063.45,9849.4,10626.65,8387.45,11141.85,11883.05,8543.1,7320.4,15425.05,12452.05,7792.05,13903.9,10289.4,8725.7,10975.3
2023-09-05,8923.35,10839.25,11516.95,10572.1,11956.5,10275.6,12046.05,11709.75,9063.45,9849.4,10626.65,8387.45,11118.3,11818.5,8486.05,7216.35,15566.5,12452.05,7871.5,13903.9,10289.4,8725.7,10975.3
2023-09-06,8902.8,10839.25,11516.95,10572.1,11909.45,10275.6,12030.5,11709.75,9063.45,9849.4,10579.6,8387.45,11118.3,11818.5,8457.5,7216.35,15566.5,12452.05,7871.5,14009.85,10289.4,8730.65,10975.3
2023-09-07,8902.8,10818.2,11516.95,10572.1,11909.45,10257.55,12030.5,11709.75,9063.45,9746.8,10579.6,8387.45,11118.3,11782.45,8457.5,7216.35,15644.45,12452.05,7899.95,14024.3,10263.35,8696.1,10975.3
2023-09-08,8902.8,10787.65,11516.95,10607.55,11909.45,10244.5,12030.5,11730.7,9063.45,9746.8,10579.6,8387.45,11077.75,11782.45,8457.5,7216.35,15644.45,12452.05,7899.95,14024.3,10263.35,8788.05,10975.3
2023-09-11,8902.8,10787.65,11516.95,10652.0,11909.45,10244.5,12030.5,11730.7,9119.4,9746.8,10579.6,8387.45,11110.7,11818.9,8457.5,7177.3,15644.45,12607.5,7976.4,14092.25,10263.35,8753.0,10975.3
2023-09-12,8902.8,10763.1,11516.95,10631.45,11909.45,10228.95,12030.5,11718.15,9119.4,9746.8,10579.6,8352.4,11110.7,11818.9,8432.95,7242.25,15644.45,12607.5,7976.4,14144.2,10263.35,8741.95,10975.3
2023-09-13,8902.8,10748.05,11516.95,10631.45,11909.45,10228.95,12068.45,11718.15,9190.85,9746.8,10579.6,8352.4,11110.7,11818.9,8377.9,7242.25,15676.9,12607.5,7842.85,14070.15,10263.35,8761.4,10975.3
2023-09-14,8902.8,10748.05,11516.95,10616.4,11909.45,10228.95,12068.45,11693.6,9190.85,9704.25,10507.05,8352.4,11068.65,11818.9,8336.35,7114.7,15810.35,12607.5,7759.3,14023.1,10282.3,8761.4,10985.25
2023-09-15,8902.8,10733.5,11491.9,10661.85,11909.45,10245.4,12050.4,11693.6,9190.85,9704.25,10507.05,8352.4,11068.65,11818.9,8307.3,7114.7,15810.35,12607.5,7759.3,14023.1,10282.3,8761.4,10985.25
2023-09-18,8938.75,10748.45,11491.9,10661.85,11875.4,10230.35,12050.4,11676.55,9165.3,9665.7,10475.5,8352.4,11068.65,11818.9,8307.3,7198.65,15810.35,12631.95,7759.3,14023.1,10282.3,8761.4,10985.25
2023-09-19,8923.7,10748.45,11491.9,10661.85,11858.35,10230.35,12050.4,11676.55,9165.3,9665.7,10475.5,8352.4,11045.1,11790.35,8307.3,7198.65,15810.35,12631.95,7920.75,14023.1,10234.75,8761.4,10985.25
2023-09-20,8923.7,10738.4,11491.9,10636.8,11858.35,10217.8,12033.85,11676.55,9202.75,9627.65,10475.5,8352.4,11045.1,11790.35,8307.3,7198.65,15810.35,12540.4,7920.75,14023.1,10063.2,8761.4,10985.25
2023-09-21,8890.65,10738.4,11446.85,10636.8,11858.35,10217.8,12013.8,11646.5,9202.75,9627.65,10475.5,8352.4,11045.1,11790.35,8307.3,7122.1,15810.35,12540.4,7988.2,14023.1,10063.2,8761.4,10985.25
2023-09-22,8890.65,10738.4,11406.3,10636.8,11858.35,10261.25,12013.8,11624.45,9202.75,9601.1,10475.5,8443.35,11012.05,11790.35,8307.3,7122.1,15810.35,12540.4,7988.2,14023.1,10063.2,8761.4,10985.25
2023-09-25,8940.1,10714.85,11406.3,10636.8,11858.35,10261.25,11994.75,11603.4,9202.75,9601.1,10475.5,8443.35,10950.0,11723.8,8307.3,7180.55,15810.35,12663.35,7988.2,14023.1,10000.15,8827.85,10985.25
2023-09-26,8940.1,10714.85,11406.3,10636.8,11858.35,10230.2,11994.75,11590.85,9202.75,9676.55,10475.5,8392.8,10885.45,11723.8,8260.75,7180.55,15684.8,12663.35,7988.2,13975.55,10000.15,8848.8,10985.25
2023-09-27,8940.1,10739.3,11406.3,10665.25,11858.35,10230.2,12009.7,11639.8,9174.2,9723.5,10475.5,8392.8,10885.45,11723.8,8197.2,7117.0,15684.8,12663.35,7905.65,13909.0,10000.15,8848.8,10985.25
2023-09-28,8940.1,10739.3,11406.3,10665.25,11858.35,10230.2,12070.15,11639.8,9174.2,9659.45,10475.5,8303.75,10885.45,11723.8,8142.65,7117.0,15954.25,12663.35,7905.65,13909.0,9901.6,8834.25,10985.25
2023-09-29,8940.1,10739.3,11406.3,10714.2,11858.35,10230.2,12070.15,11751.25,9174.2,9659.45,10475.5,8246.2,10885.45,11723.8,8256.6,7117.0,15954.25,12663.35,7795.6,13909.0,9955.55,8727.7,10985.25
2023-10-02,8940.1,10780.75,11406.3,10657.65,11835.8,10230.2,12049.6,11751.25,9259.15,9659.45,10475.5,8246.2,10885.45,11688.75,8194.05,7204.95,15954.25,12663.35,7795.6,13815.45,9890.0,8727.7,10985.25
2023-10-03,8940.1,10747.7,11328.25,10614.6,11835.8,10202.15,12049.6,11751.25,9259.15,9659.45,10475.5,8246.2,10838.9,11688.75,8194.05,7313.9,15954.25,12663.35,7712.05,13757.4,9816.45,8752.15,10985.25
2023-10-04,8903.55,10704.15,11328.25,10614.6,11773.75,10202.15,11985.55,11751.25,9259.15,9761.4,10475.5,8321.65,10838.9,11807.7,8194.05,7247.35,16151.7,12663.35,7712.05,13757.4,9953.4,8752.15,10985.25
2023-10-05,8870.5,10704.15,11274.7,10578.55,11773.75,10181.1,11985.55,11751.25,9259.15,9761.4,10475.5,8321.65,10838.9,11807.7,8194.05,7247.35,16151.7,12663.35,7712.05,13890.35,9953.4,8752.15,10985.25
2023-10-06,8870.5,10704.15,11258.65,10578.55,11752.7,10181.1,11985.55,11751.25,9304.1,9761.4,10475.5,8386.6,10838.9,11807.7,8146.0,7247.35,16151.7,12663.35,7712.05,13890.35,9953.4,8752.15,10985.25
2023-10-09,8870.5,10704.15,11258.65,10578.55,11714.15,10181.1,11985.55,11751.25,9304.1,9761.4,10395.45,8386.6,10838.9,11807.7,8146.0,7159.8,16151.7,12959.8,7712.05,14118.8,9953.4,8752.15,10985.2
2023-10-10,8902.45,10695.1,11258.65,10578.55,11714.15,10181.1,11966.0,11734.7,9304.1,9761.4,10330.4,8386.6,10806.35,11807.7,8146.0,7159.8,16151.7,12959.8,7712.05,14118.8,9876.85,8752.15,10985.2
2023-10-11,8926.9,10695.1,11248.1,10578.55,11714.15,10181.1,11966.0,11719.65,9269.05,9761.4,10433.85,8437.05,10767.8,11807.7,8146.0,7100.75,16082.65,12959.8,7712.05,14118.8,9950.3,8752.15,10985.2
2023-10-12,8926.9,10695.1,11248.1,10578.55,11714.15,10193.55,11951.45,11719.65,9269.05,9761.4,10433.85,8413.5,10767.8,11807.7,8146.0,7100.75,15981.1,12959.8,7712.05,14118.8,10016.25,8752.15,10985.2
2023-10-13,8926.9,10695.1,11225.55,10578.55,11714.15,10177.5,11951.45,11719.65,9234.0,9761.4,10400.3,8413.5,10834.25,11807.7,8253.95,7100.75,15981.1,12959.8,7578.5,14118.8,9916.2,8752.15,10985.2
2023-10-16,8926.9,10731.05,11225.55,10546.5,11714.15,10157.95,11951.45,11719.65,9175.45,9761.4,10400.3,8370.95,10931.7,11807.7,8307.4,7100.75,15981.1,12959.8,7578.5,14118.8,9916.2,8752.15,10985.2
2023-10-17,8926.9,10693.0,11225.55,10526.45,11714.15,10157.95,11951.45,11699.1,9175.45,9761.4,10400.3,8370.95,10906.65,11807.7,8307.4,7100.75,16239.55,12959.8,7578.5,14118.8,9916.2,8739.1,10985.2
2023-10-18,8926.9,10693.0,11225.55,10487.4,11714.15,10134.4,11933.9,11673.05,9175.45,9701.85,10351.75,8370.95,10906.65,11764.65,8270.85,7004.7,16239.55,12828.75,7499.95,14032.75,9916.2,8739.1,11024.15
2023-10-19,8926.9,10693.0,11225.55,10487.4,11714.15,10134.4,11933.9,11673.05,9127.4,9701.85,10351.75,8439.4,10906.65,11764.65,8349.3,7004.7,16239.55,12687.7,7499.95,14032.75,9916.2,8739.1,11024.15
2023-10-20,8907.85,10693.0,11193.0,10487.4,11714.15,10134.4,11933.9,11673.05,9054.85,9774.3,10351.75,8439.4,10906.65,11764.65,8349.3,7004.7,16239.55,12572.15,7591.9,14032.75,9916.2,8739.1,11024.15
2023-10-23,8907.85,10668.95,11193.0,10463.85,11714.15,10152.85,11917.35,11673.05,9037.8,9774.3,10351.75,8439.4,10906.65,11764.65,8349.3,6941.65,16239.55,12572.15,7591.9,14032.75,9916.2,8660.55,11027.1
2023-10-24,8907.85,10694.4,11193.0,10420.3,11752.1,10152.85,11917.35,11673.05,9037.8,9774.3,10351.75,8439.4,10906.65,11764.65,8349.3,6868.6,16239.55,12572.15,7591.9,14145.2,9991.15,8660.55,10973.05
2023-10-25,8858.8,10672.35,11193.0,10394.75,11752.1,10135.8,11917.35,11673.05,9004.75,9774.3,10351.75,8439.4,10856.1,11764.65,8305.25,6868.6,16128.5,12572.15,7591.9,14145.2,9881.6,8566.0,10896.5
2023-10-26,8858.8,10672.35,11193.0,10394.75,11752.1,10135.8,11885.3,11673.05,9004.75,9868.25,10351.75,8439.4,10806.55,11899.6,8305.25,6868.6,15990.95,12572.15,7591.9,14039.65,9881.6,8566.0,10896.5
2023-10-27,8990.25,10672.35,11193.0,10444.2,11752.1,10135.8,11904.75,11649.0,9004.75,9933.7,10351.75,8439.4,10806.55,11899.6,8244.7,6804.55,15990.95,12572.15,7591.9,14039.65,9770.05,8566.0,10896.5
2023-10-30,9016.7,10672.35,11161.95,10444.2,11733.55,10135.8,11904.75,11649.0,9004.75,9933.7,10321.2,8439.4,10779.0,11899.6,8194.15,6804.55,15838.9,12572.15,7722.35,14039.65,9770.05,8566.0,10896.5
2023-10-31,9016.7,10672.35,11161.95,10444.2,11670.0,10135.8,11904.75,11649.0,9004.75,10031.65,10245.65,8439.4,10779.0,11855.05,8194.15,6804.55,15838.9,12693.1,7785.8,13975.1,9770.05,8566.0,10896.5
