policy,retained_balance_usd,headroom_usd,ongoing_pocket_usd,terminal_received_usd,combined_pocket_usd,alive_before_terminal,ongoing_payouts,terminal_payouts,profit_before_terminal_usd,profit_after_terminal_usd,booked_net_trading_usd,firm_split_usd,path_ceiling_usd,unextracted_usd,path_fingerprint,stage,copies_checked,alive_rr050,alive_rr250,trading_neutral,earnings_vs_benchmark_usd,book_ceiling_usd,ceiling_capture
fixed_500_backlog,27600.0,2500.0,136114.35,0.0,136114.35,8,150,0,44295.7,44295.7,176029.15,0.0,180410.05,44295.7,9c9bf2591049435571675238b02bfdfcb0804f2cd2f214ef6b72e7f92d6d36fb,coarse,67237,5,3,False,-351745.25,535885.1,0.253999
fixed_500_backlog,28100.0,3000.0,200457.75,0.0,200457.75,17,241,0,117378.75,117378.75,311479.0,0.0,317836.5,117378.75,1f0d5e8fcbe90e0667a1863e302f8b21d65af0d3dd453cc2480ef30fca5e12f3,coarse,81321,9,8,False,-216295.4,535885.1,0.374069
fixed_500_backlog,28600.0,3500.0,225798.3,10006.77,235805.07,20,246,3,128860.75,118853.98,347477.9,0.0,354659.05,118853.98,6aba7e92f3305fcf6fc4be76584e7ff2f6d6b00714859c8d15039dca0301ae73,coarse,87630,12,8,False,-180296.5,535885.1,0.440029
fixed_500_backlog,29100.0,4000.0,246441.81,11006.77,257448.58,20,256,3,131360.75,120353.98,371046.7,307.89,378110.45,120661.87,e64230ad32f4bf4d05793e24481f8836219668c30cff16914e76f5edfc220c08,coarse,92144,12,8,False,-156727.7,535885.1,0.480417
fixed_500_backlog,29200.0,4100.0,296590.8,11206.77,307797.57,20,285,3,131860.75,120653.98,422592.55,1368.0,429819.55,122021.98,7a3139a91119d1a5fff0db265e5304fb6643636b1c346c263a7382a2b8755e52,local_refinement,100757,12,8,False,-105181.85,535885.1,0.574372
fixed_500_backlog,29300.0,4200.0,294926.55,12906.77,307833.32,20,282,4,132855.0,119948.23,422421.45,1338.0,429119.55,121286.23,c992977bede29e1c259aba2af48f40e3e7f2a5d2edb591ac1a56ac9daa84e11f,local_refinement,100759,12,8,False,-105352.95,535885.1,0.574439
fixed_500_backlog,29400.0,4300.0,346426.36,22957.75,369384.11,21,310,6,140089.2,117131.45,481364.4,1832.44,488348.0,118963.89,f5e0662ef6be16ed7acc5765ed6a208658a6d05b612242d1b581a4ee46296b4b,local_refinement,109679,12,9,False,-46410.0,535885.1,0.689297
fixed_500_backlog,29500.0,4400.0,345466.36,23157.75,368624.11,21,308,6,140489.2,117331.45,480512.1,1792.44,487748.0,119123.89,54beebf4459e2096884e2a9354bfc9c273dca00f3fa62f6c8f0f0deecd60ce15,local_refinement,109685,12,9,False,-47262.3,535885.1,0.687879
fixed_500_backlog,29600.0,4500.0,362727.48,40018.87,402746.35,27,316,10,170047.3,128177.19,527774.4,4961.56,535885.1,133138.75,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.751554
fixed_500_backlog,29700.0,4600.0,361318.18,45805.66,407123.84,27,313,11,171496.6,123799.7,527774.4,4961.56,535885.1,128761.26,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.759722
fixed_500_backlog,29800.0,4700.0,359430.78,47865.66,407296.44,27,310,12,173424.0,123627.1,527774.4,4961.56,535885.1,128588.66,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.760044
fixed_500_backlog,29900.0,4800.0,358641.13,48455.31,407096.44,27,307,12,174253.65,123827.1,527774.4,4961.56,535885.1,128788.66,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.759671
fixed_500_backlog,30000.0,4900.0,357781.13,49115.31,406896.44,27,307,12,175153.65,124027.1,527774.4,4961.56,535885.1,128988.66,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.759298
fixed_500_backlog,30100.0,5000.0,356921.13,49775.31,406696.44,27,307,12,176053.65,124227.1,527774.4,4961.56,535885.1,129188.66,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.758925
fixed_500_backlog,30200.0,5100.0,355965.43,51935.31,407900.74,27,305,13,177049.35,123022.8,527774.4,4961.56,535885.1,127984.36,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.761172
fixed_500_backlog,30300.0,5200.0,354935.49,52595.31,407530.8,27,303,13,178119.3,123392.75,527774.4,4961.55,535885.1,128354.3,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.760482
fixed_500_backlog,30400.0,5300.0,353425.48,58866.08,412291.56,27,301,14,179719.3,118058.56,527774.4,5534.98,535885.1,123593.54,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.769366
fixed_500_backlog,30500.0,5400.0,352365.47,59526.08,411891.55,27,299,14,180819.3,118458.56,527774.4,5534.99,535885.1,123993.55,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.768619
fixed_500_backlog,30600.0,5500.0,351254.72,60202.28,411457.0,27,298,14,181970.05,118893.11,527774.4,5534.99,535885.1,124428.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.767808
fixed_500_backlog,30700.0,5600.0,348262.12,62230.53,410492.65,27,294,14,185002.65,119857.46,527774.4,5534.99,535885.1,125392.45,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.766009
fixed_500_backlog,30800.0,5700.0,347002.12,62990.53,409992.65,27,292,14,186302.65,120357.46,527774.4,5534.99,535885.1,125892.45,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.765076
fixed_500_backlog,30900.0,5800.0,345742.12,63750.53,409492.65,27,288,14,187602.65,120857.46,527774.4,5534.99,535885.1,126392.45,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.764143
fixed_500_backlog,31000.0,5900.0,344396.77,64595.88,408992.65,27,284,14,188988.0,121357.46,527774.4,5534.99,535885.1,126892.45,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.76321
fixed_500_backlog,31100.0,6000.0,343005.32,65455.88,408461.2,27,281,14,190419.45,121888.91,527774.4,5534.99,535885.1,127423.9,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.762218
fixed_500_backlog,31600.0,6500.0,334732.97,73110.39,407843.36,27,272,16,198931.2,122506.76,527774.4,5534.98,535885.1,128041.74,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.761065
fixed_500_backlog,32100.0,7000.0,327799.67,78049.24,405848.91,27,263,16,206114.5,124501.21,527774.4,5534.98,535885.1,130036.19,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.757343
fixed_500_backlog,32600.0,7500.0,320659.66,83299.24,403958.9,27,253,16,213504.5,126391.21,527774.4,5534.99,535885.1,131926.2,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.753816
fixed_500_backlog,33100.0,8000.0,312398.61,81137.1,393535.71,27,244,15,222015.55,136814.4,527774.4,5534.99,535885.1,142349.39,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.734366
fixed_500_backlog,33600.0,8500.0,305355.05,85887.1,391242.15,27,233,15,229309.1,139107.95,527774.4,5535.0,535885.1,144642.95,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.730086
fixed_500_backlog,34100.0,9000.0,298870.8,92137.1,391007.9,27,219,16,236043.35,139342.2,527774.4,5535.0,535885.1,144877.2,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.729649
fixed_500_backlog,34600.0,9500.0,293075.32,96932.58,390007.9,27,211,16,242043.35,140342.2,527774.4,5535.0,535885.1,145877.2,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.727783
fixed_500_backlog,35100.0,10000.0,286303.62,111986.79,398290.41,27,200,17,248965.05,131592.56,527774.4,6002.13,535885.1,137594.69,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.743238
fixed_750_backlog,,,50657.2,0.0,50657.2,3,58,0,6806.95,6806.95,53709.9,0.0,57464.15,6806.95,e353b790181aaf32194de9fb78517434010f69dc0c5ab6d393e5c8fa14b3ecd8,coarse,34104,2,1,False,-474064.5,535885.1,0.09453
fixed_750_backlog,25100.0,0.0,50657.2,0.0,50657.2,3,58,0,6806.95,6806.95,53709.9,0.0,57464.15,6806.95,e353b790181aaf32194de9fb78517434010f69dc0c5ab6d393e5c8fa14b3ecd8,coarse,34104,2,1,False,-474064.5,535885.1,0.09453
fixed_750_backlog,25600.0,500.0,50657.2,0.0,50657.2,3,58,0,6806.95,6806.95,53709.9,0.0,57464.15,6806.95,e353b790181aaf32194de9fb78517434010f69dc0c5ab6d393e5c8fa14b3ecd8,coarse,34104,2,1,False,-474064.5,535885.1,0.09453
fixed_750_backlog,26100.0,1000.0,50358.15,0.0,50358.15,3,58,0,6806.95,6806.95,53398.65,0.0,57165.1,6806.95,31ac222b823365cb289b849ddd4952cca0f1bc5978fc7b755315fe6b0435b53c,coarse,34109,2,1,False,-474375.75,535885.1,0.093972
fixed_750_backlog,26600.0,1500.0,47034.0,0.0,47034.0,3,54,0,6806.95,6806.95,50413.75,0.0,53840.95,6806.95,410c49c4f9d8e2d0dfe510edc055294629e067bec0a441d6c884c10a0cf1ff9b,coarse,38380,2,1,False,-477360.65,535885.1,0.087769
fixed_750_backlog,27100.0,2000.0,70980.5,0.0,70980.5,3,72,0,6806.95,6806.95,74501.95,0.0,77787.45,6806.95,3016646beba84f1576e91e6c75eb261061abac973e6ee9c2e3d6b3107a8bd93c,coarse,50566,2,1,False,-453272.45,535885.1,0.132455
fixed_750_backlog,27600.0,2500.0,130327.65,1912.14,132239.79,6,116,1,17973.65,16061.51,144437.4,0.0,148301.3,16061.51,d4d0858546712814ec322192348d6a518580e6c52c62b2b836fdb27dea76b646,coarse,63494,4,2,False,-383337.0,535885.1,0.246769
fixed_750_backlog,28100.0,3000.0,242716.65,9648.56,252365.21,12,186,4,40089.9,30441.34,277699.25,0.0,282806.55,30441.34,5e026322ef2f5c83a26d6e3a16cd8fcfb513c4967a342f01097422f4ee550cf6,coarse,79661,9,3,False,-250075.15,535885.1,0.470932
fixed_750_backlog,28600.0,3500.0,271327.55,20384.98,291712.53,17,208,7,62146.5,41761.52,326630.15,0.0,333474.05,41761.52,2ad69ba5810385ae360f0e5cee893aa1bd591a8c42f466e23acc06fb124e044b,coarse,86648,12,5,False,-201144.25,535885.1,0.544356
fixed_750_backlog,29100.0,4000.0,287787.51,23884.98,311672.49,17,219,7,67146.5,43261.52,348575.8,307.89,355241.9,43569.41,51196bf6e3888c377ed014688baadfe7b3554e1eeeb43107784a50aaa85fa03f,coarse,91175,12,5,False,-179198.6,535885.1,0.581603
fixed_750_backlog,29200.0,4100.0,337136.5,24584.98,361721.48,17,247,7,68146.5,43561.52,399738.7,1368.0,406651.0,44929.52,53b082db161fa89b693c6f42bea7c024b0b2a034746e825f21671de736c06878,local_refinement,99797,12,5,False,-128035.7,535885.1,0.674998
fixed_750_backlog,29300.0,4200.0,334672.25,26784.98,361457.23,17,244,8,69640.75,42855.77,399567.6,1338.0,405651.0,44193.77,6696fefb93ca678e5a80dd10b320d47d33035e4195f21b9a2a28396a83f2cf26,local_refinement,99799,12,5,False,-128206.8,535885.1,0.674505
fixed_750_backlog,29400.0,4300.0,384492.27,27484.98,411977.25,17,272,8,70540.75,43055.77,450424.4,1623.58,456656.6,44679.35,49b8313035065faddc837bf810f24de04c2fde532ddf928e32ed2153dfc7c743,local_refinement,108403,12,5,False,-77350.0,535885.1,0.768779
fixed_750_backlog,29500.0,4400.0,382542.92,28184.98,410727.9,17,270,8,71540.1,43355.12,449003.9,1573.58,455656.6,44928.7,aa0cde090628d9269b4b8b0570e01ef7e83425b836094728bf5a161e92c2dc60,local_refinement,108413,12,5,False,-78770.5,535885.1,0.766448
fixed_750_backlog,29600.0,4500.0,411777.98,62222.1,474000.08,27,282,16,120710.6,54800.9,527774.4,7084.12,535885.1,61885.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.884518
fixed_750_backlog,29700.0,4600.0,409233.55,68890.08,478123.63,27,277,17,123319.35,50373.76,527774.4,7387.71,535885.1,57761.47,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.892213
fixed_750_backlog,29800.0,4700.0,405829.25,77278.22,483107.47,27,271,19,126783.65,45229.02,527774.4,7548.61,535885.1,52777.63,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.901513
fixed_750_backlog,29900.0,4800.0,404089.25,78718.22,482807.47,27,268,19,128583.65,45529.02,527774.4,7548.61,535885.1,53077.63,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.900953
fixed_750_backlog,30000.0,4900.0,402349.25,80158.22,482507.47,27,268,19,130383.65,45829.02,527774.4,7548.61,535885.1,53377.63,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.900394
fixed_750_backlog,30100.0,5000.0,400609.25,81598.22,482207.47,27,267,19,132183.65,46129.02,527774.4,7548.61,535885.1,53677.63,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.899834
fixed_750_backlog,30600.0,5500.0,391392.94,90409.47,481802.41,27,259,20,141699.95,46534.07,527774.4,7548.62,535885.1,54082.69,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.899078
fixed_750_backlog,30700.0,5600.0,387977.44,87037.33,475014.77,27,256,19,145175.45,53321.71,527774.4,7548.62,535885.1,60870.33,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.886412
fixed_750_backlog,30800.0,5700.0,385803.19,88577.33,474380.52,27,254,19,147409.7,53955.96,527774.4,7548.62,535885.1,61504.58,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.885228
fixed_750_backlog,30900.0,5800.0,383113.74,96838.92,479952.66,27,248,20,150159.15,48383.82,527774.4,7548.62,535885.1,55932.44,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.895626
fixed_750_backlog,31000.0,5900.0,380973.74,98378.92,479352.66,27,244,20,152359.15,48983.82,527774.4,7548.62,535885.1,56532.44,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.894506
fixed_750_backlog,31100.0,6000.0,378386.54,106806.81,485193.35,27,239,21,155006.35,43143.13,527774.4,7548.62,535885.1,50691.75,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.905406
fixed_750_backlog,31200.0,6100.0,375824.19,109846.81,485671.0,27,237,22,157628.7,42665.48,527774.4,7548.62,535885.1,50214.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.906297
fixed_750_backlog,31300.0,6200.0,373354.14,112886.81,486240.95,27,235,23,160158.75,42095.53,527774.4,7548.62,535885.1,49644.15,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.90736
fixed_750_backlog,31400.0,6300.0,371405.41,114435.55,485840.96,27,234,23,162158.75,42495.53,527774.4,7548.61,535885.1,50044.14,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.906614
fixed_750_backlog,31500.0,6400.0,369455.41,115985.55,485440.96,27,234,23,164158.75,42895.53,527774.4,7548.61,535885.1,50444.14,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.905868
fixed_750_backlog,31600.0,6500.0,367039.97,117535.55,484575.52,27,232,23,166624.2,43760.98,527774.4,7548.6,535885.1,51309.58,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.904253
fixed_750_backlog,32100.0,7000.0,356648.82,125932.25,482581.07,27,225,23,177265.35,45755.43,527774.4,7548.6,535885.1,53304.03,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.900531
fixed_750_backlog,32600.0,7500.0,346008.81,134682.25,480691.06,27,215,23,188155.35,47645.43,527774.4,7548.61,535885.1,55194.04,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.897004
fixed_750_backlog,33100.0,8000.0,334247.76,136020.11,470267.87,27,211,22,200166.4,58068.62,527774.4,7548.61,535885.1,65617.23,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.877554
fixed_750_backlog,33600.0,8500.0,323704.2,144270.11,467974.31,27,205,22,210959.95,60362.17,527774.4,7548.62,535885.1,67910.79,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.873274
fixed_750_backlog,34100.0,9000.0,313719.95,154020.11,467740.06,27,196,23,221194.2,60596.42,527774.4,7548.62,535885.1,68145.04,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.872836
fixed_750_backlog,34600.0,9500.0,304424.47,162315.59,466740.06,27,191,23,230694.2,61596.42,527774.4,7548.62,535885.1,69145.04,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.87097
fixed_750_backlog,35100.0,10000.0,294652.77,170665.59,465318.36,27,186,23,240615.9,63018.12,527774.4,7548.62,535885.1,70566.74,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.868317
hold,,,-15800.0,37500.0,21700.0,27,0,25,551685.1,514185.1,527774.4,0.0,535885.1,514185.1,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,benchmark,111593,12,15,True,0.0,535885.1,0.040494
legacy_500_blocks,,,45700.0,0.0,45700.0,3,72,0,7556.95,7556.95,50093.2,0.0,53256.95,7556.95,d1f78d1a3b6ff9830f0733dce14996c821cdffbe65fe68c28a22e2af13328fc3,coarse,36921,2,1,False,-477681.2,535885.1,0.085279
legacy_500_blocks,25100.0,0.0,45700.0,0.0,45700.0,3,72,0,7556.95,7556.95,50093.2,0.0,53256.95,7556.95,d1f78d1a3b6ff9830f0733dce14996c821cdffbe65fe68c28a22e2af13328fc3,coarse,36921,2,1,False,-477681.2,535885.1,0.085279
legacy_500_blocks,25600.0,500.0,45700.0,0.0,45700.0,3,72,0,7556.95,7556.95,50093.2,0.0,53256.95,7556.95,d1f78d1a3b6ff9830f0733dce14996c821cdffbe65fe68c28a22e2af13328fc3,coarse,36921,2,1,False,-477681.2,535885.1,0.085279
legacy_500_blocks,26100.0,1000.0,45200.0,0.0,45200.0,3,72,0,7556.95,7556.95,49628.4,0.0,52756.95,7556.95,556316a67f1eaf8b483fac5dfb74b693f7db1e4c435ac781f62544811e655642,coarse,37027,2,1,False,-478146.0,535885.1,0.084346
legacy_500_blocks,26600.0,1500.0,45200.0,0.0,45200.0,3,67,0,7556.95,7556.95,49815.5,0.0,52756.95,7556.95,0657ca1fd560ceac495f87dbf5e771a09d49699535ef5e47d2a71aea2e6f8f7b,coarse,40785,2,1,False,-477958.9,535885.1,0.084346
legacy_500_blocks,27100.0,2000.0,77200.0,0.0,77200.0,4,101,0,13380.25,13380.25,86727.6,0.0,90580.25,13380.25,0d5d37ed9ee9fdb3f025ef6462a6689fc6f78e4d4b451ca492cd96a4b2849d85,coarse,53872,3,1,False,-441046.8,535885.1,0.144061
legacy_500_blocks,27600.0,2500.0,136200.0,0.0,136200.0,10,164,0,56373.1,56373.1,188347.1,0.0,192573.1,56373.1,df6bdfee536e24922d881b746507b45a6fe03016e3791a32a827a4ebacf5cdf9,coarse,67346,6,4,False,-339427.3,535885.1,0.254159
legacy_500_blocks,28100.0,3000.0,229200.0,5375.93,234575.93,20,266,2,126826.35,121450.42,348920.75,0.0,356026.35,121450.42,73fd94de2492c478d2b009f698c90c9514bdd5f1a2eded45754d8e4ac3255c66,coarse,87603,12,8,False,-178853.65,535885.1,0.437735
legacy_500_blocks,28600.0,3500.0,224200.0,10558.42,234758.42,20,251,3,129826.35,119267.93,346947.5,0.0,354026.35,119267.93,8192cd41aa84cd80dbc0761f9752120da7e83bdef51923d44ce0f0e8ac134e15,coarse,87687,12,8,False,-180826.9,535885.1,0.438076
legacy_500_blocks,29100.0,4000.0,244900.0,11558.42,256458.42,20,261,3,132326.35,120767.93,370703.05,300.0,377526.35,121067.93,4d81223c9e00fa0c09c020c61bbfde76f5cd23a505b4e703f3342abd0fc0f169,coarse,92157,12,8,False,-157071.35,535885.1,0.47857
legacy_500_blocks,29200.0,4100.0,304200.0,19810.55,324010.55,23,305,5,146897.6,126170.15,445158.25,2416.9,452597.6,128587.05,c789ac404377f17c6180453647deb3b8b2b37e7ff403c381ab67b1398d67d196,local_refinement,101720,12,11,False,-82616.15,535885.1,0.604627
legacy_500_blocks,29300.0,4200.0,333750.0,25538.56,359288.56,25,324,7,158001.8,131076.56,486407.8,3836.68,494201.8,134913.24,6504af9a1f51fce9c977cc2f73f0b8bb2a6e694e3ac89592ad074048a14f5c5f,local_refinement,106657,12,13,False,-41366.6,535885.1,0.670458
legacy_500_blocks,29400.0,4300.0,362100.0,40163.72,402263.72,27,338,10,170685.1,128659.79,527774.4,4961.59,535885.1,133621.38,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.750653
legacy_500_blocks,29500.0,4400.0,361600.0,40663.72,402263.72,27,333,10,171185.1,128659.79,527774.4,4961.59,535885.1,133621.38,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.750653
legacy_500_blocks,29600.0,4500.0,360700.0,41563.72,402263.72,27,334,10,172185.1,128659.79,527774.4,4961.59,535885.1,133621.38,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.750653
legacy_500_blocks,29700.0,4600.0,359250.0,47240.51,406490.51,27,329,11,173685.1,124433.0,527774.4,4961.59,535885.1,129394.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.75854
legacy_500_blocks,29800.0,4700.0,357800.0,49190.51,406990.51,27,330,12,175185.1,123933.0,527774.4,4961.59,535885.1,128894.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.759473
legacy_500_blocks,29900.0,4800.0,356300.0,50190.51,406490.51,27,326,12,176685.1,124433.0,527774.4,4961.59,535885.1,129394.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.75854
legacy_500_blocks,30000.0,4900.0,355800.0,50690.51,406490.51,27,321,12,177185.1,124433.0,527774.4,4961.59,535885.1,129394.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.75854
legacy_500_blocks,30100.0,5000.0,354900.0,51590.51,406490.51,27,320,12,178185.1,124433.0,527774.4,4961.59,535885.1,129394.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.75854
legacy_500_blocks,30200.0,5100.0,353450.0,53540.51,406990.51,27,315,13,179685.1,123933.0,527774.4,4961.59,535885.1,128894.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.759473
legacy_500_blocks,30300.0,5200.0,352500.0,53990.51,406490.51,27,317,13,180685.1,124433.0,527774.4,4961.59,535885.1,129394.59,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.75854
legacy_500_blocks,30400.0,5300.0,350550.0,60601.28,411151.28,27,317,14,182685.1,119198.81,527774.4,5535.01,535885.1,124733.82,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.767238
legacy_500_blocks,30500.0,5400.0,350050.0,61101.28,411151.28,27,313,14,183185.1,119198.81,527774.4,5535.01,535885.1,124733.82,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.767238
legacy_500_blocks,30600.0,5500.0,348150.0,62501.28,410651.28,27,309,14,185185.1,119698.81,527774.4,5535.01,535885.1,125233.82,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,coarse,111593,12,15,True,0.0,535885.1,0.766305
legacy_500_blocks,30700.0,5600.0,344700.0,64492.08,409192.08,27,304,14,188685.1,121158.01,527774.4,5535.01,535885.1,126693.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.763582
legacy_500_blocks,30800.0,5700.0,343750.0,64942.08,408692.08,27,306,14,189685.1,121658.01,527774.4,5535.01,535885.1,127193.02,6f3bdaca05c979a8d4161f3935031b286969e333d0777e4b10b36afbeeada590,local_refinement,111593,12,15,True,0.0,535885.1,0.762649
