cohort,kind,start,left,right,daily_pnl_correlation,joint_negative_days,negative_day_jaccard,joint_underwater_fraction,deep_drawdown_jaccard
12m_2023-07-01,12m,2023-07-01,0.75,1.00,0.9388980584170146,99,0.7983870967741935,0.7898832684824902,0.7719298245614035
12m_2023-07-01,12m,2023-07-01,0.75,1.25,0.8775434615448175,91,0.7,0.7509727626459144,0.59375
12m_2023-07-01,12m,2023-07-01,0.75,1.50,0.8402305874779774,89,0.6496350364963503,0.7821011673151751,0.49333333333333335
12m_2023-07-01,12m,2023-07-01,0.75,1.75,0.8214767483759616,85,0.6028368794326241,0.7665369649805448,0.5735294117647058
12m_2023-07-01,12m,2023-07-01,0.75,2.00,0.8057484193693801,86,0.6056338028169014,0.77431906614786,0.625
12m_2023-07-01,12m,2023-07-01,0.75,2.25,0.7848743065768722,84,0.5915492957746479,0.7782101167315175,0.7894736842105263
12m_2023-07-01,12m,2023-07-01,0.75,2.50,0.770648887291913,80,0.5594405594405595,0.7626459143968871,0.7413793103448276
12m_2023-07-01,12m,2023-07-01,0.75,2.75,0.768587467867535,81,0.5586206896551724,0.7937743190661478,0.8545454545454545
12m_2023-07-01,12m,2023-07-01,0.75,3.00,0.7469172135981126,79,0.541095890410959,0.7704280155642024,0.8181818181818182
12m_2023-07-01,12m,2023-07-01,0.75,3.25,0.7504712040776476,79,0.5374149659863946,0.7626459143968871,0.8181818181818182
12m_2023-07-01,12m,2023-07-01,0.75,3.50,0.746609055139901,83,0.5570469798657718,0.7898832684824902,0.7818181818181819
12m_2023-07-01,12m,2023-07-01,1.00,1.25,0.9458219697800456,101,0.8487394957983193,0.7431906614785992,0.7222222222222222
12m_2023-07-01,12m,2023-07-01,1.00,1.50,0.9005336141733563,96,0.7441860465116279,0.7354085603112841,0.609375
12m_2023-07-01,12m,2023-07-01,1.00,1.75,0.8882419363955765,91,0.6791044776119403,0.7354085603112841,0.6610169491525424
12m_2023-07-01,12m,2023-07-01,1.00,2.00,0.874372387127313,92,0.6814814814814815,0.7431906614785992,0.7272727272727273
12m_2023-07-01,12m,2023-07-01,1.00,2.25,0.846463178016708,90,0.6666666666666666,0.7392996108949417,0.8235294117647058
12m_2023-07-01,12m,2023-07-01,1.00,2.50,0.8251391646244833,85,0.6204379562043796,0.7276264591439688,0.7037037037037037
12m_2023-07-01,12m,2023-07-01,1.00,2.75,0.8244571955651213,86,0.6187050359712231,0.7509727626459144,0.86
12m_2023-07-01,12m,2023-07-01,1.00,3.00,0.8049571965852964,84,0.6,0.7354085603112841,0.82
12m_2023-07-01,12m,2023-07-01,1.00,3.25,0.8045903301532314,84,0.5957446808510638,0.7276264591439688,0.82
12m_2023-07-01,12m,2023-07-01,1.00,3.50,0.8079480653828863,88,0.6153846153846154,0.7509727626459144,0.8936170212765957
12m_2023-07-01,12m,2023-07-01,1.25,1.50,0.928598674936955,99,0.7983870967741935,0.7587548638132295,0.7931034482758621
12m_2023-07-01,12m,2023-07-01,1.25,1.75,0.9053848729144578,94,0.7286821705426356,0.7626459143968871,0.8333333333333334
12m_2023-07-01,12m,2023-07-01,1.25,2.00,0.8973373633517656,96,0.7441860465116279,0.7665369649805448,0.8461538461538461
12m_2023-07-01,12m,2023-07-01,1.25,2.25,0.8634787831372747,93,0.7153846153846154,0.7431906614785992,0.6785714285714286
12m_2023-07-01,12m,2023-07-01,1.25,2.50,0.8332017055459735,88,0.6666666666666666,0.7237354085603113,0.5
12m_2023-07-01,12m,2023-07-01,1.25,2.75,0.8289246175353432,89,0.664179104477612,0.7509727626459144,0.6491228070175439
12m_2023-07-01,12m,2023-07-01,1.25,3.00,0.8160678315420615,88,0.6567164179104478,0.7315175097276264,0.6140350877192983
12m_2023-07-01,12m,2023-07-01,1.25,3.25,0.8163293351164221,88,0.6518518518518519,0.7276264591439688,0.6140350877192983
12m_2023-07-01,12m,2023-07-01,1.25,3.50,0.819414902790926,92,0.6715328467153284,0.7509727626459144,0.7307692307692307
12m_2023-07-01,12m,2023-07-01,1.50,1.75,0.9621494290430352,106,0.8688524590163934,0.7937743190661478,0.8166666666666667
12m_2023-07-01,12m,2023-07-01,1.50,2.00,0.9300537921349007,104,0.8253968253968254,0.7821011673151751,0.7377049180327869
12m_2023-07-01,12m,2023-07-01,1.50,2.25,0.9077079268092347,103,0.824,0.7665369649805448,0.5522388059701493
12m_2023-07-01,12m,2023-07-01,1.50,2.50,0.8695037102223233,96,0.7441860465116279,0.7470817120622568,0.4305555555555556
12m_2023-07-01,12m,2023-07-01,1.50,2.75,0.8602457267763566,97,0.7404580152671756,0.7782101167315175,0.5522388059701493
12m_2023-07-01,12m,2023-07-01,1.50,3.00,0.8511128384409972,96,0.732824427480916,0.7509727626459144,0.5223880597014925
12m_2023-07-01,12m,2023-07-01,1.50,3.25,0.8478893230403142,96,0.7272727272727273,0.7470817120622568,0.5223880597014925
12m_2023-07-01,12m,2023-07-01,1.50,3.50,0.8481191210285034,99,0.7333333333333333,0.7782101167315175,0.5873015873015873
12m_2023-07-01,12m,2023-07-01,1.75,2.00,0.9671095977972584,108,0.8852459016393442,0.7976653696498055,0.9056603773584906
12m_2023-07-01,12m,2023-07-01,1.75,2.25,0.9132128601817485,104,0.8387096774193549,0.7782101167315175,0.6779661016949152
12m_2023-07-01,12m,2023-07-01,1.75,2.50,0.8793432767148417,96,0.7441860465116279,0.7509727626459144,0.48484848484848486
12m_2023-07-01,12m,2023-07-01,1.75,2.75,0.8707930185592542,97,0.7404580152671756,0.7821011673151751,0.5967741935483871
12m_2023-07-01,12m,2023-07-01,1.75,3.00,0.8646719326274295,95,0.7196969696969697,0.7509727626459144,0.5645161290322581
12m_2023-07-01,12m,2023-07-01,1.75,3.25,0.8597223967906614,96,0.7272727272727273,0.7509727626459144,0.5645161290322581
12m_2023-07-01,12m,2023-07-01,1.75,3.50,0.8597616894489287,99,0.7333333333333333,0.7821011673151751,0.6666666666666666
12m_2023-07-01,12m,2023-07-01,2.00,2.25,0.94314508981609,108,0.8852459016393442,0.7937743190661478,0.7454545454545455
12m_2023-07-01,12m,2023-07-01,2.00,2.50,0.9020268353501955,100,0.7874015748031497,0.7704280155642024,0.532258064516129
12m_2023-07-01,12m,2023-07-01,2.00,2.75,0.8879959623177357,99,0.7557251908396947,0.7976653696498055,0.6551724137931034
12m_2023-07-01,12m,2023-07-01,2.00,3.00,0.8820200084415378,97,0.7348484848484849,0.7704280155642024,0.6206896551724138
12m_2023-07-01,12m,2023-07-01,2.00,3.25,0.8821247759867595,97,0.7293233082706767,0.7665369649805448,0.6206896551724138
12m_2023-07-01,12m,2023-07-01,2.00,3.50,0.8744597196597096,100,0.7352941176470589,0.7898832684824902,0.7358490566037735
12m_2023-07-01,12m,2023-07-01,2.25,2.50,0.9306136893287249,106,0.8907563025210085,0.7937743190661478,0.7222222222222222
12m_2023-07-01,12m,2023-07-01,2.25,2.75,0.9139910868294945,105,0.8536585365853658,0.8054474708171206,0.7735849056603774
12m_2023-07-01,12m,2023-07-01,2.25,3.00,0.9038796960739692,101,0.8015873015873016,0.7782101167315175,0.7358490566037735
12m_2023-07-01,12m,2023-07-01,2.25,3.25,0.896064663137076,101,0.7952755905511811,0.77431906614786,0.7358490566037735
12m_2023-07-01,12m,2023-07-01,2.25,3.50,0.8871755952675677,104,0.8,0.7976653696498055,0.8367346938775511
12m_2023-07-01,12m,2023-07-01,2.50,2.75,0.9803187489656336,110,0.9565217391304348,0.8015564202334631,0.7884615384615384
12m_2023-07-01,12m,2023-07-01,2.50,3.00,0.965854064563478,106,0.8983050847457628,0.77431906614786,0.82
12m_2023-07-01,12m,2023-07-01,2.50,3.25,0.9580299039082443,105,0.875,0.77431906614786,0.82
12m_2023-07-01,12m,2023-07-01,2.50,3.50,0.9381471222114992,106,0.848,0.7937743190661478,0.6792452830188679
12m_2023-07-01,12m,2023-07-01,2.75,3.00,0.9825082413992046,110,0.9401709401709402,0.8015564202334631,0.9574468085106383
12m_2023-07-01,12m,2023-07-01,2.75,3.25,0.9726449942518879,109,0.9159663865546218,0.7937743190661478,0.9574468085106383
12m_2023-07-01,12m,2023-07-01,2.75,3.50,0.9463854796583433,109,0.872,0.8171206225680934,0.875
12m_2023-07-01,12m,2023-07-01,3.00,3.25,0.9887111058564324,112,0.9739130434782609,0.8015564202334631,1.0
12m_2023-07-01,12m,2023-07-01,3.00,3.50,0.9626965528611267,112,0.9256198347107438,0.7976653696498055,0.8333333333333334
12m_2023-07-01,12m,2023-07-01,3.25,3.50,0.9682761066663661,114,0.95,0.7976653696498055,0.8333333333333334
12m_2023-10-01,12m,2023-10-01,0.50,0.75,0.9297045866835427,87,0.7016129032258065,0.7248062015503876,0.5740740740740741
12m_2023-10-01,12m,2023-10-01,0.50,1.00,0.8671116243051725,89,0.7063492063492064,0.7015503875968992,0.8596491228070176
12m_2023-10-01,12m,2023-10-01,0.50,1.25,0.8279262842489978,84,0.6412213740458015,0.689922480620155,0.40350877192982454
12m_2023-10-01,12m,2023-10-01,0.50,1.50,0.8140396880533953,88,0.6616541353383458,0.7093023255813954,0.3793103448275862
12m_2023-10-01,12m,2023-10-01,0.50,1.75,0.791501128929366,85,0.6159420289855072,0.7170542635658915,0.2033898305084746
12m_2023-10-01,12m,2023-10-01,0.50,2.00,0.7405349294323863,85,0.5902777777777778,0.7248062015503876,0.18032786885245902
12m_2023-10-01,12m,2023-10-01,0.50,2.25,0.7207989230136891,84,0.5833333333333334,0.7015503875968992,0.171875
12m_2023-10-01,12m,2023-10-01,0.50,2.50,0.6955695540936235,81,0.574468085106383,0.6821705426356589,0.1935483870967742
12m_2023-10-01,12m,2023-10-01,0.50,2.75,0.6769792834365119,82,0.5774647887323944,0.7325581395348837,0.11940298507462686
12m_2023-10-01,12m,2023-10-01,0.50,3.00,0.6634120015139509,79,0.5563380281690141,0.7131782945736435,0.10526315789473684
12m_2023-10-01,12m,2023-10-01,0.50,3.25,0.6643563630812805,79,0.5524475524475524,0.6937984496124031,0.1095890410958904
12m_2023-10-01,12m,2023-10-01,0.50,3.50,0.6681951170730221,83,0.5763888888888888,0.7054263565891473,0.11940298507462686
12m_2023-10-01,12m,2023-10-01,0.75,1.00,0.9131241966011152,95,0.7851239669421488,0.7093023255813954,0.509090909090909
12m_2023-10-01,12m,2023-10-01,0.75,1.25,0.8644693815892337,88,0.6875,0.686046511627907,0.46153846153846156
12m_2023-10-01,12m,2023-10-01,0.75,1.50,0.8431920633557147,88,0.6567164179104478,0.6821705426356589,0.32558139534883723
12m_2023-10-01,12m,2023-10-01,0.75,1.75,0.8230050976986623,85,0.6115107913669064,0.6976744186046512,0.3333333333333333
12m_2023-10-01,12m,2023-10-01,0.75,2.00,0.7639554012150495,85,0.5862068965517241,0.7093023255813954,0.2894736842105263
12m_2023-10-01,12m,2023-10-01,0.75,2.25,0.7469480663085843,85,0.5902777777777778,0.6937984496124031,0.2682926829268293
12m_2023-10-01,12m,2023-10-01,0.75,2.50,0.7185942802138403,80,0.5594405594405595,0.6821705426356589,0.3076923076923077
12m_2023-10-01,12m,2023-10-01,0.75,2.75,0.7024871366085207,80,0.5517241379310345,0.7286821705426356,0.18181818181818182
12m_2023-10-01,12m,2023-10-01,0.75,3.00,0.68791304408879,78,0.5416666666666666,0.7054263565891473,0.1509433962264151
12m_2023-10-01,12m,2023-10-01,0.75,3.25,0.6874124681950312,78,0.5379310344827586,0.689922480620155,0.16
12m_2023-10-01,12m,2023-10-01,0.75,3.50,0.6863545138580677,81,0.5510204081632653,0.7015503875968992,0.18181818181818182
12m_2023-10-01,12m,2023-10-01,1.00,1.25,0.949932306663372,101,0.8487394957983193,0.7015503875968992,0.4716981132075472
12m_2023-10-01,12m,2023-10-01,1.00,1.50,0.9208929560908011,97,0.751937984496124,0.686046511627907,0.4444444444444444
12m_2023-10-01,12m,2023-10-01,1.00,1.75,0.8971500808382372,92,0.6764705882352942,0.6976744186046512,0.2545454545454545
12m_2023-10-01,12m,2023-10-01,1.00,2.00,0.8717308892126152,92,0.647887323943662,0.7093023255813954,0.22807017543859648
12m_2023-10-01,12m,2023-10-01,1.00,2.25,0.8469901505565901,90,0.6293706293706294,0.689922480620155,0.21666666666666667
12m_2023-10-01,12m,2023-10-01,1.00,2.50,0.8145744493026627,84,0.5874125874125874,0.6782945736434108,0.2413793103448276
12m_2023-10-01,12m,2023-10-01,1.00,2.75,0.7969604781122601,84,0.5793103448275863,0.7170542635658915,0.15873015873015872
12m_2023-10-01,12m,2023-10-01,1.00,3.00,0.7874927930161457,82,0.5694444444444444,0.6976744186046512,0.1388888888888889
12m_2023-10-01,12m,2023-10-01,1.00,3.25,0.7870909185917542,82,0.5655172413793104,0.6821705426356589,0.14492753623188406
12m_2023-10-01,12m,2023-10-01,1.00,3.50,0.7903958016039314,86,0.589041095890411,0.6976744186046512,0.15873015873015872
12m_2023-10-01,12m,2023-10-01,1.25,1.50,0.9532365604526124,101,0.808,0.7093023255813954,0.7333333333333333
12m_2023-10-01,12m,2023-10-01,1.25,1.75,0.9289699459419043,97,0.7404580152671756,0.7170542635658915,0.5357142857142857
12m_2023-10-01,12m,2023-10-01,1.25,2.00,0.9034949204067614,98,0.7205882352941176,0.7209302325581395,0.4666666666666667
12m_2023-10-01,12m,2023-10-01,1.25,2.25,0.8816375681621784,96,0.7007299270072993,0.6937984496124031,0.42424242424242425
12m_2023-10-01,12m,2023-10-01,1.25,2.50,0.8458125105409112,90,0.656934306569343,0.6705426356589147,0.3939393939393939
12m_2023-10-01,12m,2023-10-01,1.25,2.75,0.8154147237801166,89,0.6357142857142857,0.7131782945736435,0.3055555555555556
12m_2023-10-01,12m,2023-10-01,1.25,3.00,0.8085208585581181,88,0.6376811594202898,0.6976744186046512,0.24444444444444444
12m_2023-10-01,12m,2023-10-01,1.25,3.25,0.8073003115301887,89,0.644927536231884,0.686046511627907,0.2619047619047619
12m_2023-10-01,12m,2023-10-01,1.25,3.50,0.8081188606676496,93,0.6690647482014388,0.7015503875968992,0.3055555555555556
12m_2023-10-01,12m,2023-10-01,1.50,1.75,0.9645578706106246,108,0.8571428571428571,0.7596899224806202,0.5925925925925926
12m_2023-10-01,12m,2023-10-01,1.50,2.00,0.9234471372106732,105,0.7777777777777778,0.751937984496124,0.5172413793103449
12m_2023-10-01,12m,2023-10-01,1.50,2.25,0.9101584293910053,107,0.8106060606060606,0.7248062015503876,0.46875
12m_2023-10-01,12m,2023-10-01,1.50,2.50,0.8705944768158572,99,0.7388059701492538,0.7015503875968992,0.4375
12m_2023-10-01,12m,2023-10-01,1.50,2.75,0.8368933065515382,99,0.7279411764705882,0.7441860465116279,0.34285714285714286
12m_2023-10-01,12m,2023-10-01,1.50,3.00,0.8281063799251065,96,0.7058823529411765,0.7248062015503876,0.2727272727272727
12m_2023-10-01,12m,2023-10-01,1.50,3.25,0.8267247143082066,97,0.7132352941176471,0.7093023255813954,0.2926829268292683
12m_2023-10-01,12m,2023-10-01,1.50,3.50,0.8299119217611135,100,0.7246376811594203,0.7325581395348837,0.34285714285714286
12m_2023-10-01,12m,2023-10-01,1.75,2.00,0.9476115409842498,112,0.8615384615384616,0.7829457364341085,0.8421052631578947
12m_2023-10-01,12m,2023-10-01,1.75,2.25,0.9132989166096809,111,0.8538461538461538,0.748062015503876,0.7272727272727273
12m_2023-10-01,12m,2023-10-01,1.75,2.50,0.8801415482539793,102,0.7669172932330827,0.7209302325581395,0.6818181818181818
12m_2023-10-01,12m,2023-10-01,1.75,2.75,0.8488688500735619,102,0.7555555555555555,0.7674418604651163,0.52
12m_2023-10-01,12m,2023-10-01,1.75,3.00,0.8393408315957845,97,0.708029197080292,0.7364341085271318,0.38235294117647056
12m_2023-10-01,12m,2023-10-01,1.75,3.25,0.8343434926691976,98,0.7153284671532847,0.7209302325581395,0.41935483870967744
12m_2023-10-01,12m,2023-10-01,1.75,3.50,0.8388933083417234,101,0.7266187050359713,0.7403100775193798,0.52
12m_2023-10-01,12m,2023-10-01,2.00,2.25,0.9611602195871383,117,0.9,0.7906976744186046,0.8571428571428571
12m_2023-10-01,12m,2023-10-01,2.00,2.50,0.9257720255137895,108,0.8120300751879699,0.7635658914728682,0.8095238095238095
12m_2023-10-01,12m,2023-10-01,2.00,2.75,0.8903873079232028,106,0.7737226277372263,0.8062015503875969,0.625
12m_2023-10-01,12m,2023-10-01,2.00,3.00,0.8810594302650573,102,0.7391304347826086,0.7790697674418605,0.45454545454545453
12m_2023-10-01,12m,2023-10-01,2.00,3.25,0.8802072307215298,103,0.7463768115942029,0.7635658914728682,0.5
12m_2023-10-01,12m,2023-10-01,2.00,3.50,0.8787054275029251,106,0.7571428571428571,0.7829457364341085,0.625
12m_2023-10-01,12m,2023-10-01,2.25,2.50,0.9498011641944702,113,0.889763779527559,0.7906976744186046,0.782608695652174
12m_2023-10-01,12m,2023-10-01,2.25,2.75,0.9020195867607524,111,0.8473282442748091,0.8023255813953488,0.75
12m_2023-10-01,12m,2023-10-01,2.25,3.00,0.8930234052932109,106,0.7969924812030075,0.7751937984496124,0.5454545454545454
12m_2023-10-01,12m,2023-10-01,2.25,3.25,0.8890468334416777,107,0.8045112781954887,0.7635658914728682,0.6
12m_2023-10-01,12m,2023-10-01,2.25,3.50,0.883588044687062,110,0.8148148148148148,0.7829457364341085,0.75
12m_2023-10-01,12m,2023-10-01,2.50,2.75,0.9521515687794547,115,0.9504132231404959,0.7984496124031008,0.64
12m_2023-10-01,12m,2023-10-01,2.50,3.00,0.9399853639427397,110,0.8943089430894309,0.7674418604651163,0.47058823529411764
12m_2023-10-01,12m,2023-10-01,2.50,3.25,0.9370268028155264,110,0.8870967741935484,0.7635658914728682,0.5161290322580645
12m_2023-10-01,12m,2023-10-01,2.50,3.50,0.9230568270641251,111,0.8671875,0.7868217054263565,0.64
12m_2023-10-01,12m,2023-10-01,2.75,3.00,0.9846306246445543,114,0.9421487603305785,0.813953488372093,0.7
12m_2023-10-01,12m,2023-10-01,2.75,3.25,0.9769499252152956,113,0.9186991869918699,0.7984496124031008,0.7777777777777778
12m_2023-10-01,12m,2023-10-01,2.75,3.50,0.9576907654696205,113,0.8828125,0.813953488372093,0.9090909090909091
12m_2023-10-01,12m,2023-10-01,3.00,3.25,0.9916686647516416,115,0.9745762711864406,0.8023255813953488,0.9
12m_2023-10-01,12m,2023-10-01,3.00,3.50,0.9742661952724581,115,0.9349593495934959,0.7984496124031008,0.7
12m_2023-10-01,12m,2023-10-01,3.25,3.50,0.9786912693419485,117,0.9590163934426229,0.7945736434108527,0.7777777777777778
12m_2024-01-01,12m,2024-01-01,0.50,0.75,0.929387512925803,89,0.7295081967213115,0.6718146718146718,0.9090909090909091
12m_2024-01-01,12m,2024-01-01,0.50,1.00,0.8818128575018663,93,0.7560975609756098,0.6486486486486487,0.6296296296296297
12m_2024-01-01,12m,2024-01-01,0.50,1.25,0.8401251667491667,84,0.6461538461538462,0.6254826254826255,0.44
12m_2024-01-01,12m,2024-01-01,0.50,1.50,0.8021315104842657,86,0.6417910447761194,0.6138996138996139,0.4230769230769231
12m_2024-01-01,12m,2024-01-01,0.50,1.75,0.7806316518316514,84,0.6086956521739131,0.6216216216216216,0.4074074074074074
12m_2024-01-01,12m,2024-01-01,0.50,2.00,0.7390566362580039,85,0.5862068965517241,0.6447876447876448,0.3793103448275862
12m_2024-01-01,12m,2024-01-01,0.50,2.25,0.7156259515465466,82,0.5655172413793104,0.6447876447876448,0.34375
12m_2024-01-01,12m,2024-01-01,0.50,2.50,0.6934229778331994,81,0.5625,0.6332046332046332,0.4
12m_2024-01-01,12m,2024-01-01,0.50,2.75,0.6830524625809415,83,0.5804195804195804,0.6563706563706564,0.22857142857142856
12m_2024-01-01,12m,2024-01-01,0.50,3.00,0.6738094375022599,80,0.5517241379310345,0.6486486486486487,0.14545454545454545
12m_2024-01-01,12m,2024-01-01,0.50,3.25,0.6809166055421205,82,0.5694444444444444,0.6447876447876448,0.1702127659574468
12m_2024-01-01,12m,2024-01-01,0.50,3.50,0.6771938965881509,85,0.5862068965517241,0.6525096525096525,0.20512820512820512
12m_2024-01-01,12m,2024-01-01,0.75,1.00,0.9303661277276153,100,0.8403361344537815,0.6795366795366795,0.68
12m_2024-01-01,12m,2024-01-01,0.75,1.25,0.8786915440216451,90,0.7086614173228346,0.6447876447876448,0.4782608695652174
12m_2024-01-01,12m,2024-01-01,0.75,1.50,0.838650659167159,89,0.664179104477612,0.6216216216216216,0.4583333333333333
12m_2024-01-01,12m,2024-01-01,0.75,1.75,0.8184987291151862,86,0.6187050359712231,0.6332046332046332,0.44
12m_2024-01-01,12m,2024-01-01,0.75,2.00,0.7689978105646484,87,0.5958904109589042,0.6602316602316602,0.4074074074074074
12m_2024-01-01,12m,2024-01-01,0.75,2.25,0.748917630782493,84,0.5753424657534246,0.6640926640926641,0.36666666666666664
12m_2024-01-01,12m,2024-01-01,0.75,2.50,0.7226910534874933,81,0.5510204081632653,0.6602316602316602,0.42857142857142855
12m_2024-01-01,12m,2024-01-01,0.75,2.75,0.7149032657695609,83,0.5684931506849316,0.6833976833976834,0.24242424242424243
12m_2024-01-01,12m,2024-01-01,0.75,3.00,0.707812660981537,81,0.5510204081632653,0.6718146718146718,0.1509433962264151
12m_2024-01-01,12m,2024-01-01,0.75,3.25,0.7099001152400032,83,0.5684931506849316,0.667953667953668,0.17777777777777778
12m_2024-01-01,12m,2024-01-01,0.75,3.50,0.7032202634632468,86,0.5850340136054422,0.6795366795366795,0.21621621621621623
12m_2024-01-01,12m,2024-01-01,1.00,1.25,0.9451884179326319,99,0.8048780487804879,0.6640926640926641,0.5652173913043478
12m_2024-01-01,12m,2024-01-01,1.00,1.50,0.9033297160862339,95,0.7142857142857143,0.6332046332046332,0.5416666666666666
12m_2024-01-01,12m,2024-01-01,1.00,1.75,0.8797825889727666,91,0.6546762589928058,0.6447876447876448,0.52
12m_2024-01-01,12m,2024-01-01,1.00,2.00,0.8591997332670815,92,0.6301369863013698,0.667953667953668,0.48148148148148145
12m_2024-01-01,12m,2024-01-01,1.00,2.25,0.8290750588805681,87,0.5878378378378378,0.667953667953668,0.43333333333333335
12m_2024-01-01,12m,2024-01-01,1.00,2.50,0.7990912959852624,84,0.5637583892617449,0.6602316602316602,0.5
12m_2024-01-01,12m,2024-01-01,1.00,2.75,0.7884311548535196,86,0.581081081081081,0.6795366795366795,0.30303030303030304
12m_2024-01-01,12m,2024-01-01,1.00,3.00,0.7841812440710035,84,0.5637583892617449,0.6718146718146718,0.26
12m_2024-01-01,12m,2024-01-01,1.00,3.25,0.7871251068130967,86,0.581081081081081,0.667953667953668,0.30952380952380953
12m_2024-01-01,12m,2024-01-01,1.00,3.50,0.7856596376024159,89,0.5973154362416108,0.6833976833976834,0.34285714285714286
12m_2024-01-01,12m,2024-01-01,1.25,1.50,0.9450173012738433,103,0.8373983739837398,0.6486486486486487,0.9333333333333333
12m_2024-01-01,12m,2024-01-01,1.25,1.75,0.9198367239086083,98,0.7538461538461538,0.6525096525096525,0.875
12m_2024-01-01,12m,2024-01-01,1.25,2.00,0.8939494846366056,99,0.7226277372262774,0.6718146718146718,0.7777777777777778
12m_2024-01-01,12m,2024-01-01,1.25,2.25,0.8684316197218032,94,0.6762589928057554,0.6640926640926641,0.6666666666666666
12m_2024-01-01,12m,2024-01-01,1.25,2.50,0.8320990782545179,90,0.6382978723404256,0.6486486486486487,0.6190476190476191
12m_2024-01-01,12m,2024-01-01,1.25,2.75,0.8030631411970078,88,0.6111111111111112,0.6640926640926641,0.4583333333333333
12m_2024-01-01,12m,2024-01-01,1.25,3.00,0.7988231460787183,87,0.6041666666666666,0.6602316602316602,0.25
12m_2024-01-01,12m,2024-01-01,1.25,3.25,0.799459274599898,90,0.6338028169014085,0.6602316602316602,0.3055555555555556
12m_2024-01-01,12m,2024-01-01,1.25,3.50,0.7969995599080802,93,0.6503496503496503,0.6756756756756757,0.39285714285714285
12m_2024-01-01,12m,2024-01-01,1.50,1.75,0.9647307231179875,109,0.872,0.6872586872586872,0.9375
12m_2024-01-01,12m,2024-01-01,1.50,2.00,0.9317761562888981,105,0.7664233576642335,0.6872586872586872,0.8333333333333334
12m_2024-01-01,12m,2024-01-01,1.50,2.25,0.9162770119961886,104,0.7703703703703704,0.6795366795366795,0.7142857142857143
12m_2024-01-01,12m,2024-01-01,1.50,2.50,0.8783863616405269,99,0.717391304347826,0.667953667953668,0.6666666666666666
12m_2024-01-01,12m,2024-01-01,1.50,2.75,0.8489615616397662,98,0.7,0.6833976833976834,0.5
12m_2024-01-01,12m,2024-01-01,1.50,3.00,0.8476095434881585,96,0.6808510638297872,0.667953667953668,0.2727272727272727
12m_2024-01-01,12m,2024-01-01,1.50,3.25,0.8472511454108412,99,0.7122302158273381,0.667953667953668,0.3333333333333333
12m_2024-01-01,12m,2024-01-01,1.50,3.50,0.8477560061907886,101,0.7163120567375887,0.6833976833976834,0.42857142857142855
12m_2024-01-01,12m,2024-01-01,1.75,2.00,0.9540530157810748,112,0.8484848484848485,0.7297297297297297,0.8888888888888888
12m_2024-01-01,12m,2024-01-01,1.75,2.25,0.9231036657803595,109,0.8257575757575758,0.722007722007722,0.7619047619047619
12m_2024-01-01,12m,2024-01-01,1.75,2.50,0.894086797474277,104,0.7703703703703704,0.7065637065637066,0.7142857142857143
12m_2024-01-01,12m,2024-01-01,1.75,2.75,0.8678659133713187,103,0.7518248175182481,0.722007722007722,0.5416666666666666
12m_2024-01-01,12m,2024-01-01,1.75,3.00,0.86482347244954,99,0.7071428571428572,0.6911196911196911,0.29545454545454547
12m_2024-01-01,12m,2024-01-01,1.75,3.25,0.8613426057051381,102,0.7391304347826086,0.6911196911196911,0.3611111111111111
12m_2024-01-01,12m,2024-01-01,1.75,3.50,0.865691855491228,104,0.7428571428571429,0.7065637065637066,0.4642857142857143
12m_2024-01-01,12m,2024-01-01,2.00,2.25,0.9635764477704013,118,0.9007633587786259,0.7799227799227799,0.8571428571428571
12m_2024-01-01,12m,2024-01-01,2.00,2.50,0.9332265714646728,112,0.8296296296296296,0.7606177606177607,0.8095238095238095
12m_2024-01-01,12m,2024-01-01,2.00,2.75,0.9044491011153459,109,0.7841726618705036,0.7799227799227799,0.625
12m_2024-01-01,12m,2024-01-01,2.00,3.00,0.8959862171323443,105,0.7394366197183099,0.7567567567567568,0.3409090909090909
12m_2024-01-01,12m,2024-01-01,2.00,3.25,0.8951361035126552,108,0.7714285714285715,0.7567567567567568,0.4166666666666667
12m_2024-01-01,12m,2024-01-01,2.00,3.50,0.8929024870870764,110,0.7746478873239436,0.7722007722007722,0.5357142857142857
12m_2024-01-01,12m,2024-01-01,2.25,2.50,0.9553846216207664,115,0.8914728682170543,0.7876447876447876,0.782608695652174
12m_2024-01-01,12m,2024-01-01,2.25,2.75,0.9124397805614934,112,0.8421052631578947,0.7953667953667953,0.75
12m_2024-01-01,12m,2024-01-01,2.25,3.00,0.90397751070524,107,0.781021897810219,0.7644787644787645,0.4090909090909091
12m_2024-01-01,12m,2024-01-01,2.25,3.25,0.8961930871498797,108,0.7883211678832117,0.7644787644787645,0.5
12m_2024-01-01,12m,2024-01-01,2.25,3.50,0.8905793845188779,110,0.7913669064748201,0.7799227799227799,0.6428571428571429
12m_2024-01-01,12m,2024-01-01,2.50,2.75,0.9570756216133207,118,0.944,0.7953667953667953,0.64
12m_2024-01-01,12m,2024-01-01,2.50,3.00,0.9392885664995329,113,0.875968992248062,0.7644787644787645,0.35555555555555557
12m_2024-01-01,12m,2024-01-01,2.50,3.25,0.9324412586962606,113,0.8692307692307693,0.7644787644787645,0.43243243243243246
12m_2024-01-01,12m,2024-01-01,2.50,3.50,0.9224312592341304,114,0.8571428571428571,0.7837837837837838,0.5517241379310345
