cohort,kind,start,end,portfolio,components,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,event_realized_max_drawdown,mean_constituent_max_drawdown,smoothing_vs_mean_constituent_dd,best_constituent_max_drawdown,max_constituent_net_pnl,mdd_delta_vs_rr1,pnl_delta_vs_rr1
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.50_2.50,0.50/2.50,8872.65,4036.375000000001,2026-03-27,50,72,True,26,-1632.6249999999998,-1876.6499999999996,-2883.1500000000005,4097.574999999823,4036.375000000001,0.0,2932.800000000001,11332.9,-2342.374999999999,5127.299999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.50_2.75,0.50/2.75,8665.599999999999,4094.8500000000004,2026-03-27,50,72,True,30,-1632.625,-1876.6499999999996,-2762.9000000000005,4111.52499999983,4094.8500000000004,0.0,2932.800000000001,10918.8,-2283.8999999999996,4920.249999999998
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.50_3.00,0.50/3.00,8982.2,4223.174999999999,2026-03-27,50,72,True,28,-1632.625,-1974.375,-3156.0999999999995,4239.849999999826,4223.175,9.094947017729282e-13,2932.800000000001,11552.0,-2155.5750000000007,5236.85
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.50_3.25,0.50/3.25,10005.875,3990.0750000000007,2026-03-27,43,61,True,29,-1632.625,-1974.375,-3088.824999999999,4050.1999999998225,3990.075,-9.094947017729282e-13,2932.800000000001,13599.35,-2388.6749999999993,6260.525
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.50_3.50,0.50/3.50,8974.349999999999,4556.550000000001,2026-03-27,44,64,True,28,-1632.625,-1974.375,-3385.575,4616.674999999828,4556.550000000001,0.0,2932.800000000001,11536.3,-1822.199999999999,5228.999999999998
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_1.00,0.75/1.00,4042.925,5577.8,2026-03-27,56,78,True,14,-1529.8999999999999,-1888.300000000001,-3841.4750000000004,5663.500000000011,5577.8,0.0,4776.85,4340.5,-800.9499999999998,297.5750000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_1.25,0.75/1.25,4770.425,5466.95,2026-03-27,50,72,True,19,-1632.625,-1888.2999999999993,-3953.9500000000007,5551.3999999999705,5567.85,100.90000000000055,4776.85,5200.35,-911.8000000000002,1025.0750000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_1.50,0.75/1.50,5462.3,5524.975,2026-03-27,53,77,True,22,-1632.625,-1959.6750000000002,-3796.0999999999995,5596.67499999993,5656.0,131.02499999999964,4776.85,6584.1,-853.7749999999996,1716.9500000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_1.75,0.75/1.75,5512.25,5661.549999999999,2026-03-27,99,141,True,20,-1632.625,-2041.375,-3705.0750000000007,5661.549999999733,6005.5,343.9500000000007,4776.85,6684.0,-717.2000000000007,1766.9
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_2.00,0.75/2.00,6988.45,5293.275,2026-03-27,50,72,True,23,-1632.625,-2041.374999999999,-3375.300000000001,5337.474999999853,5293.275,0.0,4776.85,9636.4,-1085.4750000000004,3243.1
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_2.25,0.75/2.25,7399.75,5029.674999999999,2026-03-27,52,74,True,23,-1632.625,-2041.3749999999982,-3369.7750000000015,5073.874999999843,5031.925,2.2500000000009095,4776.85,10459.0,-1349.0750000000007,3654.4
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_2.50,0.75/2.50,7836.7,4958.4,2026-03-27,53,77,True,24,-1632.625,-2041.3749999999982,-3418.0250000000015,5002.5999999998385,4958.400000000001,9.094947017729282e-13,4776.85,11332.9,-1420.3500000000004,4091.35
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_2.75,0.75/2.75,7629.65,5016.875,2026-03-27,50,72,True,22,-1632.625,-2041.374999999999,-3297.7749999999996,5016.874999999846,5016.875,0.0,4776.85,10918.8,-1361.875,3884.2999999999997
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_3.00,0.75/3.00,7946.25,5145.200000000001,2026-03-27,50,72,True,22,-1632.625,-2139.1000000000004,-3690.9749999999985,5145.199999999845,5145.2,-9.094947017729282e-13,4776.85,11552.0,-1233.5499999999993,4200.9
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_3.25,0.75/3.25,8969.925,4912.0999999999985,2026-03-27,45,65,True,25,-1632.625,-2139.0999999999995,-3623.7000000000007,4955.224999999832,4912.099999999999,9.094947017729282e-13,4776.85,13599.35,-1466.6500000000015,5224.574999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_0.75_3.50,0.75/3.50,7938.4,5478.575000000001,2026-03-27,50,72,True,25,-1632.625,-2139.0999999999995,-3920.449999999999,5521.699999999842,5478.575000000001,0.0,4776.85,11536.3,-900.1749999999993,4193.049999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_1.25,1.00/1.25,4472.85,6279.425000000001,2026-03-27,54,78,True,17,-1632.6250000000002,-1893.3499999999985,-4453.275000000001,6356.099999999966,6368.8,89.37499999999909,6358.85,5200.35,-99.32499999999891,727.5000000000005
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_1.50,1.00/1.50,5164.725,6325.925000000001,2026-03-27,54,78,True,23,-1632.6250000000002,-1920.8999999999996,-4295.425,6401.374999999935,6456.95,131.02499999999873,6378.75,6584.1,-52.82499999999891,1419.3750000000005
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_1.75,1.00/1.75,5214.675,6612.324999999999,2026-03-27,99,141,True,19,-1632.6250000000002,-2002.6000000000004,-4204.4,6612.324999999722,6806.450000000001,194.12500000000182,6378.75,6684.0,233.5749999999989,1469.3250000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_2.00,1.00/2.00,6690.875,6094.224999999999,2026-03-27,52,74,True,22,-1632.6250000000002,-2002.5999999999985,-3884.449999999999,6142.17499999987,6094.224999999999,0.0,5809.699999999999,9636.4,-284.52500000000055,2945.525
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_2.25,1.00/2.25,7102.175,5830.625000000001,2026-03-27,54,78,True,21,-1632.625,-2002.5999999999985,-3869.1000000000004,5878.574999999854,5832.875,2.2499999999990905,5287.0,10459.0,-548.1249999999991,3356.8250000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_2.50,1.00/2.50,7539.125,5759.349999999999,2026-03-27,53,77,True,23,-1632.625,-2002.5999999999985,-3917.3500000000004,5807.299999999847,5759.35,9.094947017729282e-13,5139.950000000001,11332.9,-619.4000000000005,3793.775
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_2.75,1.00/2.75,7332.075,5817.824999999999,2026-03-27,53,77,True,24,-1632.625,-2002.6000000000004,-3811.9750000000004,5821.249999999852,5817.825,9.094947017729282e-13,5256.9,10918.8,-560.9250000000011,3586.725
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_3.00,1.00/3.00,7648.675,5946.15,2026-03-27,50,72,True,24,-1632.625,-2100.3250000000007,-4190.299999999999,5949.574999999845,5946.15,0.0,5513.549999999999,11552.0,-432.60000000000036,3903.3250000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_3.25,1.00/3.25,8672.35,5713.049999999998,2026-03-27,50,72,True,26,-1632.625,-2100.3250000000007,-4123.025,5759.92499999984,5713.049999999999,9.094947017729282e-13,5047.3499999999985,13599.35,-665.7000000000016,4927.0
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.00_3.50,1.00/3.50,7640.825,6279.525,2026-03-27,50,72,True,23,-1632.625,-2100.3250000000007,-4419.775,6326.399999999849,6279.525000000001,9.094947017729282e-13,6180.300000000001,11536.3,-99.22500000000036,3895.475
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_1.50,1.25/1.50,5892.225,6447.0,2026-03-27,99,141,True,25,-1735.3500000000001,-2010.9000000000005,-4407.900000000001,6446.999999999686,6447.0,0.0,6358.85,6584.1,68.25,2146.8750000000005
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_1.75,1.25/1.75,5942.175,6796.5,2026-03-27,99,141,True,22,-1735.3500000000001,-2092.5999999999995,-4316.875000000002,6796.499999999686,6796.5,0.0,6358.85,6684.0,417.75,2196.8250000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_2.00,1.25/2.00,7418.375,5983.374999999999,2026-03-27,54,78,True,25,-1735.3500000000001,-2092.5999999999995,-3987.1000000000004,6041.599999999843,6084.275,100.90000000000055,5809.699999999999,9636.4,-395.3750000000009,3673.025
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_2.25,1.25/2.25,7829.675,5822.925,2026-03-27,99,141,True,24,-1735.35,-2092.5999999999995,-3981.5750000000007,5822.92499999965,5822.925,0.0,5287.0,10459.0,-555.8249999999998,4084.3250000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_2.50,1.25/2.50,8266.625,5724.500000000001,2026-03-27,99,141,True,24,-1735.35,-2092.5999999999995,-4029.8250000000007,5724.499999999648,5749.400000000001,24.899999999999636,5139.950000000001,11332.9,-654.2499999999991,4521.275
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_2.75,1.25/2.75,8059.575,5706.975,2026-03-27,53,77,True,27,-1735.35,-2092.6000000000004,-3909.574999999999,5709.149999999846,5807.875,100.89999999999964,5256.9,10918.8,-671.7749999999996,4314.225
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_3.00,1.25/3.00,8376.175,5835.299999999999,2026-03-27,51,73,True,28,-1735.35,-2190.325,-4302.775,5837.474999999842,5936.2,100.90000000000055,5513.549999999999,11552.0,-543.4500000000007,4630.824999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_3.25,1.25/3.25,9399.85,5602.2,2026-03-27,50,72,True,28,-1735.35,-2190.3250000000007,-4235.5,5647.8249999998325,5703.099999999999,100.89999999999964,5047.3499999999985,13599.35,-776.5500000000002,5654.5
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.25_3.50,1.25/3.50,8368.325,6168.675000000001,2026-03-27,50,72,True,25,-1735.35,-2190.3250000000007,-4532.25,6214.299999999845,6269.575000000001,100.89999999999964,6180.300000000001,11536.3,-210.0749999999989,4622.975
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_1.75,1.50/1.75,6634.05,6884.65,2026-03-27,99,141,True,23,-1735.3500000000001,-2203.375000000002,-4159.025,6884.649999999669,6884.65,0.0,6535.15,6684.0,505.89999999999964,2888.7000000000003
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_2.00,1.50/2.00,8110.25,6059.249999999999,2026-03-27,99,141,True,23,-1735.3500000000001,-2203.375,-3843.825,6075.349999999848,6172.424999999999,113.17500000000018,5809.699999999999,9636.4,-319.5000000000009,4364.9
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_2.25,1.50/2.25,8521.55,5911.075,2026-03-27,99,141,True,26,-1735.35,-2203.375,-3823.7250000000004,5911.074999999653,5911.075,0.0,5287.0,10459.0,-467.6750000000002,4776.199999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_2.50,1.50/2.50,8958.5,5812.649999999999,2026-03-27,99,141,True,25,-1735.35,-2203.375,-3871.9750000000004,5812.649999999649,5837.55,24.900000000001455,5139.950000000001,11332.9,-566.1000000000013,5213.15
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_2.75,1.50/2.75,8751.45,5765.0,2026-03-27,54,78,True,29,-1735.35,-2203.375,-3771.3500000000004,5764.999999999848,5896.025,131.02499999999964,5256.9,10918.8,-613.75,5006.1
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_3.00,1.50/3.00,9068.05,5893.325000000001,2026-03-27,52,74,True,29,-1735.35,-2301.1000000000004,-4144.924999999999,5893.324999999844,6024.349999999999,131.02499999999873,5513.549999999999,11552.0,-485.4249999999993,5322.699999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_3.25,1.50/3.25,10091.725,5660.225,2026-03-27,50,72,True,29,-1735.35,-2301.0999999999985,-4077.6499999999996,5693.099999999835,5791.249999999999,131.02499999999873,5047.3499999999985,13599.35,-718.5249999999996,6346.375
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.50_3.50,1.50/3.50,9060.2,6226.700000000001,2026-03-27,52,74,True,29,-1735.35,-2301.100000000002,-4374.4,6259.574999999842,6357.725,131.02499999999964,6180.300000000001,11536.3,-152.04999999999927,5314.85
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_2.00,1.75/2.00,8160.2,6408.75,2026-03-27,99,141,True,26,-1735.3500000000001,-2293.3499999999985,-3844.5,6408.74999999966,6521.924999999999,113.17499999999927,5809.699999999999,9636.4,30.0,4414.85
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_2.25,1.75/2.25,8571.5,6260.575000000001,2026-03-27,99,141,True,25,-1735.35,-2293.3499999999985,-3772.5,6260.574999999658,6260.575000000001,0.0,5287.0,10459.0,-118.17499999999927,4826.15
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_2.50,1.75/2.50,9008.45,6162.15,2026-03-27,99,141,True,24,-1735.35,-2293.3499999999985,-3820.75,6162.149999999652,6187.050000000001,24.900000000001455,5139.950000000001,11332.9,-216.60000000000036,5263.1
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_2.75,1.75/2.75,8801.4,5938.824999999999,2026-03-27,99,141,True,26,-1735.35,-2293.3499999999985,-3772.0249999999996,5938.824999999659,6245.525,306.7000000000007,5256.9,10918.8,-439.9250000000011,5056.049999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_3.00,1.75/3.00,9118.0,5895.2249999999985,2026-03-27,54,78,True,28,-1735.35,-2391.0750000000007,-4053.8999999999987,5895.224999999846,6373.85,478.6250000000018,5513.549999999999,11552.0,-483.52500000000146,5372.65
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_3.25,1.75/3.25,10141.675,5662.125,2026-03-27,52,74,True,29,-1735.35,-2391.074999999999,-3986.625,5690.499999999836,6140.75,478.625,5047.3499999999985,13599.35,-716.625,6396.324999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_1.75_3.50,1.75/3.50,9110.15,6228.6,2026-03-27,53,77,True,29,-1735.35,-2391.074999999999,-4283.374999999999,6256.974999999843,6707.225,478.625,6180.300000000001,11536.3,-150.14999999999964,5364.799999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.00_2.25,2.00/2.25,10047.7,5546.1,2026-03-27,56,80,True,27,-1735.35,-2293.3499999999985,-3495.449999999999,5552.549999999832,5548.349999999999,2.2499999999990905,5287.0,10459.0,-832.6499999999996,6302.35
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.00_2.50,2.00/2.50,10484.65,5474.824999999999,2026-03-27,54,78,True,27,-1735.35,-2293.3499999999985,-3543.699999999999,5481.274999999832,5474.825,9.094947017729282e-13,5139.950000000001,11332.9,-903.9250000000011,6739.299999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.00_2.75,2.00/2.75,10277.599999999999,5533.299999999999,2026-03-27,53,77,True,30,-1735.35,-2293.3499999999985,-3494.9749999999985,5533.299999999839,5533.299999999999,0.0,5256.9,10918.8,-845.4500000000007,6532.249999999998
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.00_3.00,2.00/3.00,10594.2,5661.624999999998,2026-03-27,51,73,True,30,-1735.35,-2391.0750000000007,-3739.1749999999993,5661.624999999842,5661.624999999999,9.094947017729282e-13,5513.549999999999,11552.0,-717.1250000000018,6848.85
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.00_3.25,2.00/3.25,11617.875,5428.524999999998,2026-03-27,50,72,True,31,-1735.35,-2391.0750000000007,-3671.9000000000015,5433.899999999838,5428.524999999999,9.094947017729282e-13,5047.3499999999985,13599.35,-950.2250000000022,7872.525
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.00_3.50,2.00/3.50,10586.349999999999,5995.0,2026-03-27,50,72,True,30,-1735.35,-2391.074999999997,-3989.399999999998,6000.374999999838,5995.0,0.0,5809.699999999999,11536.3,-383.75,6840.999999999998
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.25_2.50,2.25/2.50,10895.95,5211.225,2026-03-27,56,80,True,26,-1735.35,-2293.3499999999985,-3471.699999999999,5217.674999999834,5213.475,2.25,5139.950000000001,11332.9,-1167.5249999999996,7150.6
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.25_2.75,2.25/2.75,10688.9,5269.699999999999,2026-03-27,53,77,True,27,-1735.35,-2293.3499999999985,-3422.9749999999985,5269.699999999841,5271.95,2.2500000000009095,5256.9,10918.8,-1109.050000000001,6943.549999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.25_3.00,2.25/3.00,11005.5,5398.0250000000015,2026-03-27,52,74,True,27,-1735.3500000000001,-2391.0750000000007,-3718.6000000000004,5398.024999999843,5400.275,2.249999999998181,5287.0,11552.0,-980.7249999999985,7260.15
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.25_3.25,2.25/3.25,12029.175,5164.924999999999,2026-03-27,50,72,True,28,-1735.35,-2391.0750000000007,-3651.3250000000007,5170.299999999839,5167.174999999999,2.25,5047.3499999999985,13599.35,-1213.8250000000007,8283.824999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.25_3.50,2.25/3.50,10997.65,5731.4,2026-03-27,51,73,True,27,-1735.35,-2391.074999999997,-3948.0750000000007,5736.77499999984,5733.650000000001,2.2500000000009095,5287.0,11536.3,-647.3500000000004,7252.299999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.50_2.75,2.50/2.75,11125.849999999999,5198.424999999999,2026-03-27,53,77,True,26,-1735.35,-2293.3499999999985,-3471.2249999999985,5198.424999999841,5198.425,9.094947017729282e-13,5139.950000000001,11332.9,-1180.3250000000007,7380.499999999998
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.50_3.00,2.50/3.00,11442.45,5326.75,2026-03-27,52,74,True,26,-1735.3500000000001,-2391.0750000000007,-3766.8500000000004,5326.749999999844,5326.75,0.0,5139.950000000001,11552.0,-1052.0,7697.1
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.50_3.25,2.50/3.25,12466.125,5093.65,2026-03-27,50,72,True,26,-1735.35,-2391.0750000000007,-3699.5750000000007,5099.02499999984,5093.65,0.0,5047.3499999999985,13599.35,-1285.1000000000004,8720.775
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.50_3.50,2.50/3.50,11434.599999999999,5660.125,2026-03-27,52,74,True,27,-1735.35,-2391.074999999997,-3996.3250000000007,5665.49999999984,5660.125000000001,9.094947017729282e-13,5139.950000000001,11536.3,-718.625,7689.249999999998
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.75_3.00,2.75/3.00,11235.4,5385.2249999999985,2026-03-27,51,73,True,26,-1735.3500000000001,-2391.0750000000007,-3666.7000000000007,5385.224999999844,5385.224999999999,9.094947017729282e-13,5256.9,11552.0,-993.5250000000015,7490.049999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.75_3.25,2.75/3.25,12259.075,5152.125,2026-03-27,50,72,True,27,-1735.3500000000001,-2391.0750000000007,-3599.4249999999993,5152.124999999845,5152.124999999999,-9.094947017729282e-13,5047.3499999999985,13599.35,-1226.625,8513.725
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_2.75_3.50,2.75/3.50,11227.55,5718.6,2026-03-27,50,72,True,26,-1735.3500000000001,-2391.074999999999,-3916.925000000001,5718.599999999846,5718.6,0.0,5256.9,11536.3,-660.1499999999996,7482.199999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_3.00_3.25,3.00/3.25,12575.675,5280.449999999997,2026-03-27,50,72,True,28,-1735.35,-2488.800000000003,-3972.5249999999996,5280.449999999848,5280.449999999999,1.8189894035458565e-12,5047.3499999999985,13599.35,-1098.300000000003,8830.324999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_3.00_3.50,3.00/3.50,11544.15,5846.924999999999,2026-03-27,50,72,True,27,-1735.35,-2488.7999999999993,-4269.275,5846.924999999848,5846.925,9.094947017729282e-13,5513.549999999999,11552.0,-531.8250000000007,7798.799999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,pair_3.25_3.50,3.25/3.50,12567.825,5613.825000000001,2026-03-27,50,72,True,27,-1735.35,-2488.7999999999993,-4202.0,5618.124999999845,5613.825,-9.094947017729282e-13,5047.3499999999985,13599.35,-764.9249999999993,8822.475
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,wide4,0.50/1.50/2.50/3.50,8966.425,5131.537500000002,2026-03-27,51,73,True,28,-1683.9875000000002,-2088.875,-3628.7749999999996,5178.575000000054,5197.050000000001,65.51249999999891,2932.800000000001,11536.3,-1247.2124999999978,5221.074999999999
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,center4,1.25/1.75/2.25/2.75,8315.5375,5880.875,2026-03-27,99,141,True,25,-1735.35,-2192.9750000000004,-3821.1375000000007,5880.874999999911,6034.225,153.35000000000036,5256.9,10918.8,-497.875,4570.1875
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,edge4,0.50/0.75/3.25/3.50,8972.1375,4734.325,2026-03-27,45,65,True,26,-1632.625,-2006.875,-3504.6375000000007,4785.949999999931,4734.325000000001,9.094947017729282e-13,2932.800000000001,13599.35,-1644.4250000000002,5226.7875
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,without050,0.75/1.50/2.50/3.50,8448.45,5592.550000000001,2026-03-27,52,74,True,25,-1683.9875,-2166.7249999999995,-3896.2125000000015,5631.08750000002,5658.0625,65.51249999999891,4776.85,11536.3,-786.1999999999989,4703.1
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,grid5,0.50/1.25/2.00/2.75/3.50,8740.85,5267.349999999999,2026-03-27,50,72,True,28,-1694.26,-2035.3500000000004,-3599.749999999999,5293.559999999901,5307.710000000001,40.36000000000149,2932.800000000001,11536.3,-1111.4000000000005,4995.5
12m_2025-04-01,12m,2025-04-01,2026-04-01T00:00:00,duplicate_rr1,1.00/1.00,3745.35,6378.75,2026-03-27,57,79,True,18,-1529.9,-2000.8499999999995,-4340.8,6468.200000000031,6378.75,0.0,6378.75,3745.35,0.0,0.0
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_0.50,0.50,6294.25,2932.7999999999997,2026-03-27,65,91,True,23,-1241.5,-1767.3500000000004,-2272.4,3067.100000000031,2932.7999999999997,0.0,2932.7999999999997,6294.25,-3445.9500000000003,2791.5
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_0.75,0.75,4148.8,4776.85,2026-03-27,71,99,True,17,-1440.0,-1955.6,-3342.15,4858.8000000000075,4776.85,0.0,4776.85,4148.8,-1601.8999999999996,646.0500000000002
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_1.00,1.00,3502.75,6378.75,2026-03-27,93,131,True,13,-1396.5,-2000.85,-4340.8,6468.200000000007,6378.75,0.0,6378.75,3502.75,0.0,0.0
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_1.25,1.25,4647.2,6358.85,2026-03-27,149,211,True,15,-1378.4499999999998,-1976.0999999999995,-4565.75,6358.850000000081,6358.85,0.0,6358.85,4647.2,-19.899999999999636,1144.4499999999998
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_1.50,1.50,6125.5,6535.150000000001,2026-03-27,127,179,True,21,-1348.25,-2221.4,-4250.05,6535.1500000000815,6535.150000000001,0.0,6535.150000000001,6125.5,156.40000000000055,2622.75
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_1.75,1.75,5093.5,7234.150000000001,2026-03-27,133,189,True,19,-1348.2499999999995,-2293.35,-4121.55,7234.150000000082,7234.150000000001,0.0,7234.150000000001,5093.5,855.4000000000005,1590.75
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_2.00,2.00,6805.6,5809.7,2026-03-27,74,104,True,23,-1501.4499999999998,-2293.3500000000004,-3567.45,5851.90000000004,5809.7,0.0,5809.7,6805.6,-569.0500000000002,3302.8500000000004
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_2.25,2.25,7614.05,5287.0,2026-03-27,127,179,True,21,-1487.4500000000007,-2293.3500000000004,-3423.45,5288.95000000004,5287.0,0.0,5287.0,7614.05,-1091.75,4111.3
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_2.50,2.50,8521.2,5139.95,2026-03-27,69,97,True,22,-1437.3999999999996,-2293.35,-3519.95,5146.400000000039,5139.95,0.0,5139.95,8521.2,-1238.8000000000002,5018.450000000001
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_2.75,2.75,9071.65,5256.900000000001,2026-03-27,68,96,True,23,-1411.7999999999993,-2293.35,-3422.4999999999995,5256.900000000038,5256.900000000001,0.0,5256.900000000001,9071.65,-1121.8499999999995,5568.9
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_3.00,3.00,9978.75,5513.55,2026-03-27,69,97,True,25,-1411.7999999999993,-2488.7999999999997,-4039.8,5513.550000000038,5513.55,0.0,5513.55,9978.75,-865.1999999999998,6476.0
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_3.25,3.25,10910.8,5047.349999999999,2026-03-27,69,97,True,27,-1411.800000000001,-2488.8,-3905.2499999999995,5051.650000000017,5047.349999999999,0.0,5047.349999999999,10910.8,-1331.4000000000005,7408.049999999999
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,rr_3.50,3.50,11045.85,6180.299999999999,2026-03-27,70,98,True,23,-1411.7999999999993,-2488.8,-4498.75,6184.600000000031,6180.299999999999,0.0,6180.299999999999,11045.85,-198.45000000000073,7543.1
12m_2025-07-01,12m,2025-07-01,2026-07-01T00:00:00,pair_0.50_0.75,0.50/0.75,5221.525,3854.825,2026-03-27,69,97,True,20,-1340.75,-1788.6000000000004,-2807.275,3953.77500000002,3854.825,0.0,2932.7999999999997,6294.25,-2523.925,1718.7749999999996
