job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,signals_executed,zero_live_signals,allocation_sha256
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, false, 0, 5, 2, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,False,0,5,2,True,281182.15,15000.0,296182.15,79,10,311700.15,79,88,171,5643.0,9875.0,15518.0,312782.15,16600.0,0,5,99604,12658,"{""booked_net_trading_usd"": 344467.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 42372.5, ""failed_positive_ledger_usd"": 6865.75, ""failed_negative_ledger_usd"": 16471.15, ""purchase_fees_usd"": 15518.0, ""pocket_usd"": 296182.15, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 16471.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 16471.15, ""dead_account_booked_deficits_usd"": 16471.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",69,59,10,0.1014,57.22,323.31,7148.77,108.92,63.67,10.65,5,9,10,1856,3,439,584,9054,338,ade33359dc0a890e7f9d19b26e28ce9379557e82bcd49b016e15d53f73435b87
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, false, 0, 5, 5, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,False,0,5,5,True,305211.45,15000.0,320211.45,76,10,334925.45,76,87,158,5214.0,9500.0,14714.0,336811.45,16600.0,0,5,106909,12658,"{""booked_net_trading_usd"": 366465.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 42372.5, ""failed_positive_ledger_usd"": 6180.9, ""failed_negative_ledger_usd"": 17013.0, ""purchase_fees_usd"": 14714.0, ""pocket_usd"": 320211.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 17013.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 17013.0, ""dead_account_booked_deficits_usd"": 17013.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",66,56,10,0.0909,59.76,289.02,7006.68,108.92,63.67,11.44,5,9,10,4488,6,896,963,9054,338,5b0ccf055f06dd1edb0641f9673719e3eedb5a1addd3c0458cc49554464d8810
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, false, 0, 5, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,False,0,5,10,False,306532.8,30000.0,336532.8,81,20,352960.8,81,92,191,6303.0,10125.0,16428.0,353132.8,16600.0,0,5,105172,12658,"{""booked_net_trading_usd"": 429150.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 89692.5, ""failed_positive_ledger_usd"": 4855.7, ""failed_negative_ledger_usd"": 18358.55, ""purchase_fees_usd"": 16428.0, ""pocket_usd"": 336532.8, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18358.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18358.55, ""dead_account_booked_deficits_usd"": 18358.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",61,61,0,0.377,6.02,174.5,3305.43,0,58.67,11.27,5,10,10,4186,6,999,1004,9071,316,24d653b07c1af733d66641eddf39d95886629fae569c8e7c7f4be0f410080334
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, false, 0, 5, 10, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,False,0,5,10,True,299870.9,15000.0,314870.9,71,10,329487.9,71,82,174,5742.0,8875.0,14617.0,331470.9,16600.0,0,5,100510,12658,"{""booked_net_trading_usd"": 358357.55, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 42372.5, ""failed_positive_ledger_usd"": 4855.7, ""failed_negative_ledger_usd"": 18358.55, ""purchase_fees_usd"": 14617.0, ""pocket_usd"": 314870.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18358.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18358.55, ""dead_account_booked_deficits_usd"": 18358.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",61,51,10,0.1639,48.04,199.02,4495.39,108.92,63.67,10.77,5,9,8,4186,6,999,1004,9054,338,08f3f823c395cdd7b020d4f78fc645388acd524294d95d2b9b247b96ad205247
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, false, 1, 10, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,False,1,10,10,False,306854.6,30000.0,336854.6,79,20,353494.6,79,110,205,6765.0,9875.0,16640.0,353454.6,16600.0,0,10,102305,12658,"{""booked_net_trading_usd"": 431448.2, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 90657.35, ""failed_positive_ledger_usd"": 4571.9, ""failed_negative_ledger_usd"": 17275.65, ""purchase_fees_usd"": 16640.0, ""pocket_usd"": 336854.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 17275.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 17275.65, ""dead_account_booked_deficits_usd"": 17275.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",59,59,0,0.3559,19.02,150.02,2580.06,0,58.67,10.96,10,10,10,5787,21,1064,1124,9071,316,64d030739b83fe9c3c011bbfa71c883fc804bb79d6a382f9b48cec2c0400705c
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, true, 1, 20, 0, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,True,1,20,0,True,268814.6,18000.0,286814.6,90,14,303938.6,90,114,178,5874.0,11250.0,17124.0,303414.6,16600.0,0,6,93589,12658,"{""booked_net_trading_usd"": 343440.35, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 57904.35, ""failed_positive_ledger_usd"": 6345.95, ""failed_negative_ledger_usd"": 24748.55, ""purchase_fees_usd"": 17124.0, ""pocket_usd"": 286814.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24748.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24748.55, ""dead_account_booked_deficits_usd"": 24748.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",76,70,6,0.0,59.67,317.05,8018.69,38.2,156.67,10.01,12,12,10,4971,14,556,997,8691,824,12ffd5adedf54ddcea39319539db8e2e0ab2d633e9830dcbf2f402ba794aa497
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, false, 7, 10, 5, false]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,False,7,10,5,False,303815.0,12000.0,315815.0,79,8,331300.0,79,95,170,5610.0,9875.0,15485.0,332415.0,16600.0,0,8,104358,12658,"{""booked_net_trading_usd"": 351173.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 36088.3, ""failed_positive_ledger_usd"": 5756.55, ""failed_negative_ledger_usd"": 21971.7, ""purchase_fees_usd"": 15485.0, ""pocket_usd"": 315815.0, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 21971.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 21971.7, ""dead_account_booked_deficits_usd"": 21971.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",71,59,12,0.1831,67.3,258.02,6340.75,108.92,58.67,11.17,10,11,8,4940,8,545,986,9071,316,efab9d378785a1b69eba59ea27ede761b6d84fe0871e9cc209921b854e8cd5b1
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, true, 1, 20, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,True,1,20,10,False,286172.35,30000.0,316172.35,84,20,333734.35,84,119,214,7062.0,10500.0,17562.0,332772.35,16600.0,0,10,97432,12658,"{""booked_net_trading_usd"": 408352.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 90704.4, ""failed_positive_ledger_usd"": 4547.7, ""failed_negative_ledger_usd"": 20633.85, ""purchase_fees_usd"": 17562.0, ""pocket_usd"": 316172.35, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20633.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20633.85, ""dead_account_booked_deficits_usd"": 20633.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",64,64,0,0.2656,32.67,150.02,3230.84,0,78.67,10.43,16,16,16,8275,25,1210,1346,8985,427,3173a86ea09a222f18aa2d77914c81cc794118e2baacacd6653f9b4960f8d1e4
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, true, 7, 10, 2, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,True,7,10,2,True,305620.2,4500.0,310120.2,71,3,324077.2,71,91,154,5082.0,8875.0,13957.0,326720.2,16600.0,0,8,99617,12658,"{""booked_net_trading_usd"": 315757.05, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 12428.3, ""failed_positive_ledger_usd"": 4921.0, ""failed_negative_ledger_usd"": 25669.45, ""purchase_fees_usd"": 13957.0, ""pocket_usd"": 310120.2, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25669.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25669.45, ""dead_account_booked_deficits_usd"": 25669.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,51,17,0.0147,58.08,202.31,5822.29,108.92,48.67,10.66,10,10,8,2950,11,395,886,9119,248,707236b21827eecaf71af04dae753c8919e4281522e96603de22f4a4d1fdd7d6
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, true, 7, 10, 5, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,True,7,10,5,True,303506.75,4500.0,308006.75,71,3,322326.75,71,91,165,5445.0,8875.0,14320.0,324606.75,16600.0,0,8,99293,12658,"{""booked_net_trading_usd"": 314333.75, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 12428.3, ""failed_positive_ledger_usd"": 5029.85, ""failed_negative_ledger_usd"": 25451.15, ""purchase_fees_usd"": 14320.0, ""pocket_usd"": 308006.75, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25451.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25451.15, ""dead_account_booked_deficits_usd"": 25451.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,51,17,0.0294,55.02,150.02,4851.75,108.92,48.67,10.62,9,11,7,5354,12,583,1053,9120,248,f3eff3845cc628a24448bed3c43c36f3f4b05382f9ba9d5e7c397a923b21a3ae
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, true, 7, 20, 2, true]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,True,7,20,2,True,305620.2,4500.0,310120.2,71,3,324077.2,71,91,154,5082.0,8875.0,13957.0,326720.2,16600.0,0,8,99617,12658,"{""booked_net_trading_usd"": 315757.05, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 12428.3, ""failed_positive_ledger_usd"": 4921.0, ""failed_negative_ledger_usd"": 25669.45, ""purchase_fees_usd"": 13957.0, ""pocket_usd"": 310120.2, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 25669.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 25669.45, ""dead_account_booked_deficits_usd"": 25669.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,51,17,0.0147,58.08,202.31,5822.29,108.92,48.67,10.66,10,10,8,2950,11,395,886,9119,248,707236b21827eecaf71af04dae753c8919e4281522e96603de22f4a4d1fdd7d6
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 2, 2, false]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,2,2,False,277461.05,9000.0,286461.05,65,6,299272.05,65,67,142,4686.0,8125.0,12811.0,303061.05,16600.0,0,2,92100,12658,"{""booked_net_trading_usd"": 316645.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 26613.0, ""failed_positive_ledger_usd"": 6384.35, ""failed_negative_ledger_usd"": 15623.95, ""purchase_fees_usd"": 12811.0, ""pocket_usd"": 286461.05, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 15623.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 15623.95, ""dead_account_booked_deficits_usd"": 15623.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",59,45,14,0.2034,48.22,162.15,4149.63,108.05,58.67,9.84,2,2,5,0,0,0,0,9075,316,b0a6ad960602ada096c4959550c08c4b9f00c43b5dece98f10e480bb3ba35cff
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5600, 1500, true, 7, 20, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5600,1500,30700.0,True,7,20,10,False,312593.65,19500.0,332093.65,79,13,348205.65,79,104,189,6237.0,9875.0,16112.0,348693.65,16600.0,0,8,104278,12658,"{""booked_net_trading_usd"": 389779.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 59748.3, ""failed_positive_ledger_usd"": 5029.85, ""failed_negative_ledger_usd"": 23204.4, ""purchase_fees_usd"": 16112.0, ""pocket_usd"": 332093.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 23204.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 23204.4, ""dead_account_booked_deficits_usd"": 23204.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",66,59,7,0.2727,43.02,168.02,3499.54,108.92,41.67,11.16,11,11,8,6059,17,778,1103,9146,210,8179652bb69787d6ad5cf460bd8aa0cee627316dcb26921eb3fb0f04e2a85f41
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 2, 2, true]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,2,2,True,276352.45,6000.0,282352.45,63,4,294748.45,63,65,137,4521.0,7875.0,12396.0,298952.45,16600.0,0,2,91252,12658,"{""booked_net_trading_usd"": 302457.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 16949.0, ""failed_positive_ledger_usd"": 6384.35, ""failed_negative_ledger_usd"": 15623.95, ""purchase_fees_usd"": 12396.0, ""pocket_usd"": 282352.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 15623.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 15623.95, ""dead_account_booked_deficits_usd"": 15623.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",59,43,16,0.1695,53.28,162.15,4365.42,108.05,62.67,9.75,2,2,5,0,0,0,0,9064,331,cbf41e41099d5f923c6a79bd0219a9fa8efabf2b737dc403475d258a5d853492
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 5, 2, false]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,5,2,False,277862.7,18000.0,295862.7,80,12,311637.7,80,89,175,5775.0,10000.0,15775.0,312462.7,16600.0,0,5,98813,12658,"{""booked_net_trading_usd"": 354523.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 52036.5, ""failed_positive_ledger_usd"": 7598.0, ""failed_negative_ledger_usd"": 16748.95, ""purchase_fees_usd"": 15775.0, ""pocket_usd"": 295862.7, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 16748.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 16748.95, ""dead_account_booked_deficits_usd"": 16748.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,60,8,0.1471,57.22,321.08,6982.43,108.05,58.67,10.57,5,9,10,1873,3,469,575,9071,316,ee33e89ae60702e634b1c00b512536d5ae89f4305d754be61837f83450fc1c45
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 5, 2, true]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,5,2,True,276655.1,15000.0,291655.1,78,10,307114.1,78,87,173,5709.0,9750.0,15459.0,308255.1,16600.0,0,5,97965,12658,"{""booked_net_trading_usd"": 340335.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 42372.5, ""failed_positive_ledger_usd"": 7598.0, ""failed_negative_ledger_usd"": 16748.95, ""purchase_fees_usd"": 15459.0, ""pocket_usd"": 291655.1, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 16748.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 16748.95, ""dead_account_booked_deficits_usd"": 16748.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,58,10,0.1176,57.22,323.38,7198.23,108.05,62.67,10.48,5,9,10,1873,3,469,575,9060,331,91716e7d1a3187b354fc528d51c321b4fe827317b08b5ecf9a80aab03df676bd
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 5, 5, true]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,5,5,True,300143.15,15000.0,315143.15,76,10,329956.15,76,87,161,5313.0,9500.0,14813.0,331743.15,16600.0,0,5,105403,12658,"{""booked_net_trading_usd"": 362034.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 42372.5, ""failed_positive_ledger_usd"": 6746.85, ""failed_negative_ledger_usd"": 17041.35, ""purchase_fees_usd"": 14813.0, ""pocket_usd"": 315143.15, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 17041.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 17041.35, ""dead_account_booked_deficits_usd"": 17041.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",66,56,10,0.0909,62.26,289.02,7083.03,108.05,62.67,11.28,5,9,10,4577,6,896,949,9060,331,a8ee960e9115af149dd673f80e123d3dd954a6905104ea3d409e1db8e92c477c
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 5, 10, true]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,5,10,True,295148.55,15000.0,310148.55,70,10,324706.55,70,80,176,5808.0,8750.0,14558.0,326748.55,16600.0,0,5,99281,12658,"{""booked_net_trading_usd"": 354642.95, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 42372.5, ""failed_positive_ledger_usd"": 5922.45, ""failed_negative_ledger_usd"": 18358.55, ""purchase_fees_usd"": 14558.0, ""pocket_usd"": 310148.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18358.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18358.55, ""dead_account_booked_deficits_usd"": 18358.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",60,50,10,0.2,47.74,199.02,4406.84,108.05,62.67,10.64,5,9,7,4227,5,996,1008,9060,331,8d2183d9fb11205ce43e6516f43350d60d73dcbed1ddb607e8ff1e986b7505b6
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 0, 5, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,0,5,10,False,300889.55,30000.0,330889.55,80,20,347324.55,80,91,195,6435.0,10000.0,16435.0,347489.55,16600.0,0,5,103521,12658,"{""booked_net_trading_usd"": 425580.95, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 90692.5, ""failed_positive_ledger_usd"": 5922.45, ""failed_negative_ledger_usd"": 18358.55, ""purchase_fees_usd"": 16435.0, ""pocket_usd"": 330889.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 18358.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 18358.55, ""dead_account_booked_deficits_usd"": 18358.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",60,60,0,0.3667,5.15,174.5,3327.88,0,58.67,11.09,5,10,10,4239,6,1011,1011,9071,316,62192059a4ebdaa14832441e198fc872e1581e44d7b99816f2d05965974624df
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 1, 10, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,1,10,10,False,305999.6,28500.0,334499.6,79,20,351172.6,79,110,206,6798.0,9875.0,16673.0,351099.6,16600.0,0,10,102226,12658,"{""booked_net_trading_usd"": 430348.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 90645.3, ""failed_positive_ledger_usd"": 5805.9, ""failed_negative_ledger_usd"": 17275.65, ""purchase_fees_usd"": 16673.0, ""pocket_usd"": 334499.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 17275.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 17275.65, ""dead_account_booked_deficits_usd"": 17275.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",59,59,0,0.3559,18.15,150.02,2607.73,0,58.67,10.95,10,10,10,5959,21,1065,1158,9071,316,05a544e944992088240caecad860f7082d2a857b32897e4eedfa9ea1302be320
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, false, 7, 10, 5, false]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,False,7,10,5,False,302244.9,10500.0,312744.9,79,9,328163.9,79,94,168,5544.0,9875.0,15419.0,329344.9,16600.0,0,7,103257,12658,"{""booked_net_trading_usd"": 352021.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 37314.1, ""failed_positive_ledger_usd"": 7242.35, ""failed_negative_ledger_usd"": 20699.2, ""purchase_fees_usd"": 15419.0, ""pocket_usd"": 312744.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20699.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20699.2, ""dead_account_booked_deficits_usd"": 20699.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",70,59,11,0.1857,73.15,258.02,6378.31,108.05,58.67,11.05,10,11,8,5060,8,545,986,9071,316,7e816d5a6997318814f4e4b5fd181ade91884774ace58d690d0497baeed4dc6a
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, true, 1, 20, 0, true]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,True,1,20,0,True,257237.55,16500.0,273737.55,92,13,291276.55,92,117,183,6039.0,11500.0,17539.0,290337.55,16600.0,0,7,92251,12658,"{""booked_net_trading_usd"": 326331.9, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 53421.5, ""failed_positive_ledger_usd"": 7883.9, ""failed_negative_ledger_usd"": 26250.05, ""purchase_fees_usd"": 17539.0, ""pocket_usd"": 273737.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26250.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26250.05, ""dead_account_booked_deficits_usd"": 26250.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",79,72,7,0.0,62.12,317.05,8122.2,38.2,152.67,9.87,12,12,10,5050,14,556,997,8698,815,ab76c57aed4edc6cb1019cf41506e399e95974f0540bb1d0f54d43c66dda8155
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, true, 1, 20, 10, false]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,True,1,20,10,False,285296.9,30000.0,315296.9,84,20,332759.9,84,119,211,6963.0,10500.0,17463.0,331896.9,16600.0,0,10,97212,12658,"{""booked_net_trading_usd"": 409096.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 91381.85, ""failed_positive_ledger_usd"": 5781.7, ""failed_negative_ledger_usd"": 20826.85, ""purchase_fees_usd"": 17463.0, ""pocket_usd"": 315296.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20826.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20826.85, ""dead_account_booked_deficits_usd"": 20826.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",64,64,0,0.2812,26.53,150.02,3221.52,0,78.67,10.4,15,15,15,8504,25,1210,1346,8985,427,df29c9c9b099d913d20dcdbc1cfb090de1adbd996817851268624d19ef669558
"[""blocked"", 2020, 1000, 200, ""fixed"", ""calendar_month"", 5700, 1500, true, 7, 10, 2, true]",blocked,2020,1000,200,fixed,calendar_month,5700,1500,30800.0,True,7,10,2,True,303495.2,3000.0,306495.2,72,4,320577.2,72,91,154,5082.0,9000.0,14082.0,323095.2,16600.0,0,7,99782,12658,"{""booked_net_trading_usd"": 316261.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 13154.1, ""failed_positive_ledger_usd"": 6908.55, ""failed_negative_ledger_usd"": 24378.05, ""purchase_fees_usd"": 14082.0, ""pocket_usd"": 306495.2, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 24378.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 24378.05, ""dead_account_booked_deficits_usd"": 24378.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",68,52,16,0.0147,62.69,202.31,5799.07,108.05,47.67,10.67,10,10,8,2950,11,395,886,9125,241,6030278a9ecb3dfeddb5f574c19b6cd9d26b3e174d11dc95a5c7a8f5df324710
