job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,signals_executed,zero_live_signals,allocation_sha256
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 10, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,10,False,413381.5,0,413381.5,344,18,480900.5,344,371,743,24519.0,43000.0,67519.0,429981.5,16600.0,0,12,130514,12658,"{""booked_net_trading_usd"": 451940.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 47673.25, ""failed_positive_ledger_usd"": 34356.45, ""failed_negative_ledger_usd"": 110989.6, ""purchase_fees_usd"": 67519.0, ""pocket_usd"": 413381.5, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 110989.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 110989.6, ""dead_account_booked_deficits_usd"": 110989.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",326,324,2,0.3926,11.02,58.02,6238.63,14.04,100.67,14.0,20,20,24,1380,15,244,318,8885,563,a2688ce7df38d829bcd963b501d05dc27d899cd7752c5432be3765d9958a8d08
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 10, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,10,True,321340.95,0,321340.95,280,11,376206.95,280,303,602,19866.0,35000.0,54866.0,337940.95,16600.0,0,9,114661,12658,"{""booked_net_trading_usd"": 357928.9, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 41155.9, ""failed_positive_ledger_usd"": 29596.65, ""failed_negative_ledger_usd"": 89030.6, ""purchase_fees_usd"": 54866.0, ""pocket_usd"": 321340.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 89030.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 89030.6, ""dead_account_booked_deficits_usd"": 89030.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",269,260,9,0.0706,40.02,87.6,10247.85,24.92,128.67,12.26,20,20,19,620,14,185,318,8775,737,c592ac6042da44a0ad936dd363433a26db6c0a63d808812eba23b5715fee36cb
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 0, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,0,False,73184.9,0,73184.9,96,1,92411.9,96,98,219,7227.0,12000.0,19227.0,89784.9,16600.0,0,2,31138,12658,"{""booked_net_trading_usd"": 69997.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9330.1, ""failed_negative_ledger_usd"": 34235.85, ""purchase_fees_usd"": 19227.0, ""pocket_usd"": 73184.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 34235.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 34235.85, ""dead_account_booked_deficits_usd"": 34235.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",95,81,14,0.0,123.9,357.02,13494.16,345.92,506.67,3.34,2,2,6,0,0,0,0,7345,2696,a0b1732fb5515710fc013cad98edde310f143b6367329fbecc8310d64f71b4d7
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 0, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,0,True,73184.9,0,73184.9,96,1,92411.9,96,98,219,7227.0,12000.0,19227.0,89784.9,16600.0,0,2,31138,12658,"{""booked_net_trading_usd"": 69997.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9330.1, ""failed_negative_ledger_usd"": 34235.85, ""purchase_fees_usd"": 19227.0, ""pocket_usd"": 73184.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 34235.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 34235.85, ""dead_account_booked_deficits_usd"": 34235.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",95,81,14,0.0,123.9,357.02,13494.16,345.92,506.67,3.34,2,2,6,0,0,0,0,7345,2696,a0b1732fb5515710fc013cad98edde310f143b6367329fbecc8310d64f71b4d7
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 2, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,2,False,70807.9,0,70807.9,93,1,89626.9,93,95,218,7194.0,11625.0,18819.0,87407.9,16600.0,0,2,29699,12658,"{""booked_net_trading_usd"": 68151.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9040.45, ""failed_negative_ledger_usd"": 33007.4, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 70807.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33007.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33007.4, ""dead_account_booked_deficits_usd"": 33007.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,78,14,0.0,126.97,362.84,13124.82,345.92,660.67,3.18,2,2,6,0,0,0,0,6751,3497,514e240810ba74c3d68a8d59f7b1cad329b6dc6430acef67b09f6cfb6fda9bc5
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 2, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,2,True,70807.9,0,70807.9,93,1,89626.9,93,95,218,7194.0,11625.0,18819.0,87407.9,16600.0,0,2,29699,12658,"{""booked_net_trading_usd"": 68151.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9040.45, ""failed_negative_ledger_usd"": 33007.4, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 70807.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33007.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33007.4, ""dead_account_booked_deficits_usd"": 33007.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,78,14,0.0,126.97,362.84,13124.82,345.92,660.67,3.18,2,2,6,0,0,0,0,6751,3497,514e240810ba74c3d68a8d59f7b1cad329b6dc6430acef67b09f6cfb6fda9bc5
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 5, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,5,False,70807.9,0,70807.9,93,1,89626.9,93,95,218,7194.0,11625.0,18819.0,87407.9,16600.0,0,2,29699,12658,"{""booked_net_trading_usd"": 68151.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9040.45, ""failed_negative_ledger_usd"": 33007.4, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 70807.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33007.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33007.4, ""dead_account_booked_deficits_usd"": 33007.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,78,14,0.0,126.97,362.84,13124.82,345.92,660.67,3.18,2,2,6,0,0,0,0,6751,3497,514e240810ba74c3d68a8d59f7b1cad329b6dc6430acef67b09f6cfb6fda9bc5
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 5, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,5,True,70807.9,0,70807.9,93,1,89626.9,93,95,218,7194.0,11625.0,18819.0,87407.9,16600.0,0,2,29699,12658,"{""booked_net_trading_usd"": 68151.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9040.45, ""failed_negative_ledger_usd"": 33007.4, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 70807.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33007.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33007.4, ""dead_account_booked_deficits_usd"": 33007.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,78,14,0.0,126.97,362.84,13124.82,345.92,660.67,3.18,2,2,6,0,0,0,0,6751,3497,514e240810ba74c3d68a8d59f7b1cad329b6dc6430acef67b09f6cfb6fda9bc5
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 10, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,10,False,70807.9,0,70807.9,93,1,89626.9,93,95,218,7194.0,11625.0,18819.0,87407.9,16600.0,0,2,29699,12658,"{""booked_net_trading_usd"": 68151.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9040.45, ""failed_negative_ledger_usd"": 33007.4, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 70807.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33007.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33007.4, ""dead_account_booked_deficits_usd"": 33007.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,78,14,0.0,126.97,362.84,13124.82,345.92,660.67,3.18,2,2,6,0,0,0,0,6751,3497,514e240810ba74c3d68a8d59f7b1cad329b6dc6430acef67b09f6cfb6fda9bc5
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 10, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,10,True,70807.9,0,70807.9,93,1,89626.9,93,95,218,7194.0,11625.0,18819.0,87407.9,16600.0,0,2,29699,12658,"{""booked_net_trading_usd"": 68151.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 2491.65, ""failed_positive_ledger_usd"": 9040.45, ""failed_negative_ledger_usd"": 33007.4, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 70807.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 33007.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 33007.4, ""dead_account_booked_deficits_usd"": 33007.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",92,78,14,0.0,126.97,362.84,13124.82,345.92,660.67,3.18,2,2,6,0,0,0,0,6751,3497,514e240810ba74c3d68a8d59f7b1cad329b6dc6430acef67b09f6cfb6fda9bc5
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 0, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,0,False,139304.85,0,139304.85,174,6,174056.85,174,182,394,13002.0,21750.0,34752.0,155904.85,16600.0,0,5,61082,12658,"{""booked_net_trading_usd"": 158967.2, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 17441.0, ""failed_negative_ledger_usd"": 50381.85, ""purchase_fees_usd"": 34752.0, ""pocket_usd"": 139304.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 50381.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 50381.85, ""dead_account_booked_deficits_usd"": 50381.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",168,154,14,0.0,115.12,222.26,18336.74,158.92,258.67,6.53,5,5,9,0,0,0,0,8298,1400,11aafdbfaf117909599fd3aad2342f95b59bff73d406d09a1807c8008dd33ba1
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 0, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,0,True,139304.85,0,139304.85,174,6,174056.85,174,182,394,13002.0,21750.0,34752.0,155904.85,16600.0,0,5,61082,12658,"{""booked_net_trading_usd"": 158967.2, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 17441.0, ""failed_negative_ledger_usd"": 50381.85, ""purchase_fees_usd"": 34752.0, ""pocket_usd"": 139304.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 50381.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 50381.85, ""dead_account_booked_deficits_usd"": 50381.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",168,154,14,0.0,115.12,222.26,18336.74,158.92,258.67,6.53,5,5,9,0,0,0,0,8298,1400,11aafdbfaf117909599fd3aad2342f95b59bff73d406d09a1807c8008dd33ba1
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 2, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,2,False,129937.9,0,129937.9,185,6,167252.9,185,191,430,14190.0,23125.0,37315.0,146537.9,16600.0,0,5,61888,12658,"{""booked_net_trading_usd"": 142400.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 17356.65, ""failed_negative_ledger_usd"": 60060.3, ""purchase_fees_usd"": 37315.0, ""pocket_usd"": 129937.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 60060.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 60060.3, ""dead_account_booked_deficits_usd"": 60060.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",179,165,14,0.0223,112.05,222.26,18927.58,158.92,255.67,6.62,5,5,9,0,0,0,0,8305,1401,93ea2e409dc3a2df843b11b6b57c2e5f90b89b13c4a8b8d296c709f8d95d2720
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 2, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,2,True,139181.5,0,139181.5,186,6,176489.5,186,192,426,14058.0,23250.0,37308.0,155781.5,16600.0,0,5,63089,12658,"{""booked_net_trading_usd"": 153611.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 17680.15, ""failed_negative_ledger_usd"": 58409.4, ""purchase_fees_usd"": 37308.0, ""pocket_usd"": 139181.5, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 58409.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 58409.4, ""dead_account_booked_deficits_usd"": 58409.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",180,166,14,0.0167,111.13,227.84,18907.21,158.92,200.67,6.75,5,5,9,0,0,0,0,8520,1104,e58fba9c5c05db6b9ae5f025123939cd7bdc9d15c897d8d21ab31c1bec728c35
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 5, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,5,False,134463.6,0,134463.6,193,6,173768.6,193,200,460,15180.0,24125.0,39305.0,151063.6,16600.0,0,5,65915,12658,"{""booked_net_trading_usd"": 150232.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 18429.9, ""failed_negative_ledger_usd"": 59817.2, ""purchase_fees_usd"": 39305.0, ""pocket_usd"": 134463.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 59817.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 59817.2, ""dead_account_booked_deficits_usd"": 59817.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",187,173,14,0.0588,113.22,234.15,20510.93,158.92,233.67,7.04,5,5,9,12,2,13,15,8401,1263,6eb694ef9a58739e57da43784eb51f8011a99af088952e792fac7bf3ee5c359b
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 5, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,5,True,141260.3,0,141260.3,190,6,179431.3,190,197,437,14421.0,23750.0,38171.0,157860.3,16600.0,0,5,67154,12658,"{""booked_net_trading_usd"": 156982.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 18157.6, ""failed_negative_ledger_usd"": 58457.7, ""purchase_fees_usd"": 38171.0, ""pocket_usd"": 141260.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 58457.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 58457.7, ""dead_account_booked_deficits_usd"": 58457.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",184,170,14,0.038,125.2,209.02,20278.65,158.92,212.67,7.15,5,5,9,12,2,13,15,8498,1147,40c4ed4f877a09570d27d70c41c5d7e4c6cabab1467f36ca9b4b7f52ec0284a2
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 10, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,10,False,131911.75,0,131911.75,198,6,172270.75,198,203,473,15609.0,24750.0,40359.0,148511.75,16600.0,0,5,66227,12658,"{""booked_net_trading_usd"": 146313.05, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 18914.0, ""failed_negative_ledger_usd"": 62904.25, ""purchase_fees_usd"": 40359.0, ""pocket_usd"": 131911.75, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 62904.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 62904.25, ""dead_account_booked_deficits_usd"": 62904.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",192,178,14,0.0781,120.57,222.26,21443.31,158.92,235.67,7.07,5,6,9,16,0,2,10,8390,1277,f97073ea1296be1ddc1c43fb76b01a58eb1b7fa742fb8454bdaa60b89c912393
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 10, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,10,True,142897.95,0,142897.95,193,6,181674.95,193,198,444,14652.0,24125.0,38777.0,159497.95,16600.0,0,5,67589,12658,"{""booked_net_trading_usd"": 157434.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17851.2, ""failed_positive_ledger_usd"": 18417.1, ""failed_negative_ledger_usd"": 60508.45, ""purchase_fees_usd"": 38777.0, ""pocket_usd"": 142897.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 60508.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 60508.45, ""dead_account_booked_deficits_usd"": 60508.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",187,173,14,0.0588,131.04,218.19,21136.96,158.92,211.67,7.2,5,6,9,16,0,2,10,8504,1137,0af1486893836af1e4bce22e8b7e63232059cd2c79563a588e36d6e3d5f48f53
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 0, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,0,False,205217.65,0,205217.65,204,6,244940.65,204,212,431,14223.0,25500.0,39723.0,221817.65,16600.0,0,5,78475,12658,"{""booked_net_trading_usd"": 233636.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 22791.2, ""failed_negative_ledger_usd"": 52127.95, ""purchase_fees_usd"": 39723.0, ""pocket_usd"": 205217.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 52127.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 52127.95, ""dead_account_booked_deficits_usd"": 52127.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",198,184,14,0.0,82.67,160.02,16522.44,38.2,184.67,8.37,10,10,12,0,0,0,0,8568,1021,f55b894d5e921da57a6ed8d09795b2c540a60151ade134433d8b59bfba435f0f
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 0, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,0,True,205217.65,0,205217.65,204,6,244940.65,204,212,431,14223.0,25500.0,39723.0,221817.65,16600.0,0,5,78475,12658,"{""booked_net_trading_usd"": 233636.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 22791.2, ""failed_negative_ledger_usd"": 52127.95, ""purchase_fees_usd"": 39723.0, ""pocket_usd"": 205217.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 52127.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 52127.95, ""dead_account_booked_deficits_usd"": 52127.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",198,184,14,0.0,82.67,160.02,16522.44,38.2,184.67,8.37,10,10,12,0,0,0,0,8568,1021,f55b894d5e921da57a6ed8d09795b2c540a60151ade134433d8b59bfba435f0f
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 2, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,2,False,212340.35,0,212340.35,220,6,255581.35,220,228,477,15741.0,27500.0,43241.0,228940.35,16600.0,0,7,84455,12658,"{""booked_net_trading_usd"": 240553.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 24666.2, ""failed_negative_ledger_usd"": 57726.85, ""purchase_fees_usd"": 43241.0, ""pocket_usd"": 212340.35, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 57726.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 57726.85, ""dead_account_booked_deficits_usd"": 57726.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",214,200,14,0.0421,79.77,159.04,16858.37,122.5,141.67,9.02,10,10,12,0,0,0,0,8724,812,58f699bc054de6129080600862dc2daac37da3e6476e244f84b566f9a1314a93
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 2, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,2,True,207469.15,0,207469.15,214,6,249234.15,214,220,455,15015.0,26750.0,41765.0,224069.15,16600.0,0,5,82611,12658,"{""booked_net_trading_usd"": 234940.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 23728.9, ""failed_negative_ledger_usd"": 56054.95, ""purchase_fees_usd"": 41765.0, ""pocket_usd"": 207469.15, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 56054.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 56054.95, ""dead_account_booked_deficits_usd"": 56054.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",208,194,14,0.0144,85.21,159.26,17344.79,38.2,160.67,8.81,10,10,12,0,0,0,0,8658,917,e0e8c1f09c6bb8f8f53db699d4f0743cf66c9d73e2f4cc5312668ac91424308b
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 5, false]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,5,False,227900.3,0,227900.3,237,6,275246.3,237,244,537,17721.0,29625.0,47346.0,244500.3,16600.0,0,7,88831,12658,"{""booked_net_trading_usd"": 255610.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 26151.95, ""failed_negative_ledger_usd"": 63820.55, ""purchase_fees_usd"": 47346.0, ""pocket_usd"": 227900.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 63820.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 63820.55, ""dead_account_booked_deficits_usd"": 63820.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",231,217,14,0.1212,74.15,149.19,15988.06,122.5,140.67,9.49,10,10,12,54,0,0,16,8735,802,ca0ab179757c997316970a85ddb0b4e0c3f9f130567b6ba2414dd61b9e41ef9f
"[""blocked"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 5, true]",blocked,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,5,True,204577.85,0,204577.85,223,6,248457.85,223,228,485,16005.0,27875.0,43880.0,221177.85,16600.0,0,5,82905,12658,"{""booked_net_trading_usd"": 227242.9, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 18032.55, ""failed_positive_ledger_usd"": 23137.2, ""failed_negative_ledger_usd"": 62384.7, ""purchase_fees_usd"": 43880.0, ""pocket_usd"": 204577.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 62384.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 62384.7, ""dead_account_booked_deficits_usd"": 62384.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",217,203,14,0.0507,84.39,153.15,17122.34,38.2,154.67,8.84,10,10,10,54,0,0,16,8703,856,502f005bfcc758a3a10ece34e464e6f3a36929d24c0aa9463d367f963f81269f
