job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 10, 10, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,10,10,True,289529.19,0,289529.19,263,12,342765.19,263,288,617,20361.0,32875.0,53236.0,306129.19,16600.0,0,8,103888,12658,"{""booked_net_trading_usd"": 310462.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 46965.95, ""failed_positive_ledger_usd"": 20366.56, ""failed_negative_ledger_usd"": 99635.05, ""purchase_fees_usd"": 53236.0, ""pocket_usd"": 289529.19, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 99635.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 99635.05, ""dead_account_booked_deficits_usd"": 99635.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",251,243,8,0.0717,49.62,107.7,13308.64,122.95,255.67,8.16,10,10,15,1040,17,540,563
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 0, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,0,False,350732.65,0,350732.65,270,18,404282.65,270,283,600,19800.0,33750.0,53550.0,367332.65,16600.0,0,2,122490,12658,"{""booked_net_trading_usd"": 411624.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 71771.65, ""failed_positive_ledger_usd"": 21837.55, ""failed_negative_ledger_usd"": 86267.25, ""purchase_fees_usd"": 53550.0, ""pocket_usd"": 350732.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 86267.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 86267.25, ""dead_account_booked_deficits_usd"": 86267.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",252,250,2,0.0,47.44,111.9,12689.28,94.33,303.67,9.6,20,20,18,1009,0,0,125
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 0, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,0,True,350732.65,0,350732.65,270,18,404282.65,270,283,600,19800.0,33750.0,53550.0,367332.65,16600.0,0,2,122490,12658,"{""booked_net_trading_usd"": 411624.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 71771.65, ""failed_positive_ledger_usd"": 21837.55, ""failed_negative_ledger_usd"": 86267.25, ""purchase_fees_usd"": 53550.0, ""pocket_usd"": 350732.65, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 86267.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 86267.25, ""dead_account_booked_deficits_usd"": 86267.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",252,250,2,0.0,47.44,111.9,12689.28,94.33,303.67,9.6,20,20,18,1009,0,0,125
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 2, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,2,False,356661.16,0,356661.16,311,17,418537.16,311,336,697,23001.0,38875.0,61876.0,373261.16,16600.0,0,5,128913,12658,"{""booked_net_trading_usd"": 389878.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 62435.15, ""failed_positive_ledger_usd"": 23035.69, ""failed_negative_ledger_usd"": 114130.0, ""purchase_fees_usd"": 61876.0, ""pocket_usd"": 356661.16, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 114130.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 114130.0, ""dead_account_booked_deficits_usd"": 114130.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",294,291,3,0.0646,38.44,90.31,12820.58,94.33,272.67,10.11,20,20,19,779,12,204,264
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 2, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,2,True,345038.74,0,345038.74,291,18,402764.74,291,311,647,21351.0,36375.0,57726.0,361638.74,16600.0,0,2,125802,12658,"{""booked_net_trading_usd"": 396262.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 71771.65, ""failed_positive_ledger_usd"": 21606.36, ""failed_negative_ledger_usd"": 99880.3, ""purchase_fees_usd"": 57726.0, ""pocket_usd"": 345038.74, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 99880.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 99880.3, ""dead_account_booked_deficits_usd"": 99880.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",273,271,2,0.022,46.61,111.9,13340.59,94.33,295.67,9.87,20,20,17,779,12,204,264
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 5, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,5,False,359855.92,0,359855.92,328,19,424087.92,328,352,704,23232.0,41000.0,64232.0,376455.92,16600.0,0,6,129346,12658,"{""booked_net_trading_usd"": 380906.55, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 65318.15, ""failed_positive_ledger_usd"": 23330.08, ""failed_negative_ledger_usd"": 131829.6, ""purchase_fees_usd"": 64232.0, ""pocket_usd"": 359855.92, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 131829.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 131829.6, ""dead_account_booked_deficits_usd"": 131829.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",309,308,1,0.1392,22.3,76.15,9761.14,42.02,169.67,10.16,20,20,20,1034,13,469,508
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 5, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,5,True,347545.54,0,347545.54,276,18,401779.54,276,294,598,19734.0,34500.0,54234.0,364145.54,16600.0,0,2,121449,12658,"{""booked_net_trading_usd"": 401195.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 71771.65, ""failed_positive_ledger_usd"": 21583.21, ""failed_negative_ledger_usd"": 93938.6, ""purchase_fees_usd"": 54234.0, ""pocket_usd"": 347545.54, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 93938.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 93938.6, ""dead_account_booked_deficits_usd"": 93938.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",258,256,2,0.0543,33.01,106.19,11125.01,94.33,197.67,9.55,20,20,17,1034,13,469,508
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 10, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,10,False,367818.97,0,367818.97,370,20,441590.97,370,402,834,27522.0,46250.0,73772.0,384418.97,16600.0,0,10,138121,12658,"{""booked_net_trading_usd"": 368076.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 67598.6, ""failed_positive_ledger_usd"": 24558.98, ""failed_negative_ledger_usd"": 165671.7, ""purchase_fees_usd"": 73772.0, ""pocket_usd"": 367818.97, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 165671.7, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 165671.7, ""dead_account_booked_deficits_usd"": 165671.7, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",350,350,0,0.2857,17.09,70.8,8798.53,0,164.67,10.87,20,20,22,1774,20,544,566
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 1, 20, 10, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,1,20,10,True,353735.14,0,353735.14,281,18,409254.14,281,303,618,20394.0,35125.0,55519.0,370335.14,16600.0,0,2,123538,12658,"{""booked_net_trading_usd"": 406341.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 71771.65, ""failed_positive_ledger_usd"": 21957.76, ""failed_negative_ledger_usd"": 96642.4, ""purchase_fees_usd"": 55519.0, ""pocket_usd"": 353735.14, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 96642.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 96642.4, ""dead_account_booked_deficits_usd"": 96642.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",263,261,2,0.0875,39.56,92.67,11243.73,94.33,194.67,9.72,20,20,20,1774,20,544,566
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 0, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,0,False,79401.7,0,79401.7,96,0,98628.7,96,98,219,7227.0,12000.0,19227.0,96001.7,16600.0,0,2,30884,12658,"{""booked_net_trading_usd"": 66171.1, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8471.05, ""failed_negative_ledger_usd"": 40928.65, ""purchase_fees_usd"": 19227.0, ""pocket_usd"": 79401.7, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40928.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40928.65, ""dead_account_booked_deficits_usd"": 40928.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",96,81,15,0.0,132.49,366.13,14464.47,347.98,755.57,2.43,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 0, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,0,True,79401.7,0,79401.7,96,0,98628.7,96,98,219,7227.0,12000.0,19227.0,96001.7,16600.0,0,2,30884,12658,"{""booked_net_trading_usd"": 66171.1, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8471.05, ""failed_negative_ledger_usd"": 40928.65, ""purchase_fees_usd"": 19227.0, ""pocket_usd"": 79401.7, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 40928.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 40928.65, ""dead_account_booked_deficits_usd"": 40928.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",96,81,15,0.0,132.49,366.13,14464.47,347.98,755.57,2.43,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 2, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,2,False,76238.55,0,76238.55,93,0,95057.55,93,95,218,7194.0,11625.0,18819.0,92838.55,16600.0,0,2,29469,12658,"{""booked_net_trading_usd"": 63767.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8165.25, ""failed_negative_ledger_usd"": 39455.1, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 76238.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39455.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39455.1, ""dead_account_booked_deficits_usd"": 39455.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,78,15,0.0,133.81,375.08,14349.5,347.98,937.57,2.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 2, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,2,True,76238.55,0,76238.55,93,0,95057.55,93,95,218,7194.0,11625.0,18819.0,92838.55,16600.0,0,2,29469,12658,"{""booked_net_trading_usd"": 63767.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8165.25, ""failed_negative_ledger_usd"": 39455.1, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 76238.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39455.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39455.1, ""dead_account_booked_deficits_usd"": 39455.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,78,15,0.0,133.81,375.08,14349.5,347.98,937.57,2.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 5, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,5,False,76238.55,0,76238.55,93,0,95057.55,93,95,218,7194.0,11625.0,18819.0,92838.55,16600.0,0,2,29469,12658,"{""booked_net_trading_usd"": 63767.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8165.25, ""failed_negative_ledger_usd"": 39455.1, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 76238.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39455.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39455.1, ""dead_account_booked_deficits_usd"": 39455.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,78,15,0.0,133.81,375.08,14349.5,347.98,937.57,2.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 5, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,5,True,76238.55,0,76238.55,93,0,95057.55,93,95,218,7194.0,11625.0,18819.0,92838.55,16600.0,0,2,29469,12658,"{""booked_net_trading_usd"": 63767.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8165.25, ""failed_negative_ledger_usd"": 39455.1, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 76238.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39455.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39455.1, ""dead_account_booked_deficits_usd"": 39455.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,78,15,0.0,133.81,375.08,14349.5,347.98,937.57,2.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 10, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,10,False,76238.55,0,76238.55,93,0,95057.55,93,95,218,7194.0,11625.0,18819.0,92838.55,16600.0,0,2,29469,12658,"{""booked_net_trading_usd"": 63767.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8165.25, ""failed_negative_ledger_usd"": 39455.1, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 76238.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39455.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39455.1, ""dead_account_booked_deficits_usd"": 39455.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,78,15,0.0,133.81,375.08,14349.5,347.98,937.57,2.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 2, 10, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,2,10,True,76238.55,0,76238.55,93,0,95057.55,93,95,218,7194.0,11625.0,18819.0,92838.55,16600.0,0,2,29469,12658,"{""booked_net_trading_usd"": 63767.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8165.25, ""failed_negative_ledger_usd"": 39455.1, ""purchase_fees_usd"": 18819.0, ""pocket_usd"": 76238.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39455.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39455.1, ""dead_account_booked_deficits_usd"": 39455.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",93,78,15,0.0,133.81,375.08,14349.5,347.98,937.57,2.32,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 0, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,0,False,153669.09,0,153669.09,177,5,189126.09,177,186,404,13332.0,22125.0,35457.0,170269.09,16600.0,0,5,64670,12658,"{""booked_net_trading_usd"": 156842.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15277.5, ""failed_positive_ledger_usd"": 15635.96, ""failed_negative_ledger_usd"": 63196.95, ""purchase_fees_usd"": 35457.0, ""pocket_usd"": 153669.09, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 63196.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 63196.95, ""dead_account_booked_deficits_usd"": 63196.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",172,159,13,0.0058,109.13,238.37,19312.58,161.69,251.67,5.09,5,5,9,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 0, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,0,True,153669.09,0,153669.09,177,5,189126.09,177,186,404,13332.0,22125.0,35457.0,170269.09,16600.0,0,5,64670,12658,"{""booked_net_trading_usd"": 156842.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15277.5, ""failed_positive_ledger_usd"": 15635.96, ""failed_negative_ledger_usd"": 63196.95, ""purchase_fees_usd"": 35457.0, ""pocket_usd"": 153669.09, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 63196.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 63196.95, ""dead_account_booked_deficits_usd"": 63196.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",172,159,13,0.0058,109.13,238.37,19312.58,161.69,251.67,5.09,5,5,9,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 2, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,2,False,149904.09,0,149904.09,188,5,188056.09,188,193,444,14652.0,23500.0,38152.0,166504.09,16600.0,0,5,67401,12658,"{""booked_net_trading_usd"": 156075.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17966.1, ""failed_positive_ledger_usd"": 16852.86, ""failed_negative_ledger_usd"": 66799.55, ""purchase_fees_usd"": 38152.0, ""pocket_usd"": 149904.09, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 66799.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 66799.55, ""dead_account_booked_deficits_usd"": 66799.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",183,168,15,0.0164,116.72,245.09,21778.83,234.41,289.67,5.3,5,5,9,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 2, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,2,True,154965.44,0,154965.44,188,5,192985.44,188,193,440,14520.0,23500.0,38020.0,171565.44,16600.0,0,5,68249,12658,"{""booked_net_trading_usd"": 162451.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17966.1, ""failed_positive_ledger_usd"": 16875.96, ""failed_negative_ledger_usd"": 65375.9, ""purchase_fees_usd"": 38020.0, ""pocket_usd"": 154965.44, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 65375.9, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 65375.9, ""dead_account_booked_deficits_usd"": 65375.9, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",183,168,15,0.0109,115.68,250.37,21624.63,234.41,291.67,5.36,5,5,9,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 5, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,5,False,149310.44,0,149310.44,192,5,188589.44,192,198,463,15279.0,24000.0,39279.0,165910.44,16600.0,0,5,68993,12658,"{""booked_net_trading_usd"": 160945.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17770.05, ""failed_positive_ledger_usd"": 17256.41, ""failed_negative_ledger_usd"": 62670.3, ""purchase_fees_usd"": 39279.0, ""pocket_usd"": 149310.44, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 62670.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 62670.3, ""dead_account_booked_deficits_usd"": 62670.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",187,172,15,0.0481,119.41,230.19,22207.72,234.41,281.67,5.42,5,5,9,0,1,11,11
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 5, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,5,True,153220.79,0,153220.79,190,5,192018.79,190,196,456,15048.0,23750.0,38798.0,169820.79,16600.0,0,5,69425,12658,"{""booked_net_trading_usd"": 163037.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17966.1, ""failed_positive_ledger_usd"": 17093.11, ""failed_negative_ledger_usd"": 64040.6, ""purchase_fees_usd"": 38798.0, ""pocket_usd"": 153220.79, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 64040.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 64040.6, ""dead_account_booked_deficits_usd"": 64040.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",185,170,15,0.0324,116.72,250.37,22126.82,234.41,283.67,5.45,5,5,9,0,1,11,11
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 10, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,10,False,150917.19,0,150917.19,191,5,190335.19,191,197,471,15543.0,23875.0,39418.0,167517.19,16600.0,0,5,68231,12658,"{""booked_net_trading_usd"": 162169.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17770.05, ""failed_positive_ledger_usd"": 16988.76, ""failed_negative_ledger_usd"": 62924.85, ""purchase_fees_usd"": 39418.0, ""pocket_usd"": 150917.19, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 62924.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 62924.85, ""dead_account_booked_deficits_usd"": 62924.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",186,172,14,0.0538,106.12,218.84,20231.8,234.41,247.67,5.36,5,6,9,12,1,11,12
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 5, 10, true]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,5,10,True,154827.54,0,154827.54,189,5,193764.54,189,195,464,15312.0,23625.0,38937.0,171427.54,16600.0,0,5,68662,12658,"{""booked_net_trading_usd"": 164406.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17966.1, ""failed_positive_ledger_usd"": 16711.46, ""failed_negative_ledger_usd"": 64035.6, ""purchase_fees_usd"": 38937.0, ""pocket_usd"": 154827.54, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 64035.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 64035.6, ""dead_account_booked_deficits_usd"": 64035.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",184,170,14,0.038,105.4,244.09,20151.68,234.41,253.67,5.4,5,5,9,12,1,11,12
"[""unrestricted"", 2020, 1000, 200, ""maximum"", ""weekly"", 0, 0, true, 7, 10, 0, false]",unrestricted,2020,1000,200,maximum,weekly,0,0,25100.0,True,7,10,0,False,211076.34,0,211076.34,220,7,255505.34,220,229,513,16929.0,27500.0,44429.0,227676.34,16600.0,0,8,84300,12658,"{""booked_net_trading_usd"": 221743.05, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 23301.15, ""failed_positive_ledger_usd"": 19645.86, ""failed_negative_ledger_usd"": 76709.3, ""purchase_fees_usd"": 44429.0, ""pocket_usd"": 211076.34, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 76709.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 76709.3, ""dead_account_booked_deficits_usd"": 76709.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",213,200,13,0.0047,99.68,168.0,20945.42,149.92,304.67,6.63,10,10,13,0,0,0,0
