case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,344,344
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,337,337
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,337,337
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,331,331
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,331,331
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,330,330
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,330,330
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,330,330
3m_2022-07-01,3,2022-07-01T00:00:00,2022-10-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,330,330
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,525,525
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,525,525
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,457,457
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,457,457
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,411,411
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,411,411
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,385,385
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,385,385
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,360,360
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,360,360
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,340,340
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,340,340
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,328,328
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,328,328
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,323,323
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,323,323
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,315,315
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,315,315
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,309,309
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,309,309
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,306,306
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,306,306
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,300,300
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,300,300
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,288,288
3m_2022-10-01,3,2022-10-01T00:00:00,2023-01-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,288,288
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,563,563
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,563,563
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,476,476
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,476,476
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,438,438
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,438,438
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,401,401
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,401,401
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,366,366
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,366,366
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,343,343
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,343,343
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,311,311
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,311,311
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,311,311
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,311,311
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,303,303
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,303,303
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,303,303
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,303,303
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,294,294
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,294,294
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,291,291
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,291,291
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,279,279
3m_2023-01-01,3,2023-01-01T00:00:00,2023-04-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,279,279
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,551,551
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,551,551
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,499,499
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,499,499
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,446,446
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,446,446
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,418,418
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,418,418
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,405,405
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,405,405
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,378,378
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,378,378
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,356,356
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,356,356
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,352,352
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,352,352
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,335,335
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,335,335
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,319,319
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,319,319
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,314,314
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,314,314
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,313,313
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,313,313
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,306,306
3m_2023-04-01,3,2023-04-01T00:00:00,2023-07-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,306,306
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,0.50,GG,0.50,1500,True,True,GG0.50:17-18:550:1309,2023-08-16T17:11:20,2023-08-16T18:50:20,550,550
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,550,550
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,0.75,GG,0.75,1500,True,True,GG0.75:9-10:534:1254,2023-08-18T09:00:40,2023-08-18T10:29:20,475,475
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,475,475
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,429,429
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,429,429
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,413,413
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,413,413
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,393,393
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,393,393
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.75,GG,1.75,1500,True,True,GG1.75:16-17:601:1323,2023-08-18T16:00:40,2023-08-18T16:27:40,372,372
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,372,372
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.00,GG,2.00,1500,True,True,GG2.00:4-5:501:1224,2023-08-17T04:00:20,2023-08-17T04:23:20,363,363
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,363,363
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.25,GG,2.25,1500,True,True,GG2.25:9-10:533:1252,2023-08-18T09:00:40,2023-08-18T10:29:20,355,355
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,355,355
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.50,GG,2.50,1500,True,True,GG2.50:21-22:568:1307,2023-08-16T21:21:40,2023-08-16T22:07:40,338,338
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,338,338
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:21-22:568:1307,2023-08-16T21:21:40,2023-08-16T22:07:40,328,328
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,328,328
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,317,317
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,317,317
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,314,314
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,314,314
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,310,310
3m_2023-07-01,3,2023-07-01T00:00:00,2023-10-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,310,310
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,543,543
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,543,543
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,489,489
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,489,489
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,439,439
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,439,439
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,390,390
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,390,390
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,360,360
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,360,360
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,337,337
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,337,337
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,323,323
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,323,323
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,301,301
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,301,301
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,302,302
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,302,302
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,295,295
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,295,295
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,290,290
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,290,290
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,278,278
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,278,278
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,274,274
3m_2023-10-01,3,2023-10-01T00:00:00,2024-01-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,274,274
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,534,533
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,534,533
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,474,473
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,474,473
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,407,406
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,407,406
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,361,360
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,361,360
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,316,315
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,316,315
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,299,298
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,299,298
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,291,290
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,291,290
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,291,290
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,291,290
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,275,274
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,275,274
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,266,265
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,266,265
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,261,260
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,261,260
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,265,264
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,265,264
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,258,257
3m_2024-01-01,3,2024-01-01T00:00:00,2024-04-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,258,257
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,0.50,GG,0.50,1500,True,False,,,,540,540
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,540,540
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,0.75,GG,0.75,1500,True,False,,,,457,457
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,457,457
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.00,GG,1.00,1500,True,False,,,,412,412
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,412,412
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.25,GG,1.25,1500,True,False,,,,383,383
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,383,383
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.50,GG,1.50,1500,True,False,,,,366,366
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,366,366
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.75,GG,1.75,1500,True,False,,,,340,340
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,340,340
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.00,GG,2.00,1500,True,False,,,,339,339
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,339,339
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.25,GG,2.25,1500,True,False,,,,328,328
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,328,328
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.50,GG,2.50,1500,True,False,,,,309,309
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,309,309
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.75,GG,2.75,1500,True,False,,,,295,295
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,295,295
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,3.00,GG,3.00,1500,True,False,,,,289,289
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,3.00,GG,3.00,6800,True,False,,,,289,289
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,3.25,GG,3.25,1500,True,False,,,,286,286
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,3.25,GG,3.25,6800,True,False,,,,286,286
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,3.50,GG,3.50,1500,True,False,,,,280,280
3m_2024-04-01,3,2024-04-01T00:00:00,2024-07-01T00:00:00,3.50,GG,3.50,6800,True,False,,,,280,280
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,0.50,GG,0.50,1500,True,True,GG0.50:14-15:679:1599,2024-07-25T14:00:40,2024-07-25T15:30:20,581,581
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,0.50,GG,0.50,6800,True,False,,,,581,581
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,0.75,GG,0.75,1500,True,True,GG0.75:16-17:768:1695,2024-08-02T16:39:40,2024-08-02T17:04:40,499,499
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,0.75,GG,0.75,6800,True,False,,,,499,499
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.00,GG,1.00,1500,True,True,GG1.00:16-17:763:1686,2024-07-25T16:18:40,2024-07-25T16:56:40,428,428
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.00,GG,1.00,6800,True,False,,,,428,428
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.25,GG,1.25,1500,True,True,GG1.25:17-18:685:1625,2024-07-25T17:31:20,2024-07-25T23:30:00,402,402
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.25,GG,1.25,6800,True,False,,,,402,402
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.50,GG,1.50,1500,True,True,GG1.50:14-15:679:1599,2024-07-25T14:00:40,2024-07-25T15:30:20,392,392
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.50,GG,1.50,6800,True,False,,,,392,392
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.75,GG,1.75,1500,True,True,GG1.75:9-10:684:1603,2024-07-25T09:30:40,2024-07-25T11:04:40,373,373
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,1.75,GG,1.75,6800,True,False,,,,373,373
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.00,GG,2.00,1500,True,True,GG2.00:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,346,346
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.00,GG,2.00,6800,True,False,,,,346,346
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.25,GG,2.25,1500,True,True,GG2.25:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,322,322
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.25,GG,2.25,6800,True,False,,,,322,322
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.50,GG,2.50,1500,True,True,GG2.50:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,311,311
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.50,GG,2.50,6800,True,False,,,,311,311
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.75,GG,2.75,1500,True,True,GG2.75:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,302,302
3m_2024-07-01,3,2024-07-01T00:00:00,2024-10-01T00:00:00,2.75,GG,2.75,6800,True,False,,,,302,302
