months,budget,left,right,periods,left_failed,right_failed,both,left_only,right_only,neither,reciprocal,jaccard,both_cases,left_only_cases,right_only_cases
3,1500,2.00,2.75,26,8,9,8,0,1,17,False,0.8888888888888888,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2025-01-01
3,1500,2.00,3.00,26,8,8,7,1,1,17,True,0.7777777777777778,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,3m_2025-01-01
3,1500,2.00,3.25,26,8,7,6,2,1,17,True,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,3m_2025-01-01
3,1500,2.00,3.50,26,8,7,6,2,1,17,True,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,3m_2025-01-01
3,1500,2.25,2.50,26,8,9,8,0,1,17,False,0.8888888888888888,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2025-01-01
3,1500,2.25,2.75,26,8,9,8,0,1,17,False,0.8888888888888888,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,,3m_2025-01-01
3,1500,2.25,3.00,26,8,8,7,1,1,17,True,0.7777777777777778,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,3m_2025-01-01
3,1500,2.25,3.25,26,8,7,6,2,1,17,True,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,3m_2025-01-01
3,1500,2.25,3.50,26,8,7,6,2,1,17,True,0.6666666666666666,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,3m_2025-01-01
3,1500,2.50,2.75,26,9,9,9,0,0,17,False,1.0,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2023-07-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,,
3,1500,2.50,3.00,26,9,8,8,1,0,17,False,0.8888888888888888,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,
3,1500,2.50,3.25,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,
3,1500,2.50,3.50,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,
3,1500,2.75,3.00,26,9,8,8,1,0,17,False,0.8888888888888888,3m_2020-01-01;3m_2021-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2023-07-01,
3,1500,2.75,3.25,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,
3,1500,2.75,3.50,26,9,7,7,2,0,17,False,0.7777777777777778,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01;3m_2023-07-01,
3,1500,3.00,3.25,26,8,7,7,1,0,18,False,0.875,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01,
3,1500,3.00,3.50,26,8,7,7,1,0,18,False,0.875,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,3m_2021-01-01,
3,1500,3.25,3.50,26,7,7,7,0,0,19,False,1.0,3m_2020-01-01;3m_2022-01-01;3m_2022-04-01;3m_2024-07-01;3m_2025-01-01;3m_2025-04-01;3m_2026-01-01,,
3,6800,0.50,0.75,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,1.00,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,1.25,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,1.50,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,1.75,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,2.00,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,0.50,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,1.00,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,1.25,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,1.50,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,1.75,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,2.00,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,0.75,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,1.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,1.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,1.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,2.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.00,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,1.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,1.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,2.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.25,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,1.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,2.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.50,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,2.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,1.75,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,2.00,2.25,26,0,0,0,0,0,26,False,,,,
3,6800,2.00,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,2.00,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,2.00,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,2.00,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,2.00,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,2.25,2.50,26,0,0,0,0,0,26,False,,,,
3,6800,2.25,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,2.25,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,2.25,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,2.25,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,2.50,2.75,26,0,0,0,0,0,26,False,,,,
3,6800,2.50,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,2.50,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,2.50,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,2.75,3.00,26,0,0,0,0,0,26,False,,,,
3,6800,2.75,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,2.75,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,3.00,3.25,26,0,0,0,0,0,26,False,,,,
3,6800,3.00,3.50,26,0,0,0,0,0,26,False,,,,
3,6800,3.25,3.50,26,0,0,0,0,0,26,False,,,,
6,1500,0.50,0.75,13,7,7,6,1,1,5,True,0.75,6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2025-07-01;6m_2026-01-01,6m_2021-01-01,6m_2020-01-01
6,1500,0.50,1.00,13,7,5,4,3,1,5,True,0.5,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01;6m_2023-07-01;6m_2025-07-01,6m_2020-01-01
6,1500,0.50,1.25,13,7,4,4,3,0,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01;6m_2023-07-01;6m_2025-07-01,
6,1500,0.50,1.50,13,7,4,4,3,0,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01;6m_2023-07-01;6m_2025-07-01,
6,1500,0.50,1.75,13,7,6,5,2,1,5,True,0.625,6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01;6m_2025-07-01,6m_2020-01-01
6,1500,0.50,2.00,13,7,7,6,1,1,5,True,0.75,6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2020-01-01
6,1500,0.50,2.25,13,7,7,6,1,1,5,True,0.75,6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2020-01-01
6,1500,0.50,2.50,13,7,7,6,1,1,5,True,0.75,6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2020-01-01
6,1500,0.50,2.75,13,7,7,6,1,1,5,True,0.75,6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2020-01-01
6,1500,0.50,3.00,13,7,6,5,2,1,5,True,0.625,6m_2021-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01;6m_2025-07-01,6m_2020-01-01
6,1500,0.50,3.25,13,7,6,5,2,1,5,True,0.625,6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01;6m_2025-07-01,6m_2020-01-01
6,1500,0.50,3.50,13,7,6,5,2,1,5,True,0.625,6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01;6m_2025-07-01,6m_2020-01-01
6,1500,0.75,1.00,13,7,5,5,2,0,6,False,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01;6m_2025-07-01,
6,1500,0.75,1.25,13,7,4,4,3,0,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2020-01-01;6m_2023-07-01;6m_2025-07-01,
6,1500,0.75,1.50,13,7,4,4,3,0,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2020-01-01;6m_2023-07-01;6m_2025-07-01,
6,1500,0.75,1.75,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,
6,1500,0.75,2.00,13,7,7,6,1,1,5,True,0.75,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2021-01-01
6,1500,0.75,2.25,13,7,7,6,1,1,5,True,0.75,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2021-01-01
6,1500,0.75,2.50,13,7,7,6,1,1,5,True,0.75,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2021-01-01
6,1500,0.75,2.75,13,7,7,6,1,1,5,True,0.75,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,6m_2021-01-01
6,1500,0.75,3.00,13,7,6,5,2,1,5,True,0.625,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01;6m_2025-07-01,6m_2021-01-01
6,1500,0.75,3.25,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,
6,1500,0.75,3.50,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2025-07-01,
6,1500,1.00,1.25,13,5,4,4,1,0,8,False,0.8,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2020-01-01,
6,1500,1.00,1.50,13,5,4,4,1,0,8,False,0.8,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2020-01-01,
6,1500,1.00,1.75,13,5,6,5,0,1,7,False,0.8333333333333334,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2023-07-01
6,1500,1.00,2.00,13,5,7,5,0,2,6,False,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01;6m_2023-07-01
6,1500,1.00,2.25,13,5,7,5,0,2,6,False,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01;6m_2023-07-01
6,1500,1.00,2.50,13,5,7,5,0,2,6,False,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01;6m_2023-07-01
6,1500,1.00,2.75,13,5,7,5,0,2,6,False,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01;6m_2023-07-01
6,1500,1.00,3.00,13,5,6,5,0,1,7,False,0.8333333333333334,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01
6,1500,1.00,3.25,13,5,6,5,0,1,7,False,0.8333333333333334,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2023-07-01
6,1500,1.00,3.50,13,5,6,5,0,1,7,False,0.8333333333333334,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2023-07-01
6,1500,1.25,1.50,13,4,4,4,0,0,9,False,1.0,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,1.25,1.75,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2023-07-01
6,1500,1.25,2.00,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.25,2.25,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.25,2.50,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.25,2.75,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.25,3.00,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01
6,1500,1.25,3.25,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2023-07-01
6,1500,1.25,3.50,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2023-07-01
6,1500,1.50,1.75,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2023-07-01
6,1500,1.50,2.00,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.50,2.25,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.50,2.50,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.50,2.75,13,4,7,4,0,3,6,False,0.5714285714285714,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01;6m_2023-07-01
6,1500,1.50,3.00,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2021-01-01
6,1500,1.50,3.25,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2023-07-01
6,1500,1.50,3.50,13,4,6,4,0,2,7,False,0.6666666666666666,6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2020-01-01;6m_2023-07-01
6,1500,1.75,2.00,13,6,7,6,0,1,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01
6,1500,1.75,2.25,13,6,7,6,0,1,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01
6,1500,1.75,2.50,13,6,7,6,0,1,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01
6,1500,1.75,2.75,13,6,7,6,0,1,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,6m_2021-01-01
6,1500,1.75,3.00,13,6,6,5,1,1,6,True,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01,6m_2021-01-01
6,1500,1.75,3.25,13,6,6,6,0,0,7,False,1.0,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,1.75,3.50,13,6,6,6,0,0,7,False,1.0,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.00,2.25,13,7,7,7,0,0,6,False,1.0,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.00,2.50,13,7,7,7,0,0,6,False,1.0,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.00,2.75,13,7,7,7,0,0,6,False,1.0,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.00,3.00,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01,
6,1500,2.00,3.25,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.00,3.50,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.25,2.50,13,7,7,7,0,0,6,False,1.0,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.25,2.75,13,7,7,7,0,0,6,False,1.0,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.25,3.00,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01,
6,1500,2.25,3.25,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.25,3.50,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.50,2.75,13,7,7,7,0,0,6,False,1.0,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,1500,2.50,3.00,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01,
6,1500,2.50,3.25,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.50,3.50,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.75,3.00,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2021-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2023-07-01,
6,1500,2.75,3.25,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,2.75,3.50,13,7,6,6,1,0,6,False,0.8571428571428571,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,
6,1500,3.00,3.25,13,6,6,5,1,1,6,True,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,6m_2023-07-01
6,1500,3.00,3.50,13,6,6,5,1,1,6,True,0.7142857142857143,6m_2020-01-01;6m_2022-01-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,6m_2021-01-01,6m_2023-07-01
6,1500,3.25,3.50,13,6,6,6,0,0,7,False,1.0,6m_2020-01-01;6m_2022-01-01;6m_2023-07-01;6m_2024-07-01;6m_2025-01-01;6m_2026-01-01,,
6,6800,0.50,0.75,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,1.00,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,1.25,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,1.50,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,1.75,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,2.00,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,2.75,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,3.00,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,3.25,13,0,0,0,0,0,13,False,,,,
6,6800,0.50,3.50,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,1.00,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,1.25,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,1.50,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,1.75,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,2.00,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,2.25,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,2.50,13,0,0,0,0,0,13,False,,,,
6,6800,0.75,2.75,13,0,0,0,0,0,13,False,,,,
