policy,retained_balance_usd,headroom_usd,ongoing_pocket_usd,terminal_received_usd,combined_pocket_usd,alive_before_terminal,ongoing_payouts,terminal_payouts,profit_before_terminal_usd,profit_after_terminal_usd,booked_net_trading_usd,firm_split_usd,path_ceiling_usd,unextracted_usd,path_fingerprint,stage,copies_checked,alive_rr050,alive_rr250,trading_neutral,earnings_vs_benchmark_usd,book_ceiling_usd,ceiling_capture
legacy_500_blocks,30900.0,5800.0,281050.0,46634.9,327684.9,21,288,11,197608.75,150872.23,470886.5,2751.62,481308.75,153623.85,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.680821
legacy_500_blocks,31000.0,5900.0,279550.0,48134.9,327684.9,21,288,11,199108.75,150872.23,470886.5,2751.62,481308.75,153623.85,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.680821
legacy_500_blocks,31100.0,6000.0,279550.0,48134.9,327684.9,21,283,11,199108.75,150872.23,470886.5,2751.62,481308.75,153623.85,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.680821
legacy_500_blocks,31200.0,6100.0,278550.0,54924.79,333474.79,21,282,12,200108.75,145082.34,470886.5,2751.62,481308.75,147833.96,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.69285
legacy_500_blocks,31300.0,6200.0,276050.0,50614.05,326664.05,21,280,11,202608.75,151893.08,470886.5,2751.62,481308.75,154644.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.6787
legacy_500_blocks,31400.0,6300.0,275050.0,51114.05,326164.05,21,278,11,203608.75,152393.08,470886.5,2751.62,481308.75,155144.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.677661
legacy_500_blocks,31500.0,6400.0,273550.0,52114.05,325664.05,21,275,11,205108.75,152893.08,470886.5,2751.62,481308.75,155644.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.676622
legacy_500_blocks,31600.0,6500.0,273550.0,52114.05,325664.05,21,274,11,205108.75,152893.08,470886.5,2751.62,481308.75,155644.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.676622
legacy_500_blocks,32100.0,7000.0,269550.0,53614.05,323164.05,21,268,10,209108.75,155393.08,470886.5,2751.62,481308.75,158144.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.671428
legacy_500_blocks,32600.0,7500.0,263550.0,57114.05,320664.05,21,261,10,215108.75,157893.08,470886.5,2751.62,481308.75,160644.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.666234
legacy_500_blocks,33100.0,8000.0,257550.0,61114.05,318664.05,21,257,10,221108.75,159893.08,470886.5,2751.62,481308.75,162644.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.662078
legacy_500_blocks,33600.0,8500.0,252050.0,65114.05,317164.05,21,250,10,226608.75,161393.08,470886.5,2751.62,481308.75,164144.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.658962
legacy_500_blocks,34100.0,9000.0,246550.0,70614.05,317164.05,21,244,11,232108.75,161393.08,470886.5,2751.62,481308.75,164144.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.658962
legacy_500_blocks,34600.0,9500.0,241550.0,74614.05,316164.05,21,240,11,237108.75,162393.08,470886.5,2751.62,481308.75,165144.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.656884
legacy_500_blocks,35100.0,10000.0,236550.0,78614.05,315164.05,21,233,11,242108.75,163393.08,470886.5,2751.62,481308.75,166144.7,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.654806
maximum_excess_monthly,,,75454.53,0.0,75454.53,2,55,0,3454.85,3454.85,71897.35,0.0,78909.38,3454.85,e1021c2464032c74306ad66f8708368d5a52ad52c01f7bb8586393d231edcfec,coarse,37960,2,0,False,-398989.15,481308.75,0.156769
maximum_excess_monthly,25100.0,0.0,75454.53,0.0,75454.53,2,55,0,3454.85,3454.85,71897.35,0.0,78909.38,3454.85,e1021c2464032c74306ad66f8708368d5a52ad52c01f7bb8586393d231edcfec,coarse,37960,2,0,False,-398989.15,481308.75,0.156769
maximum_excess_monthly,25600.0,500.0,77196.5,0.0,77196.5,2,56,0,3454.85,3454.85,73776.35,0.0,80651.35,3454.85,d9dd808d31334ec787477f909d33b4f276da4af506661a2337e39f6ee599e9a1,coarse,38260,2,0,False,-397110.15,481308.75,0.160389
maximum_excess_monthly,26100.0,1000.0,79972.4,0.0,79972.4,2,58,0,3454.85,3454.85,76770.6,0.0,83427.25,3454.85,2cbe04dc5d62d2a3ab0fa5c116a450cf8b9d17ee9335f4a273f4d936703bf482,coarse,39025,2,0,False,-394115.9,481308.75,0.166156
maximum_excess_monthly,26600.0,1500.0,79585.65,0.0,79585.65,2,61,0,3454.85,3454.85,76486.75,0.0,83040.5,3454.85,97fd33cfe79d4936f23a19585a9e840e0c1b82388fd51fa7a6af11014cce5487,coarse,42992,2,0,False,-394399.75,481308.75,0.165353
maximum_excess_monthly,27100.0,2000.0,70985.85,0.0,70985.85,2,52,0,3454.85,3454.85,67338.5,0.0,74440.7,3454.85,05071a39be1ef9f17932dbd1e13544e6e4051d6e3c314f9ed9ce35ed7f8c69ef,coarse,44197,2,0,False,-403548.0,481308.75,0.147485
maximum_excess_monthly,27600.0,2500.0,70788.15,0.0,70788.15,2,53,0,3454.85,3454.85,68057.05,0.0,74243.0,3454.85,afdb4b11b78e78d70972c9835c481db175fb5ebfa267f9504e09af9bccd29e0d,coarse,48186,2,0,False,-402829.45,481308.75,0.147074
maximum_excess_monthly,28100.0,3000.0,84864.95,0.0,84864.95,2,64,0,3454.85,3454.85,81396.4,0.0,88319.8,3454.85,8e9c9ee6ab65e9d360c77ad81ad53c7c4baf6cd467e4a07b3108881d0a9352e4,coarse,53109,2,0,False,-389490.1,481308.75,0.176321
maximum_excess_monthly,28600.0,3500.0,192872.18,2509.74,195381.92,3,129,1,6064.6,3554.86,193247.55,363.32,199300.1,3918.18,8113b54fe7d44d6ca4c65c25b57782930037ffaf2d1b4d7c7e808cb8906c86db,coarse,94085,3,0,False,-277638.95,481308.75,0.405939
maximum_excess_monthly,29100.0,4000.0,229016.63,3009.74,232026.37,5,154,1,15274.2,12264.46,236488.7,313.32,244604.15,12577.78,68372c755fe8f3471156bc9ab9ff91b39fbb802d420844c5fd05d14aaf63447f,coarse,110120,5,0,False,-234397.8,481308.75,0.482074
maximum_excess_monthly,29600.0,4500.0,258533.73,32986.04,291519.77,15,159,10,59299.45,26211.79,308479.35,364.94,318096.5,26576.73,068973d310685d51ca058ae186c03ab46f56fd65f2683008817086f2fcb48188,coarse,118637,14,1,False,-162407.15,481308.75,0.605681
maximum_excess_monthly,30100.0,5000.0,249882.68,38986.04,288868.72,15,155,11,65412.8,26325.14,306240.7,314.94,315508.8,26640.08,4ac2189d01a97b9c8766873a0c1db818d79f30c2bfc46693c58c65d45c5d1993,coarse,118680,14,1,False,-164645.8,481308.75,0.600173
maximum_excess_monthly,30600.0,5500.0,277419.52,44986.04,322405.56,15,173,12,71007.35,25919.69,341199.8,2097.6,350422.85,28017.29,582f75fba31f2f44cd32f74ec7f9f97663c6691b0156926ad338f5fd61b8b883,coarse,126088,14,1,False,-129686.7,481308.75,0.669852
maximum_excess_monthly,31100.0,6000.0,329241.03,70714.69,399955.72,20,193,17,99423.6,26919.74,423893.9,7236.14,434111.6,34155.88,7f559c3c80d0b0cd6f0d71e92abfa9259f8340d555b3c00c760d3cd5e502ac6d,coarse,136391,14,6,False,-46992.6,481308.75,0.830975
maximum_excess_monthly,31200.0,6100.0,367282.17,76299.61,443581.78,21,212,18,105706.85,27119.75,470886.5,10607.22,481308.75,37726.97,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.921616
maximum_excess_monthly,31300.0,6200.0,364477.12,72549.87,437026.99,21,212,17,108551.9,33674.54,470886.5,10607.22,481308.75,44281.76,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.907997
maximum_excess_monthly,31400.0,6300.0,362892.67,73909.87,436802.54,21,212,17,110176.35,33898.99,470886.5,10607.22,481308.75,44506.21,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.907531
maximum_excess_monthly,31500.0,6400.0,361191.07,75269.87,436460.94,21,208,17,111917.95,34240.59,470886.5,10607.22,481308.75,44847.81,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.906821
maximum_excess_monthly,31600.0,6500.0,359431.07,76629.87,436060.94,21,207,17,113717.95,34640.59,470886.5,10607.22,481308.75,45247.81,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.90599
maximum_excess_monthly,31700.0,6600.0,357671.07,77989.87,435660.94,21,206,17,115517.95,35040.59,470886.5,10607.22,481308.75,45647.81,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.905159
maximum_excess_monthly,31800.0,6700.0,355555.12,79349.87,434904.99,21,205,17,117673.9,35796.54,470886.5,10607.22,481308.75,46403.76,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.903588
maximum_excess_monthly,31900.0,6800.0,353895.11,80709.87,434604.98,21,204,17,119373.9,36096.54,470886.5,10607.23,481308.75,46703.77,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.902965
maximum_excess_monthly,32000.0,6900.0,352174.71,82069.87,434244.58,21,204,17,121134.3,36456.94,470886.5,10607.23,481308.75,47064.17,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,local_refinement,144328,14,7,True,0.0,481308.75,0.902216
maximum_excess_monthly,32100.0,7000.0,351830.31,81929.87,433760.18,21,204,16,121518.7,36941.34,470886.5,10607.23,481308.75,47548.57,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.90121
maximum_excess_monthly,32600.0,7500.0,342078.76,88729.87,430808.63,21,197,16,131470.25,39892.89,470886.5,10607.23,481308.75,50500.12,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.895077
maximum_excess_monthly,33100.0,8000.0,333048.12,95529.87,428577.99,21,193,16,140700.9,42123.54,470886.5,10607.22,481308.75,52730.76,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.890443
maximum_excess_monthly,33600.0,8500.0,324732.33,102329.87,427062.2,21,187,16,149216.7,43639.34,470886.5,10607.21,481308.75,54246.55,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.887294
maximum_excess_monthly,34100.0,9000.0,316400.98,110629.87,427030.85,21,180,17,157748.05,43670.69,470886.5,10607.21,481308.75,54277.9,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.887229
maximum_excess_monthly,34600.0,9500.0,308600.97,117429.87,426030.84,21,178,17,165748.05,44670.69,470886.5,10607.22,481308.75,55277.91,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.885151
maximum_excess_monthly,35100.0,10000.0,300785.17,124229.87,425015.04,21,171,17,173763.85,45686.49,470886.5,10607.22,481308.75,56293.71,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.88304
minimum_monthly,,,110400.0,0.0,110400.0,8,254,0,105941.65,105941.65,209392.65,800.0,217141.65,106741.65,8739325f1a1fb298923d6c9d97ad86d9e5fec36f4e516c9f22ddd94ca4ea20e7,coarse,70638,3,5,False,-261493.85,481308.75,0.229375
minimum_monthly,25100.0,0.0,110400.0,0.0,110400.0,8,254,0,105941.65,105941.65,209392.65,800.0,217141.65,106741.65,8739325f1a1fb298923d6c9d97ad86d9e5fec36f4e516c9f22ddd94ca4ea20e7,coarse,70638,3,5,False,-261493.85,481308.75,0.229375
minimum_monthly,25600.0,500.0,110400.0,0.0,110400.0,8,254,0,105941.65,105941.65,209392.65,800.0,217141.65,106741.65,8739325f1a1fb298923d6c9d97ad86d9e5fec36f4e516c9f22ddd94ca4ea20e7,coarse,70638,3,5,False,-261493.85,481308.75,0.229375
minimum_monthly,26100.0,1000.0,110400.0,0.0,110400.0,8,254,0,105941.65,105941.65,209392.65,800.0,217141.65,106741.65,8739325f1a1fb298923d6c9d97ad86d9e5fec36f4e516c9f22ddd94ca4ea20e7,coarse,70638,3,5,False,-261493.85,481308.75,0.229375
minimum_monthly,26600.0,1500.0,132400.0,0.0,132400.0,11,298,0,127113.0,127113.0,251700.0,800.0,260313.0,127913.0,02a01a3b8539b366c742a895b2e34daf6c888b20e37a5a0c7d76598daecad164,coarse,82168,6,5,False,-219186.5,481308.75,0.275083
minimum_monthly,27100.0,2000.0,166050.0,0.0,166050.0,13,367,0,178429.75,178429.75,336993.9,1650.0,346129.75,180079.75,ea1363e1b99ab8ca404223df8c699b5b40dd2e4b2bf99ba1d7748839ac3f5d3b,coarse,101898,6,7,False,-133892.6,481308.75,0.344997
minimum_monthly,27600.0,2500.0,157150.0,0.0,157150.0,13,349,0,183429.75,183429.75,333349.9,1550.0,342129.75,184979.75,14d19efe3df85889fd95220f47e4838f7a507fede044fb515e8cfeeba6498cef,coarse,102288,6,7,False,-137536.6,481308.75,0.326506
minimum_monthly,28100.0,3000.0,169300.0,0.0,169300.0,15,373,0,200797.65,200797.65,362151.0,1400.0,371497.65,202197.65,483fad673734c36c5c7120971918ccf9467964901349ee79b11d9e10e64220ba,coarse,112824,8,7,False,-108735.5,481308.75,0.351749
minimum_monthly,28200.0,3100.0,184350.0,0.0,184350.0,16,403,0,210284.95,210284.95,386499.55,1350.0,395984.95,211634.95,4083598509d71cb59558411b18aee7169fb055a33c38c93f4f59c15eadb68208,local_refinement,122702,9,7,False,-84386.95,481308.75,0.383018
minimum_monthly,28300.0,3200.0,183850.0,0.0,183850.0,16,402,0,210784.95,210784.95,386434.75,1350.0,395984.95,212134.95,db2a3ff9e88d9f73a96b42d031b57f7f7126c2cc6a31a420b3ba5e48d06ea97b,local_refinement,125258,9,7,False,-84451.75,481308.75,0.381979
minimum_monthly,28400.0,3300.0,195850.0,0.0,195850.0,17,426,0,221022.65,221022.65,408532.9,1350.0,418222.65,222372.65,f4e74b19d2b2def109328981250e68b2bccc7919a1afc414d81db33169814d22,local_refinement,130574,10,7,False,-62353.6,481308.75,0.406911
minimum_monthly,28500.0,3400.0,208850.0,0.0,208850.0,18,452,0,230320.4,230320.4,430681.6,1350.0,440520.4,231670.4,9c1120a67d789c4e2d729eb2301c78bbc94d3a32a2441a701e8cc5db2bbd2d83,local_refinement,135889,11,7,False,-40204.9,481308.75,0.433921
minimum_monthly,28600.0,3500.0,220900.0,0.0,220900.0,19,476,0,240724.0,240724.0,452982.35,1300.0,462924.0,242024.0,1ffe27b780b6ee43b50d4b5fbacdfd7b19c26b3fc497566ed555e0a016577182,coarse,141203,12,7,False,-17904.15,481308.75,0.458957
minimum_monthly,28700.0,3600.0,219950.0,0.0,219950.0,19,474,0,241724.0,241724.0,452982.35,1250.0,462924.0,242974.0,1ffe27b780b6ee43b50d4b5fbacdfd7b19c26b3fc497566ed555e0a016577182,local_refinement,141203,12,7,False,-17904.15,481308.75,0.456983
minimum_monthly,28800.0,3700.0,221950.0,0.0,221950.0,20,478,0,251640.6,251640.6,464692.8,1250.0,474840.6,252890.6,3a21122723279cdbfb78fd5576c0871b788ffad606ca53536e9305d0831b8b10,local_refinement,143723,13,7,False,-6193.7,481308.75,0.461139
minimum_monthly,28900.0,3800.0,220950.0,0.0,220950.0,20,476,0,252640.6,252640.6,464692.8,1250.0,474840.6,253890.6,3a21122723279cdbfb78fd5576c0871b788ffad606ca53536e9305d0831b8b10,local_refinement,143723,13,7,False,-6193.7,481308.75,0.459061
minimum_monthly,29000.0,3900.0,220450.0,0.0,220450.0,20,475,0,253140.6,253140.6,464692.8,1250.0,474840.6,254390.6,3a21122723279cdbfb78fd5576c0871b788ffad606ca53536e9305d0831b8b10,local_refinement,143723,13,7,False,-6193.7,481308.75,0.458022
minimum_monthly,29100.0,4000.0,219050.0,0.0,219050.0,21,472,0,261108.75,261108.75,470886.5,1150.0,481308.75,262258.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.455113
minimum_monthly,29600.0,4500.0,214200.0,0.0,214200.0,21,462,0,266108.75,266108.75,470886.5,1000.0,481308.75,267108.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.445037
minimum_monthly,30100.0,5000.0,209300.0,0.0,209300.0,21,452,0,271108.75,271108.75,470886.5,900.0,481308.75,272008.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.434856
minimum_monthly,30600.0,5500.0,205450.0,0.0,205450.0,21,444,0,275108.75,275108.75,470886.5,750.0,481308.75,275858.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.426857
minimum_monthly,31100.0,6000.0,199550.0,1500.0,201050.0,21,432,1,281108.75,279608.75,470886.5,650.0,481308.75,280258.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.417715
minimum_monthly,31600.0,6500.0,194650.0,3000.0,197650.0,21,422,2,286108.75,283108.75,470886.5,550.0,481308.75,283658.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.410651
minimum_monthly,32100.0,7000.0,190250.0,3000.0,193250.0,21,413,2,290608.75,287608.75,470886.5,450.0,481308.75,288058.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.401509
minimum_monthly,32600.0,7500.0,184300.0,3000.0,187300.0,21,401,2,296608.75,293608.75,470886.5,400.0,481308.75,294008.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.389147
minimum_monthly,33100.0,8000.0,178850.0,3000.0,181850.0,21,390,2,302108.75,299108.75,470886.5,350.0,481308.75,299458.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.377824
minimum_monthly,33600.0,8500.0,172900.0,3000.0,175900.0,21,378,2,308108.75,305108.75,470886.5,300.0,481308.75,305408.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.365462
minimum_monthly,34100.0,9000.0,168950.0,3000.0,171950.0,21,370,2,312108.75,309108.75,470886.5,250.0,481308.75,309358.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.357255
minimum_monthly,34600.0,9500.0,163500.0,3000.0,166500.0,21,359,2,317608.75,314608.75,470886.5,200.0,481308.75,314808.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.345932
minimum_monthly,35100.0,10000.0,158050.0,4500.0,162550.0,21,348,3,323108.75,318608.75,470886.5,150.0,481308.75,318758.75,b66f034022ab078f9a5ad22189a0201b8ceaf38cd9a658c535da3203eddceb5e,coarse,144328,14,7,True,0.0,481308.75,0.337725
